general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Golden State Warriors,82.0,44.0,38.0,0.537,48.4,118.9,43.1,90.2,47.9,16.6,43.2,38.5,16.0,20.2,79.4,10.5,34.1,44.6,29.8,16.3,7.2,4.0,4.0,21.4,18.4,1.8,Golden State Warriors,82.0,44.0,38.0,3966.0,115.1,113.4,1.7,69.1,1.83,20.4,27.7,71.9,50.2,15.8,57.1,60.0,102.54,51.0,8472.0,Golden State Warriors,82.0,44.0,38.0,48.4,113.4,34.1,71.9,7.2,4.0,19.4,13.3,14.1,49.8,Golden State Warriors,82.0,44.0,38.0,48.4,42.4,90.5,46.8,12.9,35.5,36.4,19.4,25.2,76.9,10.7,32.6,43.3,25.7,14.3,7.9,4.0,4.0,18.4,21.4,117.1,-1.8,Golden State Warriors,41.0,20.0,21.0,48.8,4.2,9.0,3.0,7.7,39.7,1.3,4.0,31.9,1.6,2.0,78.0,1.3,3.4,4.6,1.9,1.3,0.5,0.6,0.6,2.2,1.9,-0.2,Golden State Warriors,41.0,20.0,21.0,173.0,104.0,101.9,2.1,63.2,1.52,15.9,34.2,75.9,54.8,14.7,48.1,52.3,100.16,50.5,Golden State Warriors,41.0,20.0,21.0,4.2,3.1,7.5,41.1,1.0,3.0,32.3,2.0,2.7,72.7,0.7,2.8,3.5,1.8,1.0,0.6,0.6,0.6,1.9,2.2,9.1,0.2
LA Clippers,82.0,44.0,38.0,0.537,48.4,113.6,41.1,86.1,47.7,12.7,33.3,38.1,18.7,23.9,78.1,9.8,33.4,43.2,23.9,14.2,7.1,4.4,4.2,19.5,19.6,0.5,LA Clippers,82.0,44.0,38.0,3966.0,114.0,113.6,0.5,58.1,1.68,17.5,27.3,73.1,50.5,14.3,55.1,58.8,98.84,49.8,8168.0,LA Clippers,82.0,44.0,38.0,48.4,113.6,33.4,73.1,7.1,4.4,18.1,13.3,14.6,51.1,LA Clippers,82.0,44.0,38.0,48.4,41.8,88.3,47.4,12.2,33.4,36.5,17.2,22.3,77.1,10.2,32.9,43.1,25.0,13.0,7.8,4.2,4.4,19.6,19.5,113.1,-0.5,LA Clippers,42.0,22.0,20.0,52.4,3.3,8.4,2.8,5.6,48.9,0.6,2.0,32.5,2.2,2.7,80.7,0.6,2.3,2.9,1.5,0.9,0.4,0.3,0.2,1.6,1.8,0.5,LA Clippers,42.0,22.0,20.0,140.0,115.8,110.7,5.1,56.0,1.81,16.0,28.5,77.6,52.8,11.9,54.6,61.1,103.23,52.7,LA Clippers,42.0,22.0,20.0,3.3,2.6,5.5,47.0,0.7,2.0,36.5,2.0,2.5,81.6,0.5,2.2,2.7,1.3,0.8,0.5,0.2,0.3,1.8,1.6,7.9,-0.5
Miami Heat,82.0,44.0,38.0,0.537,48.3,109.5,39.2,85.3,46.0,12.0,34.8,34.4,19.1,23.0,83.1,9.7,30.9,40.6,23.8,13.5,8.0,3.0,3.8,18.5,20.0,-0.3,Miami Heat,82.0,44.0,38.0,3961.0,112.3,112.8,-0.5,60.8,1.77,17.8,27.4,73.3,49.8,13.8,53.0,57.4,96.76,49.6,7991.0,Miami Heat,82.0,44.0,38.0,48.3,112.8,30.9,73.3,8.0,3.0,15.9,12.0,12.5,46.2,Miami Heat,82.0,44.0,38.0,48.3,40.1,83.2,48.2,13.1,35.8,36.7,16.5,21.1,78.1,8.9,33.0,41.8,25.6,15.7,7.0,3.8,3.0,20.0,18.5,109.8,0.3,Miami Heat,54.0,32.0,22.0,59.3,4.0,9.3,3.0,6.5,45.7,0.8,2.5,31.9,2.6,3.1,82.6,0.7,2.5,3.2,1.4,0.9,0.7,0.4,0.2,1.9,2.2,1.3,Miami Heat,54.0,32.0,22.0,214.0,113.3,98.6,14.7,47.2,1.58,13.1,30.6,69.2,50.7,10.8,51.8,59.1,99.32,61.7,Miami Heat,54.0,32.0,22.0,4.0,2.7,6.5,42.3,0.7,2.7,25.0,1.9,2.6,73.4,0.8,2.5,3.3,1.4,1.4,0.4,0.2,0.4,2.2,1.9,8.0,-1.3
Los Angeles Lakers,82.0,43.0,39.0,0.524,48.5,117.2,42.9,89.0,48.2,10.8,31.2,34.6,20.6,26.6,77.5,10.0,35.7,45.7,25.3,14.1,6.4,4.6,5.1,17.9,21.5,0.6,Los Angeles Lakers,82.0,43.0,39.0,3976.0,113.9,113.2,0.7,58.9,1.8,17.9,26.9,72.7,50.5,13.7,54.2,58.2,101.92,51.1,8436.0,Los Angeles Lakers,82.0,43.0,39.0,48.5,113.2,35.7,72.7,6.4,4.6,17.0,13.9,15.4,52.8,Los Angeles Lakers,82.0,43.0,39.0,48.5,44.0,93.9,46.9,12.5,36.5,34.4,16.1,20.8,77.3,11.1,33.8,44.9,25.7,12.6,7.6,5.1,4.6,21.5,17.9,116.6,-0.6,Los Angeles Lakers,44.0,23.0,21.0,52.3,3.9,9.5,3.3,7.1,45.5,0.8,2.5,30.6,2.3,3.1,73.5,1.0,2.4,3.4,1.6,0.4,0.5,0.3,0.4,2.1,2.2,0.6,Los Angeles Lakers,44.0,23.0,21.0,172.0,116.7,113.9,2.8,50.3,3.79,14.8,29.9,68.4,48.3,5.3,50.8,56.0,98.02,53.0,Los Angeles Lakers,44.0,23.0,21.0,3.9,3.0,6.7,44.6,0.8,2.5,29.7,2.2,2.6,84.2,0.9,2.7,3.6,1.4,0.8,0.2,0.4,0.3,2.2,2.1,8.9,-0.6
Minnesota Timberwolves,82.0,42.0,40.0,0.512,48.4,115.8,42.9,87.4,49.0,12.2,33.3,36.5,17.9,23.7,75.5,9.1,32.8,41.9,26.2,15.3,8.0,5.4,4.1,21.6,20.2,0.0,Minnesota Timberwolves,82.0,42.0,40.0,3966.0,113.3,113.1,0.2,61.0,1.71,18.6,25.8,70.3,48.5,15.0,56.0,59.2,101.55,50.3,8383.0,Minnesota Timberwolves,82.0,42.0,40.0,48.4,113.1,32.8,70.3,8.0,5.4,17.7,13.7,14.4,50.8,Minnesota Timberwolves,82.0,42.0,40.0,48.4,41.8,88.7,47.1,12.3,33.3,36.9,19.9,26.0,76.6,11.3,33.3,44.7,25.0,15.4,8.2,4.1,5.4,20.2,21.6,115.8,0.0,Minnesota Timberwolves,48.0,28.0,20.0,58.3,3.9,8.3,2.8,6.5,42.8,0.8,2.6,32.3,1.9,2.6,72.8,0.9,2.4,3.3,1.5,1.2,0.6,0.5,0.3,1.9,1.9,0.3,Minnesota Timberwolves,48.0,28.0,20.0,187.0,103.9,102.1,1.8,52.2,1.25,13.6,31.1,65.2,48.3,14.6,49.2,54.2,97.57,51.6,Minnesota Timberwolves,48.0,28.0,20.0,3.9,2.7,6.5,40.9,0.8,2.5,33.6,1.9,2.3,80.9,1.0,2.6,3.5,1.3,1.3,0.6,0.3,0.5,1.9,1.9,8.0,-0.3
New Orleans Pelicans,82.0,42.0,40.0,0.512,48.4,114.4,42.0,87.6,48.0,11.0,30.1,36.4,19.3,24.4,79.3,10.6,33.1,43.7,25.9,14.6,8.3,4.1,4.7,20.5,20.4,1.9,New Orleans Pelicans,82.0,42.0,40.0,3971.0,113.8,112.0,1.9,61.6,1.77,18.5,29.0,73.2,51.2,14.5,54.3,58.2,99.58,51.4,8239.0,New Orleans Pelicans,82.0,42.0,40.0,48.4,112.0,33.1,73.2,8.3,4.1,18.0,13.4,13.9,49.5,New Orleans Pelicans,82.0,42.0,40.0,48.4,40.9,86.6,47.2,12.2,36.0,33.9,18.4,23.6,77.9,9.7,32.1,41.8,24.9,15.0,7.3,4.7,4.1,20.4,20.5,112.5,-1.9,New Orleans Pelicans,37.0,17.0,20.0,45.9,4.1,9.8,3.4,6.8,49.8,0.7,2.0,35.6,2.3,3.0,77.3,0.7,2.3,3.1,2.0,1.0,0.6,0.4,0.4,2.2,2.4,1.2,New Orleans Pelicans,37.0,17.0,20.0,152.0,113.9,103.9,10.0,58.4,1.92,17.1,26.8,63.7,45.8,12.0,55.0,60.3,98.3,59.2,New Orleans Pelicans,37.0,17.0,20.0,4.1,2.8,6.4,43.8,0.8,2.5,30.9,2.2,2.9,76.9,0.9,2.5,3.4,1.4,1.5,0.5,0.4,0.4,2.4,2.2,8.6,-1.2
Atlanta Hawks,82.0,41.0,41.0,0.5,48.4,118.4,44.6,92.4,48.3,10.8,30.5,35.2,18.5,22.6,81.8,11.2,33.2,44.4,25.0,12.9,7.1,4.9,5.0,18.8,19.7,0.3,Atlanta Hawks,82.0,41.0,41.0,3971.0,115.5,115.4,0.1,56.0,1.93,17.6,28.9,71.7,50.0,12.6,54.1,57.9,101.56,50.0,8407.0,Atlanta Hawks,82.0,41.0,41.0,48.4,115.4,33.2,71.7,7.1,4.9,15.7,14.1,15.4,54.7,Atlanta Hawks,82.0,41.0,41.0,48.4,43.8,90.2,48.6,11.9,33.5,35.6,18.6,23.2,80.3,10.6,33.5,44.1,26.0,14.2,7.5,5.0,4.9,19.7,18.8,118.1,-0.3,Atlanta Hawks,43.0,20.0,23.0,46.5,4.3,9.3,3.2,7.6,42.4,0.6,2.3,27.6,2.3,2.9,77.6,1.0,2.7,3.7,1.3,1.0,0.4,0.6,0.7,2.2,2.0,-1.5,Atlanta Hawks,43.0,20.0,23.0,184.0,103.9,119.8,-15.9,38.8,1.26,10.7,31.4,63.9,47.0,11.1,46.5,52.5,101.2,39.2,Atlanta Hawks,43.0,20.0,23.0,4.3,3.7,7.9,47.3,0.8,2.8,27.5,2.6,3.2,81.3,1.4,3.1,4.5,1.8,0.9,0.6,0.7,0.6,2.0,2.2,10.8,1.5
Toronto Raptors,82.0,41.0,41.0,0.5,48.3,112.9,41.9,91.3,45.9,10.7,32.0,33.5,18.4,23.4,78.4,12.7,30.3,43.0,23.9,11.7,9.4,5.2,4.6,20.0,19.6,1.5,Toronto Raptors,82.0,41.0,41.0,3961.0,114.6,113.1,1.5,57.1,2.05,17.2,31.6,72.1,50.2,11.8,51.7,55.5,97.85,49.6,8076.0,Toronto Raptors,82.0,41.0,41.0,48.3,113.1,30.3,72.1,9.4,5.2,14.5,11.4,15.1,49.1,Toronto Raptors,82.0,41.0,41.0,48.3,40.4,82.3,49.1,12.2,32.6,37.4,18.4,23.1,79.7,9.2,33.0,42.3,26.2,16.7,6.0,4.6,5.2,19.6,20.0,111.4,-1.5,Toronto Raptors,44.0,19.0,25.0,43.2,3.7,7.9,2.6,6.3,41.9,0.6,2.4,26.2,2.0,2.5,79.1,1.0,2.2,3.3,1.6,1.0,0.5,0.5,0.3,2.3,1.9,0.0,Toronto Raptors,44.0,19.0,25.0,163.0,107.4,104.2,3.2,60.3,1.67,15.4,36.0,69.0,51.7,13.0,46.9,53.3,96.16,49.5,Toronto Raptors,44.0,19.0,25.0,3.7,2.4,5.5,43.2,0.6,2.1,30.1,2.5,3.2,78.4,0.7,2.3,3.0,1.3,1.1,0.4,0.3,0.5,1.9,2.3,7.8,0.0
Chicago Bulls,82.0,40.0,42.0,0.488,48.5,113.1,42.5,86.8,49.0,10.4,28.9,36.1,17.6,21.8,80.9,8.5,33.9,42.4,24.5,13.4,7.9,4.5,4.7,18.9,18.7,1.3,Chicago Bulls,82.0,40.0,42.0,3981.0,112.8,111.5,1.3,57.5,1.83,18.1,23.6,73.6,49.3,13.3,55.0,58.7,99.18,51.2,8225.0,Chicago Bulls,82.0,40.0,42.0,48.5,111.5,33.9,73.6,7.9,4.5,15.6,11.9,12.9,46.9,Chicago Bulls,82.0,40.0,42.0,48.5,40.7,87.1,46.8,13.2,37.1,35.7,17.1,22.0,77.9,9.6,33.7,43.3,26.0,15.0,6.7,4.7,4.5,18.7,18.9,111.8,-1.3,Chicago Bulls,38.0,15.0,23.0,39.5,4.7,10.5,3.5,7.7,45.5,0.7,2.5,26.6,2.8,3.4,82.3,0.7,3.1,3.8,1.7,1.0,0.8,0.6,0.6,2.3,2.3,0.0,Chicago Bulls,38.0,15.0,23.0,178.0,108.4,108.4,0.0,48.1,1.64,13.6,22.4,70.6,46.7,10.6,49.8,57.0,98.93,51.5,Chicago Bulls,38.0,15.0,23.0,4.7,3.4,7.6,44.8,1.1,3.1,34.2,2.6,3.4,76.3,0.9,3.4,4.3,1.7,1.5,0.6,0.6,0.6,2.3,2.3,10.5,0.0
Oklahoma City Thunder,82.0,40.0,42.0,0.488,48.4,117.5,43.1,92.6,46.5,12.1,34.1,35.6,19.2,23.7,80.9,11.4,32.3,43.6,24.4,13.0,8.2,4.2,5.5,21.0,20.4,1.1,Oklahoma City Thunder,82.0,40.0,42.0,3971.0,114.2,113.2,1.0,56.7,1.87,17.2,28.9,69.3,48.7,12.7,53.1,57.0,101.94,49.7,8435.0,Oklahoma City Thunder,82.0,40.0,42.0,48.4,113.2,32.3,69.3,8.2,4.2,14.8,15.5,11.9,50.7,Oklahoma City Thunder,82.0,40.0,42.0,48.4,41.9,88.4,47.4,12.9,36.0,35.8,19.6,25.5,77.1,12.0,34.7,46.6,25.9,16.8,7.0,5.5,4.2,20.4,21.0,116.4,-1.1,Oklahoma City Thunder,43.0,17.0,26.0,39.5,3.9,8.1,2.8,6.9,40.2,0.6,2.1,27.2,2.0,2.5,80.6,0.9,2.7,3.6,1.3,0.9,0.7,0.2,0.4,2.6,2.0,-0.7,Oklahoma City Thunder,43.0,17.0,26.0,168.0,98.3,104.4,-6.1,47.9,1.46,12.3,29.6,68.5,48.5,11.0,44.4,50.9,102.88,45.2,Oklahoma City Thunder,43.0,17.0,26.0,3.9,2.9,6.5,44.5,0.8,2.3,34.7,2.2,3.2,68.3,1.0,2.8,3.8,1.6,1.3,0.4,0.4,0.2,2.0,2.6,8.8,0.7
Dallas Mavericks,82.0,38.0,44.0,0.463,48.6,114.2,40.0,84.3,47.5,15.2,41.0,37.1,19.0,25.1,75.5,7.6,31.2,38.8,22.9,12.2,6.3,3.7,3.8,20.7,21.8,0.1,Dallas Mavericks,82.0,38.0,44.0,3986.0,115.9,116.1,-0.2,57.3,1.88,17.4,22.6,71.8,47.1,12.4,56.5,59.9,97.21,48.7,8082.0,Dallas Mavericks,82.0,38.0,44.0,48.6,116.1,31.2,71.8,6.3,3.7,15.0,14.5,13.3,51.1,Dallas Mavericks,82.0,38.0,44.0,48.6,41.8,86.2,48.5,11.1,31.7,35.2,19.5,25.0,78.1,10.1,34.6,44.7,24.9,13.1,6.4,3.8,3.7,21.8,20.7,114.1,-0.1,Dallas Mavericks,55.0,26.0,29.0,47.3,4.2,8.8,2.8,6.6,42.1,1.0,3.5,28.4,2.3,3.1,72.5,0.7,2.6,3.4,1.5,0.9,0.4,0.4,0.2,2.3,2.4,0.1,Dallas Mavericks,55.0,26.0,29.0,230.0,106.2,107.1,-1.0,53.9,1.71,13.7,27.7,68.6,48.4,10.5,49.7,55.4,94.19,49.0,Dallas Mavericks,55.0,26.0,29.0,4.2,2.7,6.7,40.3,0.9,2.7,32.0,2.5,3.2,76.7,0.9,2.9,3.7,1.6,0.8,0.5,0.2,0.4,2.4,2.3,8.7,-0.1
Utah Jazz,82.0,37.0,45.0,0.451,48.3,117.1,42.5,89.8,47.3,13.3,37.8,35.3,18.7,23.8,78.6,11.8,34.1,45.9,26.0,15.4,6.1,5.2,4.9,20.5,20.5,-0.9,Utah Jazz,82.0,37.0,45.0,3961.0,115.3,116.0,-0.7,61.1,1.69,18.2,30.8,71.1,51.2,15.1,54.7,58.4,101.02,49.8,8329.0,Utah Jazz,82.0,37.0,45.0,48.3,116.0,34.1,71.1,6.1,5.2,18.7,15.2,16.8,53.0,Utah Jazz,82.0,37.0,45.0,48.3,43.4,91.6,47.3,12.5,34.5,36.1,18.8,24.3,77.6,11.2,32.2,43.5,25.0,12.6,7.8,4.9,5.2,20.5,20.5,118.0,0.9,Utah Jazz,52.0,23.0,29.0,44.2,3.8,9.4,2.9,6.6,44.9,1.0,2.9,35.3,2.5,3.2,78.3,1.1,2.8,3.8,1.7,1.1,0.3,0.4,0.5,2.2,2.2,0.4,Utah Jazz,52.0,23.0,29.0,199.0,118.4,109.9,8.5,56.9,1.53,15.2,38.2,70.9,55.2,13.8,52.6,59.1,101.03,54.1,Utah Jazz,52.0,23.0,29.0,3.8,2.8,6.7,42.4,0.9,2.7,34.8,2.4,3.1,76.1,0.9,2.2,3.1,1.4,0.8,0.5,0.5,0.4,2.2,2.2,9.0,-0.4
Indiana Pacers,82.0,35.0,47.0,0.427,48.2,116.3,42.0,89.6,46.9,13.6,37.0,36.7,18.7,23.7,79.0,10.1,31.4,41.5,27.0,14.9,7.7,5.8,5.3,21.2,20.2,-3.2,Indiana Pacers,82.0,35.0,47.0,3951.0,113.8,117.1,-3.3,64.3,1.81,18.9,28.5,68.5,48.2,14.6,54.5,58.1,101.68,48.2,8377.0,Indiana Pacers,82.0,35.0,47.0,48.2,117.1,31.4,68.5,7.7,5.8,18.4,15.4,15.0,53.7,Indiana Pacers,82.0,35.0,47.0,48.2,43.3,89.3,48.5,12.4,33.3,37.3,20.5,25.6,80.0,12.1,33.2,45.3,26.4,15.1,7.9,5.3,5.8,20.2,21.2,119.5,3.2,Indiana Pacers,48.0,25.0,23.0,52.1,3.4,7.8,2.4,5.8,41.8,0.8,2.7,29.7,2.2,2.6,82.5,0.8,2.2,2.9,1.3,0.8,0.4,0.5,0.5,2.2,1.7,-0.5,Indiana Pacers,48.0,25.0,23.0,165.0,108.7,112.4,-3.7,52.1,1.56,13.3,30.8,65.2,48.6,11.3,48.6,56.0,101.86,46.3,Indiana Pacers,48.0,25.0,23.0,3.4,2.3,5.7,40.4,0.8,2.1,38.8,2.9,3.6,79.3,1.0,2.2,3.2,1.3,0.9,0.4,0.5,0.5,1.7,2.2,8.3,0.5
Washington Wizards,82.0,35.0,47.0,0.427,48.2,113.2,42.1,86.9,48.5,11.3,31.7,35.6,17.6,22.4,78.5,9.4,34.2,43.6,25.4,14.1,6.8,5.2,5.0,18.8,19.4,-1.2,Washington Wizards,82.0,35.0,47.0,3951.0,113.7,114.9,-1.2,60.3,1.8,18.5,27.3,72.4,50.5,14.2,55.0,58.5,99.16,50.4,8161.0,Washington Wizards,82.0,35.0,47.0,48.2,114.9,34.2,72.4,6.8,5.2,17.0,14.3,13.7,51.5,Washington Wizards,82.0,35.0,47.0,48.2,42.5,89.8,47.3,12.0,32.8,36.6,17.5,21.9,79.8,10.8,32.3,43.0,24.8,12.3,7.1,5.0,5.2,19.4,18.8,114.4,1.2,Washington Wizards,41.0,15.0,26.0,36.6,3.6,7.3,2.3,5.6,41.3,0.5,2.1,23.9,2.2,2.8,78.8,0.9,2.3,3.2,0.9,1.0,0.5,0.6,0.3,2.0,1.9,-0.9,Washington Wizards,41.0,15.0,26.0,149.0,102.0,108.8,-6.7,38.9,0.88,9.8,31.9,65.3,49.8,14.3,45.9,53.6,97.08,44.8,Washington Wizards,41.0,15.0,26.0,3.6,2.7,6.5,41.9,0.7,2.4,30.3,2.0,2.6,78.3,1.0,2.2,3.2,1.5,0.8,0.4,0.3,0.6,1.9,2.0,8.2,0.9
Orlando Magic,82.0,34.0,48.0,0.415,48.2,111.4,40.5,86.3,47.0,10.8,31.1,34.6,19.6,25.0,78.4,10.2,33.1,43.2,23.2,15.1,7.4,4.7,5.1,20.1,20.5,-2.6,Orlando Magic,82.0,34.0,48.0,3956.0,111.3,113.7,-2.3,57.4,1.54,17.0,28.1,73.0,50.5,15.1,53.2,57.3,99.66,48.5,8205.0,Orlando Magic,82.0,34.0,48.0,48.2,113.7,33.1,73.0,7.4,4.7,18.2,13.5,14.4,47.6,Orlando Magic,82.0,34.0,48.0,48.2,41.3,86.9,47.6,13.0,37.0,35.1,18.3,23.0,79.6,9.5,32.5,42.0,25.9,14.7,7.7,5.1,4.7,20.5,20.1,114.0,2.6,Orlando Magic,44.0,19.0,25.0,43.2,3.4,8.0,2.5,5.7,44.0,0.6,2.0,27.8,2.4,2.7,88.9,0.8,2.1,2.8,1.2,1.0,0.4,0.2,0.5,2.4,1.8,-0.9,Orlando Magic,44.0,19.0,25.0,149.0,111.1,120.4,-9.3,45.9,1.19,12.3,33.1,63.8,48.7,13.6,49.0,57.8,103.17,43.3,Orlando Magic,44.0,19.0,25.0,3.4,2.8,5.8,48.4,0.7,2.0,32.2,2.6,3.4,77.7,0.8,2.0,2.8,1.3,0.9,0.4,0.5,0.2,1.8,2.4,8.9,0.9
Portland Trail Blazers,82.0,33.0,49.0,0.402,48.1,113.4,40.5,85.4,47.4,12.9,35.3,36.5,19.6,24.6,79.6,9.4,31.1,40.5,24.2,14.5,6.7,4.6,4.3,20.0,20.5,-4.0,Portland Trail Blazers,82.0,33.0,49.0,3946.0,114.0,118.0,-4.0,59.7,1.67,17.8,26.4,70.9,48.6,14.5,54.9,58.9,99.25,47.4,8157.0,Portland Trail Blazers,82.0,33.0,49.0,48.1,118.0,31.1,70.9,6.7,4.6,17.8,13.6,15.3,53.3,Portland Trail Blazers,82.0,33.0,49.0,48.1,43.0,87.5,49.1,12.5,33.1,37.9,19.0,24.1,78.7,10.5,32.8,43.2,27.0,13.5,7.8,4.3,4.6,20.5,20.0,117.4,4.0,Portland Trail Blazers,36.0,15.0,21.0,41.7,4.1,9.1,2.8,6.6,42.4,0.9,2.7,33.0,2.7,3.3,81.5,0.8,2.6,3.4,1.5,1.2,0.4,0.5,0.5,2.3,2.5,-0.9,Portland Trail Blazers,36.0,15.0,21.0,148.0,107.2,115.7,-8.5,55.0,1.31,13.7,28.2,64.6,47.1,13.7,49.2,57.0,100.56,45.7,Portland Trail Blazers,36.0,15.0,21.0,4.1,3.3,7.4,44.2,1.0,2.8,35.4,2.6,3.3,78.8,1.2,2.7,3.9,1.6,1.0,0.7,0.5,0.5,2.5,2.3,10.1,0.9
Charlotte Hornets,82.0,27.0,55.0,0.329,48.4,111.0,41.3,90.4,45.7,10.7,32.5,33.0,17.6,23.6,74.9,11.0,33.5,44.5,25.1,14.2,7.7,5.2,5.7,20.3,20.3,-6.2,Charlotte Hornets,82.0,27.0,55.0,3966.0,108.4,114.7,-6.3,60.9,1.77,17.8,27.6,71.7,49.1,13.9,51.6,55.1,101.47,47.3,8390.0,Charlotte Hornets,82.0,27.0,55.0,48.4,114.7,33.5,71.7,7.7,5.2,16.9,14.3,12.2,52.8,Charlotte Hornets,82.0,27.0,55.0,48.4,43.0,90.1,47.7,12.2,34.3,35.7,19.0,24.0,79.5,10.9,35.3,46.2,25.9,14.4,7.0,5.7,5.2,20.3,20.3,117.2,6.2,Charlotte Hornets,43.0,20.0,23.0,46.5,3.8,8.9,3.0,6.9,43.3,0.9,2.8,33.6,2.0,2.9,68.3,1.0,2.4,3.5,1.8,0.9,0.3,0.3,0.4,2.1,2.0,-0.3,Charlotte Hornets,43.0,20.0,23.0,163.0,111.4,115.5,-4.1,60.5,2.11,16.1,34.6,73.4,52.0,10.8,50.0,54.2,100.91,45.0,Charlotte Hornets,43.0,20.0,23.0,3.8,3.1,6.3,49.1,0.7,2.3,30.7,2.3,3.0,76.7,0.8,2.7,3.4,1.5,0.8,0.4,0.4,0.3,2.0,2.1,9.2,0.3
