general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Charlotte Hornets,82.0,44.0,38.0,0.537,48.2,93.9,35.3,80.2,44.0,4.2,12.1,34.8,19.1,25.7,74.5,12.9,30.5,43.5,21.5,14.0,8.0,5.6,5.1,21.3,0.2,1.0,Charlotte Hornets,82.0,44.0,38.0,3951.0,102.9,101.8,1.2,60.8,1.53,16.7,33.3,68.9,51.1,15.4,46.6,51.3,90.93,51.3,7480.0,Charlotte Hornets,82.0,44.0,38.0,48.2,101.8,30.5,68.9,8.0,5.6,14.7,14.3,12.3,36.4,Charlotte Hornets,82.0,44.0,38.0,48.2,34.8,80.4,43.2,5.3,14.1,37.5,18.1,23.6,76.8,11.7,29.3,41.0,20.0,13.9,7.6,5.1,5.6,20.8,21.3,92.9,-1.0,Charlotte Hornets,49.0,27.0,22.0,55.1,3.8,7.8,2.4,6.3,39.1,0.4,1.6,26.6,2.4,3.0,82.2,1.0,2.2,3.2,1.4,0.8,0.5,0.5,0.5,2.2,0.0,0.8,Charlotte Hornets,49.0,27.0,22.0,185.0,104.4,100.3,4.1,56.7,1.66,13.6,35.0,68.2,50.7,11.2,42.5,51.3,91.33,52.9,Charlotte Hornets,49.0,27.0,22.0,3.8,2.1,5.4,39.2,0.4,1.2,35.6,2.3,3.0,77.2,0.8,2.3,3.1,1.1,0.8,0.6,0.5,0.5,2.2,2.2,7.0,-0.8
Orlando Magic,82.0,44.0,38.0,0.537,48.4,100.5,37.6,84.0,44.8,7.6,20.2,37.3,17.6,23.4,75.4,11.5,29.7,41.2,22.0,13.6,8.1,4.7,4.7,20.7,0.1,1.6,Orlando Magic,82.0,44.0,38.0,3966.0,105.6,104.1,1.5,58.4,1.61,16.8,29.2,66.5,47.7,14.3,49.3,53.3,94.4,49.7,7805.0,Orlando Magic,82.0,44.0,38.0,48.4,104.1,29.7,66.5,8.1,4.7,14.6,14.9,14.7,42.0,Orlando Magic,82.0,44.0,38.0,48.4,38.0,83.3,45.6,5.0,14.2,35.2,17.9,24.3,73.7,13.3,32.1,45.4,23.5,15.7,8.0,4.7,4.7,21.2,20.7,98.9,-1.6,Orlando Magic,36.0,19.0,17.0,52.8,4.0,8.4,2.7,6.1,44.5,0.6,1.7,36.1,2.4,3.0,79.4,0.7,2.5,3.1,1.4,0.9,0.6,0.4,0.4,2.0,0.0,0.4,Orlando Magic,36.0,19.0,17.0,142.0,106.0,102.1,3.9,52.6,1.59,14.0,26.3,60.8,45.5,11.3,49.5,56.8,95.36,54.8,Orlando Magic,36.0,19.0,17.0,4.0,2.6,6.8,37.6,0.4,1.4,30.8,2.4,3.1,80.0,1.4,2.6,3.9,1.3,1.0,0.6,0.4,0.4,2.1,2.0,8.0,-0.4
Utah Jazz,82.0,44.0,38.0,0.537,48.4,96.0,35.0,77.7,45.0,3.4,10.3,33.3,22.6,29.6,76.3,13.5,28.6,42.2,24.4,16.5,9.1,6.4,6.7,24.0,0.1,0.9,Utah Jazz,82.0,44.0,38.0,3966.0,103.8,102.9,0.9,69.7,1.48,18.4,36.2,68.3,52.1,17.8,47.2,52.9,91.75,53.0,7582.0,Utah Jazz,82.0,44.0,38.0,48.4,102.9,28.6,68.3,9.1,6.4,17.2,12.8,11.9,35.0,Utah Jazz,82.0,44.0,38.0,48.4,33.9,75.8,44.7,5.7,14.8,38.3,21.7,28.1,77.1,11.3,26.9,38.2,19.3,16.7,9.1,6.7,6.4,25.2,24.0,95.1,-0.9,Utah Jazz,43.0,20.0,23.0,46.5,4.2,8.6,2.7,6.8,39.5,0.3,1.2,22.6,2.9,3.7,78.3,1.4,2.7,4.1,1.6,1.1,0.5,0.5,0.6,2.8,0.0,-0.5,Utah Jazz,43.0,20.0,23.0,182.0,102.8,109.2,-6.5,60.3,1.49,14.0,40.4,74.9,56.4,13.1,41.5,50.7,94.68,47.6,Utah Jazz,43.0,20.0,23.0,4.2,2.6,6.0,43.1,0.7,1.9,37.0,3.2,4.0,79.1,0.7,2.4,3.1,1.4,1.0,0.6,0.6,0.5,2.6,2.8,9.1,0.5
Philadelphia 76ers,82.0,43.0,39.0,0.524,48.1,91.0,34.2,78.5,43.6,2.6,8.7,29.9,20.0,25.7,77.9,13.3,30.9,44.2,20.0,15.3,8.6,4.4,5.6,20.1,0.2,1.6,Philadelphia 76ers,82.0,43.0,39.0,3946.0,100.5,98.7,1.8,58.4,1.3,15.8,34.1,70.2,52.3,16.9,45.2,50.7,90.32,52.0,7424.0,Philadelphia 76ers,82.0,43.0,39.0,48.1,98.7,30.9,70.2,8.6,4.4,15.4,11.9,13.4,33.3,Philadelphia 76ers,82.0,43.0,39.0,48.1,33.8,79.3,42.6,5.3,16.1,33.1,16.5,21.9,75.1,12.0,28.6,40.6,21.6,14.7,8.0,5.6,4.4,22.3,20.1,89.4,-1.6,Philadelphia 76ers,46.0,24.0,22.0,52.2,3.6,6.8,2.0,5.5,36.5,0.1,0.9,9.8,2.7,3.2,82.6,1.1,2.3,3.4,1.1,1.1,0.7,0.2,0.6,2.0,0.0,0.5,Philadelphia 76ers,46.0,24.0,22.0,166.0,94.3,90.1,4.2,52.7,1.0,11.2,33.5,66.1,50.0,14.8,37.3,48.8,94.58,55.0,Philadelphia 76ers,46.0,24.0,22.0,3.6,1.9,5.5,34.5,0.3,1.5,23.9,2.1,2.8,76.6,1.1,2.2,3.3,1.0,1.0,0.6,0.6,0.2,2.1,2.0,6.3,-0.5
Indiana Pacers,82.0,42.0,40.0,0.512,48.5,96.8,35.8,80.2,44.6,4.9,14.6,33.9,20.3,26.3,77.2,11.3,31.3,42.7,23.0,15.2,8.0,5.3,5.7,22.9,0.2,0.3,Indiana Pacers,82.0,42.0,40.0,3981.0,102.8,102.4,0.4,64.2,1.51,17.6,30.2,68.6,49.9,16.2,47.7,52.7,93.13,51.0,7721.0,Indiana Pacers,82.0,42.0,40.0,48.5,102.4,31.3,68.6,8.0,5.3,15.5,14.7,13.8,39.1,Indiana Pacers,82.0,42.0,40.0,48.5,36.3,82.9,43.8,5.1,14.6,34.8,18.8,25.1,74.9,12.8,30.7,43.4,21.6,14.3,7.5,5.7,5.3,22.6,22.9,96.5,-0.3,Indiana Pacers,49.0,21.0,28.0,42.9,4.0,8.0,2.2,5.8,38.7,0.6,1.9,33.7,3.0,3.9,75.9,0.8,2.5,3.3,1.5,1.1,0.6,0.5,0.5,2.3,0.0,-0.6,Indiana Pacers,49.0,21.0,28.0,196.0,101.8,106.0,-4.2,67.9,1.35,14.3,30.9,64.4,48.3,14.2,44.1,53.8,96.21,48.2,Indiana Pacers,49.0,21.0,28.0,4.0,2.8,6.8,42.0,0.5,1.4,34.8,2.5,3.1,78.6,1.1,2.5,3.6,1.6,1.1,0.6,0.5,0.5,2.8,2.3,8.6,0.6
Toronto Raptors,82.0,42.0,40.0,0.512,48.2,91.4,35.6,82.0,43.4,4.7,13.5,34.9,15.5,20.9,73.9,13.6,28.5,42.1,21.7,14.3,8.4,5.6,4.8,21.6,0.1,-0.4,Toronto Raptors,82.0,42.0,40.0,3951.0,101.1,101.7,-0.6,60.9,1.52,16.9,34.3,67.1,50.3,15.8,46.3,50.1,90.02,49.6,7414.0,Toronto Raptors,82.0,42.0,40.0,48.2,101.7,28.5,67.1,8.4,5.6,15.3,13.5,16.2,35.4,Toronto Raptors,82.0,42.0,40.0,48.2,34.4,77.9,44.1,4.6,13.3,34.6,18.5,24.5,75.2,12.1,29.7,41.8,19.9,15.2,7.7,4.8,5.6,19.7,21.6,91.8,0.4,Toronto Raptors,48.0,27.0,21.0,56.3,4.2,7.7,2.4,6.6,36.8,0.3,1.4,24.2,2.5,3.4,72.0,1.2,2.7,3.9,1.4,1.0,0.6,0.5,0.3,2.4,0.0,0.2,Toronto Raptors,48.0,27.0,21.0,200.0,95.8,92.7,3.1,55.6,1.33,12.4,35.4,67.7,51.3,12.8,39.3,47.2,92.29,54.8,Toronto Raptors,48.0,27.0,21.0,4.2,2.2,6.4,34.4,0.5,1.8,31.0,2.5,3.2,78.7,1.0,2.6,3.7,1.2,1.3,0.6,0.3,0.5,2.6,2.4,7.5,-0.2
Milwaukee Bucks,82.0,41.0,41.0,0.5,48.5,97.5,37.1,80.2,46.2,7.2,19.3,37.5,16.1,21.5,74.8,10.3,31.2,41.4,22.5,14.1,7.3,4.7,4.4,21.8,0.1,-0.2,Milwaukee Bucks,82.0,41.0,41.0,3981.0,105.3,105.6,-0.3,60.7,1.6,17.7,28.7,67.9,49.1,15.2,50.7,54.4,91.51,50.2,7591.0,Milwaukee Bucks,82.0,41.0,41.0,48.5,105.6,31.2,67.9,7.3,4.7,15.9,13.9,12.0,37.0,Milwaukee Bucks,82.0,41.0,41.0,48.5,36.8,83.5,44.1,6.0,16.8,35.8,18.2,24.0,75.7,12.8,29.7,42.5,23.0,12.9,7.3,4.4,4.7,20.0,21.8,97.7,0.2,Milwaukee Bucks,46.0,26.0,20.0,56.5,4.4,10.1,2.9,6.8,42.5,0.8,2.3,34.9,3.4,4.1,83.6,0.9,2.8,3.7,1.7,1.0,0.7,0.4,0.4,2.9,0.0,1.0,Milwaukee Bucks,46.0,26.0,20.0,201.0,109.5,102.4,7.0,56.7,1.62,13.9,28.6,67.3,49.0,11.1,48.4,58.1,99.32,59.9,Milwaukee Bucks,46.0,26.0,20.0,4.4,2.5,6.8,37.1,0.8,2.2,35.0,3.3,4.2,78.1,1.0,2.7,3.7,1.4,1.2,0.5,0.4,0.4,3.1,2.9,9.1,-1.0
Los Angeles Clippers,82.0,39.0,43.0,0.476,48.3,95.7,36.2,81.3,44.5,5.0,14.0,35.6,18.3,24.7,73.9,13.2,30.2,43.4,20.9,14.8,6.2,6.6,5.4,19.8,0.1,-0.5,Los Angeles Clippers,82.0,39.0,43.0,3961.0,104.3,104.7,-0.4,57.7,1.41,16.3,34.9,67.3,51.2,16.1,47.6,51.9,91.21,49.5,7524.0,Los Angeles Clippers,82.0,39.0,43.0,48.3,104.7,30.2,67.3,6.2,6.6,15.8,15.3,10.0,42.0,Los Angeles Clippers,82.0,39.0,43.0,48.3,37.5,83.7,44.8,5.0,14.0,35.5,16.2,21.7,74.5,13.0,29.0,42.0,22.7,12.9,7.5,5.4,6.6,21.6,19.8,96.1,0.5,Los Angeles Clippers,41.0,19.0,22.0,46.3,4.2,8.4,2.6,6.8,37.5,0.4,1.4,27.6,2.9,4.1,69.4,1.4,2.6,4.0,1.4,1.1,0.5,0.6,0.5,2.7,0.0,-0.6,Los Angeles Clippers,41.0,19.0,22.0,170.0,99.7,105.7,-6.0,53.3,1.19,11.8,40.8,66.5,52.8,13.6,40.4,48.5,97.76,43.0,Los Angeles Clippers,41.0,19.0,22.0,4.2,2.7,6.6,40.7,0.7,1.8,36.0,3.0,3.9,77.2,1.0,2.5,3.5,1.8,1.1,0.7,0.5,0.6,2.9,2.7,9.0,0.6
Washington Wizards,82.0,37.0,45.0,0.451,48.1,92.8,35.8,81.3,44.1,3.7,9.6,38.8,17.4,22.8,76.5,12.9,29.2,42.0,20.9,13.0,7.0,4.3,5.0,21.5,0.1,-1.4,Washington Wizards,82.0,37.0,45.0,3946.0,102.9,104.5,-1.6,58.4,1.61,16.6,32.8,68.5,50.4,14.4,46.4,50.8,89.93,48.6,7395.0,Washington Wizards,82.0,37.0,45.0,48.1,104.5,29.2,68.5,7.0,4.3,15.1,13.3,12.6,36.0,Washington Wizards,82.0,37.0,45.0,48.1,36.0,79.7,45.2,5.1,14.5,35.4,17.0,22.5,75.5,11.7,29.0,40.7,22.2,13.4,7.0,5.0,4.3,20.9,21.5,94.2,1.4,Washington Wizards,41.0,20.0,21.0,48.8,3.7,7.4,2.4,5.7,41.6,0.3,0.9,31.6,2.4,2.9,82.4,1.0,2.4,3.4,1.2,0.8,0.5,0.3,0.4,2.4,0.0,-0.1,Washington Wizards,41.0,20.0,21.0,150.0,102.7,101.6,1.1,52.6,1.5,13.0,35.6,65.6,51.3,11.5,44.2,53.3,95.97,53.3,Washington Wizards,41.0,20.0,21.0,3.7,2.5,6.0,41.5,0.4,1.5,29.5,2.1,3.0,71.0,1.2,2.0,3.2,1.3,1.0,0.4,0.4,0.3,2.1,2.4,7.6,0.1
Miami Heat,82.0,36.0,46.0,0.439,48.6,87.2,34.2,77.8,43.9,3.8,11.0,34.7,15.1,20.8,72.4,11.0,31.0,42.0,20.3,14.8,6.7,5.5,4.3,22.5,0.2,-1.5,Miami Heat,82.0,36.0,46.0,3986.0,97.3,99.0,-1.7,59.4,1.37,16.5,29.7,71.0,50.5,16.6,46.3,50.1,88.47,50.1,7346.0,Miami Heat,82.0,36.0,46.0,48.6,99.0,31.0,71.0,6.7,5.5,16.3,12.0,11.4,33.4,Miami Heat,82.0,36.0,46.0,48.6,32.5,76.6,42.5,4.6,13.5,34.2,19.1,25.9,73.6,10.9,30.3,41.2,17.8,13.8,7.6,4.3,5.5,20.8,22.5,88.7,1.5,Miami Heat,53.0,25.0,28.0,47.2,4.5,7.6,2.4,7.1,34.1,0.4,1.5,29.9,2.3,3.0,76.1,1.2,3.2,4.5,1.4,1.1,0.3,0.6,0.5,2.4,0.0,-0.6,Miami Heat,53.0,25.0,28.0,237.0,91.2,96.0,-4.9,58.1,1.29,12.5,34.5,65.5,50.2,13.2,37.2,44.9,90.67,46.6,Miami Heat,53.0,25.0,28.0,4.5,2.5,7.3,34.6,0.6,2.0,27.8,2.6,3.5,74.6,1.5,3.0,4.5,1.3,0.8,0.7,0.5,0.6,2.5,2.4,8.2,0.6
Phoenix Suns,82.0,36.0,46.0,0.439,48.4,95.1,37.8,84.6,44.7,4.4,13.4,32.7,15.2,19.9,76.7,13.1,29.6,42.7,22.4,14.7,8.1,4.9,5.8,21.8,0.1,-0.7,Phoenix Suns,82.0,36.0,46.0,3966.0,101.8,102.6,-0.7,59.3,1.53,17.1,32.7,67.2,49.8,15.7,47.2,51.0,92.74,48.6,7663.0,Phoenix Suns,82.0,36.0,46.0,48.4,102.6,29.6,67.2,8.1,4.9,16.1,14.5,11.7,38.2,Phoenix Suns,82.0,36.0,46.0,48.4,36.1,81.3,44.4,5.3,14.7,35.8,18.4,24.5,75.1,12.6,30.4,43.0,22.2,15.4,8.4,5.8,4.9,18.5,21.8,95.8,0.7,Phoenix Suns,45.0,20.0,25.0,44.4,4.3,8.8,3.1,7.1,43.9,0.6,1.6,35.1,2.0,2.8,73.4,1.2,2.4,3.6,1.8,1.1,0.6,0.4,0.4,2.7,0.0,-0.3,Phoenix Suns,45.0,20.0,25.0,195.0,108.8,105.4,3.4,57.9,1.59,15.8,35.7,64.2,49.7,14.0,48.0,53.1,92.71,48.5,Phoenix Suns,45.0,20.0,25.0,4.3,2.9,6.9,42.7,0.5,1.5,34.8,2.7,3.4,78.7,1.0,2.5,3.5,1.6,1.1,0.5,0.4,0.4,2.3,2.7,9.1,0.3
Atlanta Hawks,82.0,33.0,49.0,0.402,48.2,94.0,35.4,80.6,43.9,5.2,14.6,35.4,18.1,23.7,76.5,11.6,29.8,41.5,20.2,15.5,8.1,4.3,6.2,20.8,0.1,-4.2,Atlanta Hawks,82.0,33.0,49.0,3956.0,100.4,104.8,-4.4,57.0,1.3,15.8,29.7,68.9,49.1,16.6,47.1,51.7,93.21,46.5,7678.0,Atlanta Hawks,82.0,33.0,49.0,48.2,104.8,29.8,68.9,8.1,4.3,17.8,13.8,16.7,40.7,Atlanta Hawks,82.0,33.0,49.0,48.2,37.4,81.4,45.9,5.8,16.2,35.5,17.8,23.9,74.4,12.2,30.8,43.0,22.6,15.1,8.6,6.2,4.3,20.1,20.8,98.3,4.2,Atlanta Hawks,47.0,23.0,24.0,48.9,3.8,7.4,2.2,5.3,41.4,0.5,1.4,32.4,2.6,3.4,74.5,0.7,2.5,3.3,1.1,1.1,0.5,0.4,0.3,2.5,0.0,-0.6,Atlanta Hawks,47.0,23.0,24.0,178.0,98.9,101.4,-2.5,51.5,1.02,12.0,24.3,67.7,47.5,14.8,45.8,54.4,97.39,45.6,Atlanta Hawks,47.0,23.0,24.0,3.8,2.5,6.3,40.0,0.4,1.8,23.8,2.5,3.3,75.6,1.0,2.4,3.4,1.4,0.9,0.6,0.3,0.4,2.1,2.5,8.0,0.6
New York Knicks,82.0,30.0,52.0,0.366,48.3,91.6,34.4,79.5,43.2,5.8,16.4,35.3,17.1,21.8,78.7,10.7,30.0,40.7,21.0,14.5,6.8,3.5,4.7,22.0,0.2,-4.0,New York Knicks,82.0,30.0,52.0,3961.0,100.4,104.6,-4.2,61.1,1.44,16.7,29.2,68.4,48.9,15.9,46.8,51.4,90.78,46.6,7487.0,New York Knicks,82.0,30.0,52.0,48.3,104.6,30.0,68.4,6.8,3.5,17.0,13.5,11.1,38.0,New York Knicks,82.0,30.0,52.0,48.3,35.7,80.1,44.5,5.4,15.3,35.3,18.9,25.0,75.7,11.7,31.0,42.7,21.5,13.5,8.4,4.7,3.5,20.4,22.0,95.6,4.0,New York Knicks,54.0,23.0,31.0,42.6,3.8,7.1,2.1,5.9,35.5,0.6,1.7,34.4,2.3,3.1,75.8,1.0,2.6,3.6,1.1,1.1,0.4,0.2,0.4,2.4,0.0,-0.8,New York Knicks,54.0,23.0,31.0,205.0,91.9,101.2,-9.3,50.9,0.94,10.8,31.4,74.9,52.0,14.8,40.3,48.8,98.52,40.0,New York Knicks,54.0,23.0,31.0,3.8,2.3,5.7,40.9,0.6,1.7,35.2,2.7,3.5,75.8,0.6,2.5,3.1,1.4,1.0,0.6,0.4,0.2,2.3,2.4,7.9,0.8
Cleveland Cavaliers,82.0,29.0,53.0,0.354,48.4,95.3,36.0,80.3,44.8,4.7,12.5,37.7,18.6,24.1,77.2,11.8,30.3,42.1,23.1,14.6,7.0,5.7,5.6,21.4,0.1,-3.3,Cleveland Cavaliers,82.0,29.0,53.0,3971.0,103.4,107.0,-3.6,64.1,1.58,17.8,31.9,69.0,50.5,15.8,47.7,52.4,91.31,48.2,7553.0,Cleveland Cavaliers,82.0,29.0,53.0,48.4,107.0,30.3,69.0,7.0,5.7,16.6,13.4,13.0,39.7,Cleveland Cavaliers,82.0,29.0,53.0,48.4,37.2,81.4,45.7,5.8,14.6,39.4,18.4,24.6,74.8,11.3,29.0,40.4,24.3,13.0,7.3,5.6,5.7,20.0,21.4,98.6,3.3,Cleveland Cavaliers,40.0,18.0,22.0,45.0,3.7,8.5,2.6,5.9,44.5,0.4,1.2,34.7,2.8,3.5,80.4,1.0,2.5,3.5,1.4,0.8,0.6,0.4,0.6,2.4,0.1,0.5,Cleveland Cavaliers,40.0,18.0,22.0,149.0,111.6,105.0,6.6,53.3,1.75,13.9,33.3,66.5,51.3,10.6,48.1,57.0,97.37,56.1,Cleveland Cavaliers,40.0,18.0,22.0,3.7,2.5,6.2,40.2,0.6,1.6,37.5,2.3,3.2,72.7,1.1,2.2,3.3,1.5,0.9,0.5,0.6,0.4,2.4,2.4,7.9,-0.5
Houston Rockets,82.0,28.0,54.0,0.341,48.7,92.3,34.6,80.8,42.8,6.0,18.0,33.5,17.1,23.1,74.1,12.5,29.4,41.9,18.1,14.1,6.5,5.4,5.1,18.0,0.1,-4.9,Houston Rockets,82.0,28.0,54.0,3996.0,101.6,106.9,-5.4,52.2,1.28,14.6,32.7,67.5,49.7,15.5,46.5,50.7,89.56,45.8,7456.0,Houston Rockets,82.0,28.0,54.0,48.7,106.9,29.4,67.5,6.5,5.4,16.1,14.4,12.7,41.5,Houston Rockets,82.0,28.0,54.0,48.7,38.9,83.8,46.4,4.5,12.5,36.0,14.9,19.8,75.2,12.7,30.6,43.3,22.4,12.0,7.0,5.1,5.4,20.1,18.0,97.2,4.9,Houston Rockets,58.0,24.0,34.0,41.4,4.7,9.2,2.9,7.8,37.2,0.5,2.0,26.3,2.9,3.7,79.1,1.3,2.6,3.9,1.1,1.1,0.6,0.5,0.5,2.8,0.0,-1.1,Houston Rockets,58.0,24.0,34.0,272.0,100.6,110.1,-9.6,39.3,1.02,9.4,38.8,63.4,50.3,12.2,40.5,49.0,94.87,39.8,Houston Rockets,58.0,24.0,34.0,4.7,3.4,7.8,43.7,0.4,1.7,27.1,3.0,4.0,75.1,1.4,3.1,4.4,1.7,1.1,0.6,0.5,0.5,2.7,2.8,10.3,1.1
Denver Nuggets,82.0,27.0,55.0,0.329,48.3,92.2,35.5,83.8,42.4,5.2,15.7,32.9,15.9,21.4,74.4,13.6,28.2,41.8,22.2,14.7,7.5,5.6,6.8,22.8,0.1,-5.8,Denver Nuggets,82.0,27.0,55.0,3961.0,100.3,106.6,-6.3,62.3,1.51,17.0,34.1,66.8,49.7,16.0,45.5,49.5,91.35,44.2,7537.0,Denver Nuggets,82.0,27.0,55.0,48.3,106.6,28.2,66.8,7.5,5.6,16.9,14.6,15.3,41.1,Denver Nuggets,82.0,27.0,55.0,48.3,36.6,79.8,45.9,5.2,14.3,36.1,19.5,26.1,74.7,12.1,30.8,43.0,24.0,14.3,8.2,6.8,5.6,20.1,22.8,98.0,5.8,Denver Nuggets,41.0,19.0,22.0,46.3,4.4,7.6,2.6,7.4,34.8,0.6,2.2,25.0,2.0,2.7,73.4,1.4,2.5,3.9,1.4,1.0,0.7,0.5,0.5,2.8,0.0,-0.7,Denver Nuggets,41.0,19.0,22.0,179.0,92.9,97.7,-4.8,54.3,1.36,12.3,36.3,64.5,49.5,12.5,38.6,44.7,92.05,41.0,Denver Nuggets,41.0,19.0,22.0,4.4,2.5,6.7,37.5,0.4,1.8,23.3,2.9,3.7,79.3,1.3,3.0,4.3,1.4,1.4,0.5,0.5,0.5,2.2,2.8,8.3,0.7
Memphis Grizzlies,82.0,23.0,59.0,0.28,48.2,89.9,34.8,79.7,43.6,4.1,13.4,30.7,16.3,23.0,70.8,12.0,29.4,41.4,21.8,16.4,7.9,6.0,5.6,19.2,0.1,-7.4,Memphis Grizzlies,82.0,23.0,59.0,3956.0,96.6,104.7,-8.0,62.6,1.33,16.9,30.5,66.3,48.3,17.6,46.2,50.1,92.55,45.6,7629.0,Memphis Grizzlies,82.0,23.0,59.0,48.2,104.7,29.4,66.3,7.9,6.0,17.9,14.1,14.3,43.6,Memphis Grizzlies,82.0,23.0,59.0,48.2,38.0,83.3,45.7,4.9,13.6,35.8,16.4,21.8,75.3,13.8,31.2,45.1,23.9,14.7,9.5,5.6,6.0,21.8,19.2,97.3,7.4,Memphis Grizzlies,43.0,16.0,27.0,37.2,3.6,6.8,2.0,5.5,37.4,0.3,1.4,23.0,2.4,3.0,79.2,0.9,2.4,3.3,1.2,1.3,0.5,0.6,0.4,2.4,0.0,-0.9,Memphis Grizzlies,43.0,16.0,27.0,156.0,92.1,100.6,-8.5,58.0,0.91,12.3,29.2,60.4,46.0,17.6,40.4,50.1,99.57,42.3,Memphis Grizzlies,43.0,16.0,27.0,3.6,2.4,6.2,38.1,0.4,1.3,35.2,2.5,3.3,75.5,1.4,2.4,3.8,1.2,1.0,0.9,0.4,0.6,2.1,2.4,7.7,0.9
