general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Boston Celtics,82.0,45.0,37.0,0.549,48.5,101.3,37.1,79.4,46.8,5.3,15.3,34.9,21.6,28.3,76.4,11.1,29.7,40.8,22.1,15.8,8.1,5.2,4.9,24.4,0.0,0.9,Boston Celtics,82.0,45.0,37.0,3976.0,105.9,105.1,0.8,59.4,1.4,16.9,30.5,67.1,49.4,16.5,50.1,55.1,94.61,50.5,7839.0,Boston Celtics,82.0,45.0,37.0,48.5,105.1,29.7,67.1,8.1,5.2,17.7,15.0,12.4,39.5,Boston Celtics,82.0,45.0,37.0,48.5,36.1,81.3,44.4,6.0,16.7,35.6,22.3,29.5,75.3,12.7,29.6,42.3,22.7,15.6,8.7,4.9,5.2,23.6,24.4,100.4,-0.9,Boston Celtics,51.0,30.0,21.0,58.8,4.7,9.5,2.9,7.2,40.7,0.4,1.7,25.9,3.2,4.1,78.3,1.1,3.1,4.2,1.6,1.1,0.6,0.5,0.5,2.5,0.0,0.2,Boston Celtics,51.0,30.0,21.0,241.0,100.0,97.3,2.7,55.3,1.46,13.2,28.2,69.3,49.2,11.8,43.6,52.6,96.97,53.3,Boston Celtics,51.0,30.0,21.0,4.7,2.9,7.4,39.3,0.5,1.8,26.6,3.0,4.1,73.0,1.2,3.3,4.5,1.6,1.4,0.5,0.5,0.5,2.6,2.5,9.3,-0.2
Memphis Grizzlies,82.0,45.0,37.0,0.549,48.1,93.4,34.2,76.5,44.7,6.5,18.1,35.7,18.6,24.7,75.4,10.8,28.1,39.0,20.9,14.6,8.5,5.8,5.8,23.3,0.0,2.3,Memphis Grizzlies,82.0,45.0,37.0,3941.0,104.2,101.5,2.7,61.2,1.43,16.9,30.8,66.3,48.7,16.3,48.9,53.5,89.65,51.5,7355.0,Memphis Grizzlies,82.0,45.0,37.0,48.1,101.5,28.1,66.3,8.5,5.8,15.7,14.1,12.4,34.4,Memphis Grizzlies,82.0,45.0,37.0,48.1,32.7,75.8,43.2,5.2,14.8,35.1,20.5,26.6,77.1,12.1,29.1,41.2,19.9,15.9,7.5,5.8,5.8,22.6,23.3,91.1,-2.3,Memphis Grizzlies,48.0,26.0,22.0,54.2,3.3,6.9,2.2,5.1,42.9,0.6,1.8,35.6,1.9,2.7,69.5,0.8,2.1,2.9,1.2,0.9,0.5,0.2,0.4,2.0,0.0,0.6,Memphis Grizzlies,48.0,26.0,22.0,158.0,104.8,95.9,8.9,54.3,1.39,13.7,31.7,66.9,49.4,13.0,49.2,54.8,95.92,54.7,Memphis Grizzlies,48.0,26.0,22.0,3.3,1.9,5.0,37.4,0.3,1.3,24.2,2.3,2.9,79.0,0.9,2.2,3.1,0.9,1.0,0.5,0.4,0.2,2.1,2.0,6.3,-0.6
Washington Wizards,82.0,45.0,37.0,0.549,48.2,100.5,36.2,82.9,43.7,6.3,18.3,34.3,21.9,30.2,72.5,13.8,29.0,42.8,19.1,14.3,8.7,4.2,5.0,22.0,0.0,-0.3,Washington Wizards,82.0,45.0,37.0,3956.0,105.4,105.9,-0.4,52.7,1.33,14.6,33.8,66.7,49.7,15.0,47.4,52.3,94.8,48.5,7816.0,Washington Wizards,82.0,45.0,37.0,48.2,105.9,29.0,66.7,8.7,4.2,15.8,14.8,12.2,40.7,Washington Wizards,82.0,45.0,37.0,48.2,37.8,82.3,45.9,6.4,17.5,36.4,18.9,24.8,76.2,12.4,30.6,43.0,23.0,15.9,7.1,5.0,4.2,24.3,22.0,100.8,0.3,Washington Wizards,51.0,29.0,22.0,56.9,3.9,9.4,2.7,6.3,42.6,0.5,1.8,28.3,3.6,4.6,76.8,1.0,2.2,3.2,1.1,0.8,0.7,0.3,0.4,2.2,0.0,0.3,Washington Wizards,51.0,29.0,22.0,201.0,112.7,111.5,1.2,42.6,1.35,10.6,32.1,63.7,47.1,10.1,46.7,56.7,100.88,52.1,Washington Wizards,51.0,29.0,22.0,3.9,2.9,6.4,44.9,0.7,1.7,39.1,2.7,3.2,84.8,1.0,2.4,3.4,1.4,1.2,0.4,0.4,0.3,2.9,2.2,9.1,-0.3
Indiana Pacers,82.0,44.0,38.0,0.537,48.5,93.0,32.5,75.2,43.2,6.6,19.2,34.4,21.3,26.9,79.2,10.6,29.5,40.1,18.2,14.3,7.5,4.4,4.9,23.0,0.1,0.8,Indiana Pacers,82.0,44.0,38.0,3981.0,103.7,102.7,1.0,55.8,1.27,15.1,29.6,68.7,49.4,16.0,47.6,53.4,88.71,50.4,7351.0,Indiana Pacers,82.0,44.0,38.0,48.5,102.7,29.5,68.7,7.5,4.4,14.4,12.5,10.9,35.3,Indiana Pacers,82.0,44.0,38.0,48.5,33.8,76.6,44.0,4.8,13.1,36.5,20.0,26.9,74.3,11.9,29.5,41.3,18.8,13.9,6.7,4.9,4.4,23.0,23.0,92.2,-0.8,Indiana Pacers,52.0,26.0,26.0,50.0,4.2,9.1,2.8,6.9,41.0,0.7,2.3,32.5,2.7,3.2,83.2,1.2,2.8,4.0,1.5,1.1,0.6,0.3,0.6,2.8,0.0,1.1,Indiana Pacers,52.0,26.0,26.0,217.0,106.8,96.1,10.7,54.1,1.45,13.5,34.4,69.1,51.9,12.4,46.3,54.4,96.72,58.5,Indiana Pacers,52.0,26.0,26.0,4.2,2.5,6.2,39.8,0.3,1.3,24.6,2.8,4.0,69.2,1.1,2.6,3.8,1.1,1.2,0.5,0.6,0.3,2.5,2.8,8.0,-1.1
Minnesota Timberwolves,82.0,44.0,38.0,0.537,48.2,96.8,37.1,80.8,45.9,4.8,14.0,34.5,17.7,22.2,79.6,11.5,31.5,43.0,23.4,13.2,5.6,5.5,3.9,21.6,0.0,1.5,Minnesota Timberwolves,82.0,44.0,38.0,3951.0,106.6,105.0,1.6,63.0,1.78,18.3,32.1,68.2,50.8,14.5,48.9,53.4,90.39,51.8,7440.0,Minnesota Timberwolves,82.0,44.0,38.0,48.2,105.0,31.5,68.2,5.6,5.5,15.2,13.7,11.6,38.6,Minnesota Timberwolves,82.0,44.0,38.0,48.2,36.2,82.6,43.8,5.7,15.7,36.3,17.2,22.9,75.2,12.6,28.8,41.4,21.7,11.7,6.6,3.9,5.5,19.9,21.6,95.3,-1.5,Minnesota Timberwolves,55.0,29.0,26.0,52.7,3.2,7.3,2.3,5.1,45.3,0.4,1.2,32.4,2.3,2.8,81.2,0.7,2.0,2.7,1.4,0.6,0.3,0.3,0.1,1.9,0.0,0.9,Minnesota Timberwolves,55.0,29.0,26.0,175.0,112.4,102.1,10.3,61.9,2.52,16.1,32.1,66.3,49.6,8.7,49.3,57.7,95.27,59.8,Minnesota Timberwolves,55.0,29.0,26.0,3.2,2.0,4.9,41.1,0.3,1.2,27.3,1.9,2.6,73.8,0.8,1.9,2.7,1.3,0.8,0.2,0.1,0.3,1.9,1.9,6.3,-0.9
Philadelphia 76ers,82.0,43.0,39.0,0.524,48.4,99.1,35.9,82.1,43.7,6.2,17.7,34.8,21.1,26.8,78.9,11.1,30.9,42.0,20.9,15.5,9.2,3.9,4.7,22.9,0.0,-0.7,Philadelphia 76ers,82.0,43.0,39.0,3971.0,101.8,102.5,-0.7,58.0,1.34,15.9,28.1,70.3,49.1,16.0,47.5,52.8,96.56,49.3,7985.0,Philadelphia 76ers,82.0,43.0,39.0,48.4,102.5,30.9,70.3,9.2,3.9,17.4,13.4,10.1,35.0,Philadelphia 76ers,82.0,43.0,39.0,48.4,35.7,80.7,44.3,6.9,19.0,36.2,21.5,28.0,76.7,11.6,32.5,44.1,22.9,17.0,8.3,4.7,3.9,23.5,22.9,99.9,0.7,Philadelphia 76ers,49.0,29.0,20.0,59.2,4.1,8.7,2.6,7.1,36.7,0.5,1.7,29.3,3.0,3.6,83.9,1.3,2.8,4.1,1.3,1.1,0.4,0.4,0.3,2.4,0.0,0.2,Philadelphia 76ers,49.0,29.0,20.0,202.0,98.1,99.3,-1.1,50.4,1.19,11.3,32.8,70.5,51.0,12.5,40.2,50.2,100.86,50.3,Philadelphia 76ers,49.0,29.0,20.0,4.1,2.6,6.8,38.6,0.5,1.6,32.5,2.7,3.6,74.9,1.1,2.9,4.1,1.5,1.1,0.7,0.3,0.4,2.7,2.4,8.5,-0.2
Cleveland Cavaliers,82.0,42.0,40.0,0.512,48.4,96.5,36.5,81.5,44.7,3.7,11.0,33.2,19.9,26.5,75.2,13.6,28.7,42.3,22.6,13.9,8.0,5.6,5.1,22.6,0.0,0.8,Cleveland Cavaliers,82.0,42.0,40.0,3971.0,105.3,104.7,0.6,61.9,1.62,17.3,35.4,67.4,51.0,15.2,47.0,51.8,90.72,51.0,7516.0,Cleveland Cavaliers,82.0,42.0,40.0,48.4,104.7,28.7,67.4,8.0,5.6,15.3,13.2,12.6,37.9,Cleveland Cavaliers,82.0,42.0,40.0,48.4,35.5,78.6,45.2,5.1,13.7,37.6,19.5,26.0,75.0,11.4,28.3,39.8,21.2,14.8,6.7,5.1,5.6,21.6,22.6,95.7,-0.8,Cleveland Cavaliers,38.0,17.0,21.0,44.7,3.7,7.3,2.4,6.0,39.9,0.5,1.5,31.6,2.1,2.7,77.2,1.2,2.2,3.4,1.4,1.0,0.5,0.4,0.4,2.3,0.0,-0.6,Cleveland Cavaliers,38.0,17.0,21.0,142.0,100.4,105.7,-5.3,58.2,1.43,13.9,37.0,68.3,52.4,13.4,43.9,51.0,94.78,47.3,Cleveland Cavaliers,38.0,17.0,21.0,3.7,2.5,5.7,44.4,0.4,1.1,38.1,2.4,3.4,70.5,0.8,2.0,2.8,1.4,1.0,0.4,0.4,0.4,1.8,2.3,7.9,0.6
New Jersey Nets,82.0,42.0,40.0,0.512,48.5,91.4,33.6,78.3,42.9,5.3,14.7,36.2,19.0,24.9,76.3,10.4,29.1,39.5,21.6,14.2,7.9,3.8,4.9,24.2,0.0,-1.5,New Jersey Nets,82.0,42.0,40.0,3981.0,99.9,101.6,-1.7,64.4,1.52,17.1,29.8,70.1,49.5,15.5,46.3,51.2,90.41,49.0,7501.0,New Jersey Nets,82.0,42.0,40.0,48.5,101.6,29.1,70.1,7.9,3.8,14.8,12.6,11.2,32.0,New Jersey Nets,82.0,42.0,40.0,48.5,33.0,75.2,43.9,5.9,16.1,36.8,20.9,28.1,74.4,10.7,30.5,41.2,20.3,15.6,7.3,4.9,3.8,22.9,24.2,92.9,1.5,New Jersey Nets,39.0,23.0,16.0,59.0,4.2,9.1,2.7,6.7,39.8,0.7,1.7,40.0,3.1,4.3,72.2,1.2,2.6,3.8,1.7,1.1,0.6,0.6,0.5,2.9,0.0,1.2,New Jersey Nets,39.0,23.0,16.0,163.0,102.0,97.5,4.5,63.5,1.61,14.1,33.0,62.0,47.9,11.7,44.8,53.1,98.03,60.9,New Jersey Nets,39.0,23.0,16.0,4.2,2.4,6.8,35.0,0.6,1.9,29.7,2.6,3.5,73.9,1.2,2.6,3.8,1.6,1.1,0.4,0.5,0.6,3.2,2.9,7.9,-1.2
Los Angeles Clippers,82.0,37.0,45.0,0.451,48.9,95.7,35.7,77.7,45.9,2.8,8.2,34.5,21.6,27.7,77.8,12.0,29.9,41.9,23.2,15.7,7.3,5.1,4.8,22.2,0.0,-0.8,Los Angeles Clippers,82.0,37.0,45.0,4006.0,103.8,104.5,-0.8,65.0,1.47,17.9,33.8,68.7,51.8,17.1,47.7,53.3,90.66,51.8,7564.0,Los Angeles Clippers,82.0,37.0,45.0,48.9,104.5,29.9,68.7,7.3,5.1,17.5,12.9,10.0,39.3,Los Angeles Clippers,82.0,37.0,45.0,48.9,35.8,80.7,44.4,5.9,16.1,36.8,19.0,24.9,76.2,12.0,27.5,39.5,21.1,13.7,7.8,4.8,5.1,23.6,22.2,96.5,0.8,Los Angeles Clippers,50.0,23.0,27.0,46.0,5.0,10.0,3.2,7.7,41.5,0.5,1.3,35.4,3.2,4.1,77.3,1.3,3.1,4.4,2.2,1.4,0.4,0.5,0.4,3.0,0.0,-0.4,Los Angeles Clippers,50.0,23.0,27.0,249.0,101.0,109.2,-8.2,68.6,1.6,16.0,34.9,73.7,53.8,13.7,44.5,52.8,93.66,48.0,Los Angeles Clippers,50.0,23.0,27.0,5.0,3.1,7.3,42.5,0.8,2.0,40.4,3.4,4.1,82.0,0.9,3.0,3.9,1.8,1.1,0.6,0.4,0.5,3.0,3.0,10.4,0.4
Orlando Magic,82.0,36.0,46.0,0.439,48.1,99.5,37.0,81.5,45.4,3.9,11.2,34.9,21.6,28.5,75.9,12.7,31.0,43.7,19.3,16.1,7.7,5.4,4.3,23.6,0.0,-2.2,Orlando Magic,82.0,36.0,46.0,3941.0,103.4,105.7,-2.3,52.2,1.2,14.8,32.8,68.2,50.7,16.8,47.8,52.9,96.15,48.9,7891.0,Orlando Magic,82.0,36.0,46.0,48.1,105.7,31.0,68.2,7.7,5.4,17.9,14.1,14.7,40.9,Orlando Magic,82.0,36.0,46.0,48.1,37.6,83.2,45.1,5.4,15.7,34.3,21.2,28.1,75.4,12.5,29.6,42.1,21.3,14.5,8.5,4.3,5.4,23.4,23.6,101.8,2.2,Orlando Magic,49.0,26.0,23.0,53.1,3.5,7.3,2.0,5.3,37.2,0.2,0.9,23.3,3.1,3.9,79.6,0.9,2.1,2.9,0.7,0.9,0.6,0.4,0.2,2.3,0.0,-0.8,Orlando Magic,49.0,26.0,23.0,172.0,98.3,106.5,-8.1,37.1,0.84,8.0,30.1,63.4,46.7,11.9,39.1,51.6,102.16,44.6,Orlando Magic,49.0,26.0,23.0,3.5,2.5,5.9,43.1,0.6,1.6,35.4,2.4,3.3,73.9,1.0,2.4,3.4,1.3,1.2,0.5,0.2,0.4,2.5,2.3,8.1,0.8
Golden State Warriors,82.0,34.0,48.0,0.415,48.5,98.7,36.9,85.8,43.0,7.6,21.6,35.2,17.2,23.8,72.2,13.0,29.7,42.7,22.1,13.6,7.8,5.1,5.1,22.4,0.0,-2.2,Golden State Warriors,82.0,34.0,48.0,3981.0,103.4,105.5,-2.2,59.8,1.63,16.6,30.3,66.6,47.7,14.2,47.5,51.2,94.45,47.3,7830.0,Golden State Warriors,82.0,34.0,48.0,48.5,105.5,29.7,66.6,7.8,5.1,15.7,15.0,13.0,43.0,Golden State Warriors,82.0,34.0,48.0,48.5,38.2,83.4,45.8,5.5,15.1,36.3,19.0,25.5,74.5,12.9,33.8,46.7,22.7,15.3,7.0,5.1,5.1,21.7,22.4,100.9,2.2,Golden State Warriors,49.0,22.0,27.0,44.9,3.9,8.5,2.9,7.1,40.9,0.7,2.2,31.1,2.0,2.9,70.7,1.1,3.0,4.1,1.6,0.9,0.4,0.4,0.3,2.6,0.0,0.8,Golden State Warriors,49.0,22.0,27.0,193.0,102.0,95.9,6.0,54.2,1.67,14.0,31.6,71.5,51.3,11.3,45.7,50.9,99.74,55.4,Golden State Warriors,49.0,22.0,27.0,3.9,2.4,6.3,38.2,0.2,1.2,20.0,2.6,3.7,70.5,0.9,2.9,3.8,1.1,0.9,0.4,0.3,0.4,2.2,2.6,7.7,-0.8
Los Angeles Lakers,82.0,34.0,48.0,0.415,48.2,98.7,35.3,80.8,43.7,7.9,22.1,35.5,20.3,26.1,77.7,12.5,30.6,43.2,20.4,14.3,6.2,4.2,5.1,21.9,0.0,-3.0,Los Angeles Lakers,82.0,34.0,48.0,3956.0,106.4,109.6,-3.2,57.8,1.42,15.9,32.4,68.0,50.3,15.5,48.5,53.5,92.34,46.8,7610.0,Los Angeles Lakers,82.0,34.0,48.0,48.2,109.6,30.6,68.0,6.2,4.2,16.9,14.7,13.0,39.8,Los Angeles Lakers,82.0,34.0,48.0,48.2,38.3,84.5,45.3,6.7,18.6,36.1,18.4,23.5,78.0,12.5,29.9,42.4,24.4,11.8,7.6,5.1,4.2,22.1,21.9,101.7,3.0,Los Angeles Lakers,49.0,23.0,26.0,46.9,3.9,8.1,2.2,6.0,37.3,0.7,2.2,31.8,3.0,4.0,74.1,1.1,2.6,3.7,1.1,1.0,0.4,0.5,0.4,2.1,0.0,-0.2,Los Angeles Lakers,49.0,23.0,26.0,189.0,106.4,104.6,1.8,47.7,1.11,10.5,33.2,68.3,50.5,12.5,43.3,52.7,97.29,46.1,Los Angeles Lakers,49.0,23.0,26.0,3.9,2.7,6.6,41.5,0.5,1.8,27.8,2.3,3.1,76.2,1.0,2.7,3.6,1.7,0.9,0.5,0.4,0.5,2.5,2.1,8.3,0.2
New York Knicks,82.0,33.0,49.0,0.402,48.5,97.3,36.3,80.5,45.1,5.4,15.1,35.6,19.3,25.1,76.7,11.8,29.2,41.0,20.3,14.7,7.7,3.2,4.7,23.7,0.1,-2.4,New York Knicks,82.0,33.0,49.0,3976.0,104.5,107.2,-2.7,55.9,1.38,15.9,31.6,68.6,49.8,15.8,48.5,53.1,92.12,47.5,7634.0,New York Knicks,82.0,33.0,49.0,48.5,107.2,29.2,68.6,7.7,3.2,16.6,13.5,12.4,40.0,New York Knicks,82.0,33.0,49.0,48.5,36.6,78.7,46.5,5.7,15.6,36.4,20.9,27.6,75.6,11.8,29.9,41.7,20.7,14.6,7.3,4.7,3.2,21.2,23.7,99.7,2.4,New York Knicks,47.0,16.0,31.0,34.0,4.2,8.4,2.7,7.0,38.6,0.5,1.8,29.8,2.4,3.3,74.0,1.0,2.3,3.3,1.3,0.9,0.7,0.2,0.5,2.9,0.0,-2.1,New York Knicks,47.0,16.0,31.0,199.0,100.3,116.3,-16.0,49.6,1.58,12.3,28.9,64.2,44.9,10.2,42.4,49.5,98.51,34.2,New York Knicks,47.0,16.0,31.0,4.2,3.1,6.5,46.9,0.8,1.8,44.6,3.6,4.5,79.6,1.3,3.1,4.4,1.7,1.4,0.4,0.5,0.2,2.2,2.9,10.5,2.1
Toronto Raptors,82.0,33.0,49.0,0.402,48.3,99.7,36.0,81.2,44.4,7.9,20.5,38.5,19.8,25.6,77.4,10.3,29.8,40.1,20.4,13.3,7.6,3.9,4.4,22.9,0.0,-1.6,Toronto Raptors,82.0,33.0,49.0,3961.0,105.4,107.2,-1.8,56.6,1.54,16.0,26.9,68.2,47.3,14.0,49.2,53.9,94.01,47.9,7762.0,Toronto Raptors,82.0,33.0,49.0,48.3,107.2,29.8,68.2,7.6,3.9,15.3,13.8,11.7,41.9,Toronto Raptors,82.0,33.0,49.0,48.3,38.2,81.8,46.7,5.3,14.9,35.6,19.6,26.4,74.4,12.1,33.2,45.3,22.1,14.4,6.2,4.4,3.9,21.9,22.9,101.4,1.6,Toronto Raptors,46.0,19.0,27.0,41.3,4.0,8.9,2.8,6.2,44.9,0.8,2.2,35.4,2.7,3.3,81.3,1.0,2.3,3.2,1.4,1.1,0.6,0.6,0.4,2.5,0.0,0.6,Toronto Raptors,46.0,19.0,27.0,184.0,111.4,107.2,4.1,52.0,1.35,13.6,30.8,61.1,46.5,13.3,51.1,58.9,94.73,55.2,Toronto Raptors,46.0,19.0,27.0,4.0,2.6,6.3,40.5,0.4,1.4,26.2,2.9,3.5,81.0,1.2,2.4,3.6,1.2,1.0,0.4,0.4,0.6,2.5,2.5,8.4,-0.6
Milwaukee Bucks,82.0,30.0,52.0,0.366,48.2,97.2,36.1,80.2,45.0,4.0,11.3,35.1,21.0,27.2,77.2,12.0,29.3,41.3,21.0,13.8,6.5,3.5,4.5,21.9,0.1,-3.0,Milwaukee Bucks,82.0,30.0,52.0,3956.0,105.1,108.1,-3.0,58.0,1.52,16.4,32.2,68.7,50.3,14.9,47.5,52.7,92.14,47.8,7584.0,Milwaukee Bucks,82.0,30.0,52.0,48.2,108.1,29.3,68.7,6.5,3.5,16.2,13.6,15.0,41.9,Milwaukee Bucks,82.0,30.0,52.0,48.2,37.8,81.4,46.4,5.6,16.5,34.3,19.0,24.7,77.1,11.4,29.4,40.8,23.8,13.0,7.5,4.5,3.5,23.8,21.9,100.2,3.0,Milwaukee Bucks,47.0,20.0,27.0,42.6,3.9,8.6,2.5,6.3,40.1,0.3,1.0,28.3,3.3,4.0,83.0,1.0,2.8,3.8,1.3,1.0,0.4,0.2,0.4,3.0,0.0,-0.9,Milwaukee Bucks,47.0,20.0,27.0,185.0,106.3,109.5,-3.2,51.7,1.24,12.0,35.2,65.9,51.4,12.9,42.3,53.8,102.29,45.7,Milwaukee Bucks,47.0,20.0,27.0,3.9,2.8,6.8,40.6,0.8,2.3,33.9,3.2,4.3,74.4,1.3,2.2,3.5,1.7,0.8,0.5,0.4,0.2,2.7,3.0,9.5,0.9
Portland Trail Blazers,82.0,27.0,55.0,0.329,48.1,92.9,35.3,78.3,45.1,5.1,14.2,36.2,17.2,23.7,72.5,11.8,29.3,41.1,21.0,16.0,7.1,6.6,5.0,20.8,0.1,-4.0,Portland Trail Blazers,82.0,27.0,55.0,3946.0,101.9,106.1,-4.3,59.5,1.32,16.6,33.1,65.0,49.6,17.5,48.4,52.4,91.05,47.5,7481.0,Portland Trail Blazers,82.0,27.0,55.0,48.1,106.1,29.3,65.0,7.1,6.6,17.7,15.8,14.3,41.6,Portland Trail Blazers,82.0,27.0,55.0,48.1,37.3,83.4,44.7,5.4,15.6,34.3,17.0,22.6,75.5,14.0,28.2,42.2,23.5,13.4,8.5,5.0,6.6,20.4,20.8,96.9,4.0,Portland Trail Blazers,48.0,16.0,32.0,33.3,3.7,6.9,2.1,5.7,37.5,0.4,1.6,28.0,2.1,3.0,71.8,1.2,2.0,3.1,1.3,1.3,0.4,0.4,0.4,2.6,0.0,-1.4,Portland Trail Blazers,48.0,16.0,32.0,180.0,95.9,108.5,-12.6,62.1,1.07,13.4,38.8,65.3,51.3,17.5,41.3,48.7,94.6,32.6,Portland Trail Blazers,48.0,16.0,32.0,3.7,2.3,5.4,43.2,0.6,1.5,39.2,3.0,3.8,77.7,0.9,2.2,3.1,1.5,1.0,0.6,0.4,0.4,2.1,2.6,8.3,1.4
Utah Jazz,82.0,26.0,56.0,0.317,48.2,93.0,34.5,76.8,44.9,3.0,9.3,32.8,21.0,27.7,75.7,12.8,27.4,40.1,22.3,15.8,6.6,4.6,5.8,26.7,0.0,-4.3,Utah Jazz,82.0,26.0,56.0,3956.0,102.9,107.3,-4.4,64.6,1.41,17.4,35.1,69.5,51.8,17.4,46.9,52.2,90.02,47.5,7409.0,Utah Jazz,82.0,26.0,56.0,48.2,107.3,27.4,69.5,6.6,4.6,17.8,12.1,13.4,35.6,Utah Jazz,82.0,26.0,56.0,48.2,33.3,72.7,45.8,5.9,15.8,37.5,24.7,32.4,76.4,10.5,27.2,37.7,19.4,14.4,7.9,5.8,4.6,25.1,26.7,97.3,4.3,Utah Jazz,41.0,14.0,27.0,34.1,3.9,8.2,2.3,5.5,42.3,0.3,1.0,31.0,3.2,4.0,79.4,0.8,2.2,3.0,1.4,1.3,0.5,0.4,0.5,2.9,0.0,-1.5,Utah Jazz,41.0,14.0,27.0,160.0,104.0,115.8,-11.8,59.4,1.1,13.6,31.0,62.4,47.4,16.1,45.2,56.1,99.55,40.5,Utah Jazz,41.0,14.0,27.0,3.9,2.6,6.2,42.7,0.6,1.4,45.6,3.8,4.7,80.2,1.3,2.2,3.5,1.4,0.9,0.7,0.5,0.4,2.6,2.9,9.7,1.5
