general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Denver Nuggets,82.0,43.0,39.0,0.524,48.1,97.2,36.5,82.5,44.3,4.0,12.0,33.6,20.2,26.3,76.7,13.2,29.1,42.3,21.9,15.6,9.1,6.3,5.8,22.0,0.1,1.1,Denver Nuggets,82.0,43.0,39.0,3946.0,102.4,101.4,1.0,59.9,1.4,16.5,33.7,66.4,49.8,16.4,46.7,51.7,94.64,50.5,7786.0,Denver Nuggets,82.0,43.0,39.0,48.1,101.4,29.1,66.4,9.1,6.3,16.4,14.2,14.0,42.9,Denver Nuggets,82.0,43.0,39.0,48.1,36.8,81.2,45.3,4.6,12.9,35.6,17.9,24.6,72.8,12.9,30.1,42.9,23.5,17.1,8.1,5.8,6.3,23.1,22.0,96.1,-1.1,Denver Nuggets,40.0,19.0,21.0,47.5,3.6,8.0,2.3,6.4,36.2,0.4,1.6,23.4,2.9,3.8,77.0,1.5,2.7,4.1,1.4,1.0,0.7,0.5,0.5,2.5,0.1,1.0,Denver Nuggets,40.0,19.0,21.0,144.0,101.9,91.2,10.7,60.2,1.37,12.8,41.1,70.1,54.7,13.1,39.1,49.1,103.11,60.1,Denver Nuggets,40.0,19.0,21.0,3.6,2.2,5.8,37.9,0.4,1.4,28.6,2.2,3.3,67.2,1.0,2.4,3.3,1.4,1.2,0.5,0.5,0.5,2.7,2.5,7.0,-1.0
Miami Heat,82.0,42.0,40.0,0.512,48.2,90.3,33.3,78.3,42.5,5.9,16.5,35.7,17.8,23.4,76.2,11.5,30.0,41.5,19.1,13.9,7.2,3.8,5.4,22.1,0.0,0.5,Miami Heat,82.0,42.0,40.0,3951.0,100.6,100.3,0.3,57.3,1.38,15.6,30.7,70.7,50.4,15.4,46.3,51.0,89.3,49.6,7361.0,Miami Heat,82.0,42.0,40.0,48.2,100.3,30.0,70.7,7.2,3.8,15.2,12.2,9.9,33.5,Miami Heat,82.0,42.0,40.0,48.2,32.4,75.7,42.8,5.3,15.3,34.3,19.7,25.6,76.8,10.9,30.3,41.2,18.6,14.7,7.0,5.4,3.8,21.1,22.1,89.7,-0.5,Miami Heat,42.0,23.0,19.0,54.8,3.9,7.8,2.3,6.1,38.1,0.6,2.0,30.1,2.5,3.3,77.5,0.9,2.6,3.5,1.3,1.0,0.6,0.4,0.5,2.3,0.0,0.7,Miami Heat,42.0,23.0,19.0,165.0,100.0,90.6,9.4,56.1,1.34,12.7,31.8,67.8,49.9,12.5,43.0,51.6,95.45,55.6,Miami Heat,42.0,23.0,19.0,3.9,2.2,6.0,37.5,0.3,1.4,19.0,2.4,3.1,76.9,1.0,2.7,3.7,1.1,1.3,0.5,0.5,0.4,2.3,2.3,7.1,-0.7
Utah Jazz,82.0,42.0,40.0,0.512,48.2,88.7,32.8,75.3,43.6,3.1,9.6,32.1,20.0,26.8,74.6,13.5,27.7,41.2,20.4,16.6,7.1,6.0,6.5,25.6,0.1,-1.2,Utah Jazz,82.0,42.0,40.0,3956.0,100.0,101.3,-1.3,62.1,1.22,16.3,37.3,69.1,52.9,18.8,45.6,50.9,88.26,49.3,7271.0,Utah Jazz,82.0,42.0,40.0,48.2,101.3,27.7,69.1,7.1,6.0,17.0,11.7,11.5,32.2,Utah Jazz,82.0,42.0,40.0,48.2,31.0,71.7,43.2,5.1,14.7,34.3,22.9,29.6,77.1,10.6,26.0,36.6,18.6,15.4,8.1,6.5,6.0,24.4,25.6,89.9,1.2,Utah Jazz,41.0,24.0,17.0,58.5,3.7,8.1,2.3,5.8,39.8,0.4,1.3,30.2,3.1,4.0,77.7,1.2,2.1,3.3,1.0,1.0,0.6,0.5,0.5,2.4,0.0,1.0,Utah Jazz,41.0,24.0,17.0,151.0,106.7,99.3,7.4,44.7,0.98,10.1,43.4,66.7,54.6,13.8,43.2,53.9,96.37,61.5,Utah Jazz,41.0,24.0,17.0,3.7,1.9,5.1,37.4,0.4,1.6,25.0,2.9,3.9,74.1,0.9,2.0,2.9,0.8,1.0,0.4,0.5,0.5,2.8,2.4,7.1,-1.0
Milwaukee Bucks,82.0,41.0,41.0,0.5,48.2,98.0,36.2,81.1,44.7,4.9,14.0,35.0,20.7,26.7,77.5,11.7,30.5,42.2,22.8,13.5,6.8,4.7,5.0,20.3,0.0,1.1,Milwaukee Bucks,82.0,41.0,41.0,3956.0,104.6,103.5,1.1,63.0,1.69,17.5,30.8,69.0,49.9,14.4,47.7,52.8,93.2,51.0,7682.0,Milwaukee Bucks,82.0,41.0,41.0,48.2,103.5,30.5,69.0,6.8,4.7,14.8,13.4,13.2,40.6,Milwaukee Bucks,82.0,41.0,41.0,48.2,37.0,81.9,45.2,5.6,15.8,35.2,17.4,23.6,73.9,12.0,30.7,42.7,22.8,14.2,7.5,5.0,4.7,22.9,20.3,97.0,-1.1,Milwaukee Bucks,53.0,24.0,29.0,45.3,3.7,7.7,2.3,6.1,37.3,0.3,1.3,22.5,2.8,3.5,81.0,0.9,2.7,3.6,1.3,1.1,0.5,0.4,0.5,2.3,0.0,-0.3,Milwaukee Bucks,53.0,24.0,29.0,195.0,95.5,99.1,-3.5,57.0,1.17,12.4,28.8,74.5,50.7,13.8,39.8,50.3,104.98,46.5,Milwaukee Bucks,53.0,24.0,29.0,3.7,2.3,5.8,39.8,0.5,1.7,31.1,2.8,3.6,77.4,0.7,2.7,3.4,1.3,0.9,0.7,0.5,0.4,2.4,2.3,7.9,0.3
New Orleans Hornets,82.0,41.0,41.0,0.5,48.4,91.8,33.8,80.5,42.0,6.5,20.3,31.9,17.7,23.6,75.1,13.3,29.5,42.8,20.9,15.0,8.6,4.2,5.2,20.9,0.1,-0.1,New Orleans Hornets,82.0,41.0,41.0,3966.0,100.7,100.6,0.1,61.9,1.4,16.4,33.2,68.1,50.2,16.4,46.0,50.5,90.59,49.1,7476.0,New Orleans Hornets,82.0,41.0,41.0,48.4,100.6,29.5,68.1,8.6,4.2,16.1,13.1,11.5,37.4,New Orleans Hornets,82.0,41.0,41.0,48.4,34.7,78.6,44.1,5.4,15.9,34.2,17.2,22.9,75.0,11.9,30.2,42.1,21.8,15.6,7.5,5.2,4.2,21.1,20.9,92.0,0.1,New Orleans Hornets,48.0,25.0,23.0,52.1,4.2,7.8,2.5,6.6,38.3,0.8,2.3,32.7,2.0,2.8,72.2,1.1,2.6,3.7,1.5,1.4,0.8,0.5,0.6,2.6,0.0,0.1,New Orleans Hornets,48.0,25.0,23.0,203.0,94.9,94.1,0.8,59.5,1.07,13.5,34.6,68.1,51.1,17.0,44.0,49.9,92.49,48.4,New Orleans Hornets,48.0,25.0,23.0,4.2,2.3,6.1,37.7,0.5,1.8,26.7,2.6,3.5,74.3,1.1,2.6,3.6,1.4,1.3,0.6,0.6,0.5,2.3,2.6,7.6,-0.1
Portland Trail Blazers,82.0,41.0,41.0,0.5,48.7,90.7,35.3,78.9,44.8,4.6,13.4,34.6,15.4,21.1,73.1,12.7,29.0,41.7,21.6,14.8,7.5,5.4,4.8,19.0,0.0,-1.3,Portland Trail Blazers,82.0,41.0,41.0,3996.0,102.1,103.5,-1.5,61.0,1.46,17.2,34.4,67.0,50.7,16.6,47.8,51.5,87.54,48.8,7289.0,Portland Trail Blazers,82.0,41.0,41.0,48.7,103.5,29.0,67.0,7.5,5.4,16.5,13.8,12.2,38.9,Portland Trail Blazers,82.0,41.0,41.0,48.7,36.0,80.1,45.0,5.1,14.9,34.1,14.9,19.7,75.3,12.4,28.0,40.3,23.3,13.7,8.0,4.8,5.4,18.7,19.0,92.0,1.3,Portland Trail Blazers,50.0,28.0,22.0,56.0,4.6,8.6,3.0,7.2,41.6,0.5,1.8,27.8,2.2,2.7,81.2,1.2,2.7,4.0,1.6,1.4,0.7,0.6,0.3,2.2,0.0,-0.2,Portland Trail Blazers,50.0,28.0,22.0,230.0,100.7,103.3,-2.6,55.0,1.19,13.9,39.1,69.1,54.0,16.1,45.1,51.7,89.25,50.5,Portland Trail Blazers,50.0,28.0,22.0,4.6,3.0,7.0,43.4,0.7,2.0,35.0,2.1,2.8,73.6,1.0,2.4,3.3,1.8,1.2,0.7,0.3,0.6,2.2,2.2,8.8,0.2
New York Knicks,82.0,39.0,43.0,0.476,48.5,92.0,35.1,79.4,44.2,5.0,13.6,36.4,16.8,21.1,79.3,11.6,31.0,42.6,20.7,15.7,7.4,4.8,4.7,23.1,0.0,-1.5,New York Knicks,82.0,39.0,43.0,3976.0,99.7,101.3,-1.6,58.8,1.31,16.4,30.7,70.1,50.8,17.0,47.4,51.8,91.29,48.8,7563.0,New York Knicks,82.0,39.0,43.0,48.5,101.3,31.0,70.1,7.4,4.8,17.0,12.6,10.7,34.7,New York Knicks,82.0,39.0,43.0,48.5,34.0,79.2,42.9,5.1,15.0,33.8,20.5,26.8,76.3,11.6,29.8,41.4,20.4,13.8,8.2,4.7,4.8,19.5,23.1,93.5,1.5,New York Knicks,41.0,24.0,17.0,58.5,4.8,10.3,3.1,7.4,41.6,0.6,1.7,33.8,3.6,4.2,85.4,1.0,3.4,4.4,1.5,1.4,0.6,0.5,0.5,3.0,0.0,1.3,New York Knicks,41.0,24.0,17.0,196.0,104.7,95.6,9.1,49.6,1.13,12.1,31.4,66.2,50.4,13.9,45.4,55.6,96.63,61.8,New York Knicks,41.0,24.0,17.0,4.8,2.6,7.5,34.1,0.6,2.1,30.6,3.3,4.4,74.9,1.5,2.9,4.3,1.4,1.3,0.8,0.5,0.5,3.2,3.0,9.0,-1.3
Golden State Warriors,82.0,37.0,45.0,0.451,48.4,93.3,35.1,79.4,44.2,5.2,15.6,33.4,17.9,24.7,72.5,12.2,30.9,43.1,20.5,14.8,7.0,4.7,5.1,20.6,0.0,-0.7,Golden State Warriors,82.0,37.0,45.0,3971.0,101.5,102.6,-1.1,58.5,1.39,16.2,31.2,69.4,50.3,16.1,47.5,51.7,90.95,49.1,7535.0,Golden State Warriors,82.0,37.0,45.0,48.4,102.6,30.9,69.4,7.0,4.7,15.3,13.4,12.2,38.7,Golden State Warriors,82.0,37.0,45.0,48.4,36.0,80.9,44.5,5.0,13.5,37.4,17.1,22.9,74.6,12.0,30.9,42.8,21.5,14.0,8.1,5.1,4.7,22.0,20.6,94.0,0.7,Golden State Warriors,44.0,18.0,26.0,40.9,4.2,7.9,2.5,7.2,35.0,0.6,1.9,32.1,2.2,3.5,63.6,1.5,2.7,4.2,1.2,0.9,0.6,0.3,0.5,2.6,0.0,-1.4,Golden State Warriors,44.0,18.0,26.0,185.0,95.9,109.4,-13.6,48.6,1.42,11.0,34.3,69.5,49.4,10.5,39.3,45.1,94.98,34.4,Golden State Warriors,44.0,18.0,26.0,4.2,3.1,6.7,45.8,0.5,1.5,35.8,2.6,3.5,74.3,1.0,3.3,4.4,1.6,1.0,0.5,0.5,0.3,2.5,2.6,9.3,1.4
Seattle SuperSonics,82.0,37.0,45.0,0.451,48.3,97.1,35.8,80.4,44.6,8.8,23.6,37.3,16.6,21.7,76.5,11.1,28.3,39.3,21.7,14.5,8.1,4.7,4.7,21.8,0.1,-0.6,Seattle SuperSonics,82.0,37.0,45.0,3961.0,105.6,106.4,-0.8,60.6,1.5,17.1,30.2,65.5,47.9,15.8,50.1,54.0,91.34,49.1,7542.0,Seattle SuperSonics,82.0,37.0,45.0,48.3,106.4,28.3,65.5,8.1,4.7,17.2,15.2,13.5,39.0,Seattle SuperSonics,82.0,37.0,45.0,48.3,36.3,80.8,45.0,5.9,17.0,34.9,19.1,24.7,77.4,13.0,29.6,42.7,21.1,14.8,7.7,4.7,4.7,20.2,21.8,97.8,0.6,Seattle SuperSonics,42.0,19.0,23.0,45.2,3.9,9.3,2.9,6.4,45.5,1.0,2.5,37.7,2.5,3.2,78.4,0.9,2.4,3.3,1.8,0.9,0.6,0.3,0.5,2.8,0.0,0.3,Seattle SuperSonics,42.0,19.0,23.0,162.0,114.1,113.3,0.8,60.7,1.9,16.1,32.5,64.3,48.9,11.4,53.0,59.5,99.56,53.1,Seattle SuperSonics,42.0,19.0,23.0,3.9,2.3,5.8,40.5,0.7,1.9,37.5,3.5,4.7,75.3,1.2,2.3,3.5,1.2,1.1,0.6,0.5,0.3,2.3,2.8,8.9,-0.3
Boston Celtics,82.0,36.0,46.0,0.439,48.1,95.3,34.7,78.2,44.3,6.7,19.5,34.6,19.2,25.5,75.0,10.4,29.8,40.1,20.5,16.2,9.4,4.0,5.0,22.4,0.0,-1.5,Boston Celtics,82.0,36.0,46.0,3941.0,100.7,102.2,-1.5,59.2,1.26,16.1,27.9,65.8,47.3,17.2,48.6,53.2,94.47,49.0,7757.0,Boston Celtics,82.0,36.0,46.0,48.1,102.2,29.8,65.8,9.4,4.0,17.6,14.7,12.1,35.5,Boston Celtics,82.0,36.0,46.0,48.1,35.3,80.8,43.7,6.8,18.7,36.2,19.4,26.3,73.6,13.0,30.8,43.8,23.0,17.1,8.8,5.0,4.0,22.2,22.4,96.7,1.5,Boston Celtics,48.0,23.0,25.0,47.9,3.5,7.6,2.2,5.6,39.0,0.7,2.2,31.4,2.5,3.3,77.2,1.0,2.2,3.2,1.4,1.2,0.7,0.3,0.3,2.0,0.0,-0.1,Boston Celtics,48.0,23.0,25.0,168.0,100.0,102.5,-2.5,64.8,1.17,14.0,31.7,62.0,47.1,15.9,45.2,53.9,103.66,50.7,Boston Celtics,48.0,23.0,25.0,3.5,2.4,6.0,40.1,0.7,1.8,38.8,2.2,2.7,80.9,1.0,2.2,3.3,1.5,1.2,0.6,0.3,0.3,2.3,2.0,7.7,0.1
Cleveland Cavaliers,82.0,35.0,47.0,0.427,48.4,92.9,35.6,82.4,43.3,3.0,9.6,31.4,18.6,24.8,75.3,13.6,31.9,45.6,22.0,14.8,7.1,6.5,5.3,21.3,0.0,-2.6,Cleveland Cavaliers,82.0,35.0,47.0,3971.0,100.6,103.1,-2.6,61.9,1.49,16.9,34.0,68.8,51.4,16.0,45.1,49.8,91.71,49.1,7577.0,Cleveland Cavaliers,82.0,35.0,47.0,48.4,103.1,31.9,68.8,7.1,6.5,15.7,13.4,13.1,38.1,Cleveland Cavaliers,82.0,35.0,47.0,48.4,36.0,82.4,43.7,5.3,14.2,37.1,18.2,24.3,74.9,11.8,30.2,42.0,21.7,13.1,7.7,5.3,6.5,20.2,21.3,95.5,2.6,Cleveland Cavaliers,48.0,23.0,25.0,47.9,3.9,7.4,2.3,5.9,38.9,0.2,0.8,20.0,2.6,3.6,73.3,1.0,2.7,3.7,1.2,1.1,0.5,0.5,0.3,2.2,0.0,-0.5,Cleveland Cavaliers,48.0,23.0,25.0,189.0,97.0,101.1,-4.1,52.7,1.07,12.0,34.5,66.8,51.2,14.8,40.3,49.3,94.02,48.1,Cleveland Cavaliers,48.0,23.0,25.0,3.9,2.5,6.5,38.3,0.4,1.5,28.8,2.4,3.0,80.7,1.0,2.5,3.5,1.3,0.9,0.7,0.3,0.5,2.5,2.2,7.9,0.5
Philadelphia 76ers,82.0,33.0,49.0,0.402,48.4,88.0,32.7,76.3,42.8,4.1,12.1,34.2,18.4,24.5,75.3,11.5,29.4,40.8,20.0,15.9,8.0,4.4,5.6,20.7,0.0,-2.5,Philadelphia 76ers,82.0,33.0,49.0,3971.0,97.8,100.4,-2.6,61.1,1.25,16.1,31.3,68.1,49.8,17.7,45.6,50.5,89.26,48.4,7379.0,Philadelphia 76ers,82.0,33.0,49.0,48.4,100.4,29.4,68.1,8.0,4.4,16.8,13.3,11.9,36.6,Philadelphia 76ers,82.0,33.0,49.0,48.4,33.5,77.7,43.2,5.4,16.2,33.3,18.0,24.2,74.4,12.1,29.2,41.4,21.3,15.2,8.3,5.6,4.4,21.4,20.7,90.5,2.5,Philadelphia 76ers,43.0,19.0,24.0,44.2,3.9,6.9,2.0,5.5,37.1,0.3,1.3,20.4,2.5,3.3,76.1,0.7,2.7,3.4,1.1,1.3,0.6,0.3,0.4,2.8,0.0,-0.6,Philadelphia 76ers,43.0,19.0,24.0,168.0,87.0,90.9,-3.9,55.7,0.84,11.4,27.2,66.3,48.5,17.1,39.5,49.3,98.78,45.9,Philadelphia 76ers,43.0,19.0,24.0,3.9,2.1,6.3,33.8,0.3,1.7,20.3,2.8,3.7,77.7,1.2,2.5,3.7,1.1,1.2,0.6,0.4,0.3,2.3,2.8,7.5,0.6
Toronto Raptors,82.0,33.0,49.0,0.402,48.7,85.4,32.4,77.4,41.8,5.6,15.8,35.6,15.1,20.1,75.0,10.1,29.5,39.6,19.2,14.2,7.4,4.9,4.1,21.3,0.0,-3.0,Toronto Raptors,82.0,33.0,49.0,3996.0,95.3,98.8,-3.4,59.3,1.35,15.9,27.0,67.3,47.1,15.9,45.4,49.5,88.24,47.6,7348.0,Toronto Raptors,82.0,33.0,49.0,48.7,98.8,29.5,67.3,7.4,4.9,14.5,13.9,11.3,37.7,Toronto Raptors,82.0,33.0,49.0,48.7,33.2,77.6,42.8,3.3,10.8,30.7,18.7,25.1,74.7,12.6,32.5,45.1,18.5,14.6,7.2,4.1,4.9,19.7,21.3,88.5,3.0,Toronto Raptors,48.0,23.0,25.0,47.9,4.9,8.7,3.0,7.9,37.5,0.5,1.8,28.7,2.3,2.9,79.6,1.4,2.8,4.1,1.5,1.3,0.7,0.6,0.4,2.9,0.0,-1.0,Toronto Raptors,48.0,23.0,25.0,236.0,94.6,99.4,-4.8,49.3,1.17,12.0,33.2,62.9,47.6,13.6,40.8,47.6,92.59,44.1,Toronto Raptors,48.0,23.0,25.0,4.9,3.2,7.8,41.7,0.5,1.4,31.9,2.8,3.9,73.0,1.3,3.1,4.5,1.4,1.6,0.6,0.4,0.6,2.4,2.9,9.7,1.0
Phoenix Suns,82.0,29.0,53.0,0.354,48.1,94.2,36.1,81.4,44.3,5.1,14.7,34.5,17.0,22.7,74.6,11.3,29.3,40.6,19.3,15.2,9.0,4.7,5.3,22.7,0.0,-3.7,Phoenix Suns,82.0,29.0,53.0,3946.0,100.3,104.2,-3.8,53.6,1.27,15.3,29.7,66.1,47.9,16.2,47.5,51.5,93.72,46.6,7699.0,Phoenix Suns,82.0,29.0,53.0,48.1,104.2,29.3,66.1,9.0,4.7,17.0,15.0,11.2,40.0,Phoenix Suns,82.0,29.0,53.0,48.1,36.3,81.4,44.6,5.8,16.8,34.9,19.5,25.5,76.5,12.7,31.1,43.8,21.5,15.9,7.9,5.3,4.7,19.4,22.7,97.9,3.7,Phoenix Suns,48.0,20.0,28.0,41.7,3.6,7.1,2.1,5.8,35.7,0.5,1.6,27.8,2.6,3.5,73.2,1.1,2.0,3.1,1.0,0.9,0.6,0.4,0.4,2.6,0.0,-1.3,Phoenix Suns,48.0,20.0,28.0,175.0,96.6,109.2,-12.5,48.5,1.07,10.3,33.3,59.8,46.1,12.7,39.7,48.9,99.82,36.4,Phoenix Suns,48.0,20.0,28.0,3.6,2.5,5.9,41.8,0.6,1.6,35.1,2.9,3.7,79.5,1.1,2.5,3.6,1.4,1.1,0.5,0.4,0.4,2.4,2.6,8.4,1.3
Atlanta Hawks,82.0,28.0,54.0,0.341,48.5,92.8,34.5,79.6,43.3,5.1,15.2,33.5,18.7,24.1,77.6,12.1,30.6,42.7,20.1,16.5,7.6,5.0,5.1,22.3,0.0,-4.6,Atlanta Hawks,82.0,28.0,54.0,3981.0,99.1,103.9,-4.8,58.3,1.22,15.7,30.8,68.6,50.0,17.6,46.5,51.4,92.68,46.6,7680.0,Atlanta Hawks,82.0,28.0,54.0,48.5,103.9,30.6,68.6,7.6,5.0,18.9,14.0,13.7,40.0,Atlanta Hawks,82.0,28.0,54.0,48.5,36.2,82.2,44.0,5.9,16.4,35.8,19.2,25.3,76.0,12.8,30.3,43.1,22.0,14.0,8.9,5.1,5.0,20.7,22.3,97.5,4.6,Atlanta Hawks,47.0,17.0,30.0,36.2,4.5,8.5,2.8,7.1,39.4,0.6,2.1,29.0,2.3,2.9,78.3,1.1,2.7,3.8,1.5,1.7,0.6,0.4,0.4,3.2,0.0,-1.6,Atlanta Hawks,47.0,17.0,30.0,212.0,94.6,107.9,-13.4,54.5,0.92,12.8,31.8,67.7,50.1,18.4,43.7,50.7,97.97,36.2,Atlanta Hawks,47.0,17.0,30.0,4.5,3.0,7.3,40.6,0.8,2.2,35.3,3.4,4.5,77.1,1.2,2.9,4.1,1.5,1.1,0.9,0.4,0.4,2.3,3.2,10.1,1.6
Los Angeles Clippers,82.0,28.0,54.0,0.341,48.3,94.8,34.4,80.2,42.8,4.0,12.5,32.1,22.0,28.1,78.5,14.0,29.5,43.5,20.2,16.4,7.2,4.6,5.3,22.1,0.0,-4.6,Los Angeles Clippers,82.0,28.0,54.0,3961.0,101.9,106.6,-4.7,58.7,1.23,15.5,36.2,67.7,51.7,17.6,45.3,51.2,92.49,46.4,7624.0,Los Angeles Clippers,82.0,28.0,54.0,48.3,106.6,29.5,67.7,7.2,4.6,18.7,14.4,11.1,42.7,Los Angeles Clippers,82.0,28.0,54.0,48.3,37.5,81.5,46.0,5.5,15.3,36.0,18.8,25.4,74.1,12.6,28.8,41.4,22.9,13.7,8.5,5.3,4.6,22.7,22.1,99.4,4.6,Los Angeles Clippers,42.0,16.0,26.0,38.1,3.7,7.2,2.4,5.9,39.9,0.3,1.1,24.4,2.3,3.0,75.4,1.3,2.4,3.7,1.3,1.2,0.5,0.4,0.5,2.4,0.0,-1.2,Los Angeles Clippers,42.0,16.0,26.0,154.0,98.7,107.2,-8.5,55.6,1.12,13.0,39.4,67.9,53.5,15.9,42.1,50.1,99.64,41.9,Los Angeles Clippers,42.0,16.0,26.0,3.7,2.5,6.1,41.8,0.6,1.6,37.9,2.8,3.4,81.3,0.8,2.2,3.0,1.4,1.0,0.5,0.5,0.4,1.9,2.4,8.5,1.2
Washington Wizards,82.0,25.0,57.0,0.305,48.4,91.8,33.6,80.0,42.1,5.3,15.5,34.2,19.3,27.0,71.4,13.6,29.2,42.8,18.7,17.5,8.9,5.0,5.5,20.9,0.0,-5.6,Washington Wizards,82.0,25.0,57.0,3966.0,97.2,102.9,-5.7,55.7,1.07,14.5,33.3,66.7,49.6,18.6,45.4,50.0,93.9,44.1,7751.0,Washington Wizards,82.0,25.0,57.0,48.4,102.9,29.2,66.7,8.9,5.0,20.1,13.6,15.9,40.0,Washington Wizards,82.0,25.0,57.0,48.4,37.3,82.2,45.4,5.2,15.1,34.2,17.6,22.9,77.1,12.8,30.7,43.5,24.0,16.1,9.6,5.5,5.0,21.7,20.9,97.4,5.6,Washington Wizards,39.0,14.0,25.0,35.9,4.0,8.0,2.5,6.3,38.9,0.5,1.6,30.6,2.6,3.3,76.9,1.2,2.3,3.5,1.1,1.4,0.4,0.5,0.3,2.8,0.0,-1.5,Washington Wizards,39.0,14.0,25.0,157.0,96.9,111.7,-14.9,43.8,0.79,10.1,32.0,60.2,46.2,16.5,42.7,51.1,99.79,33.6,Washington Wizards,39.0,14.0,25.0,4.0,2.7,6.8,39.4,0.5,1.7,28.8,3.7,4.5,82.3,1.4,2.7,4.1,1.4,0.8,0.9,0.3,0.5,2.1,2.8,9.5,1.5
