general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Chicago Bulls,82.0,45.0,37.0,0.549,48.4,93.2,35.7,81.7,43.7,5.4,15.4,35.3,16.4,21.2,77.3,12.5,30.7,43.2,23.0,14.3,7.2,5.1,5.8,19.7,19.6,0.3,Chicago Bulls,82.0,45.0,37.0,3966.0,102.4,101.9,0.5,64.5,1.61,17.8,33.2,69.9,51.4,15.7,47.0,51.2,90.35,51.4,7460.0,Chicago Bulls,82.0,45.0,37.0,48.4,101.9,30.7,69.9,7.2,5.1,15.4,12.7,13.1,39.3,Chicago Bulls,82.0,45.0,37.0,48.4,35.4,80.1,44.3,5.5,16.0,34.6,16.5,22.3,73.9,11.0,30.1,41.1,18.8,13.7,7.3,5.8,5.1,19.6,19.7,92.9,-0.3,Chicago Bulls,49.0,29.0,20.0,59.2,3.8,8.1,2.6,6.6,39.6,0.3,1.4,24.3,2.5,3.4,73.8,1.5,2.3,3.8,1.5,0.8,0.7,0.3,0.6,1.9,2.3,1.0,Chicago Bulls,49.0,29.0,20.0,184.0,104.7,96.9,7.8,58.6,1.88,14.0,41.4,63.2,51.8,10.6,42.3,50.0,96.15,59.8,Chicago Bulls,49.0,29.0,20.0,3.8,2.3,6.1,38.4,0.5,1.7,29.6,2.0,2.7,72.2,1.1,2.4,3.5,1.2,1.1,0.4,0.6,0.3,2.3,1.9,7.1,-1.0
Houston Rockets,82.0,45.0,37.0,0.549,48.2,106.0,38.1,82.7,46.1,10.6,28.9,36.6,19.2,25.5,75.4,11.1,32.3,43.4,23.2,16.4,8.3,4.4,6.1,20.3,20.4,3.5,Houston Rockets,82.0,45.0,37.0,3956.0,108.8,105.3,3.5,60.9,1.41,17.3,30.5,71.0,50.9,16.9,52.5,56.4,96.89,51.0,7988.0,Houston Rockets,82.0,45.0,37.0,48.2,105.3,32.3,71.0,8.3,4.4,18.4,12.6,14.2,41.9,Houston Rockets,82.0,45.0,37.0,48.2,38.8,85.5,45.4,8.1,21.9,36.8,16.8,21.6,77.6,10.7,31.0,41.6,22.7,14.8,8.5,6.1,4.4,20.4,20.3,102.5,-3.5,Houston Rockets,44.0,23.0,21.0,52.3,3.5,7.4,2.2,5.5,39.8,0.7,2.0,36.4,2.3,2.8,82.0,0.8,2.3,3.1,1.0,1.0,0.3,0.5,0.6,2.1,1.8,0.2,Houston Rockets,44.0,23.0,21.0,152.0,105.2,102.9,2.3,44.8,0.98,10.8,30.3,61.7,47.2,14.3,46.5,55.0,96.87,49.9,Houston Rockets,44.0,23.0,21.0,3.5,2.0,5.8,35.3,0.6,2.0,31.4,2.5,3.2,77.3,1.0,2.2,3.3,1.2,0.8,0.5,0.6,0.5,1.8,2.1,7.2,-0.2
Los Angeles Lakers,82.0,45.0,37.0,0.549,48.2,102.2,37.1,81.0,45.8,8.7,24.6,35.5,19.3,27.9,69.2,11.5,33.3,44.8,22.2,15.0,7.0,5.2,4.8,17.9,23.1,1.2,Los Angeles Lakers,82.0,45.0,37.0,3951.0,107.0,105.9,1.1,59.8,1.48,16.8,30.9,70.2,51.0,15.7,51.2,54.8,95.08,51.3,7830.0,Los Angeles Lakers,82.0,45.0,37.0,48.2,105.9,33.3,70.2,7.0,5.2,16.7,13.8,15.9,44.1,Los Angeles Lakers,82.0,45.0,37.0,48.2,39.7,87.6,45.3,7.5,21.0,35.7,14.2,19.4,73.2,11.5,31.1,42.7,23.4,12.9,8.5,4.8,5.2,23.1,17.9,101.0,-1.2,Los Angeles Lakers,45.0,25.0,20.0,55.6,3.6,7.6,2.3,5.2,44.1,0.6,1.8,33.8,2.4,3.5,69.4,0.5,2.8,3.3,1.4,0.8,0.5,0.4,0.2,1.7,2.3,0.6,Los Angeles Lakers,45.0,25.0,20.0,160.0,105.2,92.1,13.1,58.7,1.74,14.5,23.9,69.4,49.1,10.7,49.8,56.4,100.24,62.5,Los Angeles Lakers,45.0,25.0,20.0,3.6,2.4,6.4,38.2,0.4,1.8,22.9,1.7,2.2,77.6,0.8,2.4,3.2,1.3,1.0,0.3,0.2,0.4,2.3,1.7,7.0,-0.6
Atlanta Hawks,82.0,44.0,38.0,0.537,48.4,98.0,37.6,81.0,46.4,8.6,23.2,37.1,14.1,19.7,71.5,9.2,31.6,40.9,24.5,14.9,8.1,4.5,4.3,18.0,18.8,0.4,Atlanta Hawks,82.0,44.0,38.0,3971.0,103.7,103.4,0.3,65.1,1.65,18.8,25.4,70.1,48.2,15.7,51.7,54.6,93.56,50.9,7744.0,Atlanta Hawks,82.0,44.0,38.0,48.4,103.4,31.6,70.1,8.1,4.5,16.7,13.2,12.0,41.0,Atlanta Hawks,82.0,44.0,38.0,48.4,37.5,83.2,45.0,7.6,19.9,37.9,15.0,19.7,76.3,11.3,32.4,43.7,22.3,15.2,8.4,4.3,4.5,18.8,18.0,97.5,-0.4,Atlanta Hawks,40.0,22.0,18.0,55.0,4.0,8.3,2.7,6.2,43.1,0.7,2.0,33.3,2.3,3.2,70.9,0.9,3.0,3.8,1.7,1.5,0.7,0.4,0.4,2.0,2.5,0.6,Atlanta Hawks,40.0,22.0,18.0,159.0,101.8,90.3,11.6,64.5,1.19,15.5,33.3,66.5,51.3,17.8,48.6,54.5,100.06,60.1,Atlanta Hawks,40.0,22.0,18.0,4.0,2.5,6.9,35.7,0.8,2.0,38.0,2.0,2.5,79.8,1.2,2.5,3.7,1.4,1.5,0.8,0.4,0.4,2.5,2.0,7.7,-0.6
Utah Jazz,82.0,43.0,39.0,0.524,48.5,98.0,37.1,81.8,45.4,6.2,16.9,36.6,17.5,23.0,76.4,12.1,30.0,42.0,22.7,14.8,8.4,6.3,5.9,21.3,20.4,-0.1,Utah Jazz,82.0,43.0,39.0,3976.0,105.4,105.6,-0.2,61.0,1.54,17.4,32.9,69.7,51.0,15.9,49.2,53.3,92.05,50.4,7629.0,Utah Jazz,82.0,43.0,39.0,48.5,105.6,30.0,69.7,8.4,6.3,16.9,12.5,13.4,42.6,Utah Jazz,82.0,43.0,39.0,48.5,36.6,79.9,45.8,6.8,18.5,37.0,18.0,23.8,75.7,11.0,29.8,40.8,20.6,14.7,7.8,5.9,6.3,20.4,21.3,98.1,0.1,Utah Jazz,43.0,23.0,20.0,53.5,4.1,8.5,2.8,6.3,43.6,0.5,1.5,33.8,2.5,3.2,78.7,0.8,2.5,3.3,1.5,1.0,0.6,0.6,0.4,2.2,2.4,0.3,Utah Jazz,43.0,23.0,20.0,175.0,107.3,103.8,3.5,55.5,1.61,14.5,33.1,68.6,50.9,12.0,47.6,55.1,93.9,53.8,Utah Jazz,43.0,23.0,20.0,4.1,2.5,6.2,40.8,0.6,1.9,31.3,2.6,3.3,79.6,0.9,2.5,3.4,1.3,1.0,0.6,0.4,0.6,2.4,2.2,8.2,-0.3
Boston Celtics,81.0,41.0,40.0,0.506,49.0,96.5,37.0,79.7,46.5,6.1,17.2,35.8,16.3,21.0,77.6,8.1,31.3,39.3,22.8,14.6,8.2,4.5,4.7,21.2,19.4,-0.2,Boston Celtics,81.0,41.0,40.0,3968.0,102.2,102.6,-0.5,61.4,1.56,17.9,24.6,69.0,47.7,15.4,50.3,54.2,92.46,50.7,7652.0,Boston Celtics,81.0,41.0,40.0,49.0,102.6,31.3,69.0,8.2,4.5,16.9,14.2,12.1,42.7,Boston Celtics,81.0,41.0,40.0,49.0,36.1,82.0,44.1,6.8,19.9,34.2,17.7,23.9,74.0,11.4,32.1,43.6,21.6,15.3,7.8,4.7,4.5,19.4,21.2,96.7,0.2,Boston Celtics,40.0,20.0,20.0,50.0,5.5,10.2,3.4,9.1,37.3,0.8,2.5,31.3,2.7,3.4,79.9,1.1,3.6,4.7,2.3,1.3,0.9,0.4,0.5,2.7,2.8,-0.3,Boston Celtics,40.0,20.0,20.0,221.0,94.4,96.8,-2.3,66.7,1.8,15.7,28.0,65.8,46.7,11.6,41.6,48.5,93.95,49.1,Boston Celtics,40.0,20.0,20.0,5.5,3.6,8.9,40.7,0.6,2.5,24.5,2.7,3.6,73.8,1.5,4.1,5.6,2.0,1.8,0.8,0.5,0.4,2.8,2.7,10.5,0.3
Dallas Mavericks,82.0,41.0,41.0,0.5,48.7,101.1,38.8,84.0,46.2,7.4,19.9,37.2,16.1,20.4,79.3,9.4,32.6,41.9,23.2,14.0,7.9,5.5,4.1,20.7,18.9,-0.6,Dallas Mavericks,82.0,41.0,41.0,3996.0,104.7,105.4,-0.6,59.9,1.67,17.7,25.9,69.8,48.4,14.4,50.6,54.4,95.09,50.2,7917.0,Dallas Mavericks,82.0,41.0,41.0,48.7,105.4,32.6,69.8,7.9,5.5,17.1,13.6,14.0,41.1,Dallas Mavericks,82.0,41.0,41.0,48.7,37.4,84.0,44.5,7.8,21.8,35.9,19.1,25.4,75.3,12.0,33.6,45.6,22.0,14.7,8.5,4.1,5.5,18.9,20.7,101.7,0.6,Dallas Mavericks,47.0,23.0,24.0,48.9,4.5,9.2,3.0,7.0,42.4,0.7,1.9,38.2,2.5,3.1,81.5,0.8,3.0,3.8,1.6,1.3,0.6,0.5,0.4,2.7,2.6,-0.2,Dallas Mavericks,47.0,23.0,24.0,209.0,101.4,103.0,-1.6,53.6,1.21,13.6,28.2,69.5,49.9,14.5,47.6,54.9,98.07,50.0,Dallas Mavericks,47.0,23.0,24.0,4.5,2.9,7.1,40.2,0.7,2.0,33.7,3.0,3.9,75.5,1.1,3.0,4.1,1.4,1.1,0.8,0.4,0.5,2.6,2.7,9.4,0.2
Milwaukee Bucks,82.0,38.0,44.0,0.463,48.4,98.9,38.1,87.8,43.5,7.3,20.4,36.0,15.3,20.7,73.6,13.0,30.9,44.0,22.9,14.1,8.4,6.7,4.4,19.0,19.1,-1.5,Milwaukee Bucks,82.0,38.0,44.0,3966.0,102.5,104.2,-1.7,60.0,1.62,17.0,31.5,67.8,49.1,14.6,47.6,51.0,95.65,48.8,7909.0,Milwaukee Bucks,82.0,38.0,44.0,48.4,104.2,30.9,67.8,8.4,6.7,16.8,14.6,15.1,46.2,Milwaukee Bucks,82.0,38.0,44.0,48.4,38.4,84.7,45.4,6.5,18.5,34.8,17.0,22.5,75.9,12.4,33.6,46.0,23.1,16.0,8.0,4.4,6.7,19.1,19.0,100.4,1.5,Milwaukee Bucks,44.0,25.0,19.0,56.8,4.0,8.8,3.1,7.3,41.9,0.7,2.1,35.2,1.9,2.7,70.6,1.2,2.6,3.8,1.5,1.1,0.5,0.8,0.2,1.7,2.2,0.5,Milwaukee Bucks,44.0,25.0,19.0,177.0,102.1,102.2,-0.1,50.4,1.36,13.3,36.3,61.4,48.7,13.2,46.9,51.6,100.05,53.5,Milwaukee Bucks,44.0,25.0,19.0,4.0,3.0,7.1,41.7,0.4,1.5,28.4,1.9,2.5,78.0,1.3,2.6,3.9,1.3,1.2,0.7,0.2,0.8,2.2,1.7,8.3,-0.5
Philadelphia 76ers,82.0,34.0,48.0,0.415,48.2,93.2,37.3,84.1,44.4,6.3,17.5,36.0,12.2,16.8,72.9,10.9,30.4,41.3,22.8,13.0,7.4,4.7,4.8,18.4,16.2,-3.3,Philadelphia 76ers,82.0,34.0,48.0,3951.0,101.0,104.7,-3.7,61.0,1.74,17.7,29.1,69.5,48.9,14.1,48.1,50.9,91.88,47.4,7566.0,Philadelphia 76ers,82.0,34.0,48.0,48.2,104.7,30.4,69.5,7.4,4.7,14.5,12.2,12.5,40.2,Philadelphia 76ers,82.0,34.0,48.0,48.2,36.8,81.0,45.4,6.7,19.2,34.9,16.2,21.4,76.0,11.0,33.0,44.0,22.8,14.3,7.2,4.8,4.7,16.2,18.4,96.5,3.3,Philadelphia 76ers,42.0,19.0,23.0,45.2,3.1,6.0,2.4,5.3,44.8,0.3,1.2,23.1,1.0,1.5,69.4,0.7,2.2,2.9,1.3,0.8,0.4,0.2,0.4,1.8,1.4,-0.2,Philadelphia 76ers,42.0,19.0,23.0,129.0,98.1,101.6,-3.5,53.5,1.61,15.4,27.5,65.0,47.1,12.8,47.5,51.0,96.13,47.1,Philadelphia 76ers,42.0,19.0,23.0,3.1,2.0,5.0,39.6,0.5,1.7,29.6,1.7,2.3,75.0,0.9,2.2,3.1,1.1,0.7,0.5,0.4,0.2,1.4,1.8,6.2,0.2
Toronto Raptors,82.0,34.0,48.0,0.415,48.7,97.2,36.3,81.5,44.6,7.0,20.3,34.3,17.6,22.3,78.8,10.6,29.6,40.2,21.5,13.7,7.3,4.8,4.7,22.4,20.1,-1.5,Toronto Raptors,82.0,34.0,48.0,3996.0,105.0,106.4,-1.4,59.2,1.57,16.9,29.6,68.8,49.0,14.8,48.8,53.2,91.26,48.4,7591.0,Toronto Raptors,82.0,34.0,48.0,48.7,106.4,29.6,68.8,7.3,4.8,15.5,13.1,11.9,42.5,Toronto Raptors,82.0,34.0,48.0,48.7,36.2,79.2,45.8,6.7,18.4,36.1,19.6,26.2,74.7,10.7,31.0,41.7,21.9,14.3,7.0,4.7,4.8,20.1,22.4,98.7,1.5,Toronto Raptors,48.0,19.0,29.0,39.6,4.4,7.8,2.5,7.4,34.0,0.4,1.9,20.4,2.4,3.1,77.7,1.1,2.6,3.7,1.4,0.9,0.5,0.4,0.7,2.8,2.3,-2.4,Toronto Raptors,48.0,19.0,29.0,211.0,89.5,115.3,-25.8,55.0,1.47,12.1,27.9,64.4,44.6,10.8,36.7,44.7,95.87,30.6,Toronto Raptors,48.0,19.0,29.0,4.4,3.2,7.1,44.9,0.9,2.2,39.0,3.0,3.9,75.1,1.1,3.4,4.5,1.6,0.8,0.4,0.7,0.4,2.3,2.8,10.2,2.4
Portland Trail Blazers,82.0,33.0,49.0,0.402,48.4,97.5,36.7,81.9,44.8,8.2,23.2,35.3,15.9,20.5,77.6,10.7,30.2,40.8,21.8,14.7,6.6,4.3,4.4,18.5,18.7,-3.2,Portland Trail Blazers,82.0,33.0,49.0,3971.0,104.5,107.9,-3.4,59.3,1.48,17.0,29.4,70.2,49.5,15.7,49.8,53.6,92.46,46.8,7649.0,Portland Trail Blazers,82.0,33.0,49.0,48.4,107.9,30.2,70.2,6.6,4.3,17.2,13.4,14.6,47.4,Portland Trail Blazers,82.0,33.0,49.0,48.4,39.3,83.0,47.4,6.4,18.7,34.0,15.7,20.6,76.1,11.0,31.4,42.4,23.7,13.1,8.4,4.4,4.3,18.7,18.5,100.7,3.2,Portland Trail Blazers,46.0,22.0,24.0,47.8,3.9,8.8,2.8,6.6,41.9,1.0,2.6,39.7,2.2,2.9,74.8,1.1,2.1,3.2,1.6,1.0,0.5,0.4,0.3,2.3,2.1,0.3,Portland Trail Blazers,46.0,22.0,24.0,179.0,110.7,108.0,2.7,56.7,1.53,14.4,38.3,65.1,50.8,12.9,49.8,55.6,97.23,46.2,Portland Trail Blazers,46.0,22.0,24.0,3.9,2.8,6.2,45.6,0.5,1.6,28.8,2.3,2.8,83.1,0.8,2.4,3.2,1.7,1.1,0.5,0.3,0.4,2.1,2.3,8.5,-0.3
Minnesota Timberwolves,82.0,31.0,51.0,0.378,48.1,95.7,35.9,81.7,43.9,5.5,18.0,30.5,18.5,24.9,74.2,11.9,30.2,42.0,22.4,14.8,8.5,4.7,5.9,18.4,22.5,-2.4,Minnesota Timberwolves,82.0,31.0,51.0,3946.0,101.8,104.0,-2.2,62.4,1.51,17.1,31.2,70.2,50.0,15.7,47.3,51.6,93.94,49.4,7712.0,Minnesota Timberwolves,82.0,31.0,51.0,48.1,104.0,30.2,70.2,8.5,4.7,16.5,12.7,14.0,42.3,Minnesota Timberwolves,82.0,31.0,51.0,48.1,38.0,81.2,46.8,7.0,19.0,36.9,15.2,20.1,75.2,10.6,31.5,42.1,22.3,15.9,8.1,5.9,4.7,22.5,18.4,98.1,2.4,Minnesota Timberwolves,41.0,16.0,25.0,39.0,3.3,6.6,2.1,5.8,36.0,0.4,1.7,21.7,2.1,2.8,75.7,0.9,2.0,2.9,1.3,0.8,0.8,0.4,0.4,2.0,1.9,-0.7,Minnesota Timberwolves,41.0,16.0,25.0,136.0,98.2,103.8,-5.6,61.2,1.58,13.6,35.0,67.4,49.5,11.9,39.2,47.5,99.48,44.7,Minnesota Timberwolves,41.0,16.0,25.0,3.3,2.4,5.2,46.0,0.3,1.0,30.2,2.2,2.9,76.9,0.7,2.3,3.0,1.0,1.1,0.4,0.4,0.4,1.9,2.0,7.3,0.7
Detroit Pistons,82.0,29.0,53.0,0.354,48.3,94.9,36.3,81.0,44.9,6.3,17.6,35.6,15.9,22.8,69.9,12.1,30.0,42.1,21.2,15.1,7.0,4.9,5.8,19.8,19.9,-4.0,Detroit Pistons,82.0,29.0,53.0,3961.0,102.7,107.2,-4.5,58.5,1.4,16.6,32.4,69.5,50.6,16.4,48.7,52.1,91.68,46.7,7571.0,Detroit Pistons,82.0,29.0,53.0,48.3,107.2,30.0,69.5,7.0,4.9,17.8,13.5,13.5,42.9,Detroit Pistons,82.0,29.0,53.0,48.3,37.3,81.2,45.9,7.4,20.4,36.0,16.9,22.2,76.2,11.1,30.7,41.8,22.4,13.7,8.4,5.8,4.9,19.9,19.8,98.8,4.0,Detroit Pistons,38.0,13.0,25.0,34.2,3.9,7.7,2.5,6.3,40.0,0.7,1.9,34.7,1.9,2.9,67.9,1.2,2.4,3.6,1.4,1.2,0.6,0.3,0.4,2.5,2.0,-0.9,Detroit Pistons,38.0,13.0,25.0,149.0,100.3,106.2,-5.9,56.3,1.17,13.5,37.8,67.1,51.9,15.9,45.2,50.5,95.86,40.7,Detroit Pistons,38.0,13.0,25.0,3.9,2.5,6.1,41.4,0.6,1.8,35.8,2.9,3.7,77.9,0.9,2.6,3.5,1.2,1.0,0.8,0.4,0.3,2.0,2.5,8.6,0.9
Washington Wizards,82.0,29.0,53.0,0.354,48.4,93.2,35.5,81.6,43.5,6.6,18.2,36.5,15.6,21.3,73.3,10.8,32.3,43.2,21.6,15.1,7.3,4.6,4.4,20.5,19.1,-2.5,Washington Wizards,82.0,29.0,53.0,3971.0,99.3,101.6,-2.3,61.0,1.43,16.9,27.9,70.6,49.1,16.1,47.5,51.2,93.23,48.1,7699.0,Washington Wizards,82.0,29.0,53.0,48.4,101.6,32.3,70.6,7.3,4.6,16.8,12.6,12.0,38.1,Washington Wizards,82.0,29.0,53.0,48.4,35.9,81.7,44.0,7.1,20.5,34.9,16.8,22.8,73.8,11.0,33.2,44.2,21.5,14.5,7.8,4.4,4.6,19.1,20.5,95.8,2.5,Washington Wizards,53.0,16.0,37.0,30.2,3.9,6.3,2.0,6.0,33.1,0.4,1.7,25.6,1.9,2.8,66.9,0.9,2.8,3.7,1.2,1.3,0.5,0.5,0.4,2.5,2.0,-1.9,Washington Wizards,53.0,16.0,37.0,204.0,83.8,102.1,-18.3,60.0,0.9,12.0,32.3,69.1,50.2,17.7,36.8,43.4,96.09,32.6,Washington Wizards,53.0,16.0,37.0,3.9,2.5,6.2,40.5,0.6,1.7,37.4,2.5,3.5,71.2,0.9,2.8,3.6,1.2,1.0,0.5,0.4,0.5,2.0,2.5,8.1,1.9
Sacramento Kings,82.0,28.0,54.0,0.341,48.4,100.2,37.6,84.2,44.7,7.4,20.5,36.3,17.5,22.8,76.9,11.5,29.1,40.6,20.8,14.6,8.2,4.2,6.3,20.9,20.0,-4.9,Sacramento Kings,82.0,28.0,54.0,3966.0,105.3,110.0,-4.7,55.3,1.42,16.0,30.6,67.3,48.5,15.4,49.1,53.2,94.65,45.4,7804.0,Sacramento Kings,82.0,28.0,54.0,48.4,110.0,29.1,67.3,8.2,4.2,17.6,14.2,16.7,45.2,Sacramento Kings,82.0,28.0,54.0,48.4,39.3,83.3,47.2,7.6,21.5,35.5,18.9,24.1,78.3,11.9,31.7,43.6,25.1,14.7,7.6,6.3,4.2,20.0,20.9,105.1,4.9,Sacramento Kings,38.0,17.0,21.0,44.7,3.9,7.8,2.3,5.9,39.4,0.8,2.0,41.3,2.3,3.1,76.1,0.6,2.3,3.0,1.4,1.1,0.7,0.4,0.7,2.3,2.0,-0.8,Sacramento Kings,38.0,17.0,21.0,147.0,100.7,104.8,-4.1,59.6,1.33,13.8,24.8,62.9,44.0,13.5,46.2,53.7,99.82,42.8,Sacramento Kings,38.0,17.0,21.0,3.9,2.8,6.4,43.6,0.4,1.6,26.2,2.7,3.7,72.7,1.0,2.7,3.7,1.6,1.1,0.6,0.7,0.4,2.0,2.3,8.7,0.8
New Orleans Hornets,82.0,27.0,55.0,0.329,48.2,94.1,36.0,80.4,44.8,6.5,18.0,36.3,15.5,20.0,77.6,12.0,29.6,41.6,21.0,14.5,6.3,5.4,6.0,20.4,18.7,-3.9,New Orleans Hornets,82.0,27.0,55.0,3956.0,104.5,108.9,-4.4,58.2,1.44,16.7,33.2,70.5,51.4,16.2,48.9,52.8,89.5,46.4,7379.0,New Orleans Hornets,82.0,27.0,55.0,48.2,108.9,29.6,70.5,6.3,5.4,17.3,12.8,13.2,43.2,New Orleans Hornets,82.0,27.0,55.0,48.2,37.0,78.5,47.1,7.7,20.6,37.4,16.3,21.5,75.9,10.2,29.2,39.3,23.4,13.2,7.9,6.0,5.4,18.7,20.4,97.9,3.9,New Orleans Hornets,43.0,15.0,28.0,34.9,3.6,6.7,2.3,6.2,38.1,0.7,2.1,31.5,1.3,1.7,80.6,0.9,2.1,3.0,1.3,1.0,0.3,0.5,0.5,2.4,1.3,-2.3,New Orleans Hornets,43.0,15.0,28.0,156.0,96.3,119.2,-22.9,56.4,1.39,14.1,32.0,66.9,48.3,13.7,43.4,48.5,95.85,29.9,New Orleans Hornets,43.0,15.0,28.0,3.6,2.8,6.1,45.6,0.8,1.8,41.8,2.7,3.2,82.0,0.9,2.5,3.4,1.6,0.5,0.6,0.5,0.5,1.3,2.4,9.0,2.3
Phoenix Suns,82.0,25.0,57.0,0.305,48.3,95.2,37.3,84.4,44.3,5.9,17.7,33.0,14.7,19.7,74.4,11.7,29.9,41.6,22.6,15.6,8.0,5.3,5.1,20.6,18.4,-6.5,Phoenix Suns,82.0,25.0,57.0,3961.0,100.2,106.9,-6.7,60.6,1.45,17.1,30.8,68.7,49.1,16.4,47.7,51.2,94.48,45.8,7793.0,Phoenix Suns,82.0,25.0,57.0,48.3,106.9,29.9,68.7,8.0,5.3,18.6,13.5,14.9,45.6,Phoenix Suns,82.0,25.0,57.0,48.3,38.8,82.6,47.0,6.9,17.9,38.8,17.1,22.6,75.7,11.7,31.7,43.4,22.8,15.3,8.3,5.1,5.3,18.4,20.6,101.6,6.5,Phoenix Suns,45.0,18.0,27.0,40.0,3.5,6.6,2.4,5.7,41.1,0.3,1.2,25.0,1.6,2.2,75.5,0.9,2.2,3.1,1.1,1.0,0.5,0.3,0.4,2.0,1.8,-0.5,Phoenix Suns,45.0,18.0,27.0,156.0,96.1,101.9,-5.8,47.2,1.09,12.0,37.0,69.0,52.7,14.8,43.6,49.6,96.39,46.6,Phoenix Suns,45.0,18.0,27.0,3.5,2.2,5.4,41.2,0.4,1.4,27.7,2.3,2.9,78.0,0.8,2.1,2.9,1.1,1.0,0.5,0.4,0.3,1.8,2.0,7.2,0.5
