general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Miami Heat,82.0,44.0,38.0,0.537,48.4,94.6,35.6,76.7,46.4,6.4,18.8,34.3,17.0,24.6,69.0,10.0,30.8,40.8,20.5,14.6,6.9,5.4,3.8,21.3,21.8,-0.9,Miami Heat,82.0,44.0,38.0,3971.0,103.4,104.6,-1.2,57.6,1.4,16.6,27.9,69.3,49.3,16.0,50.6,54.1,90.61,50.8,7503.0,Miami Heat,82.0,44.0,38.0,48.4,104.6,30.8,69.3,6.9,5.4,16.4,13.3,12.8,36.1,Miami Heat,82.0,44.0,38.0,48.4,35.3,79.5,44.4,6.5,18.2,35.5,18.5,24.9,74.2,11.2,30.1,41.3,20.2,14.5,6.9,3.8,5.4,21.8,21.3,95.5,0.9,Miami Heat,38.0,23.0,15.0,60.5,4.8,10.8,3.3,7.4,44.1,0.8,2.2,35.4,3.5,4.9,71.0,1.3,3.0,4.3,1.7,1.3,0.8,0.6,0.2,3.3,3.3,1.0,Miami Heat,38.0,23.0,15.0,182.0,110.8,100.0,10.8,51.6,1.33,13.1,33.9,64.6,49.7,13.0,49.3,56.4,97.53,58.5,Miami Heat,38.0,23.0,15.0,4.8,2.8,7.2,38.9,0.5,2.2,23.8,3.6,4.7,78.0,1.0,2.8,3.9,1.4,1.6,0.7,0.2,0.6,3.3,3.3,9.8,-1.0
Golden State Warriors,82.0,42.0,40.0,0.512,48.2,106.5,39.8,86.0,46.3,8.5,24.0,35.6,18.5,25.8,71.7,11.5,29.9,41.4,23.8,16.0,9.1,5.7,4.9,23.6,22.3,-0.3,Golden State Warriors,82.0,42.0,40.0,3951.0,106.2,106.5,-0.3,59.8,1.49,17.3,28.5,66.2,47.2,15.9,51.2,54.8,99.97,48.9,8228.0,Golden State Warriors,82.0,42.0,40.0,48.2,106.5,29.9,66.2,9.1,5.7,18.3,16.0,13.4,43.9,Golden State Warriors,82.0,42.0,40.0,48.2,38.7,83.8,46.2,7.4,20.3,36.6,22.1,29.5,75.0,13.1,33.3,46.4,24.7,18.6,8.3,4.9,5.7,22.3,23.6,106.9,0.3,Golden State Warriors,39.0,20.0,19.0,51.3,3.5,7.3,2.5,6.2,39.8,0.6,2.3,27.5,1.7,2.3,73.6,1.3,2.2,3.5,1.2,1.3,0.4,0.4,0.3,2.1,1.8,-0.6,Golden State Warriors,39.0,20.0,19.0,137.0,99.6,105.2,-5.5,47.9,0.92,11.9,40.6,66.2,53.0,17.5,45.0,50.5,100.6,41.6,Golden State Warriors,39.0,20.0,19.0,3.5,2.4,5.6,42.7,0.7,1.9,36.8,2.3,3.3,70.9,0.9,2.2,3.1,1.5,1.0,0.7,0.3,0.4,1.8,2.1,7.8,0.6
Los Angeles Lakers,82.0,42.0,40.0,0.512,48.9,103.3,37.8,81.3,46.6,7.4,21.0,35.3,20.2,27.1,74.7,10.8,30.4,41.2,22.6,15.5,7.3,5.1,5.0,23.0,23.4,-0.1,Los Angeles Lakers,82.0,42.0,40.0,4006.0,107.3,107.5,-0.2,59.6,1.45,17.1,30.0,69.0,49.6,16.1,51.1,55.4,94.58,49.9,7898.0,Los Angeles Lakers,82.0,42.0,40.0,48.9,107.5,30.4,69.0,7.3,5.1,18.2,14.1,12.2,43.7,Los Angeles Lakers,82.0,42.0,40.0,48.9,37.8,81.9,46.1,6.4,17.8,35.8,21.5,28.3,76.0,11.6,30.6,42.2,21.9,14.7,7.9,5.0,5.1,23.4,23.0,103.4,0.1,Los Angeles Lakers,48.0,24.0,24.0,50.0,4.7,10.4,3.0,7.1,42.1,0.7,2.3,32.1,3.6,4.9,74.4,1.1,2.8,3.8,1.6,1.2,0.8,0.5,0.6,3.1,3.4,-0.2,Los Angeles Lakers,48.0,24.0,24.0,227.0,106.9,108.3,-1.4,53.5,1.31,12.7,31.0,61.5,46.5,12.7,47.2,55.8,98.62,48.6,Los Angeles Lakers,48.0,24.0,24.0,4.7,3.3,7.7,42.4,0.6,2.3,27.7,3.4,4.4,77.3,1.5,3.1,4.5,1.9,1.3,0.6,0.6,0.5,3.4,3.1,10.6,0.2
New Jersey Nets,82.0,41.0,41.0,0.5,48.5,97.6,35.5,77.8,45.7,7.4,20.4,36.3,19.1,26.3,72.7,10.0,30.8,40.8,23.9,14.8,6.1,3.3,4.5,22.8,23.0,-0.8,New Jersey Nets,82.0,41.0,41.0,3976.0,104.2,105.1,-0.9,67.4,1.62,18.5,27.5,71.4,49.6,15.8,50.4,54.6,92.69,49.9,7682.0,New Jersey Nets,82.0,41.0,41.0,48.5,105.1,30.8,71.4,6.1,3.3,16.6,12.5,11.1,35.6,New Jersey Nets,82.0,41.0,41.0,48.5,35.5,79.0,45.0,6.3,17.7,35.7,21.0,27.6,76.2,10.6,30.8,41.4,22.0,14.5,7.1,4.5,3.3,23.0,22.8,98.3,0.8,New Jersey Nets,48.0,22.0,26.0,45.8,4.0,9.2,2.7,6.1,44.0,0.5,1.9,24.4,3.4,4.6,73.3,0.8,2.6,3.4,1.6,1.2,0.5,0.3,0.4,2.6,3.0,-0.8,New Jersey Nets,48.0,22.0,26.0,194.0,103.5,113.3,-9.8,58.1,1.27,13.6,29.2,73.5,50.5,13.8,47.8,56.6,104.94,44.9,New Jersey Nets,48.0,22.0,26.0,4.0,3.1,6.6,47.2,0.6,1.8,34.5,3.1,3.9,80.5,0.8,2.6,3.4,1.8,1.1,0.7,0.4,0.3,3.0,2.6,10.0,0.8
Washington Wizards,82.0,41.0,41.0,0.5,48.4,104.3,37.4,83.2,45.0,6.8,19.7,34.8,22.6,29.6,76.5,12.2,29.0,41.2,20.2,13.8,7.7,4.6,4.6,22.2,23.5,-0.5,Washington Wizards,82.0,41.0,41.0,3966.0,108.7,109.1,-0.4,54.1,1.47,15.5,31.2,67.8,48.9,14.4,49.1,54.2,95.33,48.5,7870.0,Washington Wizards,82.0,41.0,41.0,48.4,109.1,29.0,67.8,7.7,4.6,16.1,14.4,13.3,41.6,Washington Wizards,82.0,41.0,41.0,48.4,38.6,81.7,47.3,7.3,19.3,37.7,20.3,26.2,77.7,11.9,31.1,43.0,23.7,15.7,6.3,4.6,4.6,23.5,22.2,104.9,0.5,Washington Wizards,47.0,20.0,27.0,42.6,4.2,9.7,2.5,6.5,38.0,0.7,2.1,32.0,4.1,5.2,78.8,0.9,2.6,3.5,1.2,1.1,0.7,0.3,0.5,3.6,3.1,-1.7,Washington Wizards,47.0,20.0,27.0,198.0,105.5,116.5,-11.0,50.0,1.16,10.6,29.2,66.2,47.4,11.5,43.3,55.4,108.41,38.5,Washington Wizards,47.0,20.0,27.0,4.2,3.3,7.0,47.1,0.9,2.3,37.3,4.0,5.1,77.6,1.1,2.9,4.1,1.9,1.4,0.4,0.5,0.3,3.1,3.6,11.4,1.7
Los Angeles Clippers,82.0,40.0,42.0,0.488,48.1,95.6,35.1,77.0,45.6,3.8,11.0,34.8,21.6,27.4,78.8,10.8,30.3,41.1,21.5,15.1,7.3,5.8,3.9,22.7,22.3,-0.5,Los Angeles Clippers,82.0,40.0,42.0,3946.0,103.8,104.2,-0.4,61.2,1.42,17.0,30.7,71.2,51.3,16.4,48.1,53.7,91.92,50.9,7554.0,Los Angeles Clippers,82.0,40.0,42.0,48.1,104.2,30.3,71.2,7.3,5.8,16.5,12.1,9.0,40.0,Los Angeles Clippers,82.0,40.0,42.0,48.1,35.5,78.5,45.2,5.5,16.4,33.9,19.5,26.1,74.8,10.3,29.0,39.3,21.0,13.8,7.1,3.9,5.8,22.3,22.7,96.1,0.5,Los Angeles Clippers,39.0,20.0,19.0,51.3,3.4,7.8,2.3,5.4,42.7,0.2,1.1,21.4,2.9,3.5,84.6,0.9,1.9,2.8,1.2,0.9,0.4,0.7,0.3,2.3,2.3,-0.1,Los Angeles Clippers,39.0,20.0,19.0,132.0,106.7,110.4,-3.7,51.1,1.28,12.4,33.6,62.9,48.9,12.6,44.8,56.1,102.36,50.0,Los Angeles Clippers,39.0,20.0,19.0,3.4,2.5,5.7,42.9,0.4,1.4,27.3,2.6,3.2,81.5,0.9,2.0,2.9,1.1,0.7,0.6,0.3,0.7,2.3,2.3,7.9,0.1
Orlando Magic,82.0,40.0,42.0,0.488,48.2,94.8,35.1,74.3,47.2,4.2,11.7,35.6,20.5,29.2,70.2,11.2,29.5,40.7,18.6,17.0,6.9,5.1,4.6,23.2,23.4,0.8,Orlando Magic,82.0,40.0,42.0,3956.0,104.1,103.3,0.8,53.0,1.1,15.1,33.3,69.7,51.9,18.6,50.0,54.4,90.54,50.2,7465.0,Orlando Magic,82.0,40.0,42.0,48.2,103.3,29.5,69.7,6.9,5.1,18.0,11.6,13.0,34.0,Orlando Magic,82.0,40.0,42.0,48.2,33.4,75.5,44.2,5.6,15.9,35.3,21.6,28.4,76.0,10.5,27.0,37.6,19.6,15.0,8.3,4.6,5.1,23.4,23.2,94.0,-0.8,Orlando Magic,42.0,18.0,24.0,42.9,4.0,6.8,2.0,5.9,34.4,0.2,1.2,18.0,2.5,3.6,69.1,1.2,2.4,3.6,1.0,1.4,0.5,0.4,0.4,2.6,2.4,-1.3,Orlando Magic,42.0,18.0,24.0,167.0,87.1,99.7,-12.6,48.2,0.72,9.6,35.1,69.0,51.1,17.5,36.2,45.2,95.42,32.2,Orlando Magic,42.0,18.0,24.0,4.0,2.2,5.8,38.8,0.5,1.3,35.7,3.1,4.1,75.4,0.9,2.7,3.6,1.2,1.0,0.7,0.4,0.4,2.4,2.6,8.0,1.3
New Orleans/Oklahoma City Hornets,82.0,39.0,43.0,0.476,48.5,95.5,36.2,81.4,44.5,5.5,15.3,36.2,17.5,23.7,74.0,12.5,30.6,43.1,18.7,14.5,6.4,4.2,4.8,19.8,21.1,-1.6,New Orleans/Oklahoma City Hornets,82.0,39.0,43.0,3976.0,103.7,105.4,-1.6,51.7,1.29,14.9,31.8,71.9,51.4,15.7,47.9,52.0,91.19,48.5,7551.0,New Orleans/Oklahoma City Hornets,82.0,39.0,43.0,48.5,105.4,30.6,71.9,6.4,4.2,16.1,13.0,11.9,37.8,New Orleans/Oklahoma City Hornets,82.0,39.0,43.0,48.5,36.6,80.2,45.7,6.8,19.2,35.5,17.0,22.4,75.9,10.4,30.4,40.8,20.8,13.6,6.8,4.8,4.2,21.1,19.8,97.1,1.6,New Orleans/Oklahoma City Hornets,49.0,28.0,21.0,57.1,4.3,8.6,2.8,6.7,41.8,0.5,1.7,27.7,2.5,3.5,72.1,1.2,2.9,4.1,1.2,1.2,0.6,0.3,0.6,2.3,2.7,0.3,New Orleans/Oklahoma City Hornets,49.0,28.0,21.0,211.0,102.2,100.0,2.2,44.2,1.03,11.1,35.2,75.4,54.7,14.3,45.3,52.1,93.58,52.9,New Orleans/Oklahoma City Hornets,49.0,28.0,21.0,4.3,2.5,6.5,39.0,0.7,2.1,32.7,2.6,3.3,78.9,0.8,2.6,3.5,1.2,1.0,0.5,0.6,0.3,2.7,2.3,8.3,-0.3
Indiana Pacers,82.0,35.0,47.0,0.427,48.2,95.6,35.0,80.0,43.8,5.9,16.9,34.6,19.7,25.9,76.0,12.1,29.8,41.8,20.5,16.3,7.3,5.5,5.0,23.3,23.7,-2.4,Indiana Pacers,82.0,35.0,47.0,3956.0,101.9,104.4,-2.5,58.5,1.26,15.9,32.1,69.4,50.3,17.3,47.4,52.3,93.43,48.5,7697.0,Indiana Pacers,82.0,35.0,47.0,48.2,104.4,29.8,69.4,7.3,5.5,18.5,13.2,12.6,38.7,Indiana Pacers,82.0,35.0,47.0,48.2,35.7,78.2,45.7,5.3,14.3,37.2,21.2,28.2,75.3,11.2,30.5,41.6,20.0,15.7,7.9,5.0,5.5,23.7,23.3,98.0,2.4,Indiana Pacers,41.0,18.0,23.0,43.9,3.6,8.0,2.5,6.1,40.4,0.4,1.5,27.0,2.6,3.4,76.6,1.3,2.3,3.6,1.4,1.1,0.6,0.3,0.4,2.5,2.4,-0.3,Indiana Pacers,41.0,18.0,23.0,149.0,102.2,105.6,-3.4,56.4,1.24,13.0,39.2,63.2,51.1,14.4,43.8,52.4,103.29,50.9,Indiana Pacers,41.0,18.0,23.0,3.6,2.4,5.9,40.2,0.5,1.5,33.3,3.0,3.9,77.5,1.2,2.2,3.4,1.0,1.1,0.5,0.4,0.3,2.4,2.5,8.3,0.3
Philadelphia 76ers,82.0,35.0,47.0,0.427,48.5,94.9,35.8,78.1,45.8,3.5,10.0,34.5,20.0,26.0,76.7,11.0,28.7,39.7,20.4,15.3,7.2,4.8,3.9,20.4,22.0,-3.0,Philadelphia 76ers,82.0,35.0,47.0,3976.0,102.4,105.6,-3.2,56.9,1.33,16.1,30.6,67.8,49.3,16.5,48.0,53.0,91.84,48.9,7606.0,Philadelphia 76ers,82.0,35.0,47.0,48.5,105.6,28.7,67.8,7.2,4.8,17.2,14.3,11.9,41.2,Philadelphia 76ers,82.0,35.0,47.0,48.5,37.1,80.1,46.3,6.1,17.4,35.3,17.7,23.5,75.4,11.8,29.3,41.1,22.3,15.6,7.4,3.9,4.8,22.0,20.4,98.0,3.0,Philadelphia 76ers,38.0,20.0,18.0,52.6,4.8,11.4,3.4,7.5,45.4,0.4,1.3,29.2,4.2,5.4,78.9,1.1,3.3,4.4,1.9,1.2,0.5,0.6,0.4,2.8,3.5,1.5,Philadelphia 76ers,38.0,20.0,18.0,184.0,112.5,101.1,11.4,55.0,1.54,14.0,34.3,63.6,50.6,11.9,47.9,57.9,99.08,63.5,Philadelphia 76ers,38.0,20.0,18.0,4.8,3.2,8.5,37.3,0.5,1.9,25.7,3.1,4.2,73.3,1.6,2.7,4.3,1.7,1.0,0.6,0.4,0.6,3.5,2.8,9.9,-1.5
Charlotte Bobcats,82.0,33.0,49.0,0.402,48.8,96.9,36.1,81.0,44.6,5.6,15.6,35.7,19.1,26.0,73.4,11.2,28.6,39.8,22.4,14.9,7.8,4.5,5.3,24.2,21.8,-3.7,Charlotte Bobcats,82.0,33.0,49.0,4001.0,102.4,106.3,-3.9,62.0,1.5,17.1,29.9,68.2,48.5,15.8,48.0,52.4,93.11,47.1,7758.0,Charlotte Bobcats,82.0,33.0,49.0,48.8,106.3,28.6,68.2,7.8,4.5,16.9,12.9,13.1,42.0,Charlotte Bobcats,82.0,33.0,49.0,48.8,36.6,78.7,46.5,5.5,15.2,36.3,22.0,29.3,75.0,11.3,31.2,42.6,20.9,15.8,7.4,5.3,4.5,21.8,24.2,100.6,3.7,Charlotte Bobcats,39.0,19.0,20.0,48.7,5.0,9.5,3.2,8.2,39.4,0.6,1.7,33.8,2.5,3.6,69.3,1.7,2.7,4.4,1.5,1.3,0.8,0.7,0.9,3.1,2.7,-0.6,Charlotte Bobcats,39.0,19.0,20.0,195.0,100.8,105.6,-4.8,45.2,1.14,11.3,38.8,68.2,52.1,13.6,43.0,48.7,91.59,42.9,Charlotte Bobcats,39.0,19.0,20.0,5.0,3.0,7.1,42.1,0.6,2.0,31.2,3.5,4.4,80.1,1.1,3.1,4.2,1.5,1.5,0.5,0.9,0.7,2.7,3.1,10.1,0.6
New York Knicks,82.0,33.0,49.0,0.402,48.8,97.5,35.4,77.5,45.7,5.8,16.7,34.6,20.9,29.2,71.5,12.6,30.7,43.3,18.7,17.1,6.6,3.2,5.0,23.6,22.9,-2.9,New York Knicks,82.0,33.0,49.0,4001.0,104.3,107.4,-3.1,52.8,1.09,14.7,33.7,71.4,52.7,18.3,49.4,53.9,91.89,47.1,7661.0,New York Knicks,82.0,33.0,49.0,48.8,107.4,30.7,71.4,6.6,3.2,18.4,13.2,10.1,38.1,New York Knicks,82.0,33.0,49.0,48.8,36.8,80.1,46.0,7.0,18.6,37.6,19.7,26.0,75.5,10.8,28.0,38.8,21.3,13.7,7.5,5.0,3.2,22.9,23.6,100.3,2.9,New York Knicks,49.0,22.0,27.0,44.9,4.6,10.0,3.1,6.9,45.4,0.6,1.8,33.3,3.2,4.1,77.6,1.2,3.0,4.3,1.4,1.4,0.5,0.3,0.5,2.6,2.8,0.1,New York Knicks,49.0,22.0,27.0,224.0,112.6,109.2,3.4,44.4,1.0,11.8,40.2,66.9,54.5,15.6,49.9,57.8,94.53,52.1,New York Knicks,49.0,22.0,27.0,4.6,3.4,7.8,43.0,0.7,2.1,31.4,2.5,3.4,74.7,1.3,2.2,3.6,1.8,0.9,0.8,0.5,0.3,2.8,2.6,9.9,-0.1
Sacramento Kings,82.0,33.0,49.0,0.402,48.3,101.3,35.9,79.7,45.0,6.5,18.5,35.0,23.1,30.2,76.5,9.7,29.2,38.9,20.3,14.6,8.2,3.2,4.9,21.9,24.3,-1.8,Sacramento Kings,82.0,33.0,49.0,3961.0,105.1,106.7,-1.6,56.6,1.39,15.8,26.7,69.2,47.7,15.1,49.1,54.5,95.83,48.5,7898.0,Sacramento Kings,82.0,33.0,49.0,48.3,106.7,29.2,69.2,8.2,3.2,15.5,12.8,12.5,41.9,Sacramento Kings,82.0,33.0,49.0,48.3,38.4,81.4,47.2,6.8,18.6,36.5,19.5,25.8,75.7,11.1,32.3,43.4,22.4,16.3,7.0,4.9,3.2,24.3,21.9,103.1,1.8,Sacramento Kings,44.0,17.0,27.0,38.6,3.8,8.0,2.2,6.1,36.6,0.6,1.9,30.6,2.9,3.5,83.1,0.7,2.4,3.1,1.3,0.9,0.5,0.3,0.4,3.0,2.4,-1.6,Sacramento Kings,44.0,17.0,27.0,167.0,97.0,112.0,-15.1,60.2,1.44,12.9,23.0,68.2,44.8,11.4,41.4,52.1,105.92,37.5,Sacramento Kings,44.0,17.0,27.0,3.8,2.8,6.2,45.4,0.6,1.7,35.6,3.3,4.1,79.7,0.9,2.9,3.8,1.5,1.1,0.4,0.4,0.3,2.4,3.0,9.5,1.6
Minnesota Timberwolves,82.0,32.0,50.0,0.39,48.8,96.1,36.5,79.3,46.1,4.7,13.3,35.3,18.3,23.1,79.2,10.0,30.2,40.1,22.5,15.6,6.5,4.0,4.4,21.4,20.5,-3.7,Minnesota Timberwolves,82.0,32.0,50.0,4001.0,102.4,106.5,-4.0,61.7,1.45,17.5,29.2,69.8,50.0,16.6,49.0,53.7,92.19,48.7,7689.0,Minnesota Timberwolves,82.0,32.0,50.0,48.8,106.5,30.2,69.8,6.5,4.0,17.5,13.8,11.8,40.4,Minnesota Timberwolves,82.0,32.0,50.0,48.8,37.5,81.6,46.0,6.3,18.1,34.8,18.4,24.2,76.0,11.7,29.7,41.4,21.7,14.2,7.1,4.4,4.0,20.5,21.4,99.7,3.7,Minnesota Timberwolves,48.0,23.0,25.0,47.9,5.0,9.7,3.1,7.7,40.2,0.6,1.5,39.2,2.9,3.5,82.8,1.0,3.2,4.3,1.8,1.2,0.3,0.4,0.4,2.9,2.5,-0.8,Minnesota Timberwolves,48.0,23.0,25.0,242.0,101.1,106.5,-5.4,57.0,1.49,14.0,28.7,64.6,47.6,12.3,44.1,52.4,93.03,45.9,Minnesota Timberwolves,48.0,23.0,25.0,5.0,3.3,8.2,40.3,0.6,2.4,27.2,3.3,4.3,75.5,1.6,3.3,4.9,1.8,1.0,0.5,0.4,0.4,2.5,2.9,10.5,0.8
Portland Trail Blazers,82.0,32.0,50.0,0.39,48.7,94.1,35.0,78.0,45.0,5.2,15.0,34.6,18.8,24.5,76.9,11.3,28.0,39.3,18.5,15.1,6.8,4.6,4.6,23.5,21.3,-4.3,Portland Trail Blazers,82.0,32.0,50.0,3991.0,103.8,108.6,-4.8,52.6,1.22,15.0,32.6,69.7,50.7,16.6,48.3,53.0,89.36,45.9,7431.0,Portland Trail Blazers,82.0,32.0,50.0,48.7,108.6,28.0,69.7,6.8,4.6,18.3,12.6,13.9,41.2,Portland Trail Blazers,82.0,32.0,50.0,48.7,36.1,76.7,47.1,5.7,15.8,36.1,20.5,26.3,77.8,10.4,28.6,39.0,20.8,13.7,6.6,4.6,4.6,21.3,23.5,98.4,4.3,Portland Trail Blazers,42.0,22.0,20.0,52.4,4.9,11.6,3.6,8.1,44.7,0.5,1.5,36.1,3.8,4.7,81.2,1.6,2.9,4.5,1.5,1.0,0.5,0.5,0.3,2.7,3.2,0.3,Portland Trail Blazers,42.0,22.0,20.0,205.0,117.1,115.1,2.0,40.1,1.42,10.9,42.9,67.9,55.0,10.4,47.9,57.0,96.92,52.4,Portland Trail Blazers,42.0,22.0,20.0,4.9,3.9,8.0,47.9,0.9,2.3,40.0,2.6,3.4,77.6,1.0,2.6,3.5,2.0,1.1,0.5,0.3,0.5,3.2,2.7,11.3,-0.3
Seattle SuperSonics,82.0,31.0,51.0,0.378,48.4,99.1,37.2,80.8,46.0,6.4,17.7,36.2,18.4,23.3,79.1,11.3,28.3,39.6,20.7,15.5,7.7,3.7,4.2,22.0,19.9,-2.9,Seattle SuperSonics,82.0,31.0,51.0,3966.0,105.9,108.9,-3.0,55.6,1.34,16.2,31.2,67.6,49.2,16.5,49.9,54.4,92.92,47.4,7674.0,Seattle SuperSonics,82.0,31.0,51.0,48.4,108.9,28.3,67.6,7.7,3.7,17.7,14.7,12.6,43.6,Seattle SuperSonics,82.0,31.0,51.0,48.4,38.1,80.1,47.6,6.3,17.5,36.1,19.5,25.9,75.1,11.6,29.4,41.0,22.8,15.0,7.2,4.2,3.7,19.9,22.0,102.0,2.9,Seattle SuperSonics,47.0,18.0,29.0,38.3,4.2,8.9,2.8,6.9,40.6,0.7,2.1,33.3,2.7,3.3,79.6,1.4,2.5,3.9,1.4,0.9,0.5,0.4,0.4,2.8,2.2,-0.1,Seattle SuperSonics,47.0,18.0,29.0,198.0,109.1,106.8,2.3,50.4,1.5,12.6,36.8,66.2,51.1,11.4,45.7,53.6,95.0,47.0,Seattle SuperSonics,47.0,18.0,29.0,4.2,2.6,6.6,39.8,0.5,1.9,27.0,3.3,4.2,79.6,1.1,2.6,3.7,1.5,0.9,0.6,0.4,0.4,2.2,2.8,9.1,0.1
Atlanta Hawks,82.0,30.0,52.0,0.366,48.5,93.7,34.5,77.7,44.4,4.2,12.7,32.9,20.5,26.9,76.1,11.9,28.2,40.1,19.2,15.9,7.4,5.4,5.1,24.0,22.6,-4.8,Atlanta Hawks,82.0,30.0,52.0,3976.0,102.0,107.0,-5.1,55.6,1.2,15.3,32.8,67.6,49.9,17.3,47.1,52.3,90.98,46.6,7533.0,Atlanta Hawks,82.0,30.0,52.0,48.5,107.0,28.2,67.6,7.4,5.4,18.1,13.7,13.3,43.0,Atlanta Hawks,82.0,30.0,52.0,48.5,36.0,77.3,46.6,5.7,15.1,37.6,20.7,28.2,73.4,11.6,28.9,40.5,21.1,15.2,7.3,5.1,5.4,22.6,24.0,98.4,4.8,Atlanta Hawks,38.0,19.0,19.0,50.0,4.2,8.4,2.7,6.8,40.5,0.5,2.0,26.3,2.4,3.2,74.6,1.1,2.6,3.7,1.4,1.0,0.6,0.5,0.6,2.4,2.4,-0.6,Atlanta Hawks,38.0,19.0,19.0,161.0,100.9,106.5,-5.6,50.0,1.41,12.4,31.3,61.2,46.4,11.7,44.4,51.3,95.18,47.7,Atlanta Hawks,38.0,19.0,19.0,4.2,2.9,6.8,42.8,0.6,1.8,34.3,2.6,3.8,69.0,1.4,2.6,4.0,1.4,1.1,0.6,0.6,0.5,2.4,2.4,9.0,0.6
