general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Denver Nuggets,66.0,38.0,28.0,0.576,48.6,104.1,39.0,81.9,47.6,6.6,19.9,33.2,19.6,26.7,73.5,11.2,31.9,43.1,24.0,15.4,8.2,5.0,6.7,19.7,22.0,2.9,Denver Nuggets,66.0,38.0,28.0,3208.0,108.3,105.1,3.2,61.5,1.56,17.9,31.6,70.5,51.5,16.0,51.6,55.6,95.03,52.7,6346.0,Denver Nuggets,66.0,38.0,28.0,48.6,105.1,31.9,70.5,8.2,5.0,17.3,12.6,12.2,39.5,Denver Nuggets,66.0,38.0,28.0,48.6,38.5,84.4,45.6,8.7,22.6,38.3,15.6,20.5,75.9,11.1,29.2,40.3,23.2,15.6,7.9,6.7,5.0,22.0,19.7,101.2,-2.9,Denver Nuggets,34.0,18.0,16.0,52.9,5.4,11.2,3.6,8.9,40.1,0.6,2.5,26.2,3.4,4.6,74.1,1.2,3.7,4.9,2.0,1.2,0.6,0.4,1.1,2.5,3.1,0.0,Denver Nuggets,34.0,18.0,16.0,185.0,102.1,104.4,-2.2,56.2,1.62,13.7,30.7,70.8,50.4,11.3,43.7,51.3,95.77,49.5,Denver Nuggets,34.0,18.0,16.0,5.4,3.9,9.1,42.4,0.9,2.9,31.3,2.6,3.2,82.4,1.2,3.7,4.9,1.9,1.4,0.5,1.1,0.4,3.1,2.5,11.2,0.0
Orlando Magic,66.0,37.0,29.0,0.561,48.4,94.2,34.5,78.2,44.1,10.2,27.0,37.5,15.1,22.8,66.0,11.2,31.2,42.5,20.0,14.9,6.8,4.2,4.1,17.7,19.8,0.8,Orlando Magic,66.0,37.0,29.0,3193.0,104.0,103.4,0.6,58.1,1.34,16.1,30.6,72.0,51.0,16.5,50.6,53.3,89.75,49.3,5978.0,Orlando Magic,66.0,37.0,29.0,48.4,103.4,31.2,72.0,6.8,4.2,16.2,11.8,10.9,37.4,Orlando Magic,66.0,37.0,29.0,48.4,35.9,80.1,44.9,6.3,18.1,34.7,15.2,19.7,77.2,10.1,31.2,41.3,20.5,13.1,7.5,4.1,4.2,19.8,17.7,93.4,-0.8,Orlando Magic,33.0,17.0,16.0,51.5,3.8,8.4,2.5,6.3,40.4,0.9,2.5,34.9,2.5,3.7,66.9,1.2,2.9,4.2,1.2,0.7,0.3,0.4,0.5,2.0,2.5,1.0,Orlando Magic,33.0,17.0,16.0,126.0,108.6,97.2,11.4,48.8,1.71,11.8,35.2,73.6,54.0,9.4,47.4,53.2,96.47,56.7,Orlando Magic,33.0,17.0,16.0,3.8,2.6,6.5,39.8,0.5,1.9,27.0,1.7,2.2,76.4,0.9,2.6,3.5,1.2,0.8,0.5,0.5,0.4,2.5,2.0,7.4,-1.0
Dallas Mavericks,66.0,36.0,30.0,0.545,48.7,95.8,36.3,82.0,44.3,7.5,22.2,33.9,15.6,20.2,77.1,10.1,32.7,42.8,20.9,14.0,8.6,5.1,4.0,18.6,18.4,1.0,Dallas Mavericks,66.0,36.0,30.0,3213.0,102.1,100.9,1.1,57.5,1.49,16.5,26.8,71.4,49.3,14.9,48.9,52.7,92.61,51.0,6195.0,Dallas Mavericks,66.0,36.0,30.0,48.7,100.9,32.7,71.4,8.6,5.1,15.8,12.3,14.4,38.9,Dallas Mavericks,66.0,36.0,30.0,48.7,35.6,81.7,43.5,7.2,20.7,34.6,16.5,22.1,75.0,11.0,32.9,43.9,20.5,14.7,8.5,4.0,5.1,18.4,18.6,94.8,-1.0,Dallas Mavericks,32.0,15.0,17.0,46.9,4.9,9.6,3.2,8.0,40.2,0.9,2.7,35.3,2.3,2.7,82.8,0.9,3.3,4.2,1.6,1.1,0.9,0.3,0.5,2.4,2.6,-0.3,Dallas Mavericks,32.0,15.0,17.0,156.0,102.7,102.6,0.1,50.5,1.53,13.1,31.4,73.3,51.8,11.3,46.1,52.3,94.03,51.9,Dallas Mavericks,32.0,15.0,17.0,4.9,3.4,7.5,45.4,0.7,1.9,37.7,2.4,3.5,68.8,0.9,3.1,4.0,1.5,1.3,0.5,0.5,0.3,2.6,2.4,9.9,0.3
New York Knicks,66.0,36.0,30.0,0.545,48.3,97.8,35.8,80.8,44.3,7.8,23.3,33.6,18.3,24.8,74.1,11.3,30.5,41.7,20.1,16.0,9.4,4.2,5.1,21.1,21.8,3.2,New York Knicks,66.0,36.0,30.0,3188.0,103.5,100.2,3.2,56.2,1.26,15.6,30.9,70.2,50.3,16.9,49.2,53.3,93.91,52.0,6242.0,New York Knicks,66.0,36.0,30.0,48.3,100.2,30.5,70.2,9.4,4.2,17.8,12.6,12.4,38.9,New York Knicks,66.0,36.0,30.0,48.3,35.1,79.4,44.2,6.7,18.8,35.9,17.7,24.1,73.6,10.9,31.0,41.8,18.9,17.0,8.1,5.1,4.2,21.8,21.1,94.7,-3.2,New York Knicks,31.0,16.0,15.0,51.6,3.7,8.0,2.6,6.6,39.8,0.6,1.8,35.7,2.0,2.7,74.1,1.2,2.5,3.7,1.1,0.7,0.6,0.4,0.5,2.2,1.7,-0.1,New York Knicks,31.0,16.0,15.0,116.0,106.5,101.2,5.3,42.7,1.52,11.1,37.0,60.9,49.1,9.9,44.7,50.7,99.28,48.8,New York Knicks,31.0,16.0,15.0,3.7,2.5,6.6,37.6,0.5,1.9,29.3,2.5,3.5,73.1,1.4,2.6,3.9,1.3,0.9,0.4,0.5,0.4,1.7,2.2,8.1,0.1
Utah Jazz,66.0,36.0,30.0,0.545,49.0,99.7,38.2,83.8,45.6,4.1,12.8,32.3,19.1,25.3,75.4,13.0,31.1,44.2,21.8,14.2,8.3,5.8,5.7,21.8,20.7,0.6,Utah Jazz,66.0,36.0,30.0,3233.0,105.5,104.9,0.5,57.0,1.54,16.6,34.0,70.3,51.9,15.0,48.1,52.5,92.53,50.9,6236.0,Utah Jazz,66.0,36.0,30.0,49.0,104.9,31.1,70.3,8.3,5.8,15.3,12.2,14.4,42.3,Utah Jazz,66.0,36.0,30.0,49.0,36.4,80.5,45.3,6.5,19.1,34.0,19.7,26.2,75.4,11.0,30.1,41.2,20.5,14.7,7.5,5.7,5.8,20.7,21.8,99.0,-0.6,Utah Jazz,41.0,24.0,17.0,58.5,4.9,10.0,3.5,8.5,41.1,0.4,1.5,27.4,2.6,3.5,72.9,1.3,3.5,4.8,1.8,1.1,0.8,0.6,0.7,2.6,2.5,0.2,Utah Jazz,41.0,24.0,17.0,200.0,101.2,101.8,-0.5,50.0,1.57,13.3,33.9,71.2,52.0,11.4,43.6,49.6,95.8,51.6,Utah Jazz,41.0,24.0,17.0,4.9,3.1,7.8,39.5,0.8,2.4,32.0,2.9,3.6,78.5,1.0,3.4,4.4,1.2,1.1,0.7,0.7,0.6,2.5,2.6,9.8,-0.2
Philadelphia 76ers,66.0,35.0,31.0,0.53,48.2,93.6,37.4,83.6,44.8,5.3,14.6,36.2,13.5,18.2,74.2,10.7,32.5,43.2,22.0,11.2,8.0,5.2,4.8,17.5,16.2,4.2,Philadelphia 76ers,66.0,35.0,31.0,3183.0,102.7,98.2,4.6,58.8,1.97,17.5,27.7,71.2,49.5,12.3,48.0,51.1,90.68,53.2,6016.0,Philadelphia 76ers,66.0,35.0,31.0,48.2,98.2,32.5,71.2,8.0,5.2,11.6,11.7,10.2,36.4,Philadelphia 76ers,66.0,35.0,31.0,48.2,34.3,80.3,42.7,5.4,16.2,33.4,15.4,20.5,75.2,10.7,33.0,43.7,19.6,13.9,5.9,4.8,5.2,16.2,17.5,89.4,-4.2,Philadelphia 76ers,27.0,7.0,20.0,25.9,3.6,6.6,2.1,5.6,37.1,0.3,1.5,22.5,2.1,2.9,74.0,0.7,2.5,3.2,1.0,0.8,0.4,0.4,0.3,2.7,1.7,-1.6,Philadelphia 76ers,27.0,7.0,20.0,97.0,89.9,105.7,-15.8,50.0,1.33,11.3,23.1,64.3,44.4,10.6,40.1,48.1,100.33,36.5,Philadelphia 76ers,27.0,7.0,20.0,3.6,2.3,6.1,38.2,0.4,1.5,26.8,3.1,3.9,79.2,1.1,2.7,3.9,0.9,0.8,0.3,0.3,0.4,1.7,2.7,8.2,1.6
Houston Rockets,66.0,34.0,32.0,0.515,48.7,98.1,37.7,84.0,44.9,7.2,20.2,35.9,15.4,19.7,78.2,11.7,30.5,42.2,21.3,14.5,7.5,4.8,5.2,20.4,18.4,0.2,Houston Rockets,66.0,34.0,32.0,3213.0,104.2,104.0,0.2,56.4,1.47,16.4,30.9,69.2,49.9,15.4,49.2,52.9,92.82,49.7,6215.0,Houston Rockets,66.0,34.0,32.0,48.7,104.0,30.5,69.2,7.5,4.8,16.7,13.3,13.7,44.5,Houston Rockets,66.0,34.0,32.0,48.7,37.5,82.2,45.6,5.6,17.2,32.5,17.3,22.6,76.6,11.0,30.7,41.8,20.0,14.7,7.5,5.2,4.8,18.4,20.4,97.9,-0.2,Houston Rockets,43.0,23.0,20.0,53.5,4.0,8.4,2.8,6.3,43.9,0.6,1.7,34.7,2.3,2.7,84.6,0.8,2.7,3.5,1.3,1.2,0.5,0.4,0.5,2.2,2.4,0.5,Houston Rockets,43.0,23.0,20.0,173.0,104.9,100.3,4.6,47.9,1.12,12.8,29.4,67.2,49.1,14.7,48.7,56.3,94.89,54.0,Houston Rockets,43.0,23.0,20.0,4.0,2.7,6.4,41.2,0.4,1.6,26.5,2.2,2.9,74.6,0.9,2.6,3.5,1.3,1.0,0.6,0.5,0.4,2.4,2.2,7.9,-0.5
Phoenix Suns,66.0,33.0,33.0,0.5,48.0,98.4,37.8,82.5,45.8,6.7,19.6,34.3,16.0,21.2,75.7,10.9,30.8,41.7,22.5,14.1,6.5,5.5,4.4,18.7,19.6,-0.2,Phoenix Suns,66.0,33.0,33.0,3168.0,105.2,105.2,-0.1,59.6,1.6,17.4,29.4,68.7,49.3,15.0,49.9,53.6,93.61,50.2,6173.0,Phoenix Suns,66.0,33.0,33.0,48.0,105.2,30.8,68.7,6.5,5.5,15.2,14.2,12.6,43.4,Phoenix Suns,66.0,33.0,33.0,48.0,38.0,83.5,45.5,6.0,17.1,35.2,16.7,21.9,76.2,12.2,31.3,43.4,21.5,14.1,8.0,4.4,5.5,19.6,18.7,98.6,0.2,Phoenix Suns,33.0,16.0,17.0,48.5,2.9,6.0,1.8,4.6,40.4,0.5,1.4,36.2,1.8,2.2,80.8,0.6,1.6,2.2,1.0,0.8,0.4,0.3,0.2,1.6,1.6,-0.9,Phoenix Suns,33.0,16.0,17.0,95.0,103.7,114.6,-10.9,55.7,1.26,13.3,32.0,66.7,48.9,14.1,46.0,54.1,98.81,40.7,Phoenix Suns,33.0,16.0,17.0,2.9,2.2,4.6,48.4,0.5,1.4,31.9,2.0,2.5,79.3,0.6,1.9,2.5,1.3,0.7,0.5,0.2,0.3,1.6,1.6,6.9,0.9
Milwaukee Bucks,66.0,31.0,35.0,0.47,48.1,99.0,37.9,85.6,44.3,6.6,19.2,34.5,16.6,21.4,77.4,12.4,30.0,42.5,23.5,14.1,8.3,5.1,4.5,19.3,19.4,0.3,Milwaukee Bucks,66.0,31.0,35.0,3173.0,104.5,104.1,0.4,62.0,1.67,17.6,31.4,67.5,49.0,14.8,48.1,52.1,94.68,50.3,6256.0,Milwaukee Bucks,66.0,31.0,35.0,48.1,104.1,30.0,67.5,8.3,5.1,16.5,13.8,13.4,41.4,Milwaukee Bucks,66.0,31.0,35.0,48.1,37.1,82.6,44.9,6.6,18.9,35.1,17.9,23.3,76.9,12.3,32.4,44.7,21.7,15.9,7.6,4.5,5.1,19.4,19.3,98.7,-0.3,Milwaukee Bucks,40.0,18.0,22.0,45.0,3.1,6.4,2.1,5.8,35.9,0.5,1.9,25.7,1.8,2.4,76.6,1.1,1.9,3.0,1.2,0.7,0.4,0.4,0.2,1.9,1.8,-0.5,Milwaukee Bucks,40.0,18.0,22.0,124.0,96.6,108.6,-12.0,57.8,1.66,13.2,32.3,60.5,44.8,10.9,40.0,47.2,101.17,41.5,Milwaukee Bucks,40.0,18.0,22.0,3.1,2.1,5.0,41.3,0.5,1.2,40.8,2.3,3.0,75.2,1.1,2.6,3.7,1.0,0.9,0.4,0.2,0.4,1.8,1.9,6.9,0.5
Portland Trail Blazers,66.0,28.0,38.0,0.424,48.4,97.2,36.4,82.1,44.3,7.2,20.9,34.6,17.2,21.6,79.6,11.1,29.5,40.7,20.4,14.2,8.0,4.9,4.8,19.0,19.8,-0.6,Portland Trail Blazers,66.0,28.0,38.0,3193.0,104.4,105.3,-0.9,56.2,1.44,16.1,30.3,69.1,49.3,15.2,48.8,53.1,92.24,49.4,6143.0,Portland Trail Blazers,66.0,28.0,38.0,48.4,105.3,29.5,69.1,8.0,4.9,16.0,13.4,14.3,42.2,Portland Trail Blazers,66.0,28.0,38.0,48.4,37.5,81.0,46.3,6.7,18.4,36.3,16.1,21.5,74.7,11.1,31.2,42.3,21.1,14.9,7.6,4.8,4.9,19.8,19.0,97.8,0.6,Portland Trail Blazers,32.0,12.0,20.0,37.5,4.3,7.9,2.7,6.7,39.9,0.8,2.1,36.4,1.8,2.3,78.7,0.8,2.5,3.3,1.3,1.2,0.8,0.5,0.3,2.3,1.8,-0.7,Portland Trail Blazers,32.0,12.0,20.0,136.0,94.4,97.5,-3.1,47.1,1.05,11.9,26.1,69.5,47.2,14.2,45.5,51.4,96.7,43.2,Portland Trail Blazers,32.0,12.0,20.0,4.3,2.9,6.8,43.1,0.7,1.7,38.9,2.0,2.6,79.3,0.9,2.9,3.8,1.6,1.3,0.7,0.3,0.5,1.8,2.3,8.6,0.7
Minnesota Timberwolves,66.0,26.0,40.0,0.394,48.3,97.9,35.7,82.3,43.3,7.2,21.6,33.2,19.4,25.2,77.1,12.1,31.7,43.7,19.5,15.2,6.6,4.4,5.7,18.4,21.7,-2.2,Minnesota Timberwolves,66.0,26.0,40.0,3188.0,103.1,105.3,-2.2,54.8,1.29,15.1,31.1,69.3,50.2,16.0,47.7,52.4,94.44,48.3,6268.0,Minnesota Timberwolves,66.0,26.0,40.0,48.3,105.3,31.7,69.3,6.6,4.4,18.4,14.0,15.8,44.1,Minnesota Timberwolves,66.0,26.0,40.0,48.3,39.0,85.7,45.5,6.2,18.1,34.0,16.0,21.2,75.5,11.7,31.8,43.4,21.5,13.3,8.3,5.7,4.4,21.7,18.4,100.1,2.2,Minnesota Timberwolves,41.0,16.0,25.0,39.0,3.5,7.6,2.3,6.0,38.9,0.6,2.0,29.8,2.3,2.8,81.9,0.9,2.4,3.3,1.1,0.9,0.5,0.5,0.4,2.4,1.9,-0.5,Minnesota Timberwolves,41.0,16.0,25.0,144.0,104.4,107.4,-3.1,49.5,1.31,12.1,32.9,68.8,50.5,12.1,44.1,52.5,100.7,44.7,Minnesota Timberwolves,41.0,16.0,25.0,3.5,2.5,5.9,42.9,0.4,1.4,30.5,2.6,3.4,76.6,0.7,2.4,3.1,1.4,0.9,0.5,0.4,0.5,1.9,2.4,8.1,0.5
Detroit Pistons,66.0,25.0,41.0,0.379,48.4,90.9,34.7,79.3,43.8,4.8,13.9,34.6,16.6,22.1,75.2,11.7,28.5,40.3,18.7,15.7,7.0,4.2,5.3,19.6,19.4,-4.8,Detroit Pistons,66.0,25.0,41.0,3193.0,100.0,105.0,-5.0,53.8,1.19,15.1,32.2,68.9,50.0,17.2,46.8,51.0,90.31,44.8,6000.0,Detroit Pistons,66.0,25.0,41.0,48.4,105.0,28.5,68.9,7.0,4.2,18.4,12.2,14.0,40.1,Detroit Pistons,66.0,25.0,41.0,48.4,36.0,78.0,46.2,6.0,16.9,35.5,17.6,23.0,76.5,10.7,30.1,40.7,22.5,14.5,8.5,5.3,4.2,19.4,19.6,95.7,4.8,Detroit Pistons,31.0,14.0,17.0,45.2,3.8,7.6,2.4,5.9,40.7,0.5,1.3,43.6,2.3,3.3,68.0,0.9,2.1,3.0,1.2,1.1,0.5,0.5,0.2,2.2,2.3,-0.8,Detroit Pistons,31.0,14.0,17.0,119.0,98.3,107.9,-9.6,50.0,1.06,11.9,30.0,60.7,44.8,14.6,45.3,51.7,96.56,40.1,Detroit Pistons,31.0,14.0,17.0,3.8,2.7,6.4,42.7,0.6,1.9,31.7,2.3,2.9,78.7,1.2,2.7,3.9,1.4,1.1,0.8,0.2,0.5,2.3,2.2,8.4,0.8
Golden State Warriors,66.0,23.0,43.0,0.348,48.2,97.8,37.7,82.5,45.7,7.9,20.5,38.8,14.4,18.7,77.0,9.7,29.5,39.2,22.3,13.9,8.0,5.5,5.0,21.4,16.6,-3.4,Golden State Warriors,66.0,23.0,43.0,3183.0,103.9,107.3,-3.4,59.1,1.61,17.4,25.6,65.8,46.0,14.7,50.5,53.9,93.78,47.2,6212.0,Golden State Warriors,66.0,23.0,43.0,48.2,107.3,29.5,65.8,8.0,5.5,16.2,15.3,14.4,43.1,Golden State Warriors,66.0,23.0,43.0,48.2,37.3,82.3,45.3,7.1,19.4,36.5,19.5,26.1,74.7,13.2,32.7,45.8,23.1,14.8,7.6,5.0,5.5,16.6,21.4,101.2,3.4,Golden State Warriors,38.0,12.0,26.0,31.6,4.2,7.7,2.6,6.6,40.0,0.6,1.9,29.7,1.8,2.5,73.4,0.8,2.2,3.0,1.1,1.2,0.7,0.3,0.7,1.9,1.9,-2.0,Golden State Warriors,38.0,12.0,26.0,158.0,91.8,112.6,-20.8,41.0,0.91,10.4,22.5,59.1,39.9,14.2,44.4,49.9,97.55,33.2,Golden State Warriors,38.0,12.0,26.0,4.2,3.6,7.4,48.9,0.6,1.8,35.8,1.8,2.5,72.6,1.3,3.2,4.5,1.9,1.2,0.8,0.7,0.3,1.9,1.9,9.7,2.0
Toronto Raptors,66.0,23.0,43.0,0.348,48.4,90.7,34.4,78.1,44.0,5.5,16.3,34.0,16.4,21.4,77.0,10.6,31.4,42.0,20.9,15.2,6.5,4.9,4.9,23.2,18.4,-3.3,Toronto Raptors,66.0,23.0,43.0,3193.0,99.6,103.6,-3.9,60.9,1.38,16.8,29.4,70.8,50.3,16.7,47.5,51.8,90.19,47.8,6008.0,Toronto Raptors,66.0,23.0,43.0,48.4,103.6,31.4,70.8,6.5,4.9,15.4,12.3,12.5,37.6,Toronto Raptors,66.0,23.0,43.0,48.4,33.8,77.7,43.5,6.1,18.5,32.8,20.2,27.2,74.4,10.3,30.3,40.5,20.1,13.2,7.2,4.9,4.9,18.4,23.2,94.0,3.3,Toronto Raptors,34.0,12.0,22.0,35.3,3.9,7.6,2.5,6.6,38.6,0.5,2.1,23.3,2.1,2.6,77.8,1.0,2.8,3.8,1.3,1.4,0.4,0.5,0.5,3.2,1.9,-1.8,Toronto Raptors,34.0,12.0,22.0,133.0,91.8,111.1,-19.3,51.2,0.92,12.0,35.3,69.7,52.2,17.0,42.4,49.3,102.91,32.7,Toronto Raptors,34.0,12.0,22.0,3.9,2.7,6.5,42.3,0.6,1.8,34.4,3.3,4.5,73.9,1.0,2.6,3.6,1.5,0.7,0.7,0.5,0.5,1.9,3.2,9.4,1.8
New Jersey Nets,66.0,22.0,44.0,0.333,48.2,93.1,34.3,80.6,42.5,7.7,22.4,34.2,16.9,21.7,77.7,11.9,28.5,40.3,19.9,15.1,7.5,3.9,5.0,19.2,19.3,-6.0,New Jersey Nets,66.0,22.0,44.0,3178.0,101.8,108.1,-6.3,58.0,1.32,15.8,31.4,67.7,48.9,16.5,47.3,51.6,91.26,44.8,6036.0,New Jersey Nets,66.0,22.0,44.0,48.2,108.1,28.5,67.7,7.5,3.9,17.7,13.6,14.8,44.2,New Jersey Nets,66.0,22.0,44.0,48.2,37.9,80.2,47.2,6.5,17.4,37.4,16.8,22.6,74.0,11.8,30.8,42.6,23.3,14.3,8.0,5.0,3.9,19.3,19.2,99.1,6.0,New Jersey Nets,32.0,13.0,19.0,40.6,3.5,7.3,2.4,5.6,42.2,0.6,1.7,35.2,2.0,2.6,77.1,0.8,2.2,2.9,1.4,0.9,0.4,0.3,0.4,2.1,1.7,-1.3,New Jersey Nets,32.0,13.0,19.0,113.0,103.1,116.3,-13.2,60.5,1.53,15.1,29.1,71.0,49.8,13.2,47.5,54.3,99.03,40.8,New Jersey Nets,32.0,13.0,19.0,3.5,2.7,5.7,47.0,0.7,1.8,38.6,2.6,3.2,82.4,0.7,2.2,2.8,1.4,0.7,0.6,0.4,0.3,1.7,2.1,8.7,1.3
Sacramento Kings,66.0,22.0,44.0,0.333,48.2,98.8,37.7,86.5,43.6,6.2,19.7,31.6,17.1,23.2,73.6,13.4,29.5,42.9,19.3,14.4,8.5,4.9,6.4,19.5,19.9,-5.7,Sacramento Kings,66.0,22.0,44.0,3183.0,102.9,108.7,-5.8,51.0,1.34,14.7,32.1,67.0,48.7,15.0,47.2,51.0,95.56,45.1,6333.0,Sacramento Kings,66.0,22.0,44.0,48.2,108.7,29.5,67.0,8.5,4.9,17.8,14.4,17.1,48.2,Sacramento Kings,66.0,22.0,44.0,48.2,40.4,85.0,47.6,6.7,18.7,35.5,16.9,22.2,76.2,12.3,32.6,45.0,23.8,15.4,7.8,6.4,4.9,19.9,19.5,104.4,5.7,Sacramento Kings,33.0,15.0,18.0,45.5,4.1,8.5,2.7,7.0,38.5,0.5,1.9,27.4,2.5,3.3,77.1,1.3,2.8,4.1,1.0,1.2,0.6,0.6,0.5,1.9,2.4,0.3,Sacramento Kings,33.0,15.0,18.0,136.0,102.6,96.4,6.2,38.2,0.89,9.4,42.4,68.2,55.2,14.0,42.2,50.0,97.56,53.9,Sacramento Kings,33.0,15.0,18.0,4.1,2.7,6.9,39.6,0.6,1.9,33.9,2.1,2.7,77.3,1.0,2.5,3.5,1.5,1.4,0.6,0.5,0.6,2.4,1.9,8.2,-0.3
Cleveland Cavaliers,66.0,21.0,45.0,0.318,48.4,93.0,34.3,81.2,42.2,6.7,19.3,34.6,17.8,24.9,71.6,12.7,29.5,42.3,19.8,15.4,7.1,4.0,6.2,20.0,20.9,-7.2,Cleveland Cavaliers,66.0,21.0,45.0,3193.0,100.0,107.6,-7.6,57.9,1.29,15.4,32.3,68.3,49.6,16.6,46.3,50.5,92.34,43.9,6140.0,Cleveland Cavaliers,66.0,21.0,45.0,48.4,107.6,29.5,68.3,7.1,4.0,16.9,14.5,11.7,43.6,Cleveland Cavaliers,66.0,21.0,45.0,48.4,38.4,82.3,46.7,6.8,18.7,36.2,16.6,22.2,74.8,11.4,31.4,42.8,23.1,13.9,7.9,6.2,4.0,20.9,20.0,100.2,7.2,Cleveland Cavaliers,31.0,11.0,20.0,35.5,3.8,8.0,2.6,6.1,42.3,0.4,1.5,26.1,2.4,3.3,72.8,0.9,2.5,3.4,1.3,0.7,0.4,0.4,0.5,1.8,2.2,-0.7,Cleveland Cavaliers,31.0,11.0,20.0,119.0,105.1,106.7,-1.6,48.8,1.7,12.7,29.5,63.2,47.1,9.8,45.5,52.7,98.21,47.1,Cleveland Cavaliers,31.0,11.0,20.0,3.8,3.0,7.1,42.5,0.5,1.7,28.3,2.2,2.6,83.8,1.2,2.6,3.8,1.6,1.0,0.5,0.5,0.4,2.2,1.8,8.7,0.7
