general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Atlanta Hawks,82.0,43.0,39.0,0.524,48.5,103.2,38.1,84.4,45.1,8.9,26.1,34.1,18.1,24.9,72.8,10.3,34.1,44.3,23.6,15.8,8.2,4.8,5.2,18.2,21.6,-0.9,Atlanta Hawks,82.0,43.0,39.0,3976.0,104.5,105.2,-0.7,62.1,1.5,17.4,28.2,71.7,50.2,16.0,50.4,54.1,97.76,50.6,8091.0,Atlanta Hawks,82.0,43.0,39.0,48.5,105.2,34.1,71.7,8.2,4.8,17.4,13.2,12.8,39.1,Atlanta Hawks,82.0,43.0,39.0,48.5,38.8,87.3,44.4,10.9,30.5,35.7,15.6,20.2,77.2,10.7,33.2,43.9,23.4,15.4,9.0,5.2,4.8,21.6,18.2,104.0,0.9,Atlanta Hawks,44.0,26.0,18.0,59.1,4.0,9.3,2.9,6.4,45.2,0.7,2.2,33.7,2.8,3.7,75.5,0.8,2.9,3.7,1.8,1.1,0.5,0.5,0.4,1.8,2.5,1.0,Atlanta Hawks,44.0,26.0,18.0,174.0,109.6,97.6,12.0,60.9,1.66,15.5,30.0,68.3,50.3,12.5,50.9,57.9,103.82,60.1,Atlanta Hawks,44.0,26.0,18.0,4.0,2.9,7.3,39.1,0.9,2.7,33.9,1.8,2.3,77.8,1.0,2.6,3.6,1.5,1.0,0.6,0.4,0.5,2.5,1.8,8.4,-1.0
Memphis Grizzlies,82.0,43.0,39.0,0.524,48.5,100.5,36.4,83.6,43.5,9.4,26.5,35.4,18.3,23.4,78.4,10.8,32.0,42.8,21.3,12.9,8.0,4.2,5.0,22.4,20.8,0.5,Memphis Grizzlies,82.0,43.0,39.0,3981.0,107.0,106.5,0.5,58.4,1.65,16.5,29.5,73.1,50.7,13.7,49.1,53.5,92.84,50.1,7702.0,Memphis Grizzlies,82.0,43.0,39.0,48.5,106.5,32.0,73.1,8.0,4.2,14.8,11.5,14.6,37.8,Memphis Grizzlies,82.0,43.0,39.0,48.5,34.9,78.8,44.3,9.9,28.0,35.4,20.2,26.9,75.3,9.3,32.8,42.1,20.1,14.3,7.0,5.0,4.2,20.8,22.4,100.0,-0.5,Memphis Grizzlies,46.0,24.0,22.0,52.2,4.1,9.0,2.9,7.0,42.1,0.9,2.5,35.7,2.2,3.0,75.7,1.2,2.8,4.0,1.6,1.1,0.7,0.3,0.4,2.3,2.2,1.0,Memphis Grizzlies,46.0,24.0,22.0,190.0,108.4,96.4,12.0,53.3,1.41,14.0,34.0,72.1,52.3,13.4,48.4,54.4,96.55,55.2,Memphis Grizzlies,46.0,24.0,22.0,4.1,2.3,6.1,38.1,0.8,2.5,31.6,2.6,3.4,75.3,0.8,2.8,3.6,1.4,1.3,0.6,0.4,0.3,2.2,2.3,8.0,-1.0
Indiana Pacers,82.0,42.0,40.0,0.512,48.4,105.1,39.3,84.5,46.5,8.6,23.0,37.6,17.9,22.1,81.0,9.0,33.0,42.0,22.5,13.8,8.2,5.0,5.0,19.5,19.5,-0.2,Indiana Pacers,82.0,42.0,40.0,3971.0,107.9,108.1,-0.2,57.2,1.63,17.2,25.5,71.3,48.8,14.1,51.6,55.8,96.59,50.5,7989.0,Indiana Pacers,82.0,42.0,40.0,48.4,108.1,33.0,71.3,8.2,5.0,16.2,12.9,10.6,39.7,Indiana Pacers,82.0,42.0,40.0,48.4,38.0,84.3,45.1,10.4,29.1,35.5,19.0,24.1,78.9,10.7,33.5,44.3,22.3,14.9,8.1,5.0,5.0,19.5,19.5,105.3,0.2,Indiana Pacers,38.0,22.0,16.0,57.9,4.3,8.9,2.9,6.9,41.4,0.7,2.4,27.2,2.5,3.2,77.0,0.7,2.7,3.4,1.3,0.9,0.7,0.7,0.6,2.1,2.3,-0.5,Indiana Pacers,38.0,22.0,16.0,164.0,103.4,106.3,-2.9,45.9,1.47,12.2,24.8,62.7,44.4,10.4,46.2,53.2,96.61,47.9,Indiana Pacers,38.0,22.0,16.0,4.3,3.1,7.6,41.5,0.8,2.6,30.0,2.3,2.8,80.6,1.4,3.1,4.5,1.5,1.1,0.5,0.6,0.7,2.3,2.1,9.3,0.5
Milwaukee Bucks,82.0,42.0,40.0,0.512,48.2,103.6,38.8,81.9,47.4,8.8,23.7,37.0,17.2,22.4,76.8,8.8,31.6,40.4,24.2,14.0,8.1,5.3,4.6,20.2,19.3,-0.2,Milwaukee Bucks,82.0,42.0,40.0,3956.0,108.5,108.7,-0.2,62.4,1.73,18.5,26.0,70.6,48.7,14.6,52.7,56.5,94.99,50.4,7828.0,Milwaukee Bucks,82.0,42.0,40.0,48.2,108.7,31.6,70.6,8.1,5.3,16.2,12.7,11.7,43.7,Milwaukee Bucks,82.0,42.0,40.0,48.2,38.0,82.9,45.8,10.0,28.2,35.3,17.9,23.2,77.1,10.3,32.1,42.4,24.1,14.7,7.4,4.6,5.3,19.3,20.2,103.8,0.2,Milwaukee Bucks,39.0,21.0,18.0,53.8,3.8,7.1,2.5,6.2,39.7,0.4,1.9,21.9,1.8,2.6,68.6,0.6,2.6,3.2,1.2,1.2,0.5,0.6,0.5,1.9,1.8,-1.3,Milwaukee Bucks,39.0,21.0,18.0,149.0,88.8,102.5,-13.7,50.0,1.04,12.2,23.5,61.7,43.3,14.7,43.0,48.5,101.62,40.9,Milwaukee Bucks,39.0,21.0,18.0,3.8,2.7,6.9,39.3,0.6,2.3,24.4,2.4,3.1,77.5,1.3,2.9,4.1,1.2,1.0,0.6,0.5,0.6,1.8,1.9,8.4,1.3
Chicago Bulls,82.0,41.0,41.0,0.5,48.2,102.9,38.6,87.1,44.4,7.6,22.3,34.0,18.0,22.5,79.8,12.2,34.1,46.3,22.6,13.6,7.8,4.8,4.6,17.7,18.8,0.4,Chicago Bulls,82.0,41.0,41.0,3956.0,106.5,106.2,0.3,58.4,1.66,16.8,31.1,73.3,51.9,14.0,48.7,53.0,96.02,50.4,7919.0,Chicago Bulls,82.0,41.0,41.0,48.2,106.2,34.1,73.3,7.8,4.8,15.5,11.9,13.7,45.2,Chicago Bulls,82.0,41.0,41.0,48.2,39.5,86.6,45.6,8.9,25.9,34.5,14.6,19.0,77.0,10.3,32.9,43.2,23.6,13.4,7.3,4.6,4.8,18.8,17.7,102.4,-0.4,Chicago Bulls,42.0,23.0,19.0,54.8,3.8,8.7,2.7,7.0,38.5,0.6,2.3,27.8,2.6,2.9,91.7,1.2,2.4,3.5,1.2,0.6,0.6,0.5,0.5,2.0,2.1,1.0,Chicago Bulls,42.0,23.0,19.0,159.0,109.3,101.9,7.4,44.7,1.89,11.5,32.6,68.5,49.3,8.1,43.1,52.3,98.09,55.1,Chicago Bulls,42.0,23.0,19.0,3.8,2.5,6.1,41.6,0.4,2.0,21.7,2.2,2.8,78.4,0.8,2.7,3.5,1.3,1.0,0.2,0.5,0.5,2.1,2.0,7.6,-1.0
Miami Heat,82.0,41.0,41.0,0.5,48.2,103.2,39.0,85.8,45.5,9.9,27.0,36.5,15.2,21.6,70.6,10.6,33.0,43.6,21.2,13.4,7.2,5.7,4.9,20.5,18.7,1.1,Miami Heat,82.0,41.0,41.0,3956.0,107.4,106.4,1.0,54.4,1.58,16.3,28.4,71.8,49.9,14.0,51.2,54.1,95.51,50.0,7875.0,Miami Heat,82.0,41.0,41.0,48.2,106.4,33.0,71.8,7.2,5.7,13.9,12.8,10.3,44.5,Miami Heat,82.0,41.0,41.0,48.2,37.9,84.2,45.0,7.8,22.7,34.3,18.5,23.7,78.2,10.2,33.4,43.6,19.6,13.7,6.8,4.9,5.7,18.7,20.5,102.1,-1.1,Miami Heat,44.0,21.0,23.0,47.7,3.7,7.6,2.6,6.5,39.7,0.7,2.2,32.3,1.7,2.3,72.8,1.0,2.4,3.4,1.2,1.2,0.5,0.3,0.4,2.4,1.7,-0.7,Miami Heat,44.0,21.0,23.0,165.0,97.7,106.7,-9.0,46.5,1.02,11.8,33.5,70.8,51.0,15.2,45.1,50.3,99.78,38.8,Miami Heat,44.0,21.0,23.0,3.7,2.5,6.0,42.0,0.7,2.0,33.7,2.6,3.2,82.7,0.7,2.5,3.3,1.2,1.0,0.7,0.4,0.3,1.7,2.4,8.3,0.7
Portland Trail Blazers,82.0,41.0,41.0,0.5,48.6,107.9,39.5,86.1,45.9,10.4,27.7,37.5,18.5,23.7,78.0,10.1,33.5,43.7,21.1,13.7,7.0,5.0,5.3,21.2,19.8,-0.5,Portland Trail Blazers,82.0,41.0,41.0,3986.0,109.4,110.0,-0.6,53.4,1.54,16.0,26.9,72.0,49.6,13.9,52.0,55.9,97.38,49.3,8088.0,Portland Trail Blazers,82.0,41.0,41.0,48.6,110.0,33.5,72.0,7.0,5.0,15.7,12.6,12.7,42.9,Portland Trail Blazers,82.0,41.0,41.0,48.6,39.2,86.2,45.5,9.3,25.1,37.0,20.8,26.5,78.5,10.1,33.9,44.0,20.6,12.8,7.7,5.3,5.0,19.8,21.2,108.5,0.5,Portland Trail Blazers,47.0,23.0,24.0,48.9,4.9,11.4,3.6,8.4,43.0,0.8,2.6,31.7,3.3,4.1,81.8,1.2,3.9,5.1,1.4,1.5,0.5,0.6,0.4,2.3,2.8,0.4,Portland Trail Blazers,47.0,23.0,24.0,233.0,107.4,105.1,2.4,40.0,0.96,10.7,32.8,69.9,52.4,14.2,48.0,55.9,102.49,54.3,Portland Trail Blazers,47.0,23.0,24.0,4.9,3.7,9.2,40.5,1.0,3.0,31.7,2.6,3.3,79.0,1.1,3.3,4.5,1.4,1.0,0.8,0.4,0.6,2.8,2.3,11.0,-0.4
Denver Nuggets,82.0,40.0,42.0,0.488,48.2,111.7,41.2,87.7,46.9,10.6,28.8,36.8,18.7,24.2,77.4,11.8,34.6,46.4,25.3,15.0,6.9,3.9,4.9,19.1,20.2,0.5,Denver Nuggets,82.0,40.0,42.0,3951.0,112.2,111.7,0.4,61.5,1.69,18.2,31.4,75.3,53.2,15.0,53.0,56.8,99.18,50.3,8167.0,Denver Nuggets,82.0,40.0,42.0,48.2,111.7,34.6,75.3,6.9,3.9,18.0,12.2,14.3,47.4,Denver Nuggets,82.0,40.0,42.0,48.2,42.1,88.4,47.7,9.9,26.3,37.5,17.1,21.9,78.2,9.4,31.4,40.8,24.0,12.0,8.3,4.9,3.9,20.2,19.1,111.2,-0.5,Denver Nuggets,40.0,16.0,24.0,40.0,3.2,7.1,2.2,5.9,36.7,0.5,2.1,22.9,2.3,3.1,73.4,1.1,2.4,3.5,1.3,0.9,0.4,0.3,0.5,2.0,2.1,-0.5,Denver Nuggets,40.0,16.0,24.0,127.0,97.6,105.5,-7.9,57.5,1.47,12.9,31.3,76.9,51.4,11.7,40.7,48.7,109.68,44.2,Denver Nuggets,40.0,16.0,24.0,3.2,2.3,5.2,43.5,0.7,1.8,38.9,2.4,3.3,74.6,0.4,2.8,3.2,1.1,0.8,0.3,0.5,0.3,2.1,2.0,7.6,0.5
Detroit Pistons,82.0,37.0,45.0,0.451,48.3,101.3,39.9,88.8,44.9,7.7,23.4,33.0,13.9,19.3,71.9,11.1,34.6,45.7,21.1,11.9,7.0,3.8,4.1,17.9,17.5,-1.1,Detroit Pistons,82.0,37.0,45.0,3961.0,105.3,106.7,-1.4,53.0,1.78,16.1,28.6,77.5,51.9,12.3,49.2,52.1,95.52,48.2,7890.0,Detroit Pistons,82.0,37.0,45.0,48.3,106.7,34.6,77.5,7.0,3.8,12.7,10.1,10.7,41.2,Detroit Pistons,82.0,37.0,45.0,48.3,38.3,83.3,46.0,9.4,25.6,36.6,16.4,21.0,78.0,8.0,34.9,42.9,23.5,12.8,6.7,4.1,3.8,17.5,17.9,102.5,1.1,Detroit Pistons,37.0,15.0,22.0,40.5,3.9,8.2,3.0,7.4,40.5,0.9,2.8,31.4,1.3,2.2,61.3,1.2,2.4,3.6,1.2,0.8,0.5,0.4,0.4,2.2,1.7,-1.0,Detroit Pistons,37.0,15.0,22.0,145.0,103.8,114.0,-10.2,41.4,1.48,11.7,34.1,65.8,48.4,10.6,46.5,49.2,98.21,38.9,Detroit Pistons,37.0,15.0,22.0,3.9,3.0,6.7,44.9,0.9,2.5,36.3,2.4,3.0,77.7,0.9,2.8,3.7,1.6,0.9,0.4,0.4,0.4,1.7,2.2,9.2,1.0
Charlotte Hornets,82.0,36.0,46.0,0.439,48.4,104.9,37.7,85.4,44.2,10.0,28.6,35.1,19.4,23.8,81.5,8.8,34.8,43.6,23.1,11.5,7.0,4.8,5.5,16.6,19.9,0.2,Charlotte Hornets,82.0,36.0,46.0,3966.0,108.4,108.4,0.0,61.1,2.01,17.6,24.7,74.9,49.6,11.9,50.1,54.7,95.92,50.5,7934.0,Charlotte Hornets,82.0,36.0,46.0,48.4,108.4,34.8,74.9,7.0,4.8,13.1,11.4,12.9,40.5,Charlotte Hornets,82.0,36.0,46.0,48.4,39.5,86.5,45.6,11.6,31.4,36.9,14.2,18.2,77.6,8.9,35.5,44.4,24.5,13.1,6.6,5.5,4.8,19.9,16.6,104.7,-0.2,Charlotte Hornets,51.0,22.0,29.0,43.1,3.6,8.8,2.9,6.5,44.4,1.1,2.9,37.6,2.0,2.5,80.2,0.8,2.4,3.2,1.6,0.8,0.3,0.6,0.5,1.8,2.0,-0.6,Charlotte Hornets,51.0,22.0,29.0,185.0,115.1,123.6,-8.5,57.1,2.1,15.8,32.6,68.2,50.4,10.2,52.9,58.4,101.24,46.9,Charlotte Hornets,51.0,22.0,29.0,3.6,3.3,6.8,48.4,1.0,2.4,41.7,1.8,2.4,77.7,0.9,2.4,3.3,1.6,0.6,0.5,0.5,0.6,2.0,1.8,9.5,0.6
New Orleans Pelicans,82.0,34.0,48.0,0.415,48.5,104.3,39.1,87.0,45.0,9.4,26.8,35.0,16.7,22.3,75.0,8.6,35.1,43.7,22.8,12.9,7.8,5.5,4.2,18.2,19.3,-2.1,New Orleans Pelicans,82.0,34.0,48.0,3981.0,104.7,106.8,-2.1,58.2,1.77,17.1,22.8,72.8,48.0,12.9,50.4,53.9,98.56,49.3,8173.0,New Orleans Pelicans,82.0,34.0,48.0,48.5,106.8,35.1,72.8,7.8,5.5,15.6,12.4,13.6,44.1,New Orleans Pelicans,82.0,34.0,48.0,48.5,40.1,89.0,45.0,10.5,29.8,35.3,15.8,20.7,76.2,10.6,37.7,48.3,23.4,14.0,7.4,4.2,5.5,19.3,18.2,106.4,2.1,New Orleans Pelicans,44.0,17.0,27.0,38.6,4.2,8.2,2.6,7.0,37.0,0.6,2.1,26.9,2.5,3.4,73.6,1.0,3.2,4.2,1.4,1.1,0.8,0.5,0.4,2.3,2.3,-0.5,New Orleans Pelicans,44.0,17.0,27.0,184.0,94.0,96.7,-2.7,52.6,1.25,12.0,29.0,66.7,48.5,12.5,41.1,48.5,101.88,49.6,New Orleans Pelicans,44.0,17.0,27.0,4.2,2.9,7.6,37.8,0.9,3.2,28.9,2.1,3.0,70.8,1.3,3.1,4.5,1.6,1.4,0.6,0.4,0.5,2.3,2.3,8.8,0.5
Dallas Mavericks,82.0,33.0,49.0,0.402,48.2,97.9,36.2,82.3,44.0,10.7,30.2,35.5,14.8,18.5,80.1,7.9,30.7,38.6,20.8,11.9,7.5,3.7,3.4,19.1,19.4,-2.9,Dallas Mavericks,82.0,33.0,49.0,3956.0,104.7,107.7,-3.0,57.4,1.75,16.8,21.6,73.3,46.5,12.7,50.5,54.1,93.11,47.9,7668.0,Dallas Mavericks,82.0,33.0,49.0,48.2,107.7,30.7,73.3,7.5,3.7,14.0,11.6,13.6,39.5,Dallas Mavericks,82.0,33.0,49.0,48.2,37.0,79.0,46.9,9.6,25.3,38.0,17.2,22.3,77.2,8.9,35.6,44.5,21.3,14.9,6.5,3.4,3.7,19.4,19.1,100.8,2.9,Dallas Mavericks,41.0,19.0,22.0,46.3,3.6,7.6,2.6,5.6,45.9,0.7,2.3,28.7,1.8,2.4,77.3,0.3,1.9,2.3,1.1,1.0,0.7,0.1,0.1,1.6,1.8,-0.5,Dallas Mavericks,41.0,19.0,22.0,149.0,103.7,107.8,-4.2,42.9,1.15,12.3,17.9,67.4,42.5,13.0,51.7,57.4,97.72,45.9,Dallas Mavericks,41.0,19.0,22.0,3.6,2.9,5.8,49.0,0.8,2.0,39.5,1.6,2.1,74.7,0.8,2.5,3.3,1.3,1.3,0.7,0.1,0.1,1.8,1.6,8.1,0.5
Sacramento Kings,82.0,32.0,50.0,0.39,48.5,102.8,37.9,82.1,46.1,9.0,23.9,37.6,18.1,23.3,77.5,8.7,32.3,41.1,22.5,14.6,7.6,4.0,5.1,20.3,20.1,-3.9,Sacramento Kings,82.0,32.0,50.0,3976.0,106.6,110.8,-4.2,59.4,1.54,17.3,25.8,72.3,49.2,15.2,51.6,55.6,95.42,47.8,7911.0,Sacramento Kings,82.0,32.0,50.0,48.5,110.8,32.3,72.3,7.6,4.0,17.4,12.5,14.7,40.7,Sacramento Kings,82.0,32.0,50.0,48.5,38.5,83.2,46.2,10.9,30.0,36.4,18.9,24.2,77.8,10.1,32.8,42.9,23.7,14.0,8.5,5.1,4.0,20.1,20.3,106.7,3.9,Sacramento Kings,49.0,24.0,25.0,49.0,4.3,8.8,2.8,6.8,41.0,0.7,2.2,31.8,2.5,3.3,75.6,0.9,2.7,3.6,1.7,1.3,0.6,0.4,0.6,2.6,2.3,-1.0,Sacramento Kings,49.0,24.0,25.0,210.0,100.2,109.6,-9.4,60.6,1.32,14.6,29.6,65.3,47.9,14.6,46.3,53.3,99.3,44.1,Sacramento Kings,49.0,24.0,25.0,4.3,2.9,7.1,41.3,0.8,2.6,32.0,3.1,4.0,77.8,1.0,2.7,3.7,1.6,1.1,0.8,0.6,0.4,2.3,2.6,9.8,1.0
Minnesota Timberwolves,82.0,31.0,51.0,0.378,48.3,105.6,39.5,84.4,46.7,7.3,21.0,34.9,19.3,24.2,79.9,11.4,31.0,42.4,23.7,14.0,8.0,4.5,5.0,20.1,20.5,-1.1,Minnesota Timberwolves,82.0,31.0,51.0,3961.0,110.0,110.9,-0.9,60.0,1.69,17.7,30.9,71.0,50.7,14.6,51.1,55.5,95.48,50.1,7870.0,Minnesota Timberwolves,82.0,31.0,51.0,48.3,110.9,31.0,71.0,8.0,4.5,17.2,13.4,13.9,46.2,Minnesota Timberwolves,82.0,31.0,51.0,48.3,39.6,83.3,47.5,9.9,27.0,36.6,17.6,22.9,76.8,9.8,30.6,40.4,23.1,14.3,7.7,5.0,4.5,20.5,20.1,106.7,1.1,Minnesota Timberwolves,45.0,15.0,30.0,33.3,3.8,7.4,2.5,6.3,39.4,0.5,1.7,28.9,1.9,2.7,71.9,1.0,2.5,3.5,1.5,1.1,0.5,0.4,0.4,2.3,1.8,-1.2,Minnesota Timberwolves,45.0,15.0,30.0,171.0,98.8,106.3,-7.5,59.8,1.37,14.4,34.4,68.8,50.8,14.5,43.3,49.4,98.43,41.1,Minnesota Timberwolves,45.0,15.0,30.0,3.8,2.8,6.2,44.8,0.6,2.0,30.7,2.4,3.2,75.9,1.0,2.5,3.5,1.2,1.0,0.6,0.4,0.4,1.8,2.3,8.6,1.2
New York Knicks,82.0,31.0,51.0,0.378,48.4,104.3,39.6,88.5,44.7,8.6,24.7,34.8,16.6,21.1,78.8,12.0,33.2,45.2,21.8,13.9,7.1,5.5,4.6,20.3,18.5,-3.7,New York Knicks,82.0,31.0,51.0,3971.0,107.1,110.7,-3.6,55.1,1.57,16.3,30.5,69.8,50.0,14.3,49.6,53.4,96.63,48.2,7990.0,New York Knicks,82.0,31.0,51.0,48.4,110.7,33.2,69.8,7.1,5.5,16.5,14.7,14.0,46.1,New York Knicks,82.0,31.0,51.0,48.4,39.7,87.4,45.5,9.8,28.2,34.8,18.7,24.2,77.1,11.6,33.1,44.7,21.8,12.9,7.5,4.6,5.5,18.5,20.3,108.0,3.7,New York Knicks,43.0,19.0,24.0,44.2,4.1,8.7,3.1,7.2,43.2,0.8,2.0,42.9,1.7,2.2,76.3,1.2,2.5,3.7,1.4,1.0,0.5,0.7,0.5,2.2,1.9,-0.1,New York Knicks,43.0,19.0,24.0,176.0,107.4,108.0,-0.5,45.5,1.45,12.9,37.2,61.8,50.0,12.0,49.0,53.4,95.66,50.5,New York Knicks,43.0,19.0,24.0,4.1,2.8,7.1,39.7,0.6,2.3,26.7,2.6,3.4,74.8,1.2,2.5,3.7,1.2,0.7,0.4,0.5,0.7,1.9,2.2,8.8,0.1
Orlando Magic,82.0,29.0,53.0,0.354,48.3,101.1,38.3,87.0,44.0,8.5,26.1,32.8,16.0,21.4,74.7,9.8,33.3,43.2,22.2,13.3,7.1,4.8,5.1,19.3,18.7,-6.6,Orlando Magic,82.0,29.0,53.0,3961.0,103.7,110.3,-6.5,58.0,1.67,16.8,26.7,72.6,49.1,13.7,48.9,52.4,96.9,46.0,7989.0,Orlando Magic,82.0,29.0,53.0,48.3,110.3,33.3,72.6,7.1,4.8,15.9,13.3,13.0,46.6,Orlando Magic,82.0,29.0,53.0,48.3,40.3,86.4,46.7,9.7,26.4,36.7,17.4,22.7,76.6,9.7,35.8,45.5,23.6,13.0,7.6,5.1,4.8,18.7,19.3,107.6,6.6,Orlando Magic,39.0,18.0,21.0,46.2,3.9,8.1,2.6,6.6,39.1,0.7,2.2,31.0,2.3,2.9,77.2,0.9,2.6,3.5,1.3,0.8,0.3,0.5,0.6,2.2,2.1,-0.9,Orlando Magic,39.0,18.0,21.0,151.0,101.9,112.8,-10.8,49.5,1.67,12.4,28.8,70.4,48.9,9.7,44.2,51.3,99.04,42.5,Orlando Magic,39.0,18.0,21.0,3.9,3.0,6.8,43.8,1.0,2.5,39.2,2.1,2.9,72.3,0.8,3.0,3.8,1.6,0.8,0.4,0.6,0.5,2.1,2.2,9.1,0.9
Philadelphia 76ers,82.0,28.0,54.0,0.341,48.4,102.4,37.7,85.3,44.2,10.1,29.8,34.0,17.0,22.0,77.1,9.8,33.0,42.8,23.8,16.7,8.4,5.1,5.4,21.9,19.6,-5.7,Philadelphia 76ers,82.0,28.0,54.0,3966.0,102.7,108.2,-5.5,63.1,1.43,17.4,27.3,70.9,49.0,16.7,50.1,53.9,99.07,47.0,8179.0,Philadelphia 76ers,82.0,28.0,54.0,48.4,108.2,33.0,70.9,8.4,5.1,18.5,13.4,15.3,45.1,Philadelphia 76ers,82.0,28.0,54.0,48.4,39.6,85.9,46.1,8.9,24.9,35.7,20.1,26.0,77.3,10.8,34.2,45.0,22.7,15.1,8.6,5.4,5.1,19.6,21.9,108.1,5.7,Philadelphia 76ers,44.0,21.0,23.0,47.7,3.9,8.3,2.5,6.0,41.0,0.7,2.1,35.2,2.7,3.2,83.6,0.7,2.9,3.6,1.3,1.6,0.4,0.6,0.7,2.5,2.1,-1.1,Philadelphia 76ers,44.0,21.0,23.0,170.0,100.5,110.0,-9.5,52.3,0.79,12.0,34.7,71.1,54.1,19.7,47.0,56.0,105.08,42.4,Philadelphia 76ers,44.0,21.0,23.0,3.9,2.8,6.9,40.9,0.8,2.4,35.2,3.0,3.6,84.1,1.0,2.3,3.3,1.3,0.8,0.8,0.7,0.6,2.1,2.5,9.5,1.1
