general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Atlanta Hawks,72.0,41.0,31.0,0.569,48.3,113.7,40.8,87.2,46.8,12.4,33.4,37.3,19.7,24.2,81.2,10.6,35.1,45.6,24.1,13.2,7.0,4.8,5.0,19.3,19.8,2.3,Atlanta Hawks,72.0,41.0,31.0,3481.0,114.3,112.1,2.2,59.1,1.82,17.6,28.4,74.2,51.6,13.3,53.9,58.1,98.68,51.1,7160.0,Atlanta Hawks,72.0,41.0,31.0,48.3,112.1,35.1,74.2,7.0,4.8,15.9,13.2,11.8,48.7,Atlanta Hawks,72.0,41.0,31.0,48.3,41.3,89.1,46.3,11.9,34.2,34.9,16.9,21.1,80.3,10.0,32.7,42.7,24.4,12.3,7.7,5.0,4.8,19.8,19.3,111.4,-2.3,Atlanta Hawks,36.0,18.0,18.0,50.0,3.6,8.5,2.8,5.8,47.1,1.0,2.4,41.2,2.0,2.5,80.9,0.5,2.3,2.8,1.5,0.8,0.3,0.3,0.4,1.8,1.7,-0.6,Atlanta Hawks,36.0,18.0,18.0,129.0,114.2,116.7,-2.5,55.6,2.04,15.9,22.9,76.5,49.8,10.1,55.5,61.2,102.14,46.6,Atlanta Hawks,36.0,18.0,18.0,3.6,3.1,6.3,48.5,0.9,2.3,38.1,2.1,2.4,88.4,0.6,2.3,2.9,1.7,0.9,0.5,0.4,0.3,1.7,1.8,9.1,0.6
New York Knicks,72.0,41.0,31.0,0.569,48.4,107.0,39.4,86.5,45.6,11.8,30.0,39.2,16.4,20.9,78.4,9.7,35.5,45.1,21.4,12.9,7.0,5.1,5.4,20.5,17.9,2.3,New York Knicks,72.0,41.0,31.0,3486.0,110.2,107.8,2.4,54.3,1.65,16.3,26.4,73.8,50.5,13.3,52.4,55.9,96.32,50.2,6994.0,New York Knicks,72.0,41.0,31.0,48.4,107.8,35.5,73.8,7.0,5.1,15.0,12.2,10.5,43.8,New York Knicks,72.0,41.0,31.0,48.4,37.9,86.2,44.0,12.0,35.6,33.7,16.9,22.2,76.1,9.7,34.4,44.1,23.6,12.8,6.6,5.4,5.1,17.9,20.5,104.7,-2.3,New York Knicks,36.0,20.0,16.0,55.6,4.5,10.2,3.2,7.6,42.3,1.1,2.6,42.1,2.6,3.3,78.3,0.8,3.4,4.2,1.6,1.0,0.8,0.4,0.5,2.3,2.5,1.3,New York Knicks,36.0,20.0,16.0,162.0,108.0,95.5,12.5,49.1,1.54,13.0,25.1,75.3,50.4,10.9,49.6,56.0,99.65,58.3,New York Knicks,36.0,20.0,16.0,4.5,2.7,7.2,37.6,1.0,3.1,31.0,2.5,3.3,76.9,0.7,3.3,4.1,1.5,1.4,0.5,0.5,0.4,2.5,2.3,8.9,-1.3
Miami Heat,72.0,40.0,32.0,0.556,48.3,108.1,39.2,83.7,46.8,12.9,36.2,35.8,16.7,21.1,79.0,8.0,33.5,41.5,26.3,14.1,7.9,4.0,4.0,18.9,19.6,0.0,Miami Heat,72.0,40.0,32.0,3476.0,110.6,110.7,-0.1,67.1,1.87,19.5,24.0,73.3,49.1,14.4,54.6,58.1,97.09,50.9,7036.0,Miami Heat,72.0,40.0,32.0,48.3,110.7,33.5,73.3,7.9,4.0,16.7,12.3,10.4,41.3,Miami Heat,72.0,40.0,32.0,48.3,39.1,85.2,45.9,14.3,39.1,36.5,15.6,19.9,78.2,9.5,33.4,42.9,25.8,15.1,7.5,4.0,4.0,19.6,18.9,108.0,0.0,Miami Heat,34.0,18.0,16.0,52.9,3.6,7.1,2.2,5.9,37.5,0.6,2.4,22.9,2.2,2.6,83.1,0.8,2.7,3.4,1.4,1.0,0.5,0.4,0.4,1.6,2.0,-0.3,Miami Heat,34.0,18.0,16.0,121.0,95.3,102.4,-7.1,61.3,1.39,13.6,30.5,67.4,49.6,12.9,42.3,50.8,99.79,50.7,Miami Heat,34.0,18.0,16.0,3.6,2.6,6.5,40.0,0.8,3.0,26.5,1.5,1.9,78.1,1.1,2.5,3.6,1.4,0.9,0.6,0.4,0.4,2.0,1.6,7.4,0.3
Golden State Warriors,72.0,39.0,33.0,0.542,48.1,113.7,41.3,88.2,46.8,14.6,38.7,37.6,16.6,21.1,78.5,8.0,35.1,43.0,27.7,15.0,8.2,4.8,4.3,21.2,19.5,1.1,Golden State Warriors,72.0,39.0,33.0,3461.0,110.5,109.4,1.1,67.0,1.84,19.6,22.2,72.7,48.0,14.6,55.1,58.3,102.81,51.0,7412.0,Golden State Warriors,72.0,39.0,33.0,48.1,109.4,35.1,72.7,8.2,4.8,17.5,14.2,13.3,47.3,Golden State Warriors,72.0,39.0,33.0,48.1,40.2,89.0,45.2,12.4,34.5,35.9,19.8,25.5,77.8,10.7,36.6,47.3,23.8,15.0,7.9,4.3,4.8,19.5,21.2,112.7,-1.1,Golden State Warriors,32.0,16.0,16.0,50.0,3.5,8.6,3.0,6.8,43.8,1.1,3.1,35.7,1.6,1.9,83.3,1.2,2.2,3.4,1.7,0.9,0.6,0.4,0.3,2.0,1.3,-0.7,Golden State Warriors,32.0,16.0,16.0,112.0,114.1,119.8,-5.7,55.8,1.77,15.8,35.4,67.2,50.6,12.4,51.8,56.5,104.36,46.2,Golden State Warriors,32.0,16.0,16.0,3.5,2.9,6.3,46.5,1.1,2.7,39.5,2.4,3.0,78.4,0.9,2.4,3.3,1.3,0.9,0.5,0.3,0.4,1.3,2.0,9.3,0.7
Memphis Grizzlies,72.0,38.0,34.0,0.528,48.3,113.3,42.8,91.8,46.7,11.2,31.4,35.6,16.4,21.3,77.1,11.2,35.3,46.5,26.9,13.3,9.1,5.1,5.2,18.7,18.3,1.0,Memphis Grizzlies,72.0,38.0,34.0,3481.0,111.7,110.5,1.2,62.8,2.03,18.9,28.5,73.6,50.7,13.1,52.8,56.0,100.77,51.1,7302.0,Memphis Grizzlies,72.0,38.0,34.0,48.3,110.5,35.3,73.6,9.1,5.1,16.6,12.4,13.7,47.5,Memphis Grizzlies,72.0,38.0,34.0,48.3,41.0,88.7,46.2,12.9,35.1,36.7,17.4,22.1,78.8,9.8,34.9,44.7,25.4,14.8,7.7,5.2,5.1,18.3,18.7,112.3,-1.0,Memphis Grizzlies,38.0,19.0,19.0,50.0,3.7,8.5,2.8,6.5,42.7,0.6,2.0,31.2,2.4,3.2,73.2,1.0,2.4,3.4,1.5,1.0,0.8,0.4,0.6,1.6,2.0,-0.5,Memphis Grizzlies,38.0,19.0,19.0,141.0,105.5,111.7,-6.2,54.3,1.5,13.8,31.1,69.4,49.2,12.4,47.6,54.0,104.55,47.7,Memphis Grizzlies,38.0,19.0,19.0,3.7,3.2,6.6,48.0,1.1,2.8,37.7,1.6,2.1,77.2,0.8,2.8,3.6,1.6,1.2,0.5,0.6,0.4,2.0,1.6,9.0,0.5
Boston Celtics,72.0,36.0,36.0,0.5,48.3,112.6,41.5,88.9,46.6,13.6,36.4,37.4,16.1,20.8,77.5,10.6,33.6,44.3,23.5,14.1,7.7,5.3,4.6,20.4,19.3,1.5,Boston Celtics,72.0,36.0,36.0,3476.0,113.1,111.8,1.2,56.6,1.67,17.1,28.9,73.7,51.0,14.1,54.3,57.4,98.94,50.1,7172.0,Boston Celtics,72.0,36.0,36.0,48.3,111.8,33.6,73.7,7.7,5.3,15.8,13.2,11.8,44.3,Boston Celtics,72.0,36.0,36.0,48.3,39.9,86.0,46.4,12.8,34.3,37.4,18.5,23.5,78.5,9.4,33.1,42.5,24.1,14.1,7.4,4.6,5.3,19.3,20.4,111.2,-1.5,Boston Celtics,43.0,17.0,26.0,39.5,3.5,7.8,2.5,5.9,41.6,0.7,2.4,27.2,2.3,3.1,72.9,0.7,2.5,3.2,1.1,0.9,0.6,0.4,0.3,2.3,2.2,-1.3,Boston Celtics,43.0,17.0,26.0,151.0,101.5,111.3,-9.8,44.3,1.27,11.2,26.7,70.0,48.7,11.1,47.1,53.7,109.13,42.8,Boston Celtics,43.0,17.0,26.0,3.5,2.7,6.4,43.1,1.0,3.1,33.6,2.6,3.2,81.3,0.7,2.6,3.3,1.4,1.0,0.5,0.3,0.4,2.2,2.3,9.2,1.3
Indiana Pacers,72.0,34.0,38.0,0.472,48.5,115.3,43.3,91.2,47.4,12.3,34.0,36.4,16.4,20.7,79.2,9.0,33.7,42.7,27.4,13.5,8.5,6.4,5.3,20.2,18.1,0.0,Indiana Pacers,72.0,34.0,38.0,3491.0,111.9,111.9,0.1,63.3,2.02,19.2,24.7,70.1,47.6,13.1,54.2,57.5,102.05,50.2,7419.0,Indiana Pacers,72.0,34.0,38.0,48.5,111.9,33.7,70.1,8.5,6.4,16.0,15.3,13.7,53.8,Indiana Pacers,72.0,34.0,38.0,48.5,42.7,91.3,46.8,11.5,31.5,36.6,18.4,23.5,78.2,11.3,35.5,46.8,26.1,14.8,7.4,5.3,6.4,18.1,20.2,115.3,0.0,Indiana Pacers,40.0,20.0,20.0,50.0,4.2,8.9,3.2,7.1,44.7,0.9,2.8,32.1,1.7,2.2,79.3,0.5,2.9,3.4,1.8,1.3,0.8,0.5,0.5,2.2,1.8,-0.4,Indiana Pacers,40.0,20.0,20.0,168.0,99.4,102.2,-2.8,56.3,1.34,15.4,20.1,72.0,46.9,14.8,51.1,55.7,103.3,48.4,Indiana Pacers,40.0,20.0,20.0,4.2,3.0,7.2,42.3,0.9,2.5,34.3,2.4,3.0,78.5,0.9,2.9,3.8,1.6,1.3,0.8,0.5,0.5,1.8,2.2,9.3,0.4
Washington Wizards,72.0,34.0,38.0,0.472,48.3,116.6,43.2,90.9,47.5,10.2,29.0,35.1,20.1,26.2,76.9,9.7,35.5,45.2,25.5,14.4,7.3,4.1,4.8,21.6,22.0,-1.8,Washington Wizards,72.0,34.0,38.0,3481.0,110.7,112.3,-1.6,59.0,1.77,17.8,25.0,73.6,49.4,13.7,53.1,56.9,104.67,49.6,7585.0,Washington Wizards,72.0,34.0,38.0,48.3,112.3,35.5,73.6,7.3,4.1,17.6,13.7,10.7,48.2,Washington Wizards,72.0,34.0,38.0,48.3,43.1,91.6,47.1,12.4,33.7,36.9,19.8,25.4,78.1,10.3,35.8,46.1,24.5,14.7,8.2,4.8,4.1,22.0,21.6,118.5,1.8,Washington Wizards,39.0,19.0,20.0,48.7,4.3,11.2,3.6,8.0,45.5,0.9,2.8,32.1,3.0,3.6,83.7,0.9,3.5,4.4,1.7,1.1,0.5,0.5,0.5,2.3,2.3,0.3,Washington Wizards,39.0,19.0,20.0,169.0,113.2,108.7,4.5,45.8,1.59,13.0,29.1,76.6,53.6,10.6,51.1,58.4,110.54,51.6,Washington Wizards,39.0,19.0,20.0,4.3,3.5,8.1,43.2,0.9,3.0,30.2,3.1,3.5,86.2,0.9,3.0,3.9,1.7,0.9,0.7,0.5,0.5,2.3,2.3,10.9,-0.3
Charlotte Hornets,72.0,33.0,39.0,0.458,48.2,109.5,39.9,87.8,45.5,13.7,37.0,36.9,15.9,20.9,76.1,10.6,33.2,43.8,26.8,14.8,7.8,4.8,4.8,18.0,18.6,-1.9,Charlotte Hornets,72.0,33.0,39.0,3471.0,110.1,112.0,-1.9,67.2,1.81,19.2,27.6,72.2,49.6,14.9,53.2,56.4,99.0,48.9,7159.0,Charlotte Hornets,72.0,33.0,39.0,48.2,112.0,33.2,72.2,7.8,4.8,16.9,13.2,13.2,47.2,Charlotte Hornets,72.0,33.0,39.0,48.2,41.3,88.1,46.8,14.5,39.5,36.6,14.4,19.3,74.5,10.6,34.5,45.2,27.1,14.7,8.1,4.8,4.8,18.6,18.0,111.4,1.9,Charlotte Hornets,31.0,18.0,13.0,58.1,3.4,8.8,2.8,6.0,47.1,1.2,3.1,37.5,2.0,2.5,78.5,0.8,2.2,3.1,1.6,0.8,0.5,0.3,0.2,2.1,2.1,1.8,Charlotte Hornets,31.0,18.0,13.0,105.0,122.3,100.5,21.9,58.0,1.96,16.5,35.5,72.6,54.0,11.6,56.7,61.8,101.25,60.9,Charlotte Hornets,31.0,18.0,13.0,3.4,2.2,5.4,40.4,0.7,2.2,30.4,2.0,2.5,80.8,0.7,2.1,2.8,1.3,0.9,0.4,0.2,0.3,2.1,2.1,7.0,-1.8
San Antonio Spurs,72.0,33.0,39.0,0.458,48.6,111.1,41.9,90.5,46.2,9.9,28.4,35.0,17.4,22.0,79.2,9.3,34.6,43.9,24.4,11.4,7.0,5.1,5.1,18.0,18.6,-1.7,San Antonio Spurs,72.0,33.0,39.0,3496.0,110.5,112.0,-1.5,58.4,2.14,17.9,24.3,73.3,48.5,11.3,51.7,55.4,99.45,49.3,7236.0,San Antonio Spurs,72.0,33.0,39.0,48.6,112.0,34.6,73.3,7.0,5.1,14.3,13.3,11.9,50.1,San Antonio Spurs,72.0,33.0,39.0,48.6,42.4,89.8,47.2,12.3,32.6,37.7,15.7,20.7,75.8,10.2,37.2,47.4,24.8,13.2,6.3,5.1,5.1,18.6,18.0,112.8,1.7,San Antonio Spurs,38.0,16.0,22.0,42.1,4.4,9.7,3.3,7.3,45.1,0.4,1.9,23.6,2.7,3.2,85.0,0.7,2.8,3.6,1.4,0.9,0.6,0.3,0.5,2.1,2.3,-0.6,San Antonio Spurs,38.0,16.0,22.0,168.0,107.3,111.7,-4.4,42.4,1.47,12.2,25.0,69.0,47.5,10.5,48.2,55.9,98.98,48.3,San Antonio Spurs,38.0,16.0,22.0,4.4,3.5,7.8,44.4,1.1,3.0,36.0,2.3,2.8,81.9,1.0,3.0,4.0,1.6,1.0,0.5,0.5,0.3,2.3,2.1,10.3,0.6
Chicago Bulls,72.0,31.0,41.0,0.431,48.3,110.7,42.2,88.6,47.6,12.6,34.0,37.0,13.8,17.5,79.1,9.6,35.3,45.0,26.8,15.1,6.7,4.2,5.1,18.9,17.7,-0.9,Chicago Bulls,72.0,31.0,41.0,3476.0,110.4,111.5,-1.1,63.5,1.77,19.2,26.7,76.7,51.9,15.1,54.7,57.5,99.58,49.9,7220.0,Chicago Bulls,72.0,31.0,41.0,48.3,111.5,35.3,76.7,6.7,4.2,17.8,11.6,11.7,48.9,Chicago Bulls,72.0,31.0,41.0,48.3,41.4,87.7,47.3,11.5,32.3,35.6,17.2,22.2,77.4,8.7,33.5,42.1,24.1,12.7,8.5,5.1,4.2,17.7,18.9,111.6,0.9,Chicago Bulls,35.0,14.0,21.0,40.0,3.6,8.8,2.8,6.3,44.8,0.8,2.7,29.8,2.3,2.9,82.0,0.8,2.7,3.5,1.4,1.2,0.5,0.3,0.2,2.1,2.2,-0.6,Chicago Bulls,35.0,14.0,21.0,125.0,107.3,114.7,-7.4,49.5,1.2,13.1,31.5,76.1,54.2,14.3,51.1,58.1,110.38,48.2,Chicago Bulls,35.0,14.0,21.0,3.6,2.8,6.3,44.3,1.0,2.6,37.4,2.9,3.3,86.2,0.7,2.3,3.0,1.5,0.9,0.5,0.2,0.3,2.2,2.1,9.4,0.6
New Orleans Pelicans,72.0,31.0,41.0,0.431,48.4,114.6,42.5,89.1,47.7,10.6,30.4,34.8,19.0,26.1,72.9,11.7,35.7,47.4,26.0,14.6,7.6,4.4,5.9,18.0,21.3,-0.3,New Orleans Pelicans,72.0,31.0,41.0,3486.0,113.0,113.3,-0.3,61.2,1.78,18.3,30.2,75.5,52.7,14.4,53.7,57.0,100.54,50.8,7303.0,New Orleans Pelicans,72.0,31.0,41.0,48.4,113.3,35.7,75.5,7.6,4.4,18.3,11.9,13.0,46.7,New Orleans Pelicans,72.0,31.0,41.0,48.4,41.9,89.3,46.9,14.5,38.1,38.0,16.6,21.1,79.0,8.9,32.9,41.8,25.9,13.3,7.7,5.9,4.4,21.3,18.0,114.9,0.3,New Orleans Pelicans,39.0,17.0,22.0,43.6,4.1,9.9,3.0,7.2,42.0,0.8,2.6,30.7,3.0,3.9,76.6,1.1,3.3,4.3,1.6,1.2,0.6,0.4,0.8,2.1,2.6,0.7,New Orleans Pelicans,39.0,17.0,22.0,158.0,106.6,102.6,4.1,53.4,1.37,13.0,34.6,74.0,53.9,12.7,47.5,55.2,107.33,54.0,New Orleans Pelicans,39.0,17.0,22.0,4.1,3.2,7.4,42.4,0.8,3.0,28.4,2.0,2.5,79.4,0.8,2.8,3.6,1.7,1.1,0.6,0.8,0.4,2.6,2.1,9.1,-0.7
Sacramento Kings,72.0,31.0,41.0,0.431,48.1,113.7,42.6,88.6,48.1,12.1,33.3,36.4,16.4,22.0,74.5,9.4,32.0,41.4,25.5,13.4,7.5,5.0,4.7,19.4,18.7,-3.7,Sacramento Kings,72.0,31.0,41.0,3461.0,112.7,116.5,-3.8,59.9,1.91,18.4,25.3,71.3,48.2,13.3,54.9,57.8,100.71,48.1,7266.0,Sacramento Kings,72.0,31.0,41.0,48.1,116.5,32.0,71.3,7.5,5.0,17.0,14.0,12.6,53.4,Sacramento Kings,72.0,31.0,41.0,48.1,43.6,89.4,48.8,12.4,32.6,38.0,17.8,22.7,78.7,10.7,34.6,45.2,25.3,13.7,7.6,4.7,5.0,18.7,19.4,117.4,3.7,Sacramento Kings,42.0,22.0,20.0,52.4,3.5,8.7,2.9,6.4,45.0,0.8,2.7,30.1,2.1,2.8,75.9,0.8,2.1,2.9,1.2,1.0,0.5,0.4,0.3,2.4,1.9,-0.4,Sacramento Kings,42.0,22.0,20.0,148.0,109.0,114.1,-5.1,40.5,1.23,11.5,28.3,65.4,46.5,12.0,51.3,56.9,108.59,43.6,Sacramento Kings,42.0,22.0,20.0,3.5,2.9,6.1,46.9,0.6,2.1,28.1,2.7,3.6,74.5,1.0,2.4,3.4,1.5,1.0,0.5,0.3,0.4,1.9,2.4,9.1,0.4
Toronto Raptors,72.0,27.0,45.0,0.375,48.1,111.3,39.7,88.7,44.8,14.5,39.3,36.8,17.4,21.3,81.5,9.4,32.1,41.6,24.1,13.2,8.6,5.4,5.6,21.2,19.5,-0.5,Toronto Raptors,72.0,27.0,45.0,3461.0,111.6,112.0,-0.4,60.7,1.82,17.7,25.6,71.6,47.9,13.3,52.9,56.7,99.57,48.6,7177.0,Toronto Raptors,72.0,27.0,45.0,48.1,112.0,32.1,71.6,8.6,5.4,15.6,13.9,11.6,42.9,Toronto Raptors,72.0,27.0,45.0,48.1,39.0,84.7,46.1,13.9,36.7,37.9,19.8,24.8,79.9,10.0,35.9,45.9,26.0,16.1,6.6,5.6,5.4,19.5,21.2,111.7,0.5,Toronto Raptors,39.0,11.0,28.0,28.2,3.0,6.5,2.1,5.2,39.2,0.8,2.5,32.0,1.6,2.2,73.6,0.5,1.7,2.2,1.3,0.7,0.4,0.4,0.4,2.4,1.5,-1.4,Toronto Raptors,39.0,11.0,28.0,116.0,100.0,116.9,-16.9,61.3,1.69,14.6,25.2,71.4,44.6,11.4,46.8,52.6,107.37,33.5,Toronto Raptors,39.0,11.0,28.0,3.0,2.1,4.4,47.7,0.8,1.9,43.8,2.9,3.6,82.1,0.5,2.4,2.8,1.2,1.1,0.4,0.4,0.4,1.5,2.4,8.0,1.4
Minnesota Timberwolves,72.0,23.0,49.0,0.319,48.3,112.1,40.7,90.9,44.8,13.1,37.6,34.9,17.6,23.1,76.1,10.5,33.0,43.5,25.6,14.3,8.8,5.5,5.5,20.9,19.9,-5.6,Minnesota Timberwolves,72.0,23.0,49.0,3481.0,109.3,114.5,-5.3,63.0,1.8,18.0,27.1,71.7,48.4,13.9,52.0,55.5,101.96,46.9,7389.0,Minnesota Timberwolves,72.0,23.0,49.0,48.3,114.5,33.0,71.7,8.8,5.5,16.8,14.5,14.0,49.8,Minnesota Timberwolves,72.0,23.0,49.0,48.3,43.0,89.3,48.2,13.1,33.5,39.2,18.5,23.5,78.6,10.0,35.8,45.8,26.8,15.3,7.6,5.5,5.5,19.9,20.9,117.7,5.6,Minnesota Timberwolves,39.0,18.0,21.0,46.2,3.6,8.2,2.6,6.1,42.9,0.8,2.4,33.0,2.2,2.6,82.4,0.7,2.3,2.9,1.7,1.1,0.4,0.3,0.3,2.2,1.8,-1.6,Minnesota Timberwolves,39.0,18.0,21.0,142.0,106.3,116.5,-10.2,65.7,1.6,16.5,27.6,69.7,48.4,14.0,49.4,56.4,106.2,41.3,Minnesota Timberwolves,39.0,18.0,21.0,3.6,3.3,6.6,49.6,1.0,2.7,36.5,2.3,2.8,80.2,0.8,2.6,3.4,1.6,0.9,0.5,0.3,0.3,1.8,2.2,9.8,1.6
Cleveland Cavaliers,72.0,22.0,50.0,0.306,48.4,103.8,38.6,85.8,45.0,10.0,29.7,33.6,16.7,22.4,74.3,10.4,32.3,42.8,23.8,15.5,7.8,4.5,5.9,18.2,20.2,-8.4,Cleveland Cavaliers,72.0,22.0,50.0,3486.0,105.2,113.5,-8.3,61.8,1.54,17.5,28.0,72.9,49.9,15.7,50.8,54.3,97.96,46.0,7107.0,Cleveland Cavaliers,72.0,22.0,50.0,48.4,113.5,32.3,72.9,7.8,4.5,17.9,12.1,12.9,50.6,Cleveland Cavaliers,72.0,22.0,50.0,48.4,42.0,86.7,48.4,12.4,32.4,38.3,15.9,20.4,77.9,9.9,33.8,43.7,25.4,14.3,8.5,5.9,4.5,20.2,18.2,112.3,8.4,Cleveland Cavaliers,26.0,11.0,15.0,42.3,4.1,8.5,2.7,6.2,43.8,0.7,2.0,36.5,2.4,3.3,72.4,0.7,2.5,3.2,1.3,1.5,0.7,0.2,0.7,2.2,2.5,-1.0,Cleveland Cavaliers,26.0,11.0,15.0,106.0,98.7,110.2,-11.6,50.0,0.92,12.2,24.8,70.5,47.6,16.9,49.7,56.0,101.49,42.5,Cleveland Cavaliers,26.0,11.0,15.0,4.1,3.3,6.9,48.0,0.9,2.3,37.7,2.0,2.7,76.8,0.9,2.8,3.8,1.8,1.3,0.5,0.7,0.2,2.5,2.2,9.5,1.0
Oklahoma City Thunder,72.0,22.0,50.0,0.306,48.2,105.0,38.8,88.0,44.1,11.9,35.1,33.9,15.5,21.3,72.5,9.9,35.7,45.6,22.1,16.1,7.0,4.4,5.3,18.1,18.6,-10.6,Oklahoma City Thunder,72.0,22.0,50.0,3471.0,102.8,113.4,-10.6,56.8,1.37,16.1,25.4,74.2,49.4,15.8,50.9,53.9,101.61,44.2,7353.0,Oklahoma City Thunder,72.0,22.0,50.0,48.2,113.4,35.7,74.2,7.0,4.4,20.0,13.4,11.6,49.5,Oklahoma City Thunder,72.0,22.0,50.0,48.2,43.4,91.7,47.3,13.6,37.3,36.4,15.3,19.8,77.3,10.1,37.0,47.1,25.8,13.1,9.0,5.3,4.4,18.6,18.1,115.6,10.6,Oklahoma City Thunder,30.0,16.0,14.0,53.3,3.5,7.8,2.4,5.8,40.6,0.8,2.6,32.1,2.2,2.7,82.5,0.7,2.7,3.4,1.0,1.2,0.5,0.3,0.4,1.7,2.1,0.0,Oklahoma City Thunder,30.0,16.0,14.0,105.0,101.7,103.1,-1.4,42.3,0.83,10.4,27.9,72.8,50.7,15.7,47.7,55.4,104.21,49.6,Oklahoma City Thunder,30.0,16.0,14.0,3.5,2.6,6.1,41.8,0.8,2.5,32.4,1.8,2.3,78.6,0.7,2.5,3.2,1.4,0.9,0.6,0.4,0.3,2.1,1.7,7.8,0.0
