general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Indiana Pacers,82.0,45.0,37.0,0.549,48.5,102.2,38.3,85.2,45.0,8.1,23.0,35.1,17.4,22.8,76.4,10.3,33.9,44.2,21.2,14.9,9.0,4.8,4.5,20.0,20.4,1.7,Indiana Pacers,82.0,45.0,37.0,3976.0,103.8,102.2,1.6,55.4,1.43,16.1,27.1,71.4,49.4,15.1,49.7,53.6,97.35,51.8,8068.0,Indiana Pacers,82.0,45.0,37.0,48.5,102.2,33.9,71.4,9.0,4.8,16.3,13.0,12.2,41.6,Indiana Pacers,82.0,45.0,37.0,48.5,37.4,84.9,44.0,8.3,24.8,33.4,17.4,23.2,75.1,10.7,33.8,44.5,20.8,15.8,7.7,4.5,4.8,20.4,20.0,100.5,-1.7,Indiana Pacers,53.0,30.0,23.0,56.6,4.0,8.6,2.8,6.9,40.3,0.6,2.0,31.1,2.5,3.5,69.7,0.9,2.5,3.5,1.4,1.0,0.7,0.5,0.5,2.2,2.5,0.0,Indiana Pacers,53.0,30.0,23.0,215.0,100.7,104.3,-3.7,49.0,1.41,12.2,31.8,67.4,48.7,11.2,44.8,51.1,99.79,49.4,Indiana Pacers,53.0,30.0,23.0,4.0,2.8,6.5,43.2,0.6,2.2,28.0,2.4,3.1,76.7,1.0,2.8,3.8,1.4,1.3,0.5,0.5,0.5,2.5,2.2,8.6,0.0
Detroit Pistons,82.0,44.0,38.0,0.537,48.5,102.0,37.9,86.4,43.9,9.0,26.2,34.5,17.1,25.5,66.8,12.5,33.9,46.3,19.4,13.5,7.0,3.7,4.5,19.0,21.6,0.6,Detroit Pistons,82.0,44.0,38.0,3976.0,105.3,104.9,0.3,51.2,1.44,14.8,31.3,75.3,52.1,14.0,49.1,52.2,95.75,48.6,7942.0,Detroit Pistons,82.0,44.0,38.0,48.5,104.9,33.9,75.3,7.0,3.7,14.6,10.7,10.4,44.4,Detroit Pistons,82.0,44.0,38.0,48.5,38.8,84.2,46.1,7.3,20.5,35.5,16.5,21.0,78.3,8.8,33.7,42.5,21.5,13.4,7.1,4.5,3.7,21.6,19.0,101.4,-0.6,Detroit Pistons,42.0,25.0,17.0,59.5,4.1,9.3,2.9,6.7,42.4,0.6,2.0,31.7,3.0,4.5,67.0,0.9,2.8,3.8,1.0,1.0,0.5,0.3,0.5,2.2,3.2,1.3,Detroit Pistons,42.0,25.0,17.0,172.0,105.4,96.6,8.8,35.0,1.05,8.9,33.5,66.5,49.9,10.8,47.0,53.6,100.51,59.0,Detroit Pistons,42.0,25.0,17.0,4.1,2.7,7.0,38.7,0.5,2.0,24.4,2.1,2.9,75.0,0.9,2.8,3.7,1.3,1.1,0.5,0.5,0.3,3.2,2.2,8.0,-1.3
Portland Trail Blazers,82.0,44.0,38.0,0.537,48.3,105.1,38.6,85.9,45.0,10.5,28.5,37.0,17.4,23.0,75.4,11.6,33.9,45.5,21.3,14.6,6.9,4.6,5.2,21.7,19.5,0.8,Portland Trail Blazers,82.0,44.0,38.0,3961.0,107.6,106.8,0.8,55.2,1.46,16.0,29.4,72.8,51.0,15.0,51.1,54.8,97.06,49.3,8012.0,Portland Trail Blazers,82.0,44.0,38.0,48.3,106.8,33.9,72.8,6.9,4.6,16.3,12.4,11.1,40.9,Portland Trail Blazers,82.0,44.0,38.0,48.3,38.4,84.7,45.3,8.5,23.0,37.1,19.0,26.0,73.4,10.6,33.1,43.7,21.6,13.3,7.7,5.2,4.6,19.5,21.7,104.3,-0.8,Portland Trail Blazers,42.0,23.0,19.0,54.8,3.3,8.1,2.5,6.1,41.0,0.6,2.2,25.8,2.5,3.1,81.7,0.7,2.2,2.9,1.1,0.6,0.5,0.5,0.5,1.9,2.1,0.1,Portland Trail Blazers,42.0,23.0,19.0,139.0,107.9,111.2,-3.3,44.8,1.96,11.6,31.3,69.4,49.4,7.6,45.7,54.4,107.23,49.9,Portland Trail Blazers,42.0,23.0,19.0,3.3,2.6,5.8,44.7,0.8,1.8,41.6,2.1,2.7,77.2,0.9,2.5,3.3,1.3,0.9,0.2,0.5,0.5,2.1,1.9,8.0,-0.1
Chicago Bulls,82.0,42.0,40.0,0.512,48.5,101.6,38.6,87.4,44.1,7.9,21.4,37.1,16.5,21.0,78.7,11.1,35.2,46.3,22.8,13.9,6.0,5.7,5.7,18.8,18.7,-1.5,Chicago Bulls,82.0,42.0,40.0,3981.0,104.1,105.5,-1.4,59.1,1.64,17.0,29.0,71.4,50.6,14.2,48.7,52.6,96.6,49.4,8008.0,Chicago Bulls,82.0,42.0,40.0,48.5,105.5,35.2,71.4,6.0,5.7,16.0,14.3,13.8,44.4,Chicago Bulls,82.0,42.0,40.0,48.5,39.4,89.4,44.1,7.9,23.0,34.5,16.3,22.1,73.7,11.8,34.1,45.9,22.5,11.9,8.0,5.7,5.7,18.7,18.8,103.1,1.5,Chicago Bulls,46.0,27.0,19.0,58.7,4.6,9.1,2.8,7.2,39.2,0.6,1.9,31.4,2.9,3.6,81.3,0.8,3.2,4.0,1.1,1.3,0.4,0.8,0.4,2.5,2.5,-0.5,Chicago Bulls,46.0,27.0,19.0,212.0,98.1,103.5,-5.4,38.0,0.79,9.2,29.1,61.8,47.3,14.5,43.3,52.2,96.91,47.3,Chicago Bulls,46.0,27.0,19.0,4.6,3.3,8.5,38.8,0.6,2.2,28.3,2.4,3.6,67.9,1.5,3.0,4.6,1.7,0.8,0.7,0.4,0.8,2.5,2.5,9.7,0.5
Dallas Mavericks,82.0,42.0,40.0,0.512,48.8,102.3,37.4,84.1,44.4,9.8,28.6,34.4,17.7,22.3,79.4,9.2,33.9,43.1,22.1,12.8,6.8,3.7,4.4,19.5,21.4,-0.3,Dallas Mavericks,82.0,42.0,40.0,4001.0,105.5,105.9,-0.4,59.2,1.73,17.0,24.1,72.3,48.4,13.2,50.2,54.4,95.34,50.3,7950.0,Dallas Mavericks,82.0,42.0,40.0,48.8,105.9,33.9,72.3,6.8,3.7,14.8,13.4,16.0,40.9,Dallas Mavericks,82.0,42.0,40.0,48.8,38.3,85.0,45.1,9.1,26.5,34.2,16.9,22.8,73.8,10.6,35.2,45.8,22.0,13.9,7.5,4.4,3.7,21.4,19.5,102.6,0.3,Dallas Mavericks,49.0,25.0,24.0,51.0,4.6,10.4,3.4,7.6,45.2,1.2,3.2,36.1,2.4,2.9,82.6,0.6,3.1,3.7,1.9,0.7,0.6,0.4,0.4,2.1,2.4,1.2,Dallas Mavericks,49.0,25.0,24.0,226.0,113.5,99.6,14.0,56.0,2.69,16.1,20.5,67.2,45.5,7.8,52.8,58.8,96.48,59.2,Dallas Mavericks,49.0,25.0,24.0,4.6,3.2,7.8,40.6,0.8,2.6,30.7,2.1,3.0,70.7,1.1,3.3,4.5,1.7,1.2,0.4,0.4,0.4,2.4,2.1,9.3,-1.2
Memphis Grizzlies,82.0,42.0,40.0,0.512,48.4,99.1,36.8,83.6,44.0,6.1,18.5,33.1,19.3,24.7,78.3,11.2,30.5,41.6,20.7,13.3,8.8,4.3,5.7,21.7,21.1,-2.2,Memphis Grizzlies,82.0,42.0,40.0,3966.0,104.7,107.1,-2.4,56.2,1.56,16.0,29.8,70.9,49.5,14.0,47.7,52.4,93.95,48.3,7763.0,Memphis Grizzlies,82.0,42.0,40.0,48.4,107.1,30.5,70.9,8.8,4.3,15.1,11.8,14.6,38.5,Memphis Grizzlies,82.0,42.0,40.0,48.4,35.9,78.8,45.6,9.7,26.6,36.5,19.7,25.7,76.8,10.1,33.1,43.2,21.9,16.2,7.0,5.7,4.3,21.1,21.7,101.3,2.2,Memphis Grizzlies,44.0,26.0,18.0,59.1,3.9,8.9,2.7,6.7,41.0,0.6,1.7,35.1,2.9,3.8,75.1,1.2,2.5,3.7,1.4,0.9,0.7,0.4,0.6,2.0,2.4,1.3,Memphis Grizzlies,44.0,26.0,18.0,170.0,109.5,97.4,12.1,52.5,1.54,12.9,36.6,69.5,51.8,11.4,45.4,53.5,98.99,56.8,Memphis Grizzlies,44.0,26.0,18.0,3.9,2.4,5.9,40.2,0.4,2.1,19.4,2.4,3.0,81.7,0.8,2.6,3.4,1.3,1.3,0.5,0.6,0.4,2.4,2.0,7.6,-1.3
Houston Rockets,82.0,41.0,41.0,0.5,48.4,106.5,37.7,83.5,45.2,10.7,30.9,34.7,20.4,29.4,69.4,11.3,31.7,43.1,22.2,15.9,10.0,5.2,4.9,21.8,22.5,0.2,Houston Rockets,82.0,41.0,41.0,3966.0,107.3,107.3,0.0,58.9,1.39,16.4,29.7,69.2,49.2,16.1,51.6,55.3,98.42,49.0,8139.0,Houston Rockets,82.0,41.0,41.0,48.4,107.3,31.7,69.2,10.0,5.2,19.5,14.7,14.4,44.6,Houston Rockets,82.0,41.0,41.0,48.4,39.0,85.1,45.9,9.7,26.9,36.1,18.6,24.6,75.6,11.8,32.8,44.6,24.6,16.6,9.0,4.9,5.2,22.5,21.8,106.4,-0.2,Houston Rockets,49.0,28.0,21.0,57.1,4.0,8.9,2.5,6.2,40.6,0.9,3.0,30.8,3.0,4.1,72.4,0.9,2.9,3.8,1.3,0.9,0.6,0.4,0.3,2.1,2.9,0.8,Houston Rockets,49.0,28.0,21.0,196.0,107.6,98.0,9.6,50.4,1.35,11.9,28.8,70.7,50.2,11.3,48.0,55.8,99.19,57.6,Houston Rockets,49.0,28.0,21.0,4.0,2.6,6.5,39.1,0.5,2.1,25.0,2.5,3.1,78.6,0.8,2.8,3.6,1.4,1.1,0.5,0.3,0.4,2.9,2.1,8.1,-0.8
Washington Wizards,82.0,41.0,41.0,0.5,48.2,104.1,39.5,85.8,46.0,8.6,24.2,35.8,16.5,22.5,73.0,9.1,32.8,41.8,24.5,14.5,8.6,3.9,4.3,20.8,20.1,-0.5,Washington Wizards,82.0,41.0,41.0,3951.0,104.5,105.1,-0.5,61.9,1.69,18.1,25.0,73.7,49.0,14.5,51.1,54.4,99.16,49.7,8163.0,Washington Wizards,82.0,41.0,41.0,48.2,105.1,32.8,73.7,8.6,3.9,15.7,11.7,12.7,41.2,Washington Wizards,82.0,41.0,41.0,48.2,38.7,83.8,46.2,9.0,24.2,37.1,18.3,23.7,76.9,9.4,34.9,44.3,22.5,16.2,8.1,4.3,3.9,20.1,20.8,104.6,0.5,Washington Wizards,34.0,16.0,18.0,47.1,3.8,9.0,2.8,7.0,39.7,0.7,2.5,28.6,2.7,3.5,77.5,0.9,2.7,3.6,1.5,1.1,0.7,0.3,0.2,2.4,2.1,0.0,Washington Wizards,34.0,16.0,18.0,130.0,103.0,104.1,-1.1,52.6,1.35,12.9,30.5,71.1,50.0,12.4,44.8,52.6,109.16,47.6,Washington Wizards,34.0,16.0,18.0,3.8,2.8,6.5,43.2,0.8,2.2,35.1,2.6,3.4,77.6,1.0,2.9,3.8,1.6,1.3,0.4,0.2,0.3,2.1,2.4,9.0,0.0
Utah Jazz,82.0,40.0,42.0,0.488,48.7,97.7,36.1,80.4,44.9,8.5,23.9,35.5,17.1,23.0,74.4,10.7,32.5,43.2,19.0,14.9,7.7,5.2,4.7,20.2,19.9,1.8,Utah Jazz,82.0,40.0,42.0,3991.0,105.0,103.2,1.8,52.6,1.27,15.1,30.3,73.1,51.7,16.1,50.1,54.0,91.66,50.8,7625.0,Utah Jazz,82.0,40.0,42.0,48.7,103.2,32.5,73.1,7.7,5.2,16.0,11.5,11.7,39.6,Utah Jazz,82.0,40.0,42.0,48.7,35.6,79.9,44.6,7.9,22.2,35.7,16.8,22.5,74.6,9.3,30.8,40.1,19.1,14.0,8.0,4.7,5.2,19.9,20.2,95.9,-1.8,Utah Jazz,42.0,14.0,28.0,33.3,4.9,10.1,3.4,8.1,41.8,0.7,2.5,29.5,2.6,3.7,69.9,1.2,2.7,3.9,1.4,1.3,0.5,0.6,0.5,3.0,2.2,-2.2,Utah Jazz,42.0,14.0,28.0,204.0,102.9,120.0,-17.0,42.3,1.13,11.2,35.9,64.0,49.2,12.9,46.3,51.9,99.29,35.1,Utah Jazz,42.0,14.0,28.0,4.9,4.0,8.2,48.0,0.9,2.3,39.8,3.5,4.4,79.8,1.1,3.1,4.2,1.7,1.1,0.6,0.5,0.6,2.2,3.0,12.3,2.2
Orlando Magic,82.0,35.0,47.0,0.427,48.5,102.1,39.5,86.8,45.5,7.8,22.2,35.0,15.2,20.1,75.7,10.3,33.0,43.3,23.6,14.1,8.2,5.1,5.5,20.7,18.3,-1.6,Orlando Magic,82.0,35.0,47.0,3981.0,104.4,106.0,-1.6,59.6,1.67,17.6,27.1,72.6,49.5,14.4,50.0,53.3,96.68,48.8,8018.0,Orlando Magic,82.0,35.0,47.0,48.5,106.0,33.0,72.6,8.2,5.1,16.0,11.4,13.2,43.5,Orlando Magic,82.0,35.0,47.0,48.5,38.4,83.5,46.0,8.9,24.9,35.9,17.9,24.0,74.6,10.1,34.1,44.3,23.2,15.1,7.6,5.5,5.1,18.3,20.7,103.7,1.6,Orlando Magic,44.0,19.0,25.0,43.2,4.5,9.1,3.1,8.2,37.6,0.8,2.5,31.5,2.1,2.7,80.3,1.1,3.4,4.5,1.7,1.3,0.6,0.4,0.9,2.9,2.2,-0.3,Orlando Magic,44.0,19.0,25.0,198.0,95.5,100.0,-4.5,55.6,1.29,13.5,31.1,70.0,50.4,13.9,42.5,48.6,100.38,46.6,Orlando Magic,44.0,19.0,25.0,4.5,2.8,7.5,36.7,0.6,2.5,24.3,3.2,4.1,77.5,1.3,3.3,4.5,1.1,1.0,0.6,0.9,0.4,2.2,2.9,9.4,0.3
Denver Nuggets,82.0,33.0,49.0,0.402,48.4,101.9,37.7,85.4,44.2,8.0,23.7,33.8,18.5,24.1,76.6,11.5,33.1,44.6,22.7,14.7,7.4,4.8,6.3,21.0,20.9,-3.1,Denver Nuggets,82.0,33.0,49.0,3966.0,104.9,108.2,-3.3,60.1,1.55,16.9,30.4,73.2,51.3,15.1,48.9,53.1,96.34,47.9,7963.0,Denver Nuggets,82.0,33.0,49.0,48.4,108.2,33.1,73.2,7.4,4.8,16.8,12.1,13.0,43.1,Denver Nuggets,82.0,33.0,49.0,48.4,38.8,84.2,46.1,9.2,24.8,37.1,18.2,23.9,76.1,9.7,32.9,42.7,23.5,13.7,8.0,6.3,4.8,20.9,21.0,105.0,3.1,Denver Nuggets,52.0,25.0,27.0,48.1,3.7,7.3,2.3,6.1,37.9,0.4,1.8,20.4,2.3,2.9,77.1,0.8,2.8,3.6,1.1,0.9,0.4,0.3,0.6,2.2,2.3,-0.4,Denver Nuggets,52.0,25.0,27.0,194.0,94.7,97.3,-2.6,46.7,1.19,11.1,27.7,72.4,50.2,11.8,40.9,49.0,99.7,46.5,Denver Nuggets,52.0,25.0,27.0,3.7,2.5,6.3,39.1,0.5,1.8,25.0,2.2,3.0,74.0,0.8,2.8,3.6,1.4,0.8,0.4,0.6,0.3,2.3,2.2,7.6,0.4
Milwaukee Bucks,82.0,33.0,49.0,0.402,48.4,99.0,38.4,82.2,46.7,5.4,15.6,34.5,17.0,22.7,74.7,10.5,31.2,41.7,23.1,15.2,8.2,5.8,5.6,20.7,19.5,-4.2,Milwaukee Bucks,82.0,33.0,49.0,3966.0,103.4,107.8,-4.5,60.3,1.52,17.6,28.6,68.9,49.0,15.9,49.9,53.7,95.05,48.3,7858.0,Milwaukee Bucks,82.0,33.0,49.0,48.4,107.8,31.2,68.9,8.2,5.8,17.7,14.1,13.0,44.0,Milwaukee Bucks,82.0,33.0,49.0,48.4,37.8,83.1,45.4,9.3,26.5,35.2,18.4,23.9,76.8,11.5,31.5,43.0,24.5,15.5,8.3,5.6,5.8,19.5,20.7,103.2,4.2,Milwaukee Bucks,40.0,20.0,20.0,50.0,4.0,8.4,2.6,5.9,44.4,0.5,1.4,31.6,2.8,3.8,72.8,0.8,2.8,3.6,1.4,1.3,0.7,0.7,0.4,2.5,2.7,-0.2,Milwaukee Bucks,40.0,20.0,20.0,161.0,100.0,100.3,-0.3,54.8,1.1,13.2,27.5,72.5,51.2,15.5,48.3,55.9,101.08,52.2,Milwaukee Bucks,40.0,20.0,20.0,4.0,2.7,6.6,40.5,0.9,2.8,30.9,2.4,3.3,74.0,0.8,2.6,3.4,1.5,1.1,0.7,0.4,0.7,2.7,2.5,8.6,0.2
Sacramento Kings,82.0,33.0,49.0,0.402,48.3,106.6,40.0,86.4,46.4,8.0,22.4,35.9,18.5,25.5,72.5,10.6,33.7,44.2,24.5,16.2,8.9,4.5,5.3,20.4,22.0,-2.5,Sacramento Kings,82.0,33.0,49.0,3961.0,105.3,107.6,-2.3,61.2,1.52,17.6,28.1,71.7,50.0,16.0,51.0,54.6,100.66,49.4,8302.0,Sacramento Kings,82.0,33.0,49.0,48.3,107.6,33.7,71.7,8.9,4.5,18.6,13.6,15.0,43.6,Sacramento Kings,82.0,33.0,49.0,48.3,40.6,87.7,46.2,10.2,28.0,36.6,17.7,23.2,76.2,11.3,33.7,45.0,24.2,16.0,8.8,5.3,4.5,22.0,20.4,109.1,2.5,Sacramento Kings,43.0,18.0,25.0,41.9,3.5,7.4,2.4,6.0,40.0,0.5,1.7,28.4,2.1,2.9,71.8,1.0,2.3,3.3,1.4,1.2,0.6,0.3,0.2,2.5,2.3,-1.1,Sacramento Kings,43.0,18.0,25.0,150.0,96.7,108.0,-11.3,58.7,1.2,13.8,31.8,66.5,48.6,15.5,44.0,50.5,107.15,40.9,Sacramento Kings,43.0,18.0,25.0,3.5,2.5,6.0,42.2,0.8,2.3,33.3,2.7,3.4,80.1,0.9,2.5,3.4,1.2,1.0,0.7,0.2,0.3,2.3,2.5,8.5,1.1
New York Knicks,82.0,32.0,50.0,0.39,48.3,98.4,36.9,84.0,43.9,7.4,21.5,34.6,17.2,21.4,80.5,10.4,34.0,44.4,20.5,13.4,5.7,5.7,4.2,19.7,18.5,-2.7,New York Knicks,82.0,32.0,50.0,3961.0,103.9,106.7,-2.8,55.7,1.53,16.0,28.0,71.8,50.2,14.2,48.3,52.7,94.12,48.7,7763.0,New York Knicks,82.0,32.0,50.0,48.3,106.7,34.0,71.8,5.7,5.7,15.4,12.7,12.8,43.1,New York Knicks,82.0,32.0,50.0,48.3,38.0,85.8,44.3,7.6,22.4,34.1,17.5,23.2,75.4,10.9,33.3,44.2,20.8,11.3,7.2,4.2,5.7,18.5,19.7,101.1,2.7,New York Knicks,41.0,15.0,26.0,36.6,4.0,8.7,2.7,6.8,40.1,0.6,2.3,26.6,2.6,3.0,89.3,0.9,2.8,3.6,1.3,1.1,0.4,0.6,0.4,2.7,2.0,-1.0,New York Knicks,41.0,15.0,26.0,165.0,104.1,113.8,-9.7,48.6,1.15,12.2,31.6,70.4,51.3,13.8,44.6,53.7,100.24,44.8,New York Knicks,41.0,15.0,26.0,4.0,3.0,6.9,44.1,0.6,2.0,31.0,3.0,4.0,73.3,0.8,2.7,3.5,1.3,0.7,0.4,0.4,0.6,2.0,2.7,9.6,1.0
New Orleans Pelicans,82.0,30.0,52.0,0.366,48.2,102.7,38.5,85.9,44.8,8.6,23.8,36.0,17.3,22.2,77.6,9.5,33.1,42.6,22.2,13.4,7.7,4.2,5.2,20.9,19.9,-3.8,New Orleans Pelicans,82.0,30.0,52.0,3956.0,104.8,108.4,-3.7,57.7,1.65,16.8,25.2,74.8,49.3,13.7,49.8,53.7,97.64,47.2,8041.0,New Orleans Pelicans,82.0,30.0,52.0,48.2,108.4,33.1,74.8,7.7,4.2,14.9,11.3,11.7,43.2,New Orleans Pelicans,82.0,30.0,52.0,48.2,39.2,83.9,46.8,9.2,24.9,36.9,18.8,24.0,78.3,8.9,35.5,44.4,23.2,13.7,7.3,5.2,4.2,19.9,20.9,106.5,3.8,New Orleans Pelicans,46.0,18.0,28.0,39.1,3.7,8.3,2.5,5.6,43.8,0.7,2.3,29.8,2.8,3.2,85.8,0.6,2.4,2.9,1.5,1.2,0.5,0.3,0.4,2.4,2.2,-0.8,New Orleans Pelicans,46.0,18.0,28.0,172.0,107.0,113.4,-6.5,60.2,1.26,14.7,26.3,69.2,48.8,15.0,49.8,59.4,102.01,47.6,New Orleans Pelicans,46.0,18.0,28.0,3.7,2.8,6.1,45.7,0.7,2.3,31.7,2.8,3.7,76.6,0.8,2.3,3.1,1.2,0.9,0.7,0.4,0.3,2.2,2.4,9.2,0.8
Minnesota Timberwolves,82.0,29.0,53.0,0.354,48.5,102.4,37.7,81.3,46.4,5.5,16.4,33.8,21.4,27.0,79.2,10.0,31.5,41.6,23.4,15.0,8.0,4.6,5.2,20.7,21.6,-3.5,Minnesota Timberwolves,82.0,29.0,53.0,3976.0,105.4,109.0,-3.5,61.9,1.56,17.6,27.9,70.2,49.4,15.5,49.8,54.9,96.2,49.7,7965.0,Minnesota Timberwolves,82.0,29.0,53.0,48.5,109.0,31.5,70.2,8.0,4.6,17.8,13.2,13.4,46.1,Minnesota Timberwolves,82.0,29.0,53.0,48.5,40.0,84.9,47.1,9.0,25.5,35.5,17.0,22.5,75.7,10.7,31.2,41.9,22.6,14.9,7.8,5.2,4.6,21.6,20.7,106.0,3.5,Minnesota Timberwolves,50.0,20.0,30.0,40.0,4.1,8.8,2.6,6.7,39.1,0.4,1.8,20.5,3.2,4.0,79.6,1.2,2.9,4.1,1.5,1.2,0.4,0.4,0.6,2.7,2.5,-0.8,Minnesota Timberwolves,50.0,20.0,30.0,207.0,101.9,104.8,-3.0,58.0,1.25,13.1,36.3,69.5,53.3,14.1,41.8,52.0,103.23,47.8,Minnesota Timberwolves,50.0,20.0,30.0,4.1,3.0,7.3,41.0,0.8,2.7,29.1,2.8,3.5,80.0,1.0,2.6,3.7,1.4,1.0,0.4,0.6,0.4,2.5,2.7,9.6,0.8
Phoenix Suns,82.0,23.0,59.0,0.28,48.1,100.9,37.2,85.6,43.5,9.0,25.8,34.8,17.5,23.2,75.1,11.5,33.3,44.8,20.7,17.2,7.7,3.8,5.5,22.7,21.6,-6.7,Phoenix Suns,82.0,23.0,59.0,3941.0,101.5,107.9,-6.5,55.8,1.21,15.4,29.7,73.3,50.8,17.3,48.7,52.6,99.39,45.0,8152.0,Phoenix Suns,82.0,23.0,59.0,48.1,107.9,33.3,73.3,7.7,3.8,20.2,12.6,17.3,43.8,Phoenix Suns,82.0,23.0,59.0,48.1,39.1,83.8,46.7,9.4,24.9,37.7,19.9,26.5,74.9,9.9,33.8,43.7,22.4,14.9,9.5,5.5,3.8,21.6,22.7,107.5,6.7,Phoenix Suns,39.0,12.0,27.0,30.8,3.2,6.3,2.0,5.6,35.9,0.4,2.0,21.5,1.8,2.3,78.0,1.1,1.9,3.0,0.9,1.1,0.4,0.3,0.4,2.4,1.5,-2.5,Phoenix Suns,39.0,12.0,27.0,126.0,92.1,119.9,-27.7,44.3,0.81,9.9,35.3,66.9,49.3,16.1,39.8,47.3,105.12,25.9,Phoenix Suns,39.0,12.0,27.0,3.2,2.6,5.3,49.5,0.7,1.6,45.3,2.8,3.6,77.9,0.8,2.1,2.9,1.4,1.0,0.6,0.4,0.3,1.5,2.4,8.8,2.5
