general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Chicago Bulls,82.0,48.0,34.0,0.585,48.6,93.7,34.7,80.2,43.2,6.2,17.8,34.8,18.1,23.3,77.9,11.4,32.7,44.1,22.7,14.9,7.2,5.2,6.0,19.1,20.9,1.9,Chicago Bulls,82.0,48.0,34.0,3986.0,101.7,99.9,1.9,65.4,1.52,17.6,32.1,71.3,51.8,16.2,47.1,51.8,90.84,52.8,7549.0,Chicago Bulls,82.0,48.0,34.0,48.6,99.9,32.7,71.3,7.2,5.2,15.6,11.7,12.4,37.0,Chicago Bulls,82.0,48.0,34.0,48.6,35.0,81.2,43.0,6.6,18.7,35.1,15.3,20.3,75.3,10.7,30.6,41.3,19.6,14.4,7.6,6.0,5.2,20.9,19.1,91.8,-1.9,Chicago Bulls,37.0,23.0,14.0,62.2,4.5,8.5,2.6,7.6,34.6,0.6,2.0,30.7,2.6,3.5,74.6,1.5,2.8,4.3,1.5,1.3,0.8,0.5,0.5,2.0,2.7,1.2,Chicago Bulls,37.0,23.0,14.0,165.0,94.6,86.5,8.1,58.8,1.16,12.4,39.7,66.3,52.2,14.8,38.8,46.6,93.19,59.0,Chicago Bulls,37.0,23.0,14.0,4.5,2.4,6.8,35.2,0.5,1.9,28.6,1.9,2.5,78.3,1.1,2.9,4.1,1.3,1.6,0.7,0.5,0.5,2.7,2.0,7.2,-1.2
Phoenix Suns,82.0,48.0,34.0,0.585,48.2,105.2,38.7,83.5,46.3,9.3,25.1,37.2,18.5,24.4,75.8,11.3,31.7,43.0,19.1,15.3,8.4,4.6,4.0,21.9,21.3,2.6,Phoenix Suns,82.0,48.0,34.0,3951.0,108.2,105.6,2.6,49.3,1.24,14.7,29.8,69.9,50.0,15.8,51.9,55.8,96.83,50.9,7973.0,Phoenix Suns,82.0,48.0,34.0,48.2,105.6,31.7,69.9,8.4,4.6,16.9,14.3,14.1,45.5,Phoenix Suns,82.0,48.0,34.0,48.2,38.0,83.4,45.6,6.8,19.9,34.1,19.8,25.8,76.6,11.3,31.5,42.8,20.3,15.3,7.5,4.0,4.6,21.3,21.9,102.6,-2.6,Phoenix Suns,50.0,26.0,24.0,52.0,3.6,7.4,2.4,5.9,40.7,0.4,1.9,23.2,2.2,2.8,77.1,0.8,2.5,3.3,1.0,1.1,0.6,0.3,0.3,2.2,2.0,-0.2,Phoenix Suns,50.0,26.0,24.0,182.0,98.7,98.7,0.0,43.3,0.98,10.9,29.2,67.5,48.7,14.1,44.4,51.9,99.86,49.0,Phoenix Suns,50.0,26.0,24.0,3.6,2.3,6.0,39.0,0.6,1.7,33.3,2.3,3.1,75.8,1.0,2.5,3.5,1.1,1.1,0.6,0.3,0.3,2.0,2.2,7.6,0.2
Toronto Raptors,82.0,48.0,34.0,0.585,48.7,101.3,36.5,81.9,44.5,8.7,23.4,37.2,19.6,25.1,78.2,11.4,31.1,42.5,21.2,14.1,7.0,4.2,4.3,23.0,22.1,3.2,Toronto Raptors,82.0,48.0,34.0,3991.0,107.9,104.6,3.3,58.1,1.5,16.4,31.2,70.1,50.5,15.1,49.8,54.5,92.48,51.2,7696.0,Toronto Raptors,82.0,48.0,34.0,48.7,104.6,31.1,70.1,7.0,4.2,16.8,13.1,12.1,42.9,Toronto Raptors,82.0,48.0,34.0,48.7,36.1,80.2,45.0,6.9,19.2,36.0,19.0,25.3,75.2,10.4,30.5,41.0,21.0,14.9,7.3,4.3,4.2,22.1,23.0,98.0,-3.2,Toronto Raptors,54.0,28.0,26.0,51.9,3.9,8.2,2.7,6.9,39.2,0.5,1.8,27.3,2.3,3.1,74.5,1.3,2.8,4.2,1.1,1.0,0.5,0.2,0.4,2.6,2.5,0.6,Toronto Raptors,54.0,28.0,26.0,212.0,103.3,96.9,6.4,41.8,1.15,10.5,39.3,73.7,55.1,12.4,42.9,49.7,95.78,53.5,Toronto Raptors,54.0,28.0,26.0,3.9,2.2,5.7,38.4,0.6,1.7,36.2,2.5,3.4,73.7,0.6,2.6,3.2,1.2,1.1,0.4,0.4,0.2,2.5,2.6,7.5,-0.6
Brooklyn Nets,82.0,44.0,38.0,0.537,48.5,98.5,35.7,77.9,45.9,8.6,23.4,36.9,18.4,24.4,75.3,8.8,29.4,38.1,20.9,14.5,8.6,3.8,4.1,21.7,20.8,-1.0,Brooklyn Nets,82.0,44.0,38.0,3976.0,105.4,106.7,-1.3,58.5,1.44,16.7,26.0,68.6,47.5,15.5,51.4,55.5,92.42,49.2,7663.0,Brooklyn Nets,82.0,44.0,38.0,48.5,106.7,29.4,68.6,8.6,3.8,16.6,12.8,13.0,41.1,Brooklyn Nets,82.0,44.0,38.0,48.5,36.3,79.4,45.8,8.1,22.0,36.7,18.8,24.7,76.0,11.2,31.6,42.9,21.0,15.8,7.4,4.1,3.8,20.8,21.7,99.5,1.0,Brooklyn Nets,38.0,20.0,18.0,52.6,4.5,9.6,3.0,7.3,41.7,0.9,2.4,36.3,2.6,3.7,70.4,0.8,3.1,3.9,1.5,1.0,0.7,0.4,0.3,2.8,2.7,0.0,Brooklyn Nets,38.0,20.0,18.0,172.0,101.4,103.4,-2.0,48.7,1.47,12.4,24.9,69.2,47.3,10.6,47.6,53.6,98.76,50.5,Brooklyn Nets,38.0,20.0,18.0,4.5,2.9,7.2,40.4,0.8,2.4,32.3,2.9,3.8,75.3,1.0,3.4,4.4,1.4,1.3,0.5,0.3,0.4,2.7,2.8,9.5,0.0
Washington Wizards,82.0,44.0,38.0,0.537,48.9,100.7,38.7,84.4,45.9,7.9,20.8,38.0,15.3,20.9,73.1,10.8,31.4,42.2,23.3,14.7,8.1,4.6,3.9,20.4,19.5,1.3,Washington Wizards,82.0,44.0,38.0,4011.0,104.9,103.6,1.3,60.1,1.59,17.6,28.6,71.9,49.8,15.3,50.6,53.8,94.18,50.4,7872.0,Washington Wizards,82.0,44.0,38.0,48.9,103.6,31.4,71.9,8.1,4.6,16.8,12.9,12.3,41.9,Washington Wizards,82.0,44.0,38.0,48.9,37.0,80.9,45.8,7.5,21.5,34.7,17.8,23.3,76.5,10.1,32.1,42.2,22.2,16.0,7.7,3.9,4.6,19.5,20.4,99.4,-1.3,Washington Wizards,46.0,21.0,25.0,45.7,5.3,10.0,3.4,8.6,39.0,0.7,2.5,27.4,2.5,3.4,75.5,1.0,3.7,4.7,1.6,1.5,0.8,0.6,0.5,2.9,2.5,-0.9,Washington Wizards,46.0,21.0,25.0,243.0,93.1,101.4,-8.3,48.4,1.12,11.9,26.3,66.7,46.3,13.6,42.9,49.2,97.19,43.7,Washington Wizards,46.0,21.0,25.0,5.3,3.3,8.5,38.9,0.8,2.5,31.3,3.5,4.4,78.3,1.5,4.0,5.5,1.8,1.6,0.8,0.5,0.6,2.5,2.9,10.9,0.9
Charlotte Bobcats,82.0,43.0,39.0,0.524,48.5,96.9,36.3,82.1,44.2,6.3,17.9,35.1,18.0,24.4,73.7,9.5,33.2,42.7,21.7,12.3,6.1,5.1,5.1,18.2,20.9,-0.2,Charlotte Bobcats,82.0,43.0,39.0,3981.0,103.0,103.3,-0.4,59.7,1.76,16.9,26.9,73.0,50.0,13.1,48.1,52.2,92.93,50.8,7712.0,Charlotte Bobcats,82.0,43.0,39.0,48.5,103.3,33.2,73.0,6.1,5.1,14.0,12.6,10.2,38.8,Charlotte Bobcats,82.0,43.0,39.0,48.5,36.9,83.4,44.2,8.1,22.0,36.9,15.3,20.1,75.9,9.6,33.7,43.3,21.0,13.3,6.3,5.1,5.1,20.9,18.2,97.1,0.2,Charlotte Bobcats,48.0,26.0,22.0,54.2,4.4,8.6,2.7,7.4,36.8,0.4,1.8,23.0,2.8,3.5,78.6,1.1,3.5,4.6,1.3,0.8,0.3,0.4,0.5,2.3,2.4,0.0,Charlotte Bobcats,48.0,26.0,22.0,211.0,97.2,98.6,-1.4,46.9,1.61,11.2,29.3,76.7,52.8,9.0,39.7,48.3,95.33,49.3,Charlotte Bobcats,48.0,26.0,22.0,4.4,2.8,7.3,38.0,0.7,2.3,31.3,2.3,3.0,76.2,0.9,3.3,4.2,1.4,0.7,0.5,0.5,0.4,2.4,2.3,8.5,0.0
Minnesota Timberwolves,82.0,40.0,42.0,0.488,48.4,106.9,38.9,87.5,44.4,7.3,21.4,34.1,21.8,28.1,77.8,12.5,32.2,44.7,23.9,13.9,8.8,3.6,5.6,18.3,23.6,2.7,Minnesota Timberwolves,82.0,40.0,42.0,3971.0,107.7,105.2,2.6,61.6,1.72,17.3,31.7,71.5,50.8,14.0,48.6,53.5,98.33,51.9,8139.0,Minnesota Timberwolves,82.0,40.0,42.0,48.4,105.2,32.2,71.5,8.8,3.6,15.9,12.9,16.3,46.1,Minnesota Timberwolves,82.0,40.0,42.0,48.4,40.5,86.0,47.1,8.1,22.2,36.4,15.2,20.1,75.6,11.1,33.1,44.2,22.9,16.4,7.9,5.6,3.6,23.6,18.3,104.3,-2.7,Minnesota Timberwolves,41.0,16.0,25.0,39.0,3.9,8.4,2.4,6.5,37.3,0.5,2.0,26.8,3.0,3.8,79.5,0.8,2.0,2.8,1.7,1.0,0.7,0.1,0.5,2.5,2.5,-2.2,Minnesota Timberwolves,41.0,16.0,25.0,161.0,100.9,119.4,-18.5,68.0,1.7,14.8,31.3,60.0,44.5,11.7,41.4,51.4,105.78,35.8,Minnesota Timberwolves,41.0,16.0,25.0,3.9,3.4,7.0,49.3,0.9,2.3,38.3,2.9,3.5,83.8,1.2,2.9,4.1,1.6,1.3,0.6,0.5,0.1,2.5,2.5,10.7,2.2
Atlanta Hawks,82.0,38.0,44.0,0.463,48.4,101.0,37.3,81.6,45.8,9.4,25.8,36.3,17.0,21.7,78.1,8.7,31.3,40.0,24.9,15.3,8.3,4.0,4.3,19.2,20.0,-0.5,Atlanta Hawks,82.0,38.0,44.0,3966.0,104.9,105.7,-0.7,66.7,1.63,18.8,25.6,71.1,48.5,15.9,51.5,55.4,95.41,50.2,7892.0,Atlanta Hawks,82.0,38.0,44.0,48.4,105.7,31.3,71.1,8.3,4.0,17.3,13.1,12.4,42.5,Atlanta Hawks,82.0,38.0,44.0,48.4,38.6,83.5,46.2,8.0,21.9,36.5,16.4,21.9,74.8,10.8,32.8,43.5,23.2,15.2,8.2,4.3,4.0,20.0,19.2,101.5,0.5,Atlanta Hawks,49.0,21.0,28.0,42.9,4.0,9.0,2.8,6.7,41.2,0.8,2.4,33.6,2.7,3.2,83.3,1.0,2.7,3.8,1.7,1.2,0.7,0.3,0.4,2.6,2.5,0.2,Atlanta Hawks,49.0,21.0,28.0,197.0,104.0,99.3,4.7,60.0,1.33,14.4,32.0,71.0,51.6,14.5,47.1,55.3,103.92,52.8,Atlanta Hawks,49.0,21.0,28.0,4.0,2.7,6.6,41.7,0.5,1.8,28.4,2.8,3.6,76.7,0.9,2.7,3.6,1.2,1.2,0.7,0.4,0.3,2.5,2.6,8.7,-0.2
New York Knicks,82.0,37.0,45.0,0.451,48.4,98.6,36.9,82.2,44.9,9.3,24.9,37.2,15.5,20.4,76.1,10.6,29.7,40.3,20.0,13.0,7.7,4.5,3.4,22.1,19.6,-0.8,New York Knicks,82.0,37.0,45.0,3971.0,107.0,108.1,-1.1,54.2,1.54,16.0,29.1,70.5,49.2,14.1,50.5,54.1,91.24,49.0,7556.0,New York Knicks,82.0,37.0,45.0,48.4,108.1,29.7,70.5,7.7,4.5,15.0,12.7,11.7,39.5,New York Knicks,82.0,37.0,45.0,48.4,35.8,78.1,45.8,8.7,23.4,37.1,19.1,25.0,76.5,10.3,31.7,42.0,19.7,14.5,6.3,3.4,4.5,19.6,22.1,99.4,0.8,New York Knicks,39.0,17.0,22.0,43.6,4.4,8.4,2.6,7.1,36.2,0.8,2.7,30.8,2.5,2.9,85.7,1.2,2.4,3.6,1.4,1.2,0.8,0.6,0.3,2.5,2.2,-0.6,New York Knicks,39.0,17.0,22.0,172.0,97.6,106.1,-8.4,56.0,1.19,12.6,35.7,64.5,49.3,14.0,42.0,50.4,92.95,47.3,New York Knicks,39.0,17.0,22.0,4.4,2.8,6.7,41.8,0.7,2.0,35.1,2.6,3.4,77.4,1.1,2.8,3.8,1.2,1.4,0.5,0.3,0.6,2.2,2.5,9.0,0.6
Denver Nuggets,82.0,36.0,46.0,0.439,48.2,104.4,38.4,85.9,44.7,8.6,23.9,35.8,19.1,26.3,72.6,12.3,33.1,45.4,22.4,15.9,7.5,5.6,5.6,23.0,21.7,-2.1,Denver Nuggets,82.0,36.0,46.0,3951.0,105.1,107.3,-2.2,58.4,1.41,16.4,31.0,70.3,50.5,16.0,49.7,53.6,98.95,48.1,8146.0,Denver Nuggets,82.0,36.0,46.0,48.2,107.3,33.1,70.3,7.5,5.6,17.6,14.1,13.5,45.3,Denver Nuggets,82.0,36.0,46.0,48.2,39.5,86.4,45.7,7.4,21.0,35.1,20.2,26.4,76.3,11.3,32.5,43.8,22.5,14.4,8.5,5.6,5.6,21.7,23.0,106.5,2.1,Denver Nuggets,43.0,22.0,21.0,51.2,3.5,7.7,2.4,6.0,40.5,0.6,2.3,26.8,2.3,3.2,71.0,0.8,2.4,3.2,1.4,1.1,0.5,0.4,0.4,2.4,2.3,-0.4,Denver Nuggets,43.0,22.0,21.0,149.0,100.6,110.1,-9.5,56.7,1.26,13.3,34.5,65.8,49.6,14.2,45.5,52.2,104.46,43.3,Denver Nuggets,43.0,22.0,21.0,3.5,2.4,5.6,42.3,0.5,1.5,30.3,2.9,3.8,77.8,1.0,2.5,3.4,1.3,0.8,0.5,0.4,0.4,2.3,2.4,8.1,0.4
New Orleans Pelicans,82.0,34.0,48.0,0.415,48.4,99.7,37.8,82.5,45.9,5.9,15.9,37.3,18.2,23.6,76.9,11.4,30.3,41.7,21.3,13.8,7.9,6.4,6.1,22.6,20.3,-2.7,New Orleans Pelicans,82.0,34.0,48.0,3971.0,106.2,109.1,-3.0,56.3,1.55,16.5,30.5,69.4,49.7,14.7,49.5,53.7,93.07,48.3,7703.0,New Orleans Pelicans,82.0,34.0,48.0,48.4,109.1,30.3,69.4,7.9,6.4,16.1,12.9,13.5,43.8,New Orleans Pelicans,82.0,34.0,48.0,48.4,37.3,80.1,46.5,8.0,22.3,35.7,20.0,26.5,75.2,10.7,31.0,41.7,22.5,14.5,7.0,6.1,6.4,20.3,22.6,102.4,2.7,New Orleans Pelicans,50.0,25.0,25.0,50.0,4.1,8.9,3.0,7.1,42.2,0.7,1.8,37.8,2.2,2.7,83.5,1.1,2.6,3.7,1.4,1.0,0.6,0.5,0.8,2.3,2.0,-0.2,New Orleans Pelicans,50.0,25.0,25.0,205.0,104.7,109.7,-4.9,46.3,1.41,12.5,31.3,60.8,46.3,11.6,47.0,53.8,98.09,48.9,New Orleans Pelicans,50.0,25.0,25.0,4.1,3.0,7.1,42.2,0.6,2.2,25.2,2.6,3.2,79.5,1.3,2.7,3.9,1.2,1.0,0.6,0.8,0.5,2.0,2.3,9.1,0.2
Cleveland Cavaliers,82.0,33.0,49.0,0.402,48.6,98.2,37.0,84.8,43.7,7.1,20.0,35.6,17.0,22.7,75.1,12.1,32.1,44.1,21.2,14.2,7.1,3.7,5.6,20.0,19.5,-3.3,Cleveland Cavaliers,82.0,33.0,49.0,3986.0,103.5,107.0,-3.6,57.2,1.49,16.2,31.4,71.1,50.8,14.9,47.9,51.8,93.69,46.9,7784.0,Cleveland Cavaliers,82.0,33.0,49.0,48.6,107.0,32.1,71.1,7.1,3.7,16.6,12.6,12.1,38.9,Cleveland Cavaliers,82.0,33.0,49.0,48.6,37.8,83.5,45.2,9.3,25.4,36.7,16.6,22.0,75.7,10.3,32.3,42.5,24.8,14.0,7.2,5.6,3.7,19.5,20.0,101.5,3.3,Cleveland Cavaliers,42.0,19.0,23.0,45.2,4.2,8.9,2.9,7.5,39.0,0.6,1.8,32.5,2.5,3.2,77.8,1.2,2.8,3.9,1.4,1.1,0.6,0.4,0.6,2.3,2.2,-0.1,Cleveland Cavaliers,42.0,19.0,23.0,176.0,100.3,103.9,-3.6,46.7,1.21,11.6,34.6,65.4,49.5,12.6,43.0,50.2,100.15,46.0,Cleveland Cavaliers,42.0,19.0,23.0,4.2,2.8,7.1,39.4,0.7,2.0,36.5,2.7,3.3,81.2,1.0,2.9,3.9,1.8,1.1,0.5,0.6,0.4,2.2,2.3,9.0,0.1
Detroit Pistons,82.0,29.0,53.0,0.354,48.2,101.0,38.8,86.9,44.7,6.2,19.3,32.1,17.3,25.7,67.0,14.6,30.8,45.4,20.9,14.5,8.4,4.8,4.9,20.3,20.7,-3.7,Detroit Pistons,82.0,29.0,53.0,3956.0,105.2,109.0,-3.7,53.9,1.44,15.6,34.7,69.3,51.1,15.2,48.2,51.4,95.57,46.4,7874.0,Detroit Pistons,82.0,29.0,53.0,48.2,109.0,30.8,69.3,8.4,4.8,16.9,14.0,14.1,44.3,Detroit Pistons,82.0,29.0,53.0,48.2,39.1,83.2,47.0,8.3,22.8,36.5,18.1,24.0,75.6,11.1,31.9,43.0,24.4,15.0,8.2,4.9,4.8,20.7,20.3,104.7,3.7,Detroit Pistons,39.0,15.0,24.0,38.5,3.5,6.3,2.1,6.0,34.6,0.4,1.5,25.4,1.8,2.6,68.0,0.8,1.8,2.7,0.8,1.0,0.5,0.5,0.6,1.9,2.0,-0.8,Detroit Pistons,39.0,15.0,24.0,135.0,89.2,109.4,-20.2,40.7,0.85,9.0,37.7,57.4,46.5,14.1,37.8,44.2,94.59,31.2,Detroit Pistons,39.0,15.0,24.0,3.5,2.3,5.5,41.3,0.5,1.8,30.0,2.1,2.7,77.4,1.1,2.3,3.5,1.3,0.9,0.4,0.6,0.5,2.0,1.9,7.2,0.8
Sacramento Kings,82.0,28.0,54.0,0.341,48.4,100.5,36.9,82.5,44.7,6.0,18.0,33.3,20.7,27.3,75.9,12.1,32.4,44.5,18.9,15.2,7.2,3.9,5.6,22.5,23.1,-2.9,Sacramento Kings,82.0,28.0,54.0,3966.0,105.1,107.8,-2.7,51.1,1.24,14.6,31.6,72.5,51.8,15.9,48.4,53.2,95.04,47.3,7840.0,Sacramento Kings,82.0,28.0,54.0,48.4,107.8,32.4,72.5,7.2,3.9,17.1,11.9,15.3,41.9,Sacramento Kings,82.0,28.0,54.0,48.4,37.8,82.1,46.1,8.5,22.4,38.0,19.2,26.1,73.7,9.9,31.3,41.2,23.5,13.6,7.8,5.6,3.9,23.1,22.5,103.4,2.9,Sacramento Kings,42.0,15.0,27.0,35.7,3.9,8.1,2.5,6.2,40.5,0.5,1.6,29.4,2.6,3.2,80.1,1.2,2.5,3.7,1.1,1.3,0.5,0.3,0.5,2.5,2.3,-1.3,Sacramento Kings,42.0,15.0,27.0,163.0,103.0,112.2,-9.2,45.3,0.87,10.9,37.7,63.6,51.0,16.6,44.3,53.0,100.59,41.4,Sacramento Kings,42.0,15.0,27.0,3.9,3.0,6.6,44.8,0.8,2.2,34.4,2.7,3.7,73.5,1.0,2.3,3.3,1.8,1.0,0.6,0.5,0.3,2.3,2.5,9.4,1.3
Los Angeles Lakers,82.0,27.0,55.0,0.329,48.1,103.0,38.3,85.1,45.0,9.4,24.8,38.1,17.0,22.4,75.7,9.1,32.0,41.0,24.5,15.1,7.5,5.4,4.7,19.8,19.3,-6.3,Los Angeles Lakers,82.0,27.0,55.0,3941.0,103.2,109.3,-6.0,63.9,1.62,18.1,23.5,67.6,45.9,15.2,50.5,54.2,99.72,46.0,8177.0,Los Angeles Lakers,82.0,27.0,55.0,48.1,109.3,32.0,67.6,7.5,5.4,18.3,15.8,16.7,49.2,Los Angeles Lakers,82.0,27.0,55.0,48.1,42.0,89.6,46.8,8.1,22.5,36.1,17.2,23.7,72.7,13.0,36.0,49.0,25.8,14.2,9.6,4.7,5.4,19.3,19.8,109.2,6.3,Los Angeles Lakers,38.0,16.0,22.0,42.1,3.1,6.7,2.0,4.9,40.4,0.6,1.8,31.3,2.1,2.7,78.6,0.8,2.3,3.1,1.1,0.8,0.3,0.3,0.4,1.8,1.8,-0.3,Los Angeles Lakers,38.0,16.0,22.0,116.0,105.8,101.5,4.3,55.3,1.35,13.3,29.0,68.4,49.4,12.9,46.0,54.4,103.35,50.0,Los Angeles Lakers,38.0,16.0,22.0,3.1,2.1,5.3,39.9,0.4,1.4,30.9,2.3,3.0,76.1,0.8,2.1,2.9,1.0,0.7,0.5,0.4,0.3,1.8,1.8,7.0,0.3
Boston Celtics,82.0,25.0,57.0,0.305,48.1,96.2,36.5,83.9,43.5,7.0,21.1,33.3,16.2,20.8,77.7,12.0,30.5,42.5,21.0,15.4,7.1,4.2,4.5,21.3,19.1,-4.5,Boston Celtics,82.0,25.0,57.0,3946.0,101.9,106.5,-4.6,57.6,1.37,16.2,31.4,70.8,50.5,16.3,47.7,51.7,94.28,46.1,7745.0,Boston Celtics,82.0,25.0,57.0,48.1,106.5,30.5,70.8,7.1,4.2,16.5,13.8,13.3,44.8,Boston Celtics,82.0,25.0,57.0,48.1,37.8,81.4,46.5,6.6,18.9,34.7,18.5,24.3,76.1,10.6,31.7,42.3,22.1,14.2,7.4,4.5,4.2,19.1,21.3,100.7,4.5,Boston Celtics,49.0,15.0,34.0,30.6,3.6,6.7,2.1,6.2,34.4,0.5,2.0,26.3,1.9,2.4,79.3,1.0,2.3,3.3,1.0,1.2,0.4,0.6,0.3,2.6,1.7,-2.0,Boston Celtics,49.0,15.0,34.0,178.0,90.8,111.6,-20.8,49.0,0.88,10.8,32.1,71.0,49.3,16.2,38.7,46.2,99.57,27.6,Boston Celtics,49.0,15.0,34.0,3.6,2.5,5.6,44.9,0.5,1.6,34.2,3.1,3.8,81.7,0.7,2.9,3.5,1.4,0.9,0.6,0.3,0.6,1.7,2.6,8.7,2.0
Utah Jazz,82.0,25.0,57.0,0.305,48.2,95.0,36.0,81.1,44.4,6.6,19.2,34.4,16.4,22.0,74.7,11.0,30.2,41.2,20.3,14.6,7.0,4.5,4.9,20.7,20.4,-7.2,Utah Jazz,82.0,25.0,57.0,3956.0,102.4,110.1,-7.6,56.4,1.39,16.1,29.7,70.8,49.7,15.8,48.4,52.3,92.32,45.1,7605.0,Utah Jazz,82.0,25.0,57.0,48.2,110.1,30.2,70.8,7.0,4.5,17.4,12.3,15.6,45.8,Utah Jazz,82.0,25.0,57.0,48.2,38.3,81.0,47.3,7.3,19.4,37.6,18.3,23.7,77.3,10.3,32.2,42.5,21.8,12.6,7.5,4.9,4.5,20.4,20.7,102.2,7.2,Utah Jazz,40.0,19.0,21.0,47.5,3.7,8.4,2.7,5.8,47.0,0.7,1.6,40.0,2.4,2.9,81.2,0.9,2.1,3.0,1.4,1.2,0.4,0.3,0.3,2.6,2.0,-1.0,Utah Jazz,40.0,19.0,21.0,147.0,111.6,120.9,-9.3,52.8,1.19,14.2,33.8,62.4,48.5,15.9,52.6,59.9,99.86,42.4,Utah Jazz,40.0,19.0,21.0,3.7,2.7,6.0,44.4,0.9,2.1,41.7,3.2,3.7,85.8,0.9,2.1,3.0,1.5,0.8,0.7,0.3,0.3,2.0,2.6,9.4,1.0
