general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Utah Jazz,82.0,47.0,35.0,0.573,48.2,94.7,35.3,75.5,46.8,2.7,7.8,34.9,21.3,28.6,74.5,12.5,29.0,41.5,25.6,16.8,8.6,5.7,5.2,22.4,0.1,2.4,Utah Jazz,82.0,47.0,35.0,3956.0,103.7,101.1,2.6,72.7,1.53,19.5,35.3,67.3,51.9,18.4,48.6,53.7,90.78,55.1,7483.0,Utah Jazz,82.0,47.0,35.0,48.2,101.1,29.0,67.3,8.6,5.7,17.6,12.9,11.7,35.3,Utah Jazz,82.0,47.0,35.0,48.2,33.5,77.4,43.4,5.3,15.3,34.9,19.8,26.1,75.9,12.3,25.9,38.2,19.5,15.9,8.8,5.2,5.7,23.8,22.4,92.3,-2.4,Utah Jazz,37.0,20.0,17.0,54.1,4.0,8.6,2.6,6.0,42.8,0.2,0.8,26.7,3.3,4.6,72.2,1.1,2.5,3.6,1.6,1.1,0.9,0.6,0.4,2.8,0.0,0.5,Utah Jazz,37.0,20.0,17.0,147.0,104.6,100.0,4.6,64.2,1.56,14.6,36.5,67.1,51.8,12.7,44.6,54.0,99.07,59.9,Utah Jazz,37.0,20.0,17.0,4.0,2.2,5.8,38.3,0.6,1.6,39.0,3.1,4.5,69.7,1.1,2.4,3.5,1.3,1.3,0.5,0.4,0.6,2.9,2.8,8.2,-0.5
Boston Celtics,82.0,44.0,38.0,0.537,48.4,92.7,32.9,79.4,41.5,8.8,26.3,33.4,18.0,24.3,74.2,10.4,30.1,40.5,19.2,14.0,8.8,3.7,4.5,21.4,0.0,-0.4,Boston Celtics,82.0,44.0,38.0,3966.0,100.0,100.5,-0.6,58.3,1.37,15.5,26.6,69.1,47.4,15.1,47.0,51.4,91.95,48.0,7602.0,Boston Celtics,82.0,44.0,38.0,48.4,100.5,30.1,69.1,8.8,3.7,15.0,13.5,11.2,31.9,Boston Celtics,82.0,44.0,38.0,48.4,34.2,78.7,43.5,5.6,17.1,33.1,19.0,25.4,74.9,11.4,33.5,45.0,22.2,16.0,7.5,4.5,3.7,21.9,21.4,93.1,0.4,Boston Celtics,49.0,27.0,22.0,55.1,4.0,7.3,2.3,6.3,36.2,0.6,2.2,28.2,2.1,2.9,73.4,0.9,2.9,3.8,1.2,1.0,0.4,0.3,0.3,2.1,0.0,0.3,Boston Celtics,49.0,27.0,22.0,196.0,95.5,92.8,2.7,53.6,1.25,12.1,29.3,71.3,50.7,12.7,41.3,48.4,91.97,52.5,Boston Celtics,49.0,27.0,22.0,4.0,2.3,6.4,35.9,0.4,1.8,24.4,2.1,3.0,68.2,1.1,2.8,3.8,1.3,0.9,0.6,0.3,0.3,2.2,2.1,7.1,-0.3
Phoenix Suns,82.0,44.0,38.0,0.537,48.3,95.5,36.6,82.6,44.3,4.8,14.0,34.3,17.4,23.5,74.2,12.8,29.8,42.5,21.0,14.7,8.1,4.9,5.5,22.0,0.1,1.1,Phoenix Suns,82.0,44.0,38.0,3961.0,102.6,101.3,1.3,57.2,1.42,16.2,32.3,67.2,49.6,15.8,47.3,51.4,92.59,49.8,7637.0,Phoenix Suns,82.0,44.0,38.0,48.3,101.3,29.8,67.2,8.1,4.9,15.2,15.2,10.4,39.1,Phoenix Suns,82.0,44.0,38.0,48.3,35.5,81.2,43.8,5.3,16.6,32.0,18.0,23.6,76.6,12.6,30.3,42.9,22.2,16.0,7.8,5.5,4.9,21.5,22.0,94.4,-1.1,Phoenix Suns,52.0,30.0,22.0,57.7,3.7,8.0,2.4,5.7,41.9,0.4,1.3,33.3,2.8,3.5,81.3,1.2,2.6,3.8,0.9,1.0,0.4,0.4,0.4,2.2,0.0,1.4,Phoenix Suns,52.0,30.0,22.0,190.0,108.9,90.8,18.0,38.7,0.94,9.6,38.5,68.7,54.4,13.3,45.6,55.6,96.47,66.3,Phoenix Suns,52.0,30.0,22.0,3.7,2.0,5.8,35.3,0.3,1.5,19.2,2.3,2.9,77.8,0.9,2.1,3.0,1.0,1.0,0.5,0.4,0.4,2.6,2.2,6.7,-1.4
Houston Rockets,82.0,43.0,39.0,0.524,48.6,93.8,34.6,78.8,44.0,5.4,15.5,34.6,19.1,24.9,76.8,12.5,31.3,43.8,18.4,15.6,7.2,6.0,4.6,19.5,0.1,1.5,Houston Rockets,82.0,43.0,39.0,3986.0,102.4,100.9,1.5,53.0,1.18,14.7,33.1,69.8,51.8,17.0,47.4,52.2,90.36,51.1,7508.0,Houston Rockets,82.0,43.0,39.0,48.6,100.9,31.3,69.8,7.2,6.0,16.5,13.2,10.7,34.8,Houston Rockets,82.0,43.0,39.0,48.6,35.3,81.5,43.3,4.7,13.6,34.7,17.1,22.0,77.5,11.9,28.7,40.6,20.5,13.2,8.1,4.6,6.0,21.9,19.5,92.3,-1.5,Houston Rockets,43.0,23.0,20.0,53.5,4.0,9.5,2.8,6.4,43.7,0.6,1.6,37.1,3.3,4.1,79.7,1.1,2.5,3.6,1.4,1.1,0.6,0.4,0.6,2.4,0.0,1.3,Houston Rockets,43.0,23.0,20.0,173.0,115.2,106.3,8.9,51.2,1.32,12.9,39.5,62.9,51.4,13.2,48.4,57.6,95.46,58.3,Houston Rockets,43.0,23.0,20.0,4.0,2.7,6.4,42.3,0.4,1.2,34.0,2.4,3.2,76.1,1.3,2.2,3.5,1.3,1.0,0.5,0.6,0.4,2.9,2.4,8.3,-1.3
Milwaukee Bucks,82.0,42.0,40.0,0.512,48.5,99.5,37.1,81.3,45.7,7.1,18.6,38.3,18.1,23.3,77.6,10.7,28.9,39.5,22.2,12.7,7.6,4.2,4.1,22.2,0.1,0.2,Milwaukee Bucks,82.0,42.0,40.0,3981.0,107.2,106.9,0.3,59.9,1.75,17.4,28.7,66.6,47.7,13.7,50.0,54.3,91.76,49.5,7607.0,Milwaukee Bucks,82.0,42.0,40.0,48.5,106.9,28.9,66.6,7.6,4.2,14.4,15.0,11.9,38.6,Milwaukee Bucks,82.0,42.0,40.0,48.5,37.1,81.0,45.8,5.8,15.6,37.5,19.2,25.8,74.5,12.5,31.0,43.4,23.1,14.4,6.6,4.1,4.2,20.5,22.2,99.3,-0.2,Milwaukee Bucks,50.0,25.0,25.0,50.0,4.4,9.5,3.0,7.6,39.4,0.7,2.3,30.2,2.9,3.7,78.7,1.4,2.6,4.0,1.7,1.0,0.9,0.4,0.5,3.3,0.0,-0.1,Milwaukee Bucks,50.0,25.0,25.0,220.0,106.0,104.8,1.2,57.7,1.79,13.9,35.6,61.5,48.1,10.7,44.0,52.0,99.58,48.1,Milwaukee Bucks,50.0,25.0,25.0,4.4,2.8,6.9,40.1,0.4,1.6,24.7,3.8,4.8,77.7,1.4,3.0,4.4,1.4,1.4,0.6,0.5,0.4,2.6,3.3,9.7,0.1
Orlando Magic,82.0,42.0,40.0,0.512,48.3,98.5,35.9,82.5,43.6,6.9,19.4,35.7,19.7,25.4,77.7,11.7,29.2,40.9,20.4,14.4,8.5,3.7,5.0,23.0,0.1,0.1,Orlando Magic,82.0,42.0,40.0,3961.0,103.7,103.7,0.0,56.9,1.42,15.8,30.0,68.0,48.5,15.1,47.8,52.6,94.33,48.2,7788.0,Orlando Magic,82.0,42.0,40.0,48.3,103.7,29.2,68.0,8.5,3.7,15.4,14.0,12.5,40.5,Orlando Magic,82.0,42.0,40.0,48.3,36.7,80.5,45.5,4.9,14.8,33.4,20.1,26.2,76.7,11.8,31.7,43.5,22.4,16.4,7.8,5.0,3.7,22.2,23.0,98.4,-0.1,Orlando Magic,45.0,21.0,24.0,46.7,3.8,7.5,2.3,5.8,38.9,0.6,1.9,29.9,2.4,3.4,71.2,1.0,2.8,3.7,1.3,1.1,0.4,0.2,0.3,2.3,0.0,0.0,Orlando Magic,45.0,21.0,24.0,169.0,97.1,98.0,-0.8,55.9,1.12,12.5,30.5,68.5,50.5,14.6,43.9,51.5,98.98,50.1,Orlando Magic,45.0,21.0,24.0,3.8,2.1,6.1,34.8,0.4,1.5,27.3,2.9,3.6,80.7,1.0,2.5,3.6,1.0,0.8,0.7,0.3,0.2,2.4,2.3,7.6,0.0
Seattle SuperSonics,82.0,40.0,42.0,0.488,48.4,92.1,35.2,80.5,43.7,5.6,15.7,35.3,16.2,21.7,74.4,11.7,29.1,40.8,21.6,13.2,8.3,3.6,5.0,20.9,0.1,-0.1,Seattle SuperSonics,82.0,40.0,42.0,3971.0,102.4,102.6,-0.2,61.5,1.64,17.2,31.4,68.8,49.7,14.7,47.2,51.2,89.17,50.2,7379.0,Seattle SuperSonics,82.0,40.0,42.0,48.4,102.6,29.1,68.8,8.3,3.6,15.0,13.1,12.5,36.4,Seattle SuperSonics,82.0,40.0,42.0,48.4,35.0,78.3,44.7,5.8,16.7,34.4,16.5,22.2,74.2,11.4,30.0,41.5,20.8,14.7,6.1,5.0,3.6,20.4,20.9,92.3,0.1,Seattle SuperSonics,48.0,23.0,25.0,47.9,4.1,8.4,2.9,6.5,44.1,0.7,1.7,38.6,2.0,2.8,70.6,0.8,2.7,3.5,1.7,0.9,0.4,0.2,0.4,2.6,0.0,0.0,Seattle SuperSonics,48.0,23.0,25.0,197.0,105.2,104.4,0.8,59.1,1.98,15.8,31.3,68.0,50.3,10.7,49.2,54.2,93.24,51.8,Seattle SuperSonics,48.0,23.0,25.0,4.1,2.6,6.3,41.4,0.5,1.8,27.3,2.6,3.7,70.9,1.1,2.5,3.6,1.4,1.0,0.4,0.4,0.2,2.2,2.6,8.4,0.0
Golden State Warriors,82.0,38.0,44.0,0.463,48.2,102.4,37.3,84.6,44.1,5.2,15.1,34.4,22.6,29.0,77.8,15.7,31.0,46.7,20.9,15.8,7.2,6.2,6.0,21.8,0.0,-1.1,Golden State Warriors,82.0,38.0,44.0,3951.0,106.4,107.7,-1.3,55.9,1.32,15.4,37.1,66.3,51.8,16.4,47.2,52.6,95.88,49.2,7897.0,Golden State Warriors,82.0,38.0,44.0,48.2,107.7,31.0,66.3,7.2,6.2,18.2,16.0,14.1,44.5,Golden State Warriors,82.0,38.0,44.0,48.2,39.5,87.5,45.2,5.3,14.4,37.2,19.2,25.4,75.6,14.7,29.1,43.8,23.6,13.7,8.7,6.0,6.2,23.6,21.8,103.6,1.1,Golden State Warriors,49.0,22.0,27.0,44.9,3.0,7.0,2.0,5.1,39.8,0.4,1.3,28.6,2.6,3.6,72.3,1.0,1.9,2.9,0.8,1.0,0.6,0.4,0.4,1.9,0.0,-0.2,Golden State Warriors,49.0,22.0,27.0,149.0,102.4,107.6,-5.2,41.4,0.87,9.3,38.5,60.5,49.3,14.0,43.4,52.6,107.35,47.2,Golden State Warriors,49.0,22.0,27.0,3.0,2.3,5.4,42.5,0.5,1.3,37.5,2.1,2.8,76.1,1.0,2.0,3.0,1.3,1.1,0.5,0.4,0.4,2.4,1.9,7.2,0.2
New York Knicks,82.0,37.0,45.0,0.451,48.4,95.9,36.2,82.0,44.1,7.4,19.3,38.3,16.1,19.8,81.5,10.3,29.0,39.2,22.0,14.0,7.1,3.1,3.8,23.0,0.1,-1.4,New York Knicks,82.0,37.0,45.0,3971.0,103.3,104.6,-1.3,60.7,1.57,17.2,28.0,68.9,48.0,15.1,48.6,52.8,92.06,47.4,7611.0,New York Knicks,82.0,37.0,45.0,48.4,104.6,29.0,68.9,7.1,3.1,15.9,12.9,10.4,41.4,New York Knicks,82.0,37.0,45.0,48.4,36.1,79.0,45.7,4.4,12.8,34.0,20.6,26.7,77.1,11.4,31.9,43.3,21.1,14.4,7.6,3.8,3.1,19.9,23.0,97.2,1.4,New York Knicks,58.0,28.0,30.0,48.3,3.6,7.4,2.3,5.9,39.6,0.6,1.5,41.4,2.1,2.8,75.2,1.0,2.1,3.2,1.2,0.9,0.5,0.3,0.5,2.4,0.0,-0.5,New York Knicks,58.0,28.0,30.0,208.0,100.5,107.8,-7.3,52.6,1.39,12.6,30.8,64.7,47.0,12.0,44.9,51.8,98.24,40.9,New York Knicks,58.0,28.0,30.0,3.6,2.5,5.7,43.3,0.3,0.9,38.5,2.6,3.3,80.4,1.0,2.6,3.6,1.3,0.8,0.5,0.5,0.3,2.1,2.4,7.9,0.5
Washington Wizards,82.0,37.0,45.0,0.451,48.4,91.5,34.3,78.0,44.0,3.1,9.9,31.2,19.7,25.3,77.9,11.2,29.2,40.4,19.7,13.4,7.6,4.8,4.4,20.0,0.0,-1.0,Washington Wizards,82.0,37.0,45.0,3966.0,101.5,102.6,-1.1,57.2,1.47,15.9,30.5,68.6,49.6,14.8,46.0,51.3,89.46,49.8,7390.0,Washington Wizards,82.0,37.0,45.0,48.4,102.6,29.2,68.6,7.6,4.8,15.2,13.7,11.7,35.7,Washington Wizards,82.0,37.0,45.0,48.4,35.1,79.4,44.2,5.5,15.1,36.2,16.9,21.9,77.1,11.6,29.8,41.4,21.7,14.3,7.5,4.4,4.8,22.0,20.0,92.5,1.0,Washington Wizards,51.0,23.0,28.0,45.1,3.9,8.1,2.4,5.7,41.7,0.1,0.7,16.2,3.2,4.0,80.9,0.9,2.5,3.5,1.0,1.0,0.7,0.5,0.4,2.5,0.0,-0.4,Washington Wizards,51.0,23.0,28.0,198.0,103.3,105.4,-2.1,42.1,1.04,10.0,32.1,72.4,52.5,12.3,42.8,54.4,97.91,49.0,Washington Wizards,51.0,23.0,28.0,3.9,2.8,6.2,45.1,0.7,1.9,37.1,2.2,2.9,74.5,0.7,2.3,3.0,1.6,1.0,0.5,0.4,0.5,2.5,2.5,8.5,0.4
Atlanta Hawks,82.0,35.0,47.0,0.427,48.5,94.1,34.9,78.5,44.4,4.9,13.9,35.2,19.4,24.5,79.3,11.4,31.2,42.6,20.5,16.7,7.5,5.8,5.0,21.7,0.1,-3.6,Atlanta Hawks,82.0,35.0,47.0,3981.0,100.4,104.2,-3.8,58.7,1.23,16.0,30.0,68.1,49.9,17.8,47.6,52.7,92.63,48.3,7683.0,Atlanta Hawks,82.0,35.0,47.0,48.5,104.2,31.2,68.1,7.5,5.8,19.0,14.7,13.2,39.1,Atlanta Hawks,82.0,35.0,47.0,48.5,36.8,84.2,43.6,5.4,15.2,35.9,18.7,24.5,76.0,13.1,29.5,42.6,21.6,13.0,9.0,5.0,5.8,20.3,21.7,97.6,3.6,Atlanta Hawks,41.0,23.0,18.0,56.1,4.4,8.9,2.7,6.4,42.7,0.6,1.5,38.1,2.9,3.4,83.6,0.9,2.8,3.6,1.5,1.2,0.6,0.6,0.4,2.6,0.0,0.4,Atlanta Hawks,41.0,23.0,18.0,180.0,104.0,99.7,4.3,53.6,1.22,13.2,27.6,67.7,49.1,14.0,47.3,56.4,93.09,55.3,Atlanta Hawks,41.0,23.0,18.0,4.4,2.9,6.9,41.2,0.5,1.4,37.9,2.2,3.2,69.2,1.2,2.5,3.7,1.5,1.1,0.6,0.4,0.6,2.5,2.6,8.5,-0.4
Chicago Bulls,82.0,30.0,52.0,0.366,48.6,95.0,36.5,81.9,44.5,4.3,12.2,35.0,17.7,24.6,72.2,12.0,31.0,43.0,21.7,16.9,7.4,5.6,5.0,24.7,0.1,-5.1,Chicago Bulls,82.0,30.0,52.0,3985.0,99.1,104.2,-5.1,59.6,1.28,16.5,30.7,67.2,49.2,17.7,47.1,51.2,94.76,45.7,7857.0,Chicago Bulls,82.0,30.0,52.0,48.6,104.2,31.0,67.2,7.4,5.6,18.6,14.3,12.6,39.1,Chicago Bulls,82.0,30.0,52.0,48.6,36.5,83.1,43.9,5.3,16.3,32.3,21.9,29.2,74.9,13.6,31.4,45.0,23.8,14.7,9.4,5.0,5.6,21.9,24.7,100.1,5.1,Chicago Bulls,37.0,18.0,19.0,48.6,4.2,8.9,3.0,6.7,44.2,0.6,1.5,40.7,2.3,3.3,70.5,1.0,2.6,3.6,1.3,1.2,0.4,0.5,0.5,2.9,0.0,-0.2,Chicago Bulls,37.0,18.0,19.0,156.0,105.1,106.7,-1.5,44.5,1.11,12.0,34.4,60.6,48.2,14.1,48.6,54.2,96.52,46.4,Chicago Bulls,37.0,18.0,19.0,4.2,2.6,6.9,37.8,0.5,2.0,24.0,3.4,4.4,76.8,1.5,2.4,3.9,1.5,1.0,0.5,0.5,0.5,2.4,2.9,9.1,0.2
Memphis Grizzlies,82.0,28.0,54.0,0.341,48.6,97.5,37.2,82.2,45.2,5.7,15.6,36.5,17.4,23.6,73.9,11.5,30.1,41.6,23.1,15.4,7.9,6.1,5.2,20.5,0.0,-3.2,Memphis Grizzlies,82.0,28.0,54.0,3986.0,102.3,105.9,-3.5,62.1,1.5,17.5,30.1,65.9,48.2,16.2,48.7,52.6,94.03,48.2,7813.0,Memphis Grizzlies,82.0,28.0,54.0,48.6,105.9,30.1,65.9,7.9,6.1,16.8,15.3,13.8,45.5,Memphis Grizzlies,82.0,28.0,54.0,48.6,39.3,85.5,46.0,5.3,14.5,36.3,16.8,22.2,75.9,13.7,31.2,44.9,24.3,14.8,8.7,5.2,6.1,21.7,20.5,100.7,3.2,Memphis Grizzlies,42.0,18.0,24.0,42.9,4.7,9.7,3.1,7.6,40.6,0.7,1.9,35.9,2.9,3.9,74.7,1.3,3.0,4.3,1.4,1.2,0.6,0.6,0.4,2.9,0.0,-0.7,Memphis Grizzlies,42.0,18.0,24.0,199.0,100.7,106.6,-5.9,46.5,1.18,11.4,31.6,64.7,48.1,12.6,45.0,52.3,98.0,45.3,Memphis Grizzlies,42.0,18.0,24.0,4.7,3.4,8.1,42.4,0.6,1.8,31.6,3.0,4.0,74.7,1.4,3.3,4.7,1.9,1.1,0.7,0.4,0.6,2.9,2.9,10.4,0.7
Los Angeles Clippers,82.0,27.0,55.0,0.329,48.2,93.8,34.6,79.1,43.7,4.8,14.4,33.1,19.9,26.5,75.0,12.3,30.0,42.3,19.6,15.7,7.0,5.6,5.1,21.8,0.0,-4.1,Los Angeles Clippers,82.0,27.0,55.0,3951.0,101.1,105.1,-4.0,56.6,1.24,15.4,31.6,67.3,49.6,17.0,46.7,51.6,92.68,47.0,7613.0,Los Angeles Clippers,82.0,27.0,55.0,48.2,105.1,30.0,67.3,7.0,5.6,17.2,14.8,9.9,40.4,Los Angeles Clippers,82.0,27.0,55.0,48.2,37.0,82.8,44.7,5.5,15.2,36.5,18.4,23.7,77.4,12.8,30.0,42.8,22.4,14.0,8.0,5.1,5.6,22.5,21.8,97.9,4.1,Los Angeles Clippers,48.0,17.0,31.0,35.4,3.9,8.1,2.3,5.8,39.1,0.4,1.3,29.7,3.2,4.4,72.0,1.0,2.2,3.2,1.3,1.3,0.6,0.4,0.5,2.9,0.0,-2.1,Los Angeles Clippers,48.0,17.0,31.0,187.0,99.2,117.1,-17.8,56.5,0.95,11.9,33.3,67.6,49.7,16.4,42.6,52.5,103.71,33.4,Los Angeles Clippers,48.0,17.0,31.0,3.9,3.0,6.4,46.4,0.7,1.6,42.9,3.5,4.3,81.6,0.9,2.5,3.4,1.5,1.0,0.6,0.5,0.4,2.6,2.9,10.1,2.1
Miami Heat,82.0,25.0,57.0,0.305,48.4,85.6,32.8,79.5,41.2,4.2,13.4,31.6,15.8,20.6,76.5,11.6,30.0,41.6,18.3,14.2,7.2,4.0,5.3,22.6,0.1,-5.0,Miami Heat,82.0,25.0,57.0,3966.0,95.4,101.2,-5.8,55.8,1.29,15.0,30.6,70.9,50.1,15.9,43.9,48.3,88.93,45.6,7353.0,Miami Heat,82.0,25.0,57.0,48.4,101.2,30.0,70.9,7.2,4.0,15.0,11.9,10.4,35.3,Miami Heat,82.0,25.0,57.0,48.4,33.1,75.7,43.7,5.0,14.0,35.3,19.5,26.0,75.1,10.6,31.5,42.2,18.1,14.3,7.6,5.3,4.0,20.4,22.6,90.6,5.0,Miami Heat,41.0,13.0,28.0,31.7,4.1,6.9,2.1,6.5,33.2,0.4,2.0,21.3,2.2,2.9,76.3,1.2,2.4,3.6,1.0,1.4,0.5,0.4,0.5,2.8,0.0,-1.2,Miami Heat,41.0,13.0,28.0,167.0,87.3,100.9,-13.6,45.5,0.71,9.4,35.6,67.7,50.4,17.3,36.4,44.6,94.05,28.4,Miami Heat,41.0,13.0,28.0,4.1,2.4,6.1,39.3,0.5,1.5,35.5,2.7,3.4,81.2,0.9,2.9,3.8,1.5,1.2,0.7,0.5,0.4,2.1,2.8,8.1,1.2
Toronto Raptors,82.0,24.0,58.0,0.293,48.3,90.9,34.7,81.3,42.7,5.0,14.5,34.3,16.5,22.9,71.8,12.5,28.7,41.2,19.3,14.4,7.4,4.8,5.0,21.5,0.1,-5.9,Toronto Raptors,82.0,24.0,58.0,3961.0,99.3,105.6,-6.3,55.6,1.34,15.3,31.8,67.8,49.1,15.7,45.8,49.7,91.01,44.7,7507.0,Toronto Raptors,82.0,24.0,58.0,48.3,105.6,28.7,67.8,7.4,4.8,15.9,14.2,18.3,43.2,Toronto Raptors,82.0,24.0,58.0,48.3,37.0,80.4,46.1,4.5,12.0,37.5,18.2,24.0,75.9,11.9,31.7,43.6,21.1,13.7,7.4,5.0,4.8,20.8,21.5,96.8,5.9,Toronto Raptors,45.0,17.0,28.0,37.8,3.7,7.8,2.3,6.0,37.9,0.4,1.3,30.5,2.8,3.6,79.0,1.1,2.4,3.5,1.3,1.1,0.6,0.6,0.3,2.7,0.0,-0.4,Toronto Raptors,45.0,17.0,28.0,167.0,102.6,103.4,-0.7,55.9,1.19,12.4,35.6,65.6,50.4,14.1,41.3,51.4,100.22,47.3,Toronto Raptors,45.0,17.0,28.0,3.7,2.5,6.1,40.6,0.5,1.3,36.2,2.8,3.6,76.2,1.0,2.4,3.5,1.2,1.0,0.6,0.3,0.6,2.4,2.7,8.2,0.4
Cleveland Cavaliers,82.0,17.0,65.0,0.207,48.4,91.4,34.8,82.3,42.2,3.6,10.9,32.7,18.3,24.5,74.7,13.6,31.0,44.6,20.9,18.3,7.8,6.4,6.0,22.7,0.1,-9.6,Cleveland Cavaliers,82.0,17.0,65.0,3966.0,95.2,105.1,-9.9,60.1,1.14,15.7,33.8,69.7,51.3,19.1,44.4,49.1,95.32,43.1,7870.0,Cleveland Cavaliers,82.0,17.0,65.0,48.4,105.1,31.0,69.7,7.8,6.4,20.3,13.1,16.3,39.5,Cleveland Cavaliers,82.0,17.0,65.0,48.4,37.5,82.8,45.3,5.2,14.6,35.8,20.9,27.1,77.2,11.4,30.4,41.7,24.0,14.2,9.8,6.0,6.4,20.8,22.7,101.0,9.6,Cleveland Cavaliers,36.0,13.0,23.0,36.1,4.4,7.9,2.1,6.5,32.9,0.4,1.3,28.9,3.3,4.4,75.2,1.2,3.0,4.2,1.2,1.5,0.7,0.6,0.5,2.8,0.0,-1.2,Cleveland Cavaliers,36.0,13.0,23.0,159.0,90.5,98.8,-8.3,57.1,0.81,10.7,34.9,69.6,52.2,17.1,35.7,47.0,97.59,41.7,Cleveland Cavaliers,36.0,13.0,23.0,4.4,2.6,6.9,37.7,0.4,1.7,24.6,3.5,4.4,79.4,1.0,2.8,3.8,1.4,1.2,0.9,0.5,0.6,2.9,2.8,9.1,1.2
