general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Denver Nuggets,82.0,50.0,32.0,0.61,48.4,110.7,40.3,85.8,47.0,6.9,19.6,35.5,23.1,30.7,75.1,11.2,32.9,44.1,24.7,14.7,9.2,6.7,4.8,21.1,23.8,3.7,Denver Nuggets,82.0,50.0,32.0,3971.0,108.9,105.5,3.4,61.2,1.68,17.7,29.2,68.6,49.4,14.4,51.0,55.7,100.58,52.9,8330.0,Denver Nuggets,82.0,50.0,32.0,48.4,105.5,32.9,68.6,9.2,6.7,17.0,14.6,14.2,43.0,Denver Nuggets,82.0,50.0,32.0,48.4,40.7,89.1,45.7,7.6,20.9,36.3,18.1,24.7,73.0,12.7,32.7,45.4,25.7,16.4,7.9,4.8,6.7,23.8,21.1,107.0,-3.7,Denver Nuggets,37.0,21.0,16.0,56.8,4.8,10.0,3.1,7.6,40.6,0.6,2.1,30.3,3.2,4.1,77.5,1.2,3.3,4.6,1.8,1.3,0.6,0.8,0.6,2.9,2.7,0.2,Denver Nuggets,37.0,21.0,16.0,176.0,103.6,99.7,3.9,56.5,1.38,13.6,31.9,71.5,51.8,13.2,44.7,52.9,98.15,51.8,Denver Nuggets,37.0,21.0,16.0,4.8,2.9,7.5,39.4,0.7,2.2,32.5,3.2,4.3,74.1,1.1,3.2,4.3,1.7,1.3,0.8,0.6,0.8,2.7,2.9,9.8,-0.2
Golden State Warriors,82.0,48.0,34.0,0.585,48.2,111.0,41.5,90.3,45.9,9.3,26.6,34.8,18.8,24.9,75.2,12.7,30.4,43.2,22.4,13.2,9.1,4.6,5.0,22.9,21.2,2.2,Golden State Warriors,82.0,48.0,34.0,3956.0,110.4,108.5,1.9,53.9,1.69,16.3,30.1,67.2,48.1,13.1,51.1,54.8,99.96,49.6,8249.0,Golden State Warriors,82.0,48.0,34.0,48.2,108.5,30.4,67.2,9.1,4.6,15.6,15.7,14.3,45.0,Golden State Warriors,82.0,48.0,34.0,48.2,39.9,85.3,46.8,7.0,19.0,36.8,22.0,29.0,75.9,12.8,34.2,47.0,23.6,16.9,6.9,5.0,4.6,21.2,22.9,108.8,-2.2,Golden State Warriors,44.0,26.0,18.0,59.1,3.7,9.8,3.2,6.8,47.2,0.9,2.7,34.5,2.5,3.2,76.6,1.3,2.6,3.8,1.7,0.8,0.5,0.3,0.3,2.8,2.3,1.0,Golden State Warriors,44.0,26.0,18.0,162.0,122.3,108.4,13.9,52.1,2.11,15.2,36.3,62.7,50.3,9.9,54.0,59.6,105.17,56.8,Golden State Warriors,44.0,26.0,18.0,3.7,2.3,6.2,37.2,0.6,2.0,32.6,3.5,4.6,76.5,1.2,2.3,3.5,1.5,0.9,0.4,0.3,0.3,2.3,2.8,8.8,-1.0
Cleveland Cavaliers,82.0,45.0,37.0,0.549,48.4,96.4,35.8,81.7,43.9,6.7,18.8,35.8,18.0,25.1,71.7,13.3,31.3,44.6,20.0,14.0,7.1,5.2,4.7,20.9,20.3,-0.4,Cleveland Cavaliers,82.0,45.0,37.0,3971.0,104.8,105.4,-0.6,55.8,1.43,15.7,33.4,71.5,51.8,15.2,48.0,52.0,91.06,49.0,7540.0,Cleveland Cavaliers,82.0,45.0,37.0,48.4,105.4,31.3,71.5,7.1,5.2,15.8,11.3,12.4,37.5,Cleveland Cavaliers,82.0,45.0,37.0,48.4,35.8,78.8,45.5,6.2,17.3,35.7,18.9,25.2,74.8,9.9,30.5,40.4,21.0,13.3,6.8,4.7,5.2,20.3,20.9,96.7,0.4,Cleveland Cavaliers,55.0,35.0,20.0,63.6,4.1,10.2,3.3,7.3,44.5,0.9,2.4,36.6,2.8,3.7,76.6,1.3,2.8,4.1,1.6,0.8,0.6,0.5,0.4,2.3,2.8,2.4,Cleveland Cavaliers,55.0,35.0,20.0,228.0,118.1,95.5,22.6,50.3,1.96,13.8,38.0,68.1,53.1,9.7,50.6,57.2,97.19,68.4,Cleveland Cavaliers,55.0,35.0,20.0,4.1,2.3,6.3,36.3,0.5,2.0,26.4,2.7,3.6,75.0,1.1,2.6,3.7,1.1,1.2,0.4,0.4,0.5,2.8,2.3,7.8,-2.4
Washington Wizards,82.0,43.0,39.0,0.524,48.5,98.8,36.4,81.6,44.6,7.0,19.7,35.6,19.0,24.3,78.2,12.3,29.3,41.6,19.6,13.2,7.7,4.8,4.4,19.6,20.2,-0.3,Washington Wizards,82.0,43.0,39.0,3981.0,107.6,107.9,-0.3,53.8,1.49,15.6,32.0,69.5,50.3,14.4,48.9,53.5,90.85,48.8,7533.0,Washington Wizards,82.0,43.0,39.0,48.5,107.9,29.3,69.5,7.7,4.8,15.0,13.1,12.9,37.6,Washington Wizards,82.0,43.0,39.0,48.5,36.8,79.7,46.1,8.3,21.6,38.6,17.3,22.9,75.4,11.0,30.2,41.2,23.9,14.0,6.5,4.4,4.8,20.2,19.6,99.2,0.3,Washington Wizards,40.0,19.0,21.0,47.5,4.2,10.1,2.7,6.8,40.1,0.8,2.6,32.4,3.8,4.6,83.0,1.3,2.6,3.9,1.2,1.2,0.6,0.4,0.5,3.0,3.0,0.4,Washington Wizards,40.0,19.0,21.0,167.0,111.7,110.3,1.4,45.0,1.02,10.4,39.1,64.0,51.5,13.3,46.1,57.1,101.87,49.6,Washington Wizards,40.0,19.0,21.0,4.2,2.6,6.6,39.8,0.9,2.5,34.7,3.6,4.6,76.8,1.2,2.5,3.7,1.8,1.1,0.8,0.5,0.4,3.0,3.0,9.7,-0.4
Portland Trail Blazers,82.0,41.0,41.0,0.5,48.5,95.4,35.8,79.8,44.8,6.6,17.4,37.7,17.2,22.5,76.7,11.0,29.7,40.7,21.1,12.9,5.5,4.4,3.7,20.0,20.2,-1.0,Portland Trail Blazers,82.0,41.0,41.0,3981.0,105.9,106.8,-0.8,59.0,1.64,17.0,30.3,68.4,49.5,14.3,48.9,53.2,89.1,49.5,7381.0,Portland Trail Blazers,82.0,41.0,41.0,48.5,106.8,29.7,68.4,5.5,4.4,14.5,13.5,12.5,40.5,Portland Trail Blazers,82.0,41.0,41.0,48.5,36.4,80.7,45.1,6.5,18.3,35.6,17.1,22.3,76.6,11.7,30.1,41.7,20.9,12.5,6.0,3.7,4.4,20.2,20.0,96.3,1.0,Portland Trail Blazers,43.0,26.0,17.0,60.5,4.2,8.8,3.0,6.6,45.0,0.4,1.2,34.6,2.5,3.2,78.7,1.0,2.4,3.4,1.4,0.9,0.4,0.5,0.5,2.0,2.2,0.1,Portland Trail Blazers,43.0,26.0,17.0,182.0,109.2,109.9,-0.7,48.8,1.55,13.5,33.7,58.5,46.9,11.5,48.2,55.4,90.79,51.3,Portland Trail Blazers,43.0,26.0,17.0,4.2,3.0,7.2,42.4,0.5,1.9,27.5,2.1,2.6,82.1,1.2,2.3,3.5,1.5,0.8,0.4,0.5,0.5,2.2,2.0,8.7,-0.1
Toronto Raptors,82.0,41.0,41.0,0.5,48.4,100.2,38.4,82.0,46.8,7.0,17.8,39.2,16.4,20.2,81.2,9.6,30.4,40.1,23.8,11.7,7.0,4.1,4.1,19.5,18.4,2.9,Toronto Raptors,82.0,41.0,41.0,3966.0,108.9,105.6,3.3,62.0,2.04,18.7,26.9,70.9,48.9,12.7,51.1,55.1,91.35,51.9,7543.0,Toronto Raptors,82.0,41.0,41.0,48.4,105.6,30.4,70.9,7.0,4.1,13.6,11.7,10.6,37.6,Toronto Raptors,82.0,41.0,41.0,48.4,36.7,80.1,45.8,7.5,20.5,36.8,16.4,21.1,77.6,10.1,31.5,41.6,21.9,14.0,5.7,4.1,4.1,18.4,19.5,97.3,-2.9,Toronto Raptors,36.0,14.0,22.0,38.9,4.0,9.3,2.9,6.4,45.9,0.9,2.4,38.4,2.6,3.0,84.4,0.6,2.2,2.8,1.9,0.8,0.5,0.2,0.3,2.7,2.1,-0.7,Toronto Raptors,36.0,14.0,22.0,144.0,114.3,120.4,-6.1,63.8,2.39,17.3,25.4,61.0,43.9,9.6,53.1,60.5,98.64,46.7,Toronto Raptors,36.0,14.0,22.0,4.0,3.2,6.7,47.7,0.9,2.0,42.5,2.8,3.6,76.2,1.2,2.5,3.8,1.6,1.0,0.4,0.3,0.2,2.1,2.7,10.0,0.7
Philadelphia 76ers,82.0,40.0,42.0,0.488,48.2,96.6,37.3,81.1,46.0,3.7,11.6,31.7,18.4,26.1,70.6,13.0,28.9,41.9,20.4,14.3,8.7,4.9,5.1,19.8,20.8,0.4,Philadelphia 76ers,82.0,40.0,42.0,3951.0,105.1,104.7,0.5,54.7,1.43,15.9,35.1,68.8,51.5,15.6,48.2,52.2,91.56,50.0,7536.0,Philadelphia 76ers,82.0,40.0,42.0,48.2,104.7,28.9,68.8,8.7,4.9,15.0,13.1,10.0,40.9,Philadelphia 76ers,82.0,40.0,42.0,48.2,36.6,79.3,46.1,6.8,18.9,36.0,16.2,21.0,77.2,11.3,28.0,39.2,23.2,15.7,6.7,5.1,4.9,20.8,19.8,96.2,-0.4,Philadelphia 76ers,42.0,23.0,19.0,54.8,3.8,8.0,2.4,5.9,40.7,0.3,1.0,30.2,3.0,4.0,75.3,1.1,2.3,3.4,1.0,0.9,0.7,0.4,0.4,2.1,2.6,1.0,Philadelphia 76ers,42.0,23.0,19.0,159.0,104.0,92.8,11.2,44.0,1.22,10.5,34.1,64.1,49.4,11.1,43.3,53.0,97.39,60.3,Philadelphia 76ers,42.0,23.0,19.0,3.8,2.3,6.2,36.7,0.5,2.1,25.8,2.0,2.5,79.0,0.9,2.2,3.1,1.4,1.2,0.5,0.4,0.4,2.6,2.1,7.0,-1.0
Sacramento Kings,82.0,38.0,44.0,0.463,48.4,102.5,37.1,80.0,46.4,6.2,16.7,37.3,22.1,27.7,79.8,10.1,30.0,40.1,19.1,16.1,7.9,4.1,5.5,22.4,23.1,-2.3,Sacramento Kings,82.0,38.0,44.0,3966.0,106.2,108.6,-2.4,51.5,1.19,14.9,29.0,68.9,49.3,16.6,50.3,55.6,95.81,48.3,7920.0,Sacramento Kings,82.0,38.0,44.0,48.4,108.6,30.0,68.9,7.9,4.1,18.4,13.6,13.1,41.4,Sacramento Kings,82.0,38.0,44.0,48.4,38.3,82.1,46.6,7.3,19.5,37.3,21.0,27.9,75.3,11.8,30.1,41.9,22.9,15.2,8.1,5.5,4.1,23.1,22.4,104.8,2.3,Sacramento Kings,44.0,24.0,20.0,54.5,4.5,10.5,3.1,6.7,47.1,0.6,1.8,35.4,3.6,4.7,76.7,1.0,2.7,3.7,1.5,1.7,0.7,0.3,0.5,2.9,3.2,0.5,Sacramento Kings,44.0,24.0,20.0,199.0,111.1,106.3,4.8,47.8,0.89,12.2,38.1,64.7,52.2,17.8,51.9,60.2,100.1,53.4,Sacramento Kings,44.0,24.0,20.0,4.5,2.9,7.1,40.7,0.7,2.0,35.6,3.5,4.4,79.5,1.2,2.4,3.6,1.5,1.4,0.9,0.5,0.3,3.2,2.9,10.0,-0.5
Atlanta Hawks,82.0,37.0,45.0,0.451,48.4,98.2,36.3,79.9,45.4,4.7,13.1,35.6,21.0,27.2,77.2,12.3,29.9,42.2,22.0,14.9,7.3,5.5,5.1,20.4,21.9,-1.8,Atlanta Hawks,82.0,37.0,45.0,3971.0,105.5,107.3,-1.8,60.6,1.48,17.0,32.9,68.2,50.6,16.0,48.3,53.5,92.35,49.8,7634.0,Atlanta Hawks,82.0,37.0,45.0,48.4,107.3,29.9,68.2,7.3,5.5,17.2,14.2,13.3,43.5,Atlanta Hawks,82.0,37.0,45.0,48.4,38.0,82.1,46.3,6.2,17.2,36.2,17.8,23.7,75.2,11.8,29.1,40.9,22.3,13.7,7.5,5.1,5.5,21.9,20.4,100.0,1.8,Atlanta Hawks,45.0,21.0,24.0,46.7,4.0,7.7,2.1,6.0,35.3,0.4,1.5,28.8,3.0,3.9,77.4,1.2,2.0,3.2,1.3,1.1,0.5,0.4,0.5,2.5,2.8,-1.1,Atlanta Hawks,45.0,21.0,24.0,179.0,97.7,111.0,-13.2,60.0,1.12,11.9,39.3,60.0,49.2,14.4,38.8,49.9,95.24,40.6,Atlanta Hawks,45.0,21.0,24.0,4.0,2.8,6.3,43.5,0.4,1.6,26.4,2.8,3.4,83.0,1.1,2.4,3.5,1.2,1.0,0.4,0.5,0.4,2.8,2.5,8.8,1.1
Indiana Pacers,82.0,36.0,46.0,0.439,48.2,104.0,37.8,85.3,44.4,9.2,24.6,37.4,19.1,24.9,76.8,11.0,32.1,43.1,22.7,15.1,7.6,5.0,5.1,23.4,21.7,-1.4,Indiana Pacers,82.0,36.0,46.0,3951.0,105.1,106.3,-1.2,60.1,1.51,16.9,27.8,70.1,48.7,15.2,49.8,54.0,98.64,48.5,8111.0,Indiana Pacers,82.0,36.0,46.0,48.2,106.3,32.1,70.1,7.6,5.0,17.2,13.2,12.0,37.0,Indiana Pacers,82.0,36.0,46.0,48.2,37.7,83.1,45.4,7.4,19.2,38.6,22.6,29.8,75.7,11.3,34.1,45.5,22.2,15.8,8.1,5.1,5.0,21.7,23.4,105.4,1.4,Indiana Pacers,45.0,18.0,27.0,40.0,3.1,6.6,1.9,5.4,35.1,0.6,2.1,30.2,2.2,2.7,81.3,0.8,2.0,2.8,1.1,0.8,0.4,0.4,0.3,2.4,1.8,-1.0,Indiana Pacers,45.0,18.0,27.0,142.0,100.3,109.9,-9.5,58.8,1.47,12.8,28.0,62.6,44.6,11.4,41.1,50.5,103.79,38.2,Indiana Pacers,45.0,18.0,27.0,3.1,2.1,5.1,40.7,0.7,1.6,43.1,2.8,3.7,75.9,1.0,2.5,3.4,1.3,0.9,0.4,0.3,0.4,1.8,2.4,7.7,1.0
New Jersey Nets,82.0,34.0,48.0,0.415,48.4,95.8,34.8,78.7,44.3,6.1,17.4,34.8,20.1,27.3,73.6,11.1,30.7,41.9,23.5,15.0,6.4,4.8,4.4,22.6,22.4,-5.1,New Jersey Nets,82.0,34.0,48.0,3966.0,102.3,107.7,-5.4,67.4,1.57,18.0,30.0,70.6,50.2,16.0,48.1,52.8,92.96,47.5,7679.0,New Jersey Nets,82.0,34.0,48.0,48.4,107.7,30.7,70.6,6.4,4.8,16.7,13.4,12.7,37.4,New Jersey Nets,82.0,34.0,48.0,48.4,36.4,79.8,45.6,6.5,17.7,36.9,21.6,28.2,76.8,10.9,30.7,41.6,22.1,13.4,8.1,4.4,4.8,22.4,22.6,100.9,5.1,New Jersey Nets,42.0,23.0,19.0,54.8,4.0,9.4,2.9,6.4,45.0,0.8,2.0,38.1,2.9,3.9,73.3,1.1,2.5,3.7,1.7,1.0,0.5,0.4,0.3,2.6,2.6,0.4,New Jersey Nets,42.0,23.0,19.0,169.0,112.9,107.7,5.2,59.5,1.76,15.1,34.5,68.0,51.5,11.7,50.9,57.8,99.67,53.6,New Jersey Nets,42.0,23.0,19.0,4.0,2.6,6.2,41.5,0.6,1.8,36.5,3.2,4.1,78.5,1.0,2.4,3.4,1.5,1.1,0.6,0.3,0.4,2.6,2.6,9.0,-0.4
Chicago Bulls,82.0,33.0,49.0,0.402,48.3,97.3,36.4,83.7,43.5,5.8,15.9,36.3,18.7,24.7,75.6,12.8,30.2,43.0,22.1,14.6,7.7,5.2,5.7,21.8,21.3,-3.1,Chicago Bulls,82.0,33.0,49.0,3961.0,102.9,106.0,-3.1,60.6,1.51,16.7,32.5,68.7,50.0,15.4,47.0,51.5,94.04,48.0,7754.0,Chicago Bulls,82.0,33.0,49.0,48.3,106.0,30.2,68.7,7.7,5.2,16.4,12.7,12.9,35.6,Chicago Bulls,82.0,33.0,49.0,48.3,36.4,80.3,45.3,7.0,18.6,37.5,20.7,27.0,76.6,11.1,31.5,42.6,21.9,15.3,7.9,5.7,5.2,21.3,21.8,100.4,3.1,Chicago Bulls,38.0,15.0,23.0,39.5,3.9,7.5,2.2,6.2,34.6,0.4,1.5,29.8,2.7,3.3,81.9,1.0,2.3,3.3,1.4,1.1,0.6,0.6,0.6,2.5,2.4,-2.0,Chicago Bulls,38.0,15.0,23.0,146.0,93.8,116.5,-22.8,64.6,1.33,13.2,29.1,61.2,44.5,13.2,38.2,48.7,100.43,37.4,Chicago Bulls,38.0,15.0,23.0,3.9,3.0,6.6,46.0,0.5,1.3,39.2,2.9,3.6,79.7,1.2,2.9,4.1,1.2,0.9,0.4,0.6,0.6,2.4,2.5,9.5,2.0
Charlotte Bobcats,82.0,32.0,50.0,0.39,48.5,97.1,36.1,79.9,45.2,6.5,17.6,36.7,18.4,25.8,71.4,10.9,29.8,40.6,21.3,14.7,7.5,4.9,5.8,21.7,21.0,-4.4,Charlotte Bobcats,82.0,32.0,50.0,3976.0,103.7,108.2,-4.5,59.1,1.45,16.6,29.4,67.4,48.3,15.7,49.2,53.2,92.75,46.9,7678.0,Charlotte Bobcats,82.0,32.0,50.0,48.5,108.2,29.8,67.4,7.5,4.9,16.8,15.0,13.5,43.9,Charlotte Bobcats,82.0,32.0,50.0,48.5,38.0,81.5,46.6,6.3,17.8,35.5,19.2,25.6,74.7,12.2,31.6,43.7,21.8,14.4,7.6,5.8,4.9,21.0,21.7,101.4,4.4,Charlotte Bobcats,38.0,18.0,20.0,47.4,4.6,10.0,2.6,6.6,40.2,0.5,1.6,31.7,4.2,5.7,74.5,1.2,2.9,4.2,1.4,1.2,0.8,0.6,0.7,2.9,3.4,-0.1,Charlotte Bobcats,38.0,18.0,20.0,173.0,105.3,103.8,1.5,53.0,1.15,11.3,33.5,67.8,50.7,12.7,44.0,55.2,101.2,52.1,Charlotte Bobcats,38.0,18.0,20.0,4.6,3.3,7.3,45.0,0.8,2.4,33.7,2.7,3.9,69.1,1.2,2.8,4.0,1.8,1.5,0.5,0.7,0.6,3.4,2.9,10.1,0.1
Milwaukee Bucks,82.0,26.0,56.0,0.317,48.4,97.0,36.9,82.3,44.9,5.5,16.0,34.4,17.7,24.1,73.3,12.9,28.8,41.7,21.5,14.8,6.6,4.4,4.9,21.3,21.1,-6.9,Milwaukee Bucks,82.0,26.0,56.0,3971.0,103.9,111.1,-7.2,58.2,1.45,16.5,33.2,69.4,50.6,15.8,48.2,52.2,92.61,45.2,7654.0,Milwaukee Bucks,82.0,26.0,56.0,48.4,111.1,28.8,69.4,6.6,4.4,17.2,13.0,14.2,41.6,Milwaukee Bucks,82.0,26.0,56.0,48.4,38.4,80.0,48.0,7.2,18.7,38.4,20.0,26.1,76.6,10.6,30.0,40.7,23.3,13.7,7.9,4.9,4.4,21.1,21.3,103.9,6.9,Milwaukee Bucks,51.0,23.0,28.0,45.1,3.7,8.6,2.5,5.6,44.8,0.5,1.6,34.6,3.0,3.9,78.3,0.9,2.3,3.1,1.4,1.2,0.4,0.2,0.4,2.6,2.7,-0.4,Milwaukee Bucks,51.0,23.0,28.0,187.0,108.1,114.4,-6.3,53.9,1.17,13.0,35.0,65.8,50.5,14.5,49.7,58.8,103.71,47.5,Milwaukee Bucks,51.0,23.0,28.0,3.7,2.6,5.9,44.7,0.7,1.8,37.2,3.0,3.9,77.1,1.0,2.2,3.1,1.4,1.0,0.7,0.4,0.2,2.7,2.6,9.0,0.4
Los Angeles Clippers,82.0,23.0,59.0,0.28,48.3,93.8,34.4,78.6,43.8,4.3,13.2,32.4,20.8,26.6,78.1,9.8,30.4,40.1,21.1,14.4,6.8,4.9,4.7,21.3,21.6,-7.3,Los Angeles Clippers,82.0,23.0,59.0,3961.0,99.9,107.4,-7.5,61.4,1.47,16.7,26.7,70.3,48.4,15.3,46.5,51.9,93.38,46.1,7698.0,Los Angeles Clippers,82.0,23.0,59.0,48.3,107.4,30.4,70.3,6.8,4.9,15.7,13.2,10.4,43.5,Los Angeles Clippers,82.0,23.0,59.0,48.3,38.0,81.3,46.7,5.9,17.0,34.9,19.2,25.6,75.1,11.2,32.4,43.6,22.4,13.6,7.2,4.7,4.9,21.6,21.3,101.1,7.3,Los Angeles Clippers,35.0,14.0,21.0,40.0,3.6,7.7,2.3,5.1,43.9,0.4,1.2,33.3,2.8,3.4,81.7,0.9,2.0,2.9,1.4,1.0,0.4,0.5,0.2,2.2,2.2,-1.4,Los Angeles Clippers,35.0,14.0,21.0,127.0,107.6,121.4,-13.8,62.0,1.4,14.8,30.4,65.8,48.0,13.9,47.8,58.0,97.0,43.8,Los Angeles Clippers,35.0,14.0,21.0,3.6,2.9,5.9,49.3,0.6,1.4,44.9,2.7,3.5,76.4,0.8,2.1,2.9,1.5,0.7,0.5,0.2,0.5,2.2,2.2,9.1,1.4
New York Knicks,82.0,23.0,59.0,0.28,48.5,96.9,36.2,82.4,43.9,6.0,17.7,33.7,18.6,25.5,72.7,12.5,30.0,42.5,18.7,14.5,6.4,2.6,5.2,21.5,20.3,-6.6,New York Knicks,82.0,23.0,59.0,3976.0,103.5,110.4,-6.8,51.6,1.29,14.7,32.1,69.7,50.2,15.5,47.5,51.8,92.76,44.0,7676.0,New York Knicks,82.0,23.0,59.0,48.5,110.4,30.0,69.7,6.4,2.6,17.3,13.5,12.5,41.0,New York Knicks,82.0,23.0,59.0,48.5,38.8,81.8,47.4,7.2,19.4,36.9,18.7,25.3,73.9,11.3,31.4,42.6,21.6,12.8,7.6,5.2,2.6,20.3,21.5,103.5,6.6,New York Knicks,42.0,18.0,24.0,42.9,4.2,7.4,2.4,6.9,34.6,0.3,1.4,22.0,2.3,3.1,73.5,1.3,2.8,4.0,0.8,1.2,0.6,0.2,0.5,2.6,2.5,-1.5,New York Knicks,42.0,18.0,24.0,177.0,89.6,101.6,-12.0,35.0,0.69,7.8,36.4,67.8,51.2,14.7,36.9,44.7,96.34,34.5,New York Knicks,42.0,18.0,24.0,4.2,2.7,6.7,40.6,0.6,1.9,34.2,2.7,3.6,76.0,1.2,2.9,4.1,1.3,1.2,0.6,0.5,0.2,2.5,2.6,8.8,1.5
Memphis Grizzlies,82.0,22.0,60.0,0.268,48.3,100.7,37.3,82.2,45.4,7.6,21.7,34.9,18.5,25.6,72.3,10.3,31.3,41.6,19.2,15.3,6.1,4.7,4.9,19.4,22.5,-6.2,Memphis Grizzlies,82.0,22.0,60.0,3961.0,103.9,110.2,-6.3,51.4,1.26,14.9,27.7,70.6,48.9,15.7,50.0,53.9,96.33,45.1,7945.0,Memphis Grizzlies,82.0,22.0,60.0,48.3,110.2,31.3,70.6,6.1,4.7,18.0,13.0,16.2,45.8,Memphis Grizzlies,82.0,22.0,60.0,48.3,41.4,86.3,48.0,7.2,19.8,36.4,16.9,21.8,77.4,11.4,33.2,44.5,23.9,13.4,8.7,4.9,4.7,22.5,19.4,106.9,6.2,Memphis Grizzlies,36.0,13.0,23.0,36.1,4.2,9.7,3.2,6.7,47.9,0.7,2.0,35.6,2.6,3.7,69.7,1.0,2.3,3.3,1.2,1.3,0.3,0.3,0.4,3.2,2.8,-0.4,Memphis Grizzlies,36.0,13.0,23.0,151.0,110.4,116.3,-5.9,37.9,0.98,10.9,33.3,63.0,48.3,14.2,53.3,58.3,100.33,41.7,Memphis Grizzlies,36.0,13.0,23.0,4.2,2.9,6.6,44.1,0.5,2.0,23.6,3.9,4.5,85.3,1.1,2.4,3.6,1.3,1.0,0.8,0.4,0.3,2.8,3.2,10.1,0.4
