general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Utah Jazz,82.0,48.0,34.0,0.585,48.2,104.1,38.3,82.9,46.2,10.8,29.6,36.6,16.8,21.5,77.9,9.0,34.2,43.3,22.4,14.7,8.6,5.1,4.6,19.6,20.5,4.3,Utah Jazz,82.0,48.0,34.0,3951.0,107.4,103.0,4.4,58.6,1.53,17.1,25.6,75.6,50.9,15.2,52.7,56.4,96.58,53.2,7951.0,Utah Jazz,82.0,48.0,34.0,48.2,103.0,34.2,75.6,8.6,5.1,16.4,10.8,9.5,41.8,Utah Jazz,82.0,48.0,34.0,48.2,37.3,83.0,44.9,9.5,26.0,36.5,15.8,20.5,77.1,8.7,33.0,41.6,20.0,14.9,8.3,4.6,5.1,20.5,19.6,99.8,-4.3,Utah Jazz,29.0,16.0,13.0,55.2,3.7,9.0,2.9,6.6,43.5,0.7,2.7,26.9,2.6,3.2,81.5,0.7,2.6,3.3,1.5,1.1,0.6,0.6,0.6,2.0,2.2,1.0,Utah Jazz,29.0,16.0,13.0,108.0,107.8,99.6,8.2,53.0,1.42,13.8,28.2,66.4,47.7,12.8,49.0,56.6,106.39,55.8,Utah Jazz,29.0,16.0,13.0,3.7,2.6,6.4,40.9,0.7,1.9,34.5,2.2,3.1,70.0,1.1,2.7,3.8,1.4,1.1,0.6,0.6,0.6,2.2,2.0,8.1,-1.0
Minnesota Timberwolves,82.0,47.0,35.0,0.573,48.3,109.5,41.0,86.1,47.6,8.0,22.5,35.7,19.4,24.1,80.4,10.3,31.6,42.0,22.7,12.5,8.4,4.2,4.7,18.2,20.9,2.2,Minnesota Timberwolves,82.0,47.0,35.0,3961.0,112.5,110.2,2.3,55.3,1.82,17.0,28.9,72.0,50.3,12.8,52.3,56.6,96.75,51.8,7985.0,Minnesota Timberwolves,82.0,47.0,35.0,48.3,110.2,31.6,72.0,8.4,4.2,15.2,13.0,12.9,45.7,Minnesota Timberwolves,82.0,47.0,35.0,48.3,40.2,84.7,47.5,10.9,29.6,36.6,16.0,20.5,77.9,9.8,32.0,41.8,23.9,15.1,6.5,4.7,4.2,20.9,18.2,107.3,-2.2,Minnesota Timberwolves,42.0,22.0,20.0,52.4,4.2,9.3,3.0,6.9,42.8,0.7,2.0,33.7,2.7,3.5,77.4,1.0,2.5,3.6,1.4,1.1,0.3,0.5,0.3,2.3,2.5,-0.1,Minnesota Timberwolves,42.0,22.0,20.0,178.0,108.1,116.3,-8.2,47.6,1.31,12.3,36.5,68.6,52.1,12.5,47.6,54.9,94.12,46.5,Minnesota Timberwolves,42.0,22.0,20.0,4.2,2.9,6.7,42.7,0.9,2.6,33.9,2.8,3.2,85.3,0.8,2.6,3.5,1.6,0.8,0.5,0.3,0.5,2.5,2.3,9.4,0.1
San Antonio Spurs,82.0,47.0,35.0,0.573,48.1,102.7,39.0,85.4,45.7,8.5,24.1,35.2,16.1,20.9,77.2,10.4,33.9,44.2,22.8,13.1,7.7,5.6,3.9,17.2,19.7,2.9,San Antonio Spurs,82.0,47.0,35.0,3946.0,107.1,104.1,3.0,58.3,1.73,17.3,27.7,74.1,50.8,13.7,50.7,54.3,95.7,52.5,7867.0,San Antonio Spurs,82.0,47.0,35.0,48.1,104.1,33.9,74.1,7.7,5.6,15.0,12.2,12.5,44.1,San Antonio Spurs,82.0,47.0,35.0,48.1,38.2,84.3,45.3,9.1,26.3,34.8,14.3,18.9,75.9,9.2,33.3,42.5,21.8,14.1,7.6,3.9,5.6,19.7,17.2,99.8,-2.9,San Antonio Spurs,37.0,20.0,17.0,54.1,3.7,8.7,2.6,6.3,42.1,0.7,2.5,26.9,2.7,3.4,79.5,0.9,2.4,3.3,1.3,1.1,0.5,0.5,0.2,1.8,2.4,0.5,San Antonio Spurs,37.0,20.0,17.0,139.0,103.9,103.1,0.8,48.0,1.15,11.8,29.7,69.2,49.1,13.2,47.4,55.7,104.5,51.9,San Antonio Spurs,37.0,20.0,17.0,3.7,2.8,6.3,44.6,0.7,2.2,31.3,1.9,2.6,73.7,0.7,2.6,3.3,1.4,1.0,0.7,0.2,0.5,2.4,1.8,8.2,-0.5
Denver Nuggets,82.0,46.0,36.0,0.561,48.5,110.0,40.7,86.6,47.0,11.5,30.9,37.1,17.1,22.3,76.7,11.0,33.5,44.5,25.1,15.0,7.6,4.9,4.8,18.7,20.7,1.5,Denver Nuggets,82.0,46.0,36.0,3976.0,111.4,110.0,1.4,61.7,1.68,18.2,30.0,73.6,51.7,15.1,53.6,57.0,97.69,51.1,8095.0,Denver Nuggets,82.0,46.0,36.0,48.5,110.0,33.5,73.6,7.6,4.9,18.7,11.2,13.0,47.3,Denver Nuggets,82.0,46.0,36.0,48.5,41.3,86.7,47.6,10.9,28.8,37.8,15.0,20.4,73.8,9.8,31.9,41.6,24.7,13.8,8.0,4.8,4.9,20.7,18.7,108.5,-1.5,Denver Nuggets,43.0,22.0,21.0,51.2,4.2,8.9,2.7,6.4,42.6,0.7,2.2,30.5,2.7,3.2,85.5,0.9,2.9,3.8,1.6,1.5,0.6,0.3,0.4,2.5,2.5,0.0,Denver Nuggets,43.0,22.0,21.0,181.0,101.6,101.6,0.0,57.6,1.05,13.6,35.8,74.2,55.7,17.2,47.8,56.7,99.84,53.4,Denver Nuggets,43.0,22.0,21.0,4.2,2.9,6.7,42.4,0.7,2.4,26.7,2.6,3.5,73.8,0.7,2.4,3.2,1.3,1.1,0.6,0.4,0.3,2.5,2.5,8.9,0.0
Miami Heat,82.0,44.0,38.0,0.537,48.6,103.4,38.8,85.3,45.5,11.0,30.6,36.0,14.7,19.5,75.5,9.3,34.2,43.5,22.7,14.4,7.6,5.3,4.6,20.1,19.4,0.5,Miami Heat,82.0,44.0,38.0,3986.0,106.2,105.8,0.4,58.5,1.58,17.1,26.1,74.1,50.1,14.8,52.0,55.1,96.1,50.5,7985.0,Miami Heat,82.0,44.0,38.0,48.6,105.8,34.2,74.1,7.6,5.3,15.6,11.8,11.0,43.5,Miami Heat,82.0,44.0,38.0,48.6,37.7,83.8,45.0,9.6,26.6,36.0,18.0,23.0,78.3,9.1,34.0,43.1,21.0,14.1,7.5,4.6,5.3,19.4,20.1,102.9,-0.5,Miami Heat,53.0,29.0,24.0,54.7,4.3,9.6,3.3,6.8,47.8,0.9,2.3,39.2,2.2,2.8,79.7,0.8,3.2,4.0,1.8,1.3,0.5,0.4,0.5,2.4,2.2,0.8,Miami Heat,53.0,29.0,24.0,229.0,110.8,101.3,9.6,54.3,1.36,15.2,31.6,66.2,51.1,15.0,54.3,59.8,96.89,58.1,Miami Heat,53.0,29.0,24.0,4.3,3.0,7.5,39.8,0.7,2.6,27.9,2.2,3.0,73.4,1.3,2.4,3.7,1.4,1.1,0.7,0.5,0.4,2.2,2.4,8.9,-0.8
Milwaukee Bucks,82.0,44.0,38.0,0.537,48.4,106.5,39.7,83.0,47.8,8.8,24.7,35.5,18.3,23.4,78.3,8.4,31.5,39.8,23.2,13.8,8.8,5.4,4.5,21.4,19.9,-0.3,Milwaukee Bucks,82.0,44.0,38.0,3966.0,109.0,109.1,-0.2,58.5,1.68,17.7,24.4,70.9,48.0,14.2,53.1,57.1,97.03,50.2,8013.0,Milwaukee Bucks,82.0,44.0,38.0,48.4,109.1,31.5,70.9,8.8,5.4,15.8,13.0,10.1,47.3,Milwaukee Bucks,82.0,44.0,38.0,48.4,39.1,83.7,46.8,10.1,27.1,37.2,18.4,23.5,78.3,10.0,32.8,42.7,23.6,15.6,7.1,4.5,5.4,19.9,21.4,106.8,0.3,Milwaukee Bucks,47.0,26.0,21.0,55.3,3.8,8.6,2.8,6.1,45.8,0.5,1.9,26.7,2.4,3.0,81.6,0.7,2.8,3.4,1.4,1.1,0.7,0.6,0.4,2.3,2.2,0.4,Milwaukee Bucks,47.0,26.0,21.0,179.0,103.3,101.0,2.3,49.2,1.3,13.1,25.3,68.4,48.9,12.8,50.0,57.6,103.55,56.0,Milwaukee Bucks,47.0,26.0,21.0,3.8,2.5,6.5,39.1,0.8,2.6,31.7,2.3,3.1,75.0,1.0,2.6,3.6,1.3,1.2,0.7,0.4,0.6,2.2,2.3,8.2,-0.4
Washington Wizards,82.0,43.0,39.0,0.524,48.4,106.6,39.9,85.6,46.7,9.9,26.5,37.5,16.8,21.8,77.2,10.0,33.1,43.1,25.2,14.6,7.9,4.3,4.7,21.3,20.0,0.6,Washington Wizards,82.0,43.0,39.0,3971.0,108.1,107.7,0.4,63.1,1.73,18.4,27.4,73.2,50.4,14.8,52.5,56.0,97.67,50.9,8087.0,Washington Wizards,82.0,43.0,39.0,48.4,107.7,33.1,73.2,7.9,4.3,17.1,13.1,11.0,45.4,Washington Wizards,82.0,43.0,39.0,48.4,39.0,84.4,46.2,10.2,29.2,34.9,17.9,23.5,76.1,9.8,32.7,42.5,22.3,14.9,7.8,4.7,4.3,20.0,21.3,106.0,-0.6,Washington Wizards,45.0,21.0,24.0,46.7,4.1,9.0,2.8,7.5,37.6,0.7,2.4,29.6,2.6,3.5,75.0,0.8,2.9,3.7,1.7,0.9,0.7,0.3,0.6,2.4,2.5,-0.4,Washington Wizards,45.0,21.0,24.0,186.0,97.8,105.2,-7.4,60.6,1.88,14.0,29.8,70.6,48.7,10.0,42.3,49.6,105.18,46.2,Washington Wizards,45.0,21.0,24.0,4.1,3.0,6.8,43.5,0.8,2.8,30.2,2.6,3.4,75.8,0.9,3.2,4.2,1.6,1.4,0.5,0.6,0.3,2.5,2.4,9.4,0.4
LA Clippers,82.0,42.0,40.0,0.512,48.1,109.0,40.3,85.4,47.1,9.5,26.8,35.4,19.0,25.5,74.3,10.1,33.7,43.9,22.3,14.7,7.7,4.5,5.6,20.0,22.0,0.0,LA Clippers,82.0,42.0,40.0,3941.0,109.4,109.2,0.2,55.5,1.52,16.5,28.4,71.8,50.4,14.7,52.7,56.4,99.54,49.7,8167.0,LA Clippers,82.0,42.0,40.0,48.1,109.2,33.7,71.8,7.7,4.5,17.4,13.2,15.4,44.8,LA Clippers,82.0,42.0,40.0,48.1,40.2,87.7,45.9,10.7,30.2,35.6,17.8,22.7,78.2,10.6,33.0,43.6,24.6,14.1,8.5,5.6,4.5,22.0,20.0,109.0,0.0,LA Clippers,41.0,21.0,20.0,51.2,3.2,7.4,2.2,5.4,41.4,0.7,2.2,33.0,2.2,2.8,79.1,0.8,1.8,2.6,1.0,0.7,0.6,0.3,0.3,1.8,1.9,-0.9,LA Clippers,41.0,21.0,20.0,130.0,110.6,117.7,-7.1,44.0,1.43,11.2,30.1,65.9,46.8,10.2,48.2,56.0,104.08,42.4,LA Clippers,41.0,21.0,20.0,3.2,2.7,5.4,49.8,0.8,1.9,42.1,2.1,2.7,78.4,0.8,2.3,3.1,1.5,1.0,0.4,0.3,0.3,1.9,1.8,8.3,0.9
Detroit Pistons,82.0,39.0,43.0,0.476,48.3,103.8,39.1,86.9,45.0,10.8,28.9,37.3,14.7,19.8,74.5,10.1,33.6,43.7,22.8,13.4,7.7,3.9,4.9,18.4,18.4,-0.1,Detroit Pistons,82.0,39.0,43.0,3961.0,106.6,106.7,-0.1,58.2,1.7,17.1,26.9,74.0,49.9,13.8,51.2,54.3,96.75,48.9,7981.0,Detroit Pistons,82.0,39.0,43.0,48.3,106.7,33.6,74.0,7.7,3.9,14.9,11.2,9.9,43.6,Detroit Pistons,82.0,39.0,43.0,48.3,39.1,85.2,45.9,11.1,30.8,35.9,14.6,18.9,77.6,9.2,34.5,43.8,25.2,14.8,7.3,4.9,3.9,18.4,18.4,103.9,0.1,Detroit Pistons,41.0,19.0,22.0,46.3,3.6,7.3,2.5,6.3,40.1,0.6,2.1,30.2,1.7,2.0,82.1,1.0,2.4,3.4,1.2,1.0,0.4,0.5,0.6,2.1,1.4,-0.7,Detroit Pistons,41.0,19.0,22.0,148.0,101.3,108.9,-7.5,46.6,1.17,12.1,35.4,66.7,50.6,13.8,45.1,51.2,97.65,40.9,Detroit Pistons,41.0,19.0,22.0,3.6,2.6,6.2,41.8,0.7,2.4,29.6,2.1,2.6,83.0,0.7,2.3,3.0,1.7,0.8,0.5,0.6,0.5,1.4,2.1,8.1,0.7
Charlotte Hornets,82.0,36.0,46.0,0.439,48.2,108.2,39.0,86.7,45.0,10.0,27.2,36.9,20.2,27.0,74.7,10.1,35.4,45.5,21.6,12.7,6.8,4.5,4.9,17.2,22.4,0.3,Charlotte Hornets,82.0,36.0,46.0,3956.0,109.0,109.0,-0.1,55.4,1.7,16.1,27.1,76.3,51.2,12.8,50.8,54.9,98.66,50.0,8143.0,Charlotte Hornets,82.0,36.0,46.0,48.2,109.0,35.4,76.3,6.8,4.5,14.8,10.7,10.7,45.2,Charlotte Hornets,82.0,36.0,46.0,48.2,41.1,87.8,46.8,11.3,30.1,37.5,14.5,18.2,79.5,8.4,35.3,43.7,24.7,13.6,6.6,4.9,4.5,22.4,17.2,108.0,-0.3,Charlotte Hornets,41.0,16.0,25.0,39.0,3.7,8.0,2.5,6.7,37.0,0.6,2.5,25.0,2.5,3.4,72.9,0.8,3.0,3.8,1.1,0.8,0.6,0.4,0.5,2.0,2.3,-0.1,Charlotte Hornets,41.0,16.0,25.0,153.0,99.1,98.2,0.9,45.5,1.39,10.7,28.3,79.9,51.3,9.9,41.8,49.3,105.83,48.7,Charlotte Hornets,41.0,16.0,25.0,3.7,2.7,6.1,44.2,0.7,2.2,30.8,2.1,2.8,76.1,0.4,3.1,3.6,1.2,1.4,0.4,0.5,0.4,2.3,2.0,8.1,0.1
Los Angeles Lakers,82.0,35.0,47.0,0.427,48.5,108.1,40.7,88.4,46.1,10.0,29.1,34.5,16.6,23.3,71.4,10.7,35.7,46.4,23.8,15.8,7.7,4.7,5.5,21.2,20.5,-1.5,Los Angeles Lakers,82.0,35.0,47.0,3981.0,106.0,107.3,-1.3,58.4,1.51,17.0,27.9,72.9,50.5,15.5,51.7,54.8,100.9,49.1,8361.0,Los Angeles Lakers,82.0,35.0,47.0,48.5,107.3,35.7,72.9,7.7,4.7,18.2,13.5,12.7,49.0,Los Angeles Lakers,82.0,35.0,47.0,48.5,41.0,89.9,45.6,10.4,30.1,34.6,17.1,22.5,76.1,10.2,34.6,44.8,23.6,14.3,8.3,5.5,4.7,20.5,21.2,109.6,1.5,Los Angeles Lakers,42.0,20.0,22.0,47.6,4.4,9.3,3.0,7.3,41.8,1.0,2.9,33.1,2.2,3.4,66.7,0.9,3.2,4.1,1.7,1.0,0.4,0.5,0.8,2.9,2.3,-0.6,Los Angeles Lakers,42.0,20.0,22.0,184.0,101.6,106.4,-4.8,57.0,1.66,14.3,26.2,68.9,47.7,11.5,48.4,53.0,101.26,44.5,Los Angeles Lakers,42.0,20.0,22.0,4.4,3.2,7.8,41.4,0.7,2.5,27.2,2.8,3.5,80.3,1.0,3.3,4.3,1.4,0.8,0.4,0.8,0.5,2.3,2.9,9.9,0.6
New York Knicks,82.0,29.0,53.0,0.354,48.4,104.5,40.7,87.7,46.4,8.2,23.3,35.2,14.9,19.0,78.7,10.5,33.6,44.0,23.3,14.7,6.7,5.1,4.7,20.5,18.4,-3.6,New York Knicks,82.0,29.0,53.0,3966.0,106.3,109.7,-3.4,57.3,1.58,17.2,28.9,72.7,50.9,15.0,51.0,54.4,97.64,48.1,8059.0,New York Knicks,82.0,29.0,53.0,48.4,109.7,33.6,72.7,6.7,5.1,17.4,13.2,11.4,43.4,New York Knicks,82.0,29.0,53.0,48.4,39.4,86.3,45.7,11.2,30.4,36.8,18.0,23.2,77.4,10.2,33.0,43.2,24.0,13.3,8.2,4.7,5.1,18.4,20.5,108.0,3.6,New York Knicks,35.0,12.0,23.0,34.3,4.0,8.1,2.7,7.1,38.9,0.6,2.0,30.4,2.0,2.7,73.4,1.0,2.8,3.7,1.5,0.9,0.5,0.6,0.5,2.5,2.1,-1.1,New York Knicks,35.0,12.0,23.0,141.0,96.2,107.4,-11.1,54.2,1.63,13.3,30.8,65.6,48.3,10.9,43.1,48.9,100.93,42.3,New York Knicks,35.0,12.0,23.0,4.0,2.7,7.0,39.2,1.0,2.9,35.3,2.6,3.3,79.3,1.1,2.9,4.1,1.7,1.0,0.5,0.5,0.6,2.1,2.5,9.1,1.1
Brooklyn Nets,82.0,28.0,54.0,0.341,48.4,106.6,38.2,86.8,44.1,12.7,35.7,35.6,17.4,22.6,77.2,9.7,34.8,44.4,23.7,15.2,6.2,4.8,5.5,20.6,19.7,-3.7,Brooklyn Nets,82.0,28.0,54.0,3971.0,106.1,109.7,-3.6,61.9,1.56,17.3,25.1,73.1,48.9,15.1,51.4,55.1,99.66,47.4,8238.0,Brooklyn Nets,82.0,28.0,54.0,48.4,109.7,34.8,73.1,6.2,4.8,17.3,13.6,11.6,47.8,Brooklyn Nets,82.0,28.0,54.0,48.4,41.7,89.4,46.6,9.0,24.5,36.9,17.9,23.4,76.6,10.4,36.4,46.8,21.7,12.4,7.7,5.5,4.8,19.7,20.6,110.3,3.7,Brooklyn Nets,50.0,19.0,31.0,38.0,3.9,8.3,2.6,6.9,38.2,0.8,2.9,29.2,2.2,2.9,75.5,1.3,2.7,3.9,1.3,1.3,0.5,0.4,0.7,2.6,2.1,-0.9,Brooklyn Nets,50.0,19.0,31.0,197.0,98.8,106.9,-8.1,50.0,1.0,11.6,36.9,69.9,52.4,15.6,44.2,50.8,104.21,41.0,Brooklyn Nets,50.0,19.0,31.0,3.9,3.0,6.7,44.3,0.6,1.7,34.9,2.7,3.5,77.3,0.9,2.7,3.6,1.1,1.0,0.6,0.7,0.4,2.1,2.6,9.3,0.9
Chicago Bulls,82.0,27.0,55.0,0.329,48.4,102.9,38.7,88.8,43.5,11.0,31.1,35.5,14.6,19.2,75.9,9.6,35.0,44.7,23.5,14.0,7.6,3.5,5.2,19.2,17.4,-7.0,Chicago Bulls,82.0,27.0,55.0,3971.0,103.4,110.5,-7.0,60.7,1.68,17.3,25.6,76.7,50.0,14.1,49.7,52.9,98.65,45.3,8160.0,Chicago Bulls,82.0,27.0,55.0,48.4,110.5,35.0,76.7,7.6,3.5,16.3,11.2,11.3,44.5,Chicago Bulls,82.0,27.0,55.0,48.4,41.0,86.8,47.2,12.1,32.7,37.0,15.9,20.2,78.7,8.4,37.2,45.7,25.9,13.6,7.2,5.2,3.5,17.4,19.2,110.0,7.0,Chicago Bulls,41.0,21.0,20.0,51.2,4.4,9.4,3.1,7.6,41.0,0.8,2.6,31.5,2.4,3.0,79.8,0.7,3.5,4.2,1.7,1.3,0.6,0.5,0.7,2.6,2.1,-0.2,Chicago Bulls,41.0,21.0,20.0,180.0,101.3,102.6,-1.3,54.3,1.33,13.9,25.3,71.6,49.6,13.6,46.5,53.1,102.55,47.3,Chicago Bulls,41.0,21.0,20.0,4.4,3.1,7.9,39.4,0.8,2.9,27.4,2.7,3.4,77.3,1.1,3.3,4.4,1.7,0.9,0.7,0.7,0.5,2.1,2.6,9.6,0.2
Sacramento Kings,82.0,27.0,55.0,0.329,48.2,98.8,38.8,86.1,45.0,9.0,24.0,37.5,12.3,16.7,73.5,9.5,31.4,40.9,21.6,13.7,7.8,4.1,4.7,20.0,17.3,-7.0,Sacramento Kings,82.0,27.0,55.0,3951.0,103.1,110.4,-7.3,55.6,1.57,16.6,26.4,73.1,48.9,14.3,50.2,52.9,95.5,45.1,7860.0,Sacramento Kings,82.0,27.0,55.0,48.2,110.4,31.4,73.1,7.8,4.1,15.7,11.6,12.3,42.2,Sacramento Kings,82.0,27.0,55.0,48.2,38.7,82.4,47.0,11.9,31.5,37.7,16.4,21.5,76.5,9.1,34.7,43.8,23.6,14.3,7.8,4.7,4.1,17.3,20.0,105.8,7.0,Sacramento Kings,42.0,22.0,20.0,52.4,3.6,8.2,2.8,6.5,43.4,0.6,1.9,34.6,1.9,2.6,73.1,0.9,2.4,3.3,1.3,0.7,0.5,0.3,0.5,2.1,2.2,0.4,Sacramento Kings,42.0,22.0,20.0,153.0,107.2,101.5,5.6,47.1,1.81,13.0,32.8,70.3,50.4,9.7,48.4,53.5,100.89,53.1,Sacramento Kings,42.0,22.0,20.0,3.6,2.2,5.8,38.0,0.7,2.6,28.4,2.7,3.2,83.7,0.7,2.5,3.2,1.2,1.1,0.4,0.5,0.3,2.2,2.1,7.8,-0.4
Orlando Magic,82.0,25.0,57.0,0.305,48.1,103.4,38.8,85.9,45.2,10.3,29.3,35.1,15.5,20.5,75.7,8.8,32.8,41.6,23.4,14.5,7.6,4.9,4.9,19.3,19.0,-4.8,Orlando Magic,82.0,25.0,57.0,3946.0,104.7,109.4,-4.7,60.4,1.61,17.5,24.8,71.4,48.0,14.7,51.2,54.5,98.58,47.2,8096.0,Orlando Magic,82.0,25.0,57.0,48.1,109.4,32.8,71.4,7.6,4.9,17.0,12.8,12.9,48.3,Orlando Magic,82.0,25.0,57.0,48.1,40.9,87.5,46.8,10.0,27.6,36.2,16.4,21.2,77.3,10.6,35.3,45.9,24.4,14.2,7.8,4.9,4.9,19.0,19.3,108.2,4.8,Orlando Magic,41.0,14.0,27.0,34.1,3.1,6.4,2.0,4.8,42.1,0.7,2.3,29.5,1.7,2.0,81.9,0.6,2.2,2.8,1.1,1.1,0.4,0.4,0.3,2.0,1.7,-1.0,Orlando Magic,41.0,14.0,27.0,127.0,102.7,107.8,-5.1,53.0,1.0,13.2,29.3,69.5,50.8,17.3,49.2,56.1,101.2,44.6,Orlando Magic,41.0,14.0,27.0,3.1,2.4,5.5,44.4,0.6,1.9,31.6,1.9,2.5,75.7,0.9,2.0,2.9,1.0,0.8,0.6,0.3,0.4,1.7,2.0,7.4,1.0
Atlanta Hawks,82.0,24.0,58.0,0.293,48.1,103.4,38.2,85.5,44.6,11.2,31.0,36.0,15.8,20.2,78.5,9.1,32.8,41.9,23.7,15.5,7.8,4.2,5.5,19.6,20.3,-5.5,Atlanta Hawks,82.0,24.0,58.0,3941.0,104.4,110.1,-5.7,62.2,1.53,17.6,26.3,71.9,48.9,15.7,51.2,54.7,98.76,46.8,8114.0,Atlanta Hawks,82.0,24.0,58.0,48.1,110.1,32.8,71.9,7.8,4.2,17.9,12.9,13.0,44.4,Atlanta Hawks,82.0,24.0,58.0,48.1,40.7,86.7,46.9,11.6,30.7,37.7,15.9,20.6,77.2,10.3,34.0,44.2,26.1,15.1,8.7,5.5,4.2,20.3,19.6,108.8,5.5,Atlanta Hawks,44.0,17.0,27.0,38.6,3.4,8.0,2.5,6.2,40.8,0.8,2.1,35.9,2.3,2.8,79.2,0.8,2.2,3.0,1.4,0.8,0.5,0.3,0.5,2.3,2.0,-0.9,Atlanta Hawks,44.0,17.0,27.0,151.0,106.6,114.6,-8.0,55.9,1.72,14.1,29.0,66.5,46.9,10.8,46.9,54.1,107.57,41.8,Atlanta Hawks,44.0,17.0,27.0,3.4,2.7,5.9,46.0,0.9,2.5,34.9,2.6,3.4,76.7,1.0,2.6,3.6,1.7,1.0,0.6,0.5,0.3,2.0,2.3,8.9,0.9
