general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Chicago Bulls,82.0,41.0,41.0,0.5,48.5,97.8,36.6,82.2,44.6,6.8,18.0,37.9,17.7,24.0,73.8,11.0,31.7,42.8,22.0,14.9,6.2,4.2,5.1,24.9,23.0,0.6,Chicago Bulls,82.0,41.0,41.0,3981.0,103.3,102.7,0.7,60.1,1.47,16.9,30.3,70.3,50.3,15.8,48.7,52.7,93.59,50.1,7762.0,Chicago Bulls,82.0,41.0,41.0,48.5,102.7,31.7,70.3,6.2,4.2,16.3,13.1,10.6,32.2,Chicago Bulls,82.0,41.0,41.0,48.5,33.8,79.5,42.6,6.1,17.4,35.1,23.4,30.1,77.7,10.7,31.0,41.7,20.1,15.0,7.5,5.1,4.2,23.0,24.9,97.2,-0.6,Chicago Bulls,53.0,29.0,24.0,54.7,4.1,9.8,3.1,7.0,43.7,0.7,1.7,38.5,3.0,3.8,78.9,0.9,3.0,3.9,1.6,0.8,0.5,0.4,0.4,2.6,2.9,1.4,Chicago Bulls,53.0,29.0,24.0,218.0,110.6,98.7,11.9,50.9,1.89,13.5,30.6,71.5,51.4,9.3,48.4,56.4,101.9,61.3,Chicago Bulls,53.0,29.0,24.0,4.1,2.6,6.7,38.1,0.4,1.6,25.3,2.9,3.7,79.0,1.0,2.7,3.7,1.3,1.2,0.5,0.4,0.4,2.9,2.6,8.4,-1.4
Indiana Pacers,82.0,41.0,41.0,0.5,48.1,93.9,34.0,76.5,44.4,6.5,18.7,34.9,19.4,26.3,73.7,11.0,31.2,42.2,19.9,15.3,7.3,5.0,4.9,22.2,22.0,1.9,Indiana Pacers,82.0,41.0,41.0,3946.0,103.1,101.0,2.0,58.5,1.3,16.0,30.4,69.9,50.6,16.8,48.7,53.3,90.85,51.4,7470.0,Indiana Pacers,82.0,41.0,41.0,48.1,101.0,31.2,69.9,7.3,5.0,16.2,13.1,11.1,37.9,Indiana Pacers,82.0,41.0,41.0,48.1,34.5,79.3,43.5,4.5,13.2,34.3,18.4,25.1,73.3,11.8,29.5,41.3,18.5,13.6,8.1,4.9,5.0,22.0,22.2,92.0,-1.9,Indiana Pacers,47.0,19.0,28.0,40.4,3.3,6.5,2.0,5.2,37.7,0.3,1.3,25.8,2.2,3.1,72.4,1.0,2.0,3.0,0.9,1.0,0.6,0.4,0.3,2.0,2.0,-0.4,Indiana Pacers,47.0,19.0,28.0,153.0,95.3,103.2,-7.9,47.8,0.9,10.5,34.9,68.9,50.6,15.3,41.0,49.5,99.16,44.0,Indiana Pacers,47.0,19.0,28.0,3.3,2.1,4.8,42.7,0.4,1.1,35.8,2.3,3.1,73.6,0.8,2.2,3.0,0.9,1.0,0.6,0.3,0.4,2.0,2.0,6.9,0.4
Utah Jazz,82.0,41.0,41.0,0.5,48.5,92.4,33.5,75.7,44.2,3.8,11.3,33.6,21.6,30.1,71.9,13.1,29.0,42.1,21.6,15.7,6.4,6.0,5.6,24.8,25.7,-2.6,Utah Jazz,82.0,41.0,41.0,3976.0,102.4,105.1,-2.7,64.6,1.37,16.9,35.6,70.2,52.6,17.4,46.7,51.9,89.4,49.7,7398.0,Utah Jazz,82.0,41.0,41.0,48.5,105.1,29.0,70.2,6.4,6.0,17.6,12.5,12.6,34.6,Utah Jazz,82.0,41.0,41.0,48.5,33.3,74.1,44.9,6.0,15.8,37.8,22.4,30.1,74.6,10.6,27.3,37.9,18.4,14.2,8.1,5.6,6.0,25.7,24.8,95.0,2.6,Utah Jazz,41.0,25.0,16.0,61.0,4.0,8.9,2.5,6.0,41.2,0.6,1.4,42.1,3.3,4.4,76.5,1.2,2.9,4.0,1.7,1.2,0.3,0.7,0.2,2.8,2.7,0.2,Utah Jazz,41.0,25.0,16.0,166.0,108.0,106.6,1.4,67.3,1.42,14.6,39.9,65.6,53.9,14.3,46.1,56.1,96.5,54.7,Utah Jazz,41.0,25.0,16.0,4.0,2.4,6.6,36.8,0.5,1.8,28.4,3.3,4.4,74.0,1.3,2.2,3.5,1.4,0.6,0.6,0.2,0.7,2.7,2.8,8.6,-0.2
Milwaukee Bucks,82.0,40.0,42.0,0.488,48.4,97.8,36.3,80.1,45.3,6.2,16.3,38.0,19.0,25.8,73.8,11.3,29.9,41.2,21.6,14.6,7.3,3.3,5.0,23.2,23.6,-1.0,Milwaukee Bucks,82.0,40.0,42.0,3971.0,104.9,105.9,-1.0,59.4,1.48,16.8,30.9,71.3,50.7,15.7,49.2,53.5,92.45,48.6,7646.0,Milwaukee Bucks,82.0,40.0,42.0,48.4,105.9,29.9,71.3,7.3,3.3,16.7,12.2,12.1,39.7,Milwaukee Bucks,82.0,40.0,42.0,48.4,36.2,77.8,46.6,6.0,16.9,35.4,20.4,27.3,74.7,10.1,30.2,40.3,22.5,14.4,7.4,5.0,3.3,23.6,23.2,98.8,1.0,Milwaukee Bucks,54.0,28.0,26.0,51.9,3.7,7.9,2.6,5.9,43.3,0.4,1.1,35.5,2.4,3.3,72.9,0.9,2.7,3.6,1.4,0.8,0.4,0.3,0.4,2.3,2.4,0.6,Milwaukee Bucks,54.0,28.0,26.0,202.0,105.9,97.5,8.4,54.0,1.83,13.9,30.6,71.4,51.8,10.1,46.7,53.8,96.61,57.3,Milwaukee Bucks,54.0,28.0,26.0,3.7,2.2,5.9,37.7,0.5,1.8,28.1,2.4,3.4,70.9,0.9,2.4,3.3,1.3,0.8,0.4,0.4,0.3,2.4,2.3,7.4,-0.6
New Orleans/Oklahoma City Hornets,82.0,38.0,44.0,0.463,48.3,92.8,34.5,78.4,44.0,3.7,10.8,33.9,20.1,26.5,75.8,11.2,29.0,40.2,18.5,13.4,7.5,3.8,5.3,21.8,23.3,-2.8,New Orleans/Oklahoma City Hornets,82.0,38.0,44.0,3961.0,102.3,105.1,-2.8,53.7,1.39,15.1,29.7,70.9,49.7,14.7,46.4,51.5,90.32,48.4,7442.0,New Orleans/Oklahoma City Hornets,82.0,38.0,44.0,48.3,105.1,29.0,70.9,7.5,3.8,14.3,12.4,12.0,36.3,New Orleans/Oklahoma City Hornets,82.0,38.0,44.0,48.3,35.2,76.7,45.9,6.7,18.1,36.7,18.7,24.6,76.0,10.5,30.5,41.0,19.3,14.6,6.4,5.3,3.8,23.3,21.8,95.6,2.8,New Orleans/Oklahoma City Hornets,47.0,26.0,21.0,55.3,3.4,7.3,2.1,5.2,40.6,0.3,0.9,27.3,2.8,3.4,82.9,1.0,2.0,3.0,1.0,0.6,0.4,0.3,0.4,1.4,2.4,0.4,New Orleans/Oklahoma City Hornets,47.0,26.0,21.0,159.0,114.8,105.2,9.6,47.5,1.74,11.7,36.3,62.7,50.0,9.1,43.0,54.4,91.54,58.9,New Orleans/Oklahoma City Hornets,47.0,26.0,21.0,3.4,2.5,5.9,41.7,0.6,1.8,32.6,1.4,1.7,82.1,1.0,1.9,2.9,1.1,0.8,0.3,0.4,0.3,2.4,1.4,6.9,-0.4
Philadelphia 76ers,82.0,38.0,44.0,0.463,48.5,99.4,36.6,79.8,45.8,4.6,12.6,36.4,21.6,28.4,76.0,10.6,29.6,40.2,20.2,14.1,7.9,4.9,4.7,20.9,23.1,-2.0,Philadelphia 76ers,82.0,38.0,44.0,3981.0,104.7,106.5,-1.8,55.1,1.43,15.8,28.5,67.6,48.1,14.9,48.7,53.8,93.91,49.2,7780.0,Philadelphia 76ers,82.0,38.0,44.0,48.5,106.5,29.6,67.6,7.9,4.9,15.9,14.0,13.4,41.4,Philadelphia 76ers,82.0,38.0,44.0,48.5,37.8,81.7,46.3,6.1,17.3,35.1,19.6,25.7,76.2,11.9,30.9,42.8,23.0,15.5,7.7,4.7,4.9,23.1,20.9,101.3,2.0,Philadelphia 76ers,46.0,24.0,22.0,52.2,4.2,8.3,2.5,6.8,36.3,0.4,1.6,25.0,3.0,4.1,72.7,0.8,3.0,3.8,1.2,1.1,0.8,0.6,0.5,2.4,2.7,-0.4,Philadelphia 76ers,46.0,24.0,22.0,191.0,91.8,98.5,-6.7,49.6,1.14,10.7,24.3,67.1,45.9,11.8,39.2,48.3,102.78,47.4,Philadelphia 76ers,46.0,24.0,22.0,4.2,2.8,7.2,39.0,0.4,1.7,25.0,2.6,3.4,76.3,1.0,3.4,4.3,1.2,1.1,0.5,0.5,0.6,2.7,2.4,8.7,0.4
Orlando Magic,82.0,36.0,46.0,0.439,48.5,94.9,35.5,75.2,47.2,3.6,9.7,37.6,20.3,27.8,73.0,10.9,29.3,40.2,18.2,15.1,6.5,4.4,4.7,23.3,23.2,-1.1,Orlando Magic,82.0,36.0,46.0,3981.0,105.3,106.6,-1.3,51.4,1.21,15.0,33.0,69.1,51.6,16.8,49.6,54.3,89.12,49.5,7395.0,Orlando Magic,82.0,36.0,46.0,48.5,106.6,29.3,69.1,6.5,4.4,17.1,13.1,12.3,36.8,Orlando Magic,82.0,36.0,46.0,48.5,35.0,77.2,45.4,5.6,15.7,35.7,20.4,27.9,73.2,11.1,27.3,38.4,20.0,13.4,7.5,4.7,4.4,23.2,23.3,96.0,1.1,Orlando Magic,43.0,18.0,25.0,41.9,4.4,8.9,3.0,7.2,42.2,0.4,1.4,30.5,2.4,3.3,73.6,1.2,2.7,3.9,1.4,1.1,0.3,0.3,0.6,3.3,2.3,-0.6,Orlando Magic,43.0,18.0,25.0,191.0,105.2,107.1,-1.9,46.2,1.28,12.0,37.8,67.7,52.4,13.0,45.1,51.5,92.93,41.2,Orlando Magic,43.0,18.0,25.0,4.4,2.7,6.6,41.4,0.4,1.6,28.4,3.5,4.8,72.5,1.0,2.7,3.8,1.4,0.7,0.6,0.6,0.3,2.3,3.3,9.4,0.6
Seattle SuperSonics,82.0,35.0,47.0,0.427,48.4,102.6,37.5,81.8,45.9,7.4,19.9,37.1,20.1,25.7,78.5,12.4,27.2,39.6,20.7,14.7,7.6,3.7,4.9,23.6,22.2,-3.0,Seattle SuperSonics,82.0,35.0,47.0,3966.0,109.4,112.7,-3.3,55.1,1.4,16.0,34.0,65.9,49.5,15.7,50.4,55.1,93.04,46.7,7689.0,Seattle SuperSonics,82.0,35.0,47.0,48.4,112.7,27.2,65.9,7.6,3.7,17.6,15.3,13.3,42.8,Seattle SuperSonics,82.0,35.0,47.0,48.4,39.0,80.4,48.5,6.6,17.6,37.5,20.9,27.5,76.0,12.2,28.2,40.5,24.1,14.6,7.3,4.9,3.7,22.2,23.6,105.6,3.0,Seattle SuperSonics,44.0,23.0,21.0,52.3,4.0,9.2,3.1,6.6,46.9,0.8,2.5,31.5,2.2,2.6,84.5,1.1,2.0,3.1,1.6,1.4,0.6,0.4,0.2,2.6,2.1,0.0,Seattle SuperSonics,44.0,23.0,21.0,175.0,113.8,115.0,-1.2,51.5,1.17,14.3,39.8,56.5,48.2,16.9,52.8,59.2,97.22,48.6,Seattle SuperSonics,44.0,23.0,21.0,4.0,2.7,6.2,43.1,0.6,1.8,32.9,3.3,3.9,83.7,1.3,2.0,3.2,1.3,1.0,0.8,0.2,0.4,2.1,2.6,9.2,0.0
Golden State Warriors,82.0,34.0,48.0,0.415,48.4,98.5,35.8,82.7,43.3,7.6,22.3,34.1,19.2,26.7,71.8,12.0,30.3,42.3,20.7,14.1,7.4,4.3,5.0,23.7,23.4,-1.4,Golden State Warriors,82.0,34.0,48.0,3966.0,103.5,104.9,-1.4,57.6,1.47,15.9,29.6,68.6,48.5,14.8,47.9,52.1,94.43,47.5,7800.0,Golden State Warriors,82.0,34.0,48.0,48.4,104.9,30.3,68.6,7.4,4.3,16.1,13.7,13.3,40.8,Golden State Warriors,82.0,34.0,48.0,48.4,37.2,81.4,45.7,5.7,16.3,35.1,19.8,26.7,74.3,12.0,32.5,44.5,22.3,15.3,7.0,5.0,4.3,23.4,23.7,99.8,1.4,Golden State Warriors,51.0,21.0,30.0,41.2,3.7,7.7,2.5,6.4,38.8,0.7,2.5,28.1,2.1,3.1,68.2,1.2,2.0,3.2,1.2,0.8,0.6,0.3,0.4,3.1,2.4,-1.2,Golden State Warriors,51.0,21.0,30.0,188.0,100.8,115.5,-14.7,48.4,1.42,11.7,33.5,62.3,46.1,11.0,44.3,50.1,100.36,33.5,Golden State Warriors,51.0,21.0,30.0,3.7,2.4,5.3,45.4,0.5,1.3,42.2,3.6,4.5,78.8,1.0,2.7,3.7,1.5,1.1,0.4,0.4,0.3,2.4,3.1,8.9,1.2
Houston Rockets,82.0,34.0,48.0,0.415,48.4,90.1,33.0,76.2,43.3,5.7,17.2,33.2,18.3,24.1,75.9,10.4,31.3,41.6,19.3,14.5,7.2,3.9,4.5,22.7,20.9,-1.6,Houston Rockets,82.0,34.0,48.0,3966.0,100.4,102.1,-1.7,58.3,1.32,15.8,29.1,70.5,50.1,16.2,47.1,51.9,89.07,49.0,7358.0,Houston Rockets,82.0,34.0,48.0,48.4,102.1,31.3,70.5,7.2,3.9,15.2,11.6,10.2,30.0,Houston Rockets,82.0,34.0,48.0,48.4,33.0,77.0,42.9,6.6,17.9,36.9,19.0,26.0,73.1,10.7,30.2,40.9,20.1,13.3,7.1,4.5,3.9,20.9,22.7,91.7,1.6,Houston Rockets,45.0,18.0,27.0,40.0,4.1,7.8,2.4,5.7,42.4,0.5,1.4,36.1,2.5,3.1,81.2,0.7,2.5,3.2,1.3,1.2,0.6,0.3,0.3,2.7,2.1,-0.5,Houston Rockets,45.0,18.0,27.0,183.0,99.2,101.9,-2.8,55.0,1.13,13.3,25.5,66.0,47.6,14.9,46.7,55.4,94.67,45.8,Houston Rockets,45.0,18.0,27.0,4.1,2.7,6.7,40.3,0.3,1.5,20.3,2.6,3.3,79.2,1.0,2.4,3.4,1.6,0.9,0.7,0.3,0.3,2.1,2.7,8.3,0.5
Boston Celtics,82.0,33.0,49.0,0.402,48.5,98.0,36.0,77.1,46.7,5.7,15.7,36.2,20.3,26.9,75.5,9.9,29.7,39.6,20.9,16.6,7.0,5.1,4.9,24.8,22.4,-1.5,Boston Celtics,82.0,33.0,49.0,3976.0,104.0,105.6,-1.5,58.1,1.26,16.4,28.9,69.4,49.7,17.6,50.4,55.1,93.27,48.5,7722.0,Boston Celtics,82.0,33.0,49.0,48.5,105.6,29.7,69.4,7.0,5.1,18.9,13.2,10.9,39.7,Boston Celtics,82.0,33.0,49.0,48.5,35.9,78.8,45.6,5.4,15.4,35.3,22.3,30.0,74.3,11.1,28.9,40.0,21.5,14.8,8.4,4.9,5.1,22.4,24.8,99.5,1.5,Boston Celtics,55.0,20.0,35.0,36.4,4.3,8.8,2.6,6.6,39.6,0.3,1.7,19.8,3.2,4.3,74.7,1.1,2.8,3.9,1.2,1.2,0.7,0.4,0.7,2.9,2.8,-1.0,Boston Celtics,55.0,20.0,35.0,237.0,99.2,105.1,-5.9,45.1,0.98,10.5,29.8,71.1,49.7,13.6,42.0,51.6,101.26,43.0,Boston Celtics,55.0,20.0,35.0,4.3,3.0,6.8,44.8,0.4,1.3,30.6,3.3,4.2,77.7,0.9,2.8,3.8,1.3,1.3,0.7,0.7,0.4,2.8,2.9,9.8,1.0
Minnesota Timberwolves,82.0,33.0,49.0,0.402,48.4,91.7,35.2,77.3,45.6,3.8,11.5,32.9,17.5,23.1,75.8,9.9,29.5,39.4,20.9,14.5,6.8,5.7,4.6,23.0,21.2,-1.9,Minnesota Timberwolves,82.0,33.0,49.0,3971.0,101.5,103.5,-2.0,59.4,1.44,16.9,29.6,67.3,49.0,16.0,48.0,52.4,89.58,50.3,7409.0,Minnesota Timberwolves,82.0,33.0,49.0,48.4,103.5,29.5,67.3,6.8,5.7,15.5,14.5,10.2,39.6,Minnesota Timberwolves,82.0,33.0,49.0,48.4,34.8,79.0,44.1,5.5,15.0,36.4,18.6,25.3,73.6,11.9,29.4,41.3,19.0,13.9,6.6,4.6,5.7,21.2,23.0,93.6,1.9,Minnesota Timberwolves,54.0,21.0,33.0,38.9,3.7,7.6,2.6,6.2,42.2,0.3,1.3,20.3,2.1,2.8,75.3,0.9,2.3,3.1,1.4,1.0,0.5,0.5,0.4,2.0,2.0,-1.0,Minnesota Timberwolves,54.0,21.0,33.0,202.0,100.2,110.7,-10.5,51.8,1.4,13.4,32.1,64.5,47.8,12.7,44.3,51.1,98.14,43.5,Minnesota Timberwolves,54.0,21.0,33.0,3.7,3.0,6.4,46.5,0.6,1.5,38.0,2.1,2.9,74.0,0.9,2.5,3.4,1.6,0.9,0.6,0.4,0.5,2.0,2.0,8.6,1.0
Toronto Raptors,82.0,27.0,55.0,0.329,48.7,101.1,36.7,81.0,45.4,7.4,19.8,37.5,20.2,25.5,79.1,10.5,27.9,38.5,19.4,13.1,6.5,3.3,4.4,24.0,22.4,-3.0,Toronto Raptors,82.0,27.0,55.0,3991.0,107.9,111.2,-3.2,52.9,1.49,15.5,28.6,69.7,48.4,13.9,50.0,54.8,92.33,45.9,7678.0,Toronto Raptors,82.0,27.0,55.0,48.7,111.2,27.9,69.7,6.5,3.3,15.0,12.9,12.4,43.0,Toronto Raptors,82.0,27.0,55.0,48.7,38.6,78.6,49.1,6.2,16.6,37.3,20.7,27.6,74.8,10.2,31.0,41.1,23.6,14.2,6.3,4.4,3.3,22.4,24.0,104.0,3.0,Toronto Raptors,49.0,18.0,31.0,36.7,4.6,9.5,3.0,7.5,39.5,0.9,2.6,34.1,2.7,3.4,78.3,1.1,2.5,3.7,1.5,1.2,0.5,0.3,0.4,2.7,2.3,-1.3,Toronto Raptors,49.0,18.0,31.0,226.0,103.6,115.1,-11.5,51.0,1.28,12.5,32.9,63.2,47.0,12.9,45.5,52.7,96.28,38.4,Toronto Raptors,49.0,18.0,31.0,4.6,3.6,7.5,47.8,0.7,1.7,39.8,2.9,3.5,81.5,1.2,3.0,4.2,2.0,1.3,0.7,0.4,0.3,2.3,2.7,10.7,1.3
Atlanta Hawks,82.0,26.0,56.0,0.317,48.5,97.2,35.9,79.2,45.4,5.2,14.1,36.7,20.2,26.9,75.0,13.0,27.2,40.3,19.8,15.7,7.2,4.8,5.1,25.0,22.6,-4.8,Atlanta Hawks,82.0,26.0,56.0,3976.0,104.8,110.1,-5.3,55.2,1.27,15.5,33.4,66.7,49.6,16.9,48.6,53.4,91.75,46.2,7607.0,Atlanta Hawks,82.0,26.0,56.0,48.5,110.1,27.2,66.7,7.2,4.8,18.1,15.2,12.0,44.4,Atlanta Hawks,82.0,26.0,56.0,48.5,37.5,78.5,47.8,5.4,14.7,36.8,21.6,28.9,74.5,12.0,28.5,40.4,20.6,15.0,7.3,5.1,4.8,22.6,25.0,102.0,4.8,Atlanta Hawks,52.0,21.0,31.0,40.4,4.5,8.8,3.1,7.0,43.7,0.6,1.8,33.7,2.1,3.0,70.5,1.2,2.6,3.9,1.6,1.3,0.4,0.4,0.4,3.2,2.2,-1.3,Atlanta Hawks,52.0,21.0,31.0,233.0,101.5,113.8,-12.2,52.8,1.24,13.8,32.5,62.9,48.1,15.0,48.1,53.2,94.42,40.6,Atlanta Hawks,52.0,21.0,31.0,4.5,2.9,7.0,42.1,0.4,1.5,27.8,3.9,5.1,75.8,1.3,2.5,3.8,1.7,1.0,0.5,0.4,0.4,2.2,3.2,10.2,1.3
Charlotte Bobcats,82.0,26.0,56.0,0.317,48.5,96.9,36.1,83.5,43.3,5.2,15.4,33.9,19.4,26.7,72.9,12.1,27.7,39.8,20.9,14.2,10.0,4.3,5.4,23.9,23.5,-4.0,Charlotte Bobcats,82.0,26.0,56.0,3981.0,101.2,105.6,-4.4,58.0,1.47,15.9,30.5,67.8,47.9,14.9,46.4,50.9,94.57,46.3,7851.0,Charlotte Bobcats,82.0,26.0,56.0,48.5,105.6,27.7,67.8,10.0,4.3,15.5,13.6,11.4,43.4,Charlotte Bobcats,82.0,26.0,56.0,48.5,37.4,78.2,47.8,5.6,15.7,35.6,20.5,27.9,73.7,11.5,32.5,44.0,22.9,17.9,7.0,5.4,4.3,23.5,23.9,100.9,4.0,Charlotte Bobcats,45.0,17.0,28.0,37.8,4.1,8.3,2.9,6.7,43.4,0.3,1.5,19.4,2.2,3.1,69.3,1.2,2.4,3.5,1.6,0.8,0.6,0.4,0.3,2.6,2.3,-0.1,Charlotte Bobcats,45.0,17.0,28.0,183.0,106.0,104.2,1.8,53.4,1.94,14.5,37.4,63.0,50.4,10.3,45.5,51.2,93.25,52.2,Charlotte Bobcats,45.0,17.0,28.0,4.1,2.6,6.3,42.0,0.5,1.7,28.0,2.6,3.8,68.6,1.3,2.2,3.5,1.4,1.1,0.5,0.3,0.4,2.3,2.6,8.3,0.1
New York Knicks,82.0,23.0,59.0,0.28,48.6,95.6,34.4,75.7,45.5,3.9,10.8,36.2,22.9,31.5,72.6,12.6,28.8,41.4,17.9,17.7,6.8,3.3,5.3,26.3,25.0,-6.4,New York Knicks,82.0,23.0,59.0,3986.0,102.7,109.3,-6.6,52.0,1.01,14.2,34.2,69.7,51.8,19.0,48.1,53.4,92.03,44.4,7633.0,New York Knicks,82.0,23.0,59.0,48.6,109.3,28.8,69.7,6.8,3.3,20.0,12.9,11.7,37.0,New York Knicks,82.0,23.0,59.0,48.6,36.2,77.5,46.7,6.9,18.2,37.8,22.8,30.2,75.3,10.8,27.8,38.6,21.3,14.1,8.2,5.3,3.3,25.4,26.3,102.0,6.4,New York Knicks,41.0,16.0,25.0,39.0,4.4,9.8,3.1,7.3,43.3,0.3,1.1,25.5,3.2,4.5,70.3,1.2,2.8,4.0,1.2,1.3,0.5,0.2,0.5,3.2,2.9,-1.0,New York Knicks,41.0,16.0,25.0,179.0,103.6,113.0,-9.4,37.2,0.89,9.6,36.3,70.8,52.5,14.0,45.3,52.7,104.58,38.6,New York Knicks,41.0,16.0,25.0,4.4,3.1,7.0,44.8,0.8,2.2,37.4,3.7,4.8,77.7,1.0,2.8,3.8,1.6,0.9,0.6,0.5,0.2,2.9,3.2,10.8,1.0
Portland Trail Blazers,82.0,21.0,61.0,0.256,48.1,88.8,34.0,76.4,44.5,4.4,12.7,34.9,16.3,23.7,68.9,10.8,26.9,37.7,18.2,14.7,6.5,5.3,4.9,22.3,20.8,-9.5,Portland Trail Blazers,82.0,21.0,61.0,3946.0,99.7,110.3,-10.7,53.4,1.24,15.1,30.8,65.7,48.0,16.5,47.4,51.1,88.88,42.4,7308.0,Portland Trail Blazers,82.0,21.0,61.0,48.1,110.3,26.9,65.7,6.5,5.3,17.3,14.0,12.4,38.9,Portland Trail Blazers,82.0,21.0,61.0,48.1,37.0,78.9,46.8,6.1,15.9,38.1,18.3,24.0,76.0,12.5,29.8,42.4,21.2,12.9,7.2,4.9,5.3,20.8,22.3,98.3,9.5,Portland Trail Blazers,39.0,17.0,22.0,43.6,4.1,7.9,2.6,6.6,39.0,0.3,1.4,22.6,2.4,3.4,69.4,1.0,2.6,3.6,1.2,1.2,0.3,0.5,0.5,3.1,2.2,-1.3,Portland Trail Blazers,39.0,17.0,22.0,159.0,92.7,107.6,-14.8,47.5,1.07,11.1,33.9,67.8,50.7,13.6,41.3,48.3,100.04,33.9,Portland Trail Blazers,39.0,17.0,22.0,4.1,2.7,6.5,40.8,0.4,1.5,25.9,3.4,4.6,73.9,1.1,2.7,3.8,1.3,0.8,0.7,0.5,0.5,2.2,3.1,9.1,1.3
